,QUARTER,TIME_REMAINING,MIAMI_ACTION,CLEVELAND_ACTION,MIAMI_SCORE,CLEVELAND_SCORE
384,4,2:15.0,Offensive foul by J. Winslow (drawn by A. Burks),,97,87
385,4,2:15.0,Turnover by J. Winslow (offensive foul),,97,87
386,4,2:01.0,,Shooting foul by B. Adebayo (drawn by A. Burks),97,87
387,4,2:01.0,,A. Burks makes free throw 1 of 2,97,88
388,4,2:01.0,D. Wade enters the game for R. McGruder,,97,88
389,4,2:01.0,,A. Burks misses free throw 2 of 2,97,88
390,4,1:57.0,Defensive rebound by D. Jones,,97,88
391,4,1:40.0,D. Wade misses 2-pt jump shot from 10 ft,,97,88
392,4,1:38.0,,Defensive rebound by A. Burks,97,88
393,4,1:30.0,,A. Burks misses 2-pt jump shot from 8 ft,97,88
394,4,1:28.0,Defensive rebound by J. Winslow,,97,88
395,4,1:26.0,Turnover by J. Winslow (bad pass; steal by C. Osman),,97,88
396,4,1:25.0,,A. Burks makes 2-pt dunk from 2 ft (assist by C. Osman),97,90
397,4,1:25.0,Miami full timeout,,97,90
398,4,1:17.0,Offensive foul by J. Richardson (drawn by C. Sexton),,97,90
399,4,1:17.0,Turnover by J. Richardson (offensive foul),,97,90
400,4,1:09.0,,Shooting foul by B. Adebayo (drawn by A. Žižić),97,90
401,4,1:09.0,,A. Žižić makes free throw 1 of 2,97,91
402,4,1:09.0,,A. Žižić misses free throw 2 of 2,97,91
403,4,1:07.0,Defensive rebound by B. Adebayo,,97,91
404,4,0:47.0,D. Wade misses 2-pt jump shot from 16 ft,,97,91
405,4,0:45.0,,Defensive rebound by A. Žižić,97,91
406,4,0:30.0,,C. Sexton misses 2-pt jump shot from 15 ft,97,91
407,4,0:30.0,Defensive rebound by Team,,97,91
408,4,0:20.0,Personal take foul by A. Žižić (drawn by B. Adebayo),,97,91
409,4,0:20.0,B. Adebayo makes free throw 1 of 2,,98,91
410,4,0:20.0,B. Adebayo makes free throw 2 of 2,,99,91
411,4,0:11.0,,C. Sexton misses 3-pt jump shot from 30 ft,99,91
412,4,0:09.0,,Offensive rebound by A. Burks,99,91
413,4,0:09.0,,Cleveland full timeout,99,91
414,4,0:07.0,,R. Hood misses 3-pt jump shot from 24 ft,99,91
415,4,0:05.0,,Offensive rebound by Team,99,91
416,4,0:03.0,,A. Burks makes 3-pt jump shot from 23 ft (assist by R. Hood),99,94
417,4,0:02.0,Personal foul by C. Sexton (drawn by J. Richardson),,99,94
418,4,0:02.0,J. Richardson misses free throw 1 of 2,,99,94
419,4,0:02.0,Offensive rebound by Team,,99,94
420,4,0:02.0,J. Richardson makes free throw 2 of 2,,100,94
