,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW ORLEANS_ACTION,DENVER_SCORE,NEW ORLEANS_SCORE
385,4,8:00.0,J. Hernangómez enters the game for M. Beasley,,95,108
386,4,8:00.0,N. Jokić enters the game for M. Plumlee,,95,108
387,4,7:42.0,Turnover by J. Hernangómez (lost ball; steal by J. Holiday),,95,108
388,4,7:25.0,,Turnover by D. Miller (traveling),95,108
389,4,7:08.0,N. Jokić misses 3-pt jump shot from 26 ft,,95,108
390,4,7:04.0,,Defensive rebound by N. Mirotić,95,108
391,4,6:58.0,,Personal foul by T. Lyles (drawn by A. Davis),95,108
392,4,6:58.0,M. Morris enters the game for T. Lyles,,95,108
393,4,6:50.0,,J. Holiday misses 2-pt jump shot from 7 ft,95,108
394,4,6:49.0,,Offensive rebound by A. Davis,95,108
395,4,6:49.0,,Shooting foul by M. Morris (drawn by A. Davis),95,108
396,4,6:49.0,,A. Davis makes free throw 1 of 2,95,109
397,4,6:49.0,,J. Randle enters the game for N. Mirotić,95,109
398,4,6:49.0,,A. Davis makes free throw 2 of 2,95,110
399,4,6:38.0,G. Harris makes 2-pt layup from 2 ft (assist by J. Murray),,97,110
400,4,6:25.0,,J. Holiday misses 3-pt jump shot from 25 ft,97,110
401,4,6:22.0,Defensive rebound by N. Jokić,,97,110
402,4,6:14.0,G. Harris misses 2-pt layup from 1 ft,,97,110
403,4,6:12.0,Offensive rebound by G. Harris,,97,110
404,4,5:59.0,J. Hernangómez misses 3-pt jump shot from 23 ft,,97,110
405,4,5:57.0,,Defensive rebound by A. Davis,97,110
406,4,5:37.0,,E. Moore makes 2-pt jump shot from 2 ft (assist by A. Davis),97,112
407,4,5:24.0,J. Murray misses 2-pt jump shot from 16 ft (block by D. Miller),,97,112
408,4,5:23.0,,Defensive rebound by E. Moore,97,112
409,4,5:23.0,,Personal foul by G. Harris (drawn by E. Moore),97,112
410,4,5:13.0,,A. Davis misses 2-pt jump shot from 9 ft,97,112
411,4,5:10.0,Defensive rebound by J. Murray,,97,112
412,4,5:05.0,M. Morris makes 3-pt jump shot from 24 ft (assist by G. Harris),,100,112
413,4,4:48.0,,D. Miller misses 3-pt jump shot from 26 ft,100,112
414,4,4:43.0,,Offensive rebound by A. Davis,100,112
415,4,4:43.0,,Personal foul by G. Harris (drawn by A. Davis),100,112
416,4,4:43.0,,A. Davis makes free throw 1 of 2,100,113
417,4,4:43.0,,A. Davis makes free throw 2 of 2,100,114
418,4,4:30.0,Personal foul by E. Moore (drawn by M. Morris),,100,114
419,4,4:25.0,G. Harris makes 3-pt jump shot from 26 ft (assist by M. Morris),,103,114
420,4,4:10.0,,Personal foul by G. Harris (drawn by A. Davis),103,114
421,4,4:10.0,,A. Davis makes free throw 1 of 2,103,115
422,4,4:10.0,,A. Davis makes free throw 2 of 2,103,116
423,4,3:56.0,J. Hernangómez makes 3-pt jump shot from 26 ft (assist by N. Jokić),,106,116
424,4,3:48.0,,New Orleans full timeout,106,116
425,4,3:40.0,,J. Holiday misses 2-pt jump shot from 6 ft,106,116
426,4,3:38.0,Defensive rebound by J. Hernangómez,,106,116
427,4,3:35.0,Personal foul by A. Davis (drawn by N. Jokić),,106,116
428,4,3:35.0,,W. Johnson enters the game for D. Miller,106,116
429,4,3:29.0,N. Jokić misses 3-pt jump shot from 27 ft,,106,116
430,4,3:25.0,,Defensive rebound by J. Randle,106,116
431,4,3:06.0,,A. Davis makes 2-pt jump shot from 15 ft (assist by J. Holiday),106,118
432,4,2:55.0,Turnover by J. Hernangómez (traveling),,106,118
433,4,2:55.0,,N. Mirotić enters the game for J. Randle,106,118
434,4,2:41.0,,Turnover by J. Holiday (lost ball; steal by G. Harris),106,118
435,4,2:33.0,J. Murray makes 2-pt jump shot from 13 ft (assist by M. Morris),,108,118
436,4,2:14.0,,A. Davis misses 2-pt jump shot from 5 ft,108,118
437,4,2:13.0,,Offensive rebound by A. Davis,108,118
438,4,2:11.0,,A. Davis makes 2-pt dunk from 1 ft,108,120
439,4,2:10.0,Denver full timeout,,108,120
440,4,1:58.0,J. Hernangómez makes 3-pt jump shot from 23 ft (assist by N. Jokić),,111,120
441,4,1:38.0,,W. Johnson misses 3-pt jump shot from 22 ft,111,120
442,4,1:35.0,Defensive rebound by J. Hernangómez,,111,120
443,4,1:30.0,Offensive foul by J. Hernangómez (drawn by N. Mirotić),,111,120
444,4,1:30.0,Turnover by J. Hernangómez (offensive foul),,111,120
445,4,1:23.0,,E. Moore makes 3-pt jump shot from 23 ft (assist by J. Holiday),111,123
446,4,1:09.0,J. Murray makes 2-pt layup from 4 ft (assist by N. Jokić),,113,123
447,4,0:45.0,,E. Moore makes 2-pt jump shot from 9 ft (assist by J. Holiday),113,125
448,4,0:37.0,N. Jokić makes 2-pt hook shot from 3 ft (assist by J. Hernangómez),,115,125
449,4,0:30.0,,J. Holiday misses 2-pt dunk from 1 ft (block by J. Murray),115,125
450,4,0:28.0,Defensive rebound by J. Hernangómez,,115,125
451,4,0:21.0,J. Murray misses 3-pt jump shot from 26 ft,,115,125
452,4,0:19.0,,Defensive rebound by E. Moore,115,125
