,QUARTER,TIME_REMAINING,MIAMI_ACTION,BROOKLYN_ACTION,MIAMI_SCORE,BROOKLYN_SCORE
378,4,8:42.0,,Offensive rebound by R. Hollis-Jefferson,79,92
379,4,8:42.0,,R. Hollis-Jefferson misses 2-pt layup at rim,79,92
380,4,8:40.0,,Offensive rebound by R. Hollis-Jefferson,79,92
381,4,8:40.0,,R. Hollis-Jefferson misses 2-pt layup at rim,79,92
382,4,8:39.0,,Offensive rebound by R. Hollis-Jefferson,79,92
383,4,8:39.0,,R. Hollis-Jefferson makes 2-pt layup at rim,79,94
384,4,8:32.0,J. Winslow makes 3-pt jump shot from 25 ft,,82,94
385,4,8:18.0,,Turnover by T. Pinson (bad pass; steal by J. Winslow),82,94
386,4,8:15.0,D. Jones makes 2-pt dunk from 1 ft (assist by J. Winslow),,84,94
387,4,8:15.0,,Brooklyn full timeout,84,94
388,4,8:15.0,,T. Graham enters the game for S. Dinwiddie,84,94
389,4,7:54.0,,R. Kurucs makes 3-pt jump shot from 25 ft (assist by T. Graham),84,97
390,4,7:28.0,J. Winslow misses 3-pt jump shot from 26 ft,,84,97
391,4,7:26.0,,Defensive rebound by R. Hollis-Jefferson,84,97
392,4,7:20.0,,T. Graham misses 3-pt jump shot from 23 ft,84,97
393,4,7:20.0,Defensive rebound by Team,,84,97
394,4,7:20.0,,Loose ball foul by R. Hollis-Jefferson (drawn by D. Robinson),84,97
395,4,7:20.0,D. Wade enters the game for J. Winslow,,84,97
396,4,7:07.0,D. Wade misses 2-pt jump shot from 16 ft,,84,97
397,4,7:03.0,,Defensive rebound by R. Kurucs,84,97
398,4,6:54.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by Y. Maten),84,97
399,4,6:49.0,Y. Maten makes 2-pt jump shot from 11 ft (assist by D. Robinson),,86,97
400,4,6:41.0,,Personal foul by D. Robinson (drawn by S. Napier),86,97
401,4,6:36.0,,S. Napier misses 3-pt jump shot from 28 ft,86,97
402,4,6:29.0,,Offensive rebound by T. Pinson,86,97
403,4,6:29.0,,T. Pinson makes 2-pt layup at rim,86,99
404,4,6:13.0,D. Wade makes 2-pt jump shot from 18 ft,,88,99
405,4,5:58.0,,T. Pinson makes 2-pt dunk from 1 ft,88,101
406,4,5:41.0,Y. Maten misses 3-pt jump shot from 25 ft,,88,101
407,4,5:36.0,,Defensive rebound by R. Kurucs,88,101
408,4,5:32.0,,R. Kurucs misses 3-pt jump shot from 25 ft,88,101
409,4,5:29.0,Defensive rebound by B. Adebayo,,88,101
410,4,5:20.0,D. Wade misses 3-pt jump shot from 26 ft,,88,101
411,4,5:19.0,Offensive rebound by Team,,88,101
412,4,5:19.0,,Loose ball foul by T. Pinson (drawn by Y. Maten),88,101
413,4,5:19.0,Miami full timeout,,88,101
414,4,5:19.0,U. Haslem enters the game for B. Adebayo,,88,101
415,4,5:19.0,,D. Musa enters the game for R. Kurucs,88,101
416,4,5:10.0,Turnover by D. Wade (bad pass; steal by R. Hollis-Jefferson),,88,101
417,4,4:55.0,,Turnover by T. Pinson (offensive foul),88,101
418,4,4:55.0,,Offensive foul by T. Pinson (drawn by U. Haslem),88,101
419,4,4:44.0,U. Haslem misses 2-pt jump shot from 5 ft,,88,101
420,4,4:40.0,,Defensive rebound by R. Hollis-Jefferson,88,101
421,4,4:36.0,,S. Napier misses 3-pt jump shot from 23 ft,88,101
422,4,4:34.0,,Offensive rebound by Team,88,101
423,4,4:32.0,,T. Graham misses 2-pt jump shot from 11 ft,88,101
424,4,4:28.0,Defensive rebound by Y. Maten,,88,101
425,4,4:24.0,D. Jones misses 2-pt dunk from 2 ft,,88,101
426,4,4:24.0,,Defensive rebound by Team,88,101
427,4,4:09.0,,R. Hollis-Jefferson misses 2-pt jump shot from 13 ft,88,101
428,4,4:06.0,,Offensive rebound by S. Napier,88,101
429,4,4:01.0,,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,88,101
430,4,4:01.0,,Offensive rebound by S. Napier,88,101
431,4,3:55.0,,S. Napier makes 2-pt layup from 1 ft,88,103
432,4,3:39.0,Turnover by D. Wade (bad pass),,88,103
433,4,3:39.0,,A. Williams enters the game for T. Graham,88,103
434,4,3:26.0,,T. Pinson misses 3-pt jump shot from 23 ft,88,103
435,4,3:21.0,Defensive rebound by D. Jones,,88,103
436,4,3:19.0,D. Jones makes 2-pt dunk from 2 ft,,90,103
437,4,3:19.0,Shooting foul by S. Napier (drawn by D. Jones),,90,103
438,4,3:19.0,D. Jones makes free throw 1 of 1,,91,103
439,4,3:01.0,,S. Napier misses 2-pt layup from 2 ft,91,103
440,4,2:59.0,,Offensive rebound by T. Pinson,91,103
441,4,2:57.0,,A. Williams makes 2-pt jump shot from 12 ft (assist by T. Pinson),91,105
442,4,2:48.0,D. Wade makes 3-pt jump shot from 26 ft,,94,105
443,4,2:26.0,,A. Williams makes 2-pt layup from 3 ft (assist by R. Hollis-Jefferson),94,107
444,4,2:16.0,D. Wade misses 3-pt jump shot from 26 ft,,94,107
445,4,2:13.0,,Defensive rebound by A. Williams,94,107
446,4,1:59.0,,D. Musa misses 2-pt jump shot from 8 ft,94,107
447,4,1:56.0,,Offensive rebound by S. Napier,94,107
448,4,1:48.0,,S. Napier misses 2-pt jump shot from 20 ft,94,107
449,4,1:44.0,Defensive rebound by U. Haslem,,94,107
450,4,1:40.0,U. Haslem misses 3-pt jump shot from 27 ft,,94,107
451,4,1:37.0,,Defensive rebound by A. Williams,94,107
452,4,1:29.0,,A. Williams misses 2-pt jump shot from 11 ft,94,107
453,4,1:27.0,Defensive rebound by Team,,94,107
454,4,1:17.0,D. Wade misses 2-pt layup from 2 ft (block by R. Hollis-Jefferson),,94,107
455,4,1:17.0,,Defensive rebound by Team,94,107
456,4,0:55.0,,D. Musa makes 3-pt jump shot from 28 ft (assist by S. Napier),94,110
457,4,0:41.0,U. Haslem misses 3-pt jump shot from 23 ft,,94,110
458,4,0:37.0,,Defensive rebound by D. Musa,94,110
459,4,0:34.0,,S. Napier makes 3-pt jump shot from 26 ft (assist by D. Musa),94,113
460,4,0:10.0,Turnover by Team (shot clock),,94,113
