,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,OKLAHOMA CITY_ACTION,GOLDEN STATE_SCORE,OKLAHOMA CITY_SCORE
392,4,7:13.0,,S. Adams misses 2-pt dunk from 1 ft,95,76
393,4,7:11.0,Defensive rebound by Q. Cook,,95,76
394,4,7:01.0,Golden State full timeout,,95,76
395,4,7:01.0,D. Green enters the game for J. Bell,,95,76
396,4,7:01.0,A. Iguodala enters the game for D. Cousins,,95,76
397,4,7:01.0,K. Looney enters the game for S. Livingston,,95,76
398,4,7:01.0,,T. Ferguson enters the game for M. Morris,95,76
399,4,6:49.0,A. Iguodala misses 3-pt jump shot from 26 ft,,95,76
400,4,6:47.0,,Defensive rebound by P. George,95,76
401,4,6:36.0,,P. George misses 2-pt layup from 3 ft,95,76
402,4,6:33.0,Defensive rebound by K. Thompson,,95,76
403,4,6:23.0,K. Thompson misses 2-pt jump shot from 13 ft (block by R. Westbrook),,95,76
404,4,6:20.0,,Defensive rebound by S. Adams,95,76
405,4,6:13.0,,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),95,78
406,4,5:55.0,Q. Cook misses 3-pt jump shot from 25 ft,,95,78
407,4,5:53.0,,Defensive rebound by R. Westbrook,95,78
408,4,5:43.0,,Shooting foul by K. Looney (drawn by S. Adams),95,78
409,4,5:43.0,,S. Adams misses free throw 1 of 2,95,78
410,4,5:43.0,S. Curry enters the game for Q. Cook,,95,78
411,4,5:43.0,,Offensive rebound by Team,95,78
412,4,5:43.0,Technical foul by Q. Cook,,95,78
413,4,5:43.0,,P. George misses technical free throw,95,78
414,4,5:43.0,,Offensive rebound by Team,95,78
415,4,5:43.0,A. McKinnie enters the game for K. Thompson,,95,78
416,4,5:43.0,,S. Adams misses free throw 2 of 2,95,78
417,4,5:42.0,Defensive rebound by Team,,95,78
418,4,5:42.0,Personal foul by P. George (drawn by A. McKinnie),,95,78
419,4,5:24.0,D. Green makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,98,78
420,4,5:09.0,,P. George makes 2-pt layup from 1 ft (assist by R. Westbrook),98,80
421,4,5:09.0,,Shooting foul by K. Looney (drawn by P. George),98,80
422,4,5:09.0,,P. George makes free throw 1 of 1,98,81
423,4,4:47.0,Shooting foul by S. Adams (drawn by K. Looney),,98,81
424,4,4:47.0,K. Looney misses free throw 1 of 2,,98,81
425,4,4:47.0,Offensive rebound by Team,,98,81
426,4,4:47.0,K. Looney misses free throw 2 of 2,,98,81
427,4,4:44.0,Offensive rebound by K. Looney,,98,81
428,4,4:43.0,K. Looney misses 2-pt layup from 2 ft,,98,81
429,4,4:40.0,,Defensive rebound by R. Westbrook,98,81
430,4,4:37.0,,P. George misses 3-pt jump shot from 25 ft,98,81
431,4,4:31.0,Defensive rebound by A. McKinnie,,98,81
432,4,4:27.0,S. Curry makes 2-pt layup from 2 ft,,100,81
433,4,4:27.0,Shooting foul by R. Westbrook (drawn by S. Curry),,100,81
434,4,4:27.0,S. Curry makes free throw 1 of 1,,101,81
435,4,4:21.0,,R. Westbrook makes 2-pt jump shot from 8 ft,101,83
436,4,4:12.0,Turnover by K. Looney (offensive foul),,101,83
437,4,4:12.0,Offensive foul by K. Looney (drawn by R. Westbrook),,101,83
438,4,4:07.0,,P. George makes 3-pt jump shot from 23 ft (assist by R. Westbrook),101,86
439,4,3:40.0,S. Curry misses 3-pt jump shot from 23 ft,,101,86
440,4,3:38.0,,Defensive rebound by Team,101,86
441,4,3:38.0,K. Thompson enters the game for A. McKinnie,,101,86
442,4,3:25.0,,D. Schröder misses 3-pt jump shot from 26 ft,101,86
443,4,3:20.0,,Offensive rebound by P. George,101,86
444,4,3:20.0,,P. George misses 3-pt jump shot from 26 ft,101,86
445,4,3:17.0,Defensive rebound by S. Curry,,101,86
446,4,3:02.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,104,86
447,4,3:00.0,,Oklahoma City full timeout,104,86
448,4,3:00.0,J. Bell enters the game for S. Curry,,104,86
449,4,3:00.0,Q. Cook enters the game for D. Green,,104,86
450,4,3:00.0,A. McKinnie enters the game for A. Iguodala,,104,86
451,4,3:00.0,,D. Burton enters the game for S. Adams,104,86
452,4,3:00.0,,H. Diallo enters the game for P. George,104,86
453,4,3:00.0,,A. Nader enters the game for D. Schröder,104,86
454,4,3:00.0,,N. Noel enters the game for R. Westbrook,104,86
455,4,2:51.0,,D. Burton misses 2-pt layup from 2 ft,104,86
456,4,2:48.0,Defensive rebound by Q. Cook,,104,86
457,4,2:35.0,Turnover by Q. Cook (out of bounds lost ball),,104,86
458,4,2:21.0,,Turnover by T. Ferguson (out of bounds lost ball),104,86
459,4,2:21.0,J. Evans enters the game for K. Looney,,104,86
460,4,2:21.0,J. Jerebko enters the game for A. McKinnie,,104,86
461,4,2:21.0,D. Lee enters the game for K. Thompson,,104,86
462,4,1:57.0,J. Jerebko misses 2-pt jump shot from 8 ft,,104,86
463,4,1:53.0,,Defensive rebound by A. Nader,104,86
464,4,1:43.0,,A. Nader misses 3-pt jump shot from 27 ft,104,86
465,4,1:39.0,Defensive rebound by D. Lee,,104,86
466,4,1:28.0,J. Evans makes 2-pt jump shot from 16 ft,,106,86
467,4,1:17.0,,A. Nader misses 2-pt layup from 5 ft,106,86
468,4,1:13.0,Defensive rebound by J. Jerebko,,106,86
469,4,1:09.0,Turnover by D. Lee (traveling),,106,86
470,4,1:09.0,,P. Patterson enters the game for T. Ferguson,106,86
471,4,0:59.0,,Shooting foul by J. Evans (drawn by D. Burton),106,86
472,4,0:59.0,,D. Burton misses free throw 1 of 2,106,86
473,4,0:59.0,,Offensive rebound by Team,106,86
474,4,0:59.0,,D. Burton makes free throw 2 of 2,106,87
475,4,0:50.0,Q. Cook makes 2-pt jump shot from 6 ft,,108,87
476,4,0:41.0,,H. Diallo misses 2-pt jump shot from 19 ft,108,87
477,4,0:40.0,,Offensive rebound by Team,108,87
478,4,0:36.0,,Shooting foul by J. Bell (drawn by N. Noel),108,87
479,4,0:36.0,,N. Noel misses free throw 1 of 2,108,87
480,4,0:36.0,,Offensive rebound by Team,108,87
481,4,0:36.0,,N. Noel makes free throw 2 of 2,108,88
482,4,0:21.0,Shooting foul by H. Diallo (drawn by J. Jerebko),,108,88
483,4,0:21.0,J. Jerebko makes free throw 1 of 2,,109,88
484,4,0:21.0,J. Jerebko makes free throw 2 of 2,,110,88
485,4,0:08.0,,H. Diallo misses 2-pt layup from 3 ft (block by J. Bell),110,88
486,4,0:05.0,Defensive rebound by Q. Cook,,110,88
