,QUARTER,TIME_REMAINING,BOSTON_ACTION,MIAMI_ACTION,BOSTON_SCORE,MIAMI_SCORE
385,4,3:35.0,Shooting foul by T. Johnson (drawn by J. Tatum),,91,105
386,4,3:35.0,J. Tatum makes free throw 1 of 1,,92,105
387,4,3:20.0,,T. Johnson makes 3-pt jump shot from 23 ft (assist by B. Adebayo),92,108
388,4,3:03.0,K. Irving misses 3-pt jump shot from 26 ft,,92,108
389,4,2:59.0,,Defensive rebound by B. Adebayo,92,108
390,4,2:38.0,,B. Adebayo misses 2-pt jump shot from 6 ft,92,108
391,4,2:32.0,,Offensive rebound by D. Jones,92,108
392,4,2:32.0,,D. Jones misses 2-pt dunk at rim,92,108
393,4,2:32.0,Defensive rebound by M. Morris,,92,108
394,4,2:32.0,Offensive foul by J. Tatum (drawn by T. Johnson),,92,108
395,4,2:32.0,Turnover by J. Tatum (offensive foul),,92,108
396,4,2:32.0,S. Ojeleye enters the game for K. Irving,,92,108
397,4,2:32.0,D. Theis enters the game for M. Morris,,92,108
398,4,2:32.0,B. Wanamaker enters the game for M. Smart,,92,108
399,4,2:32.0,G. Yabusele enters the game for J. Tatum,,92,108
400,4,2:32.0,,D. Wade enters the game for T. Johnson,92,108
401,4,2:23.0,,D. Jones makes 2-pt dunk from 1 ft (assist by J. Winslow),92,110
402,4,2:09.0,B. Wanamaker misses 2-pt jump shot from 9 ft,,92,110
403,4,2:08.0,,Defensive rebound by J. Winslow,92,110
404,4,1:52.0,,Turnover by D. Jones (traveling),92,110
405,4,1:43.0,G. Yabusele makes 2-pt layup from 1 ft (assist by B. Wanamaker),,94,110
406,4,1:23.0,,J. Richardson makes 3-pt jump shot from 26 ft (assist by J. Winslow),94,113
407,4,1:19.0,Personal foul by J. Richardson (drawn by B. Wanamaker),,94,113
408,4,1:19.0,B. Wanamaker makes free throw 1 of 2,,95,113
409,4,1:19.0,,R. McGruder enters the game for J. Richardson,95,113
410,4,1:19.0,,D. Waiters enters the game for D. Wade,95,113
411,4,1:19.0,B. Wanamaker makes free throw 2 of 2,,96,113
412,4,0:59.0,,D. Waiters misses 3-pt jump shot from 23 ft,96,113
413,4,0:56.0,Defensive rebound by S. Ojeleye,,96,113
414,4,0:52.0,G. Yabusele makes 3-pt jump shot from 26 ft (assist by S. Ojeleye),,99,113
415,4,0:29.0,,R. McGruder misses 2-pt jump shot from 9 ft,99,113
416,4,0:27.0,,Offensive rebound by B. Adebayo,99,113
417,4,0:27.0,,B. Adebayo makes 2-pt dunk at rim,99,115
418,4,0:18.0,Turnover by B. Wanamaker (bad pass; steal by B. Adebayo),,99,115
