,QUARTER,TIME_REMAINING,UTAH_ACTION,TORONTO_ACTION,UTAH_SCORE,TORONTO_SCORE
386,4,6:15.0,,P. Siakam misses 2-pt jump shot from 3 ft,97,104
387,4,6:13.0,Defensive rebound by R. Gobert,,97,104
388,4,6:04.0,R. Rubio misses 3-pt jump shot from 27 ft,,97,104
389,4,6:01.0,,Defensive rebound by P. Siakam,97,104
390,4,5:56.0,,Turnover by P. Siakam (bad pass; steal by D. Mitchell),97,104
391,4,5:45.0,D. Mitchell misses 2-pt jump shot from 3 ft,,97,104
392,4,5:43.0,,Defensive rebound by P. Siakam,97,104
393,4,5:26.0,,K. Leonard makes 2-pt layup from 1 ft,97,106
394,4,5:06.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,97,106
395,4,5:05.0,Offensive rebound by Team,,97,106
396,4,5:05.0,,Loose ball foul by S. Ibaka (drawn by R. Gobert),97,106
397,4,5:05.0,J. Crowder enters the game for T. Sefolosha,,97,106
398,4,4:53.0,J. Crowder misses 2-pt jump shot from 21 ft,,97,106
399,4,4:51.0,Offensive rebound by R. Gobert,,97,106
400,4,4:49.0,R. Gobert makes 2-pt layup from 2 ft,,99,106
401,4,4:44.0,,P. Siakam makes 2-pt layup from 1 ft (assist by K. Leonard),99,108
402,4,4:44.0,,Shooting foul by D. Mitchell (drawn by P. Siakam),99,108
403,4,4:44.0,Utah full timeout,,99,108
404,4,4:44.0,J. Ingles enters the game for D. Exum,,99,108
405,4,4:44.0,,P. Siakam makes free throw 1 of 1,99,109
406,4,4:33.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by R. Rubio),,102,109
407,4,4:12.0,,K. Leonard misses 2-pt jump shot from 18 ft,102,109
408,4,4:11.0,Defensive rebound by J. Ingles,,102,109
409,4,4:06.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by D. Mitchell),,105,109
410,4,3:51.0,,Personal foul by J. Ingles (drawn by K. Leonard),105,109
411,4,3:51.0,,K. Leonard makes free throw 1 of 2,105,110
412,4,3:51.0,,D. Green enters the game for D. Wright,105,110
413,4,3:51.0,,K. Leonard makes free throw 2 of 2,105,111
414,4,3:51.0,Utah full timeout,,105,111
415,4,3:41.0,D. Mitchell misses 3-pt jump shot from 23 ft,,105,111
416,4,3:39.0,,Defensive rebound by K. Leonard,105,111
417,4,3:30.0,,K. Leonard makes 2-pt layup from 2 ft,105,113
418,4,3:15.0,Shooting foul by D. Green (drawn by R. Gobert),,105,113
419,4,3:15.0,R. Gobert makes free throw 1 of 2,,106,113
420,4,3:15.0,R. Gobert makes free throw 2 of 2,,107,113
421,4,3:03.0,,Personal foul by J. Ingles (drawn by K. Leonard),107,113
422,4,3:03.0,,K. Leonard makes free throw 1 of 2,107,114
423,4,3:03.0,,K. Leonard makes free throw 2 of 2,107,115
424,4,2:46.0,J. Ingles misses 3-pt jump shot from 24 ft,,107,115
425,4,2:40.0,,Defensive rebound by P. Siakam,107,115
426,4,2:30.0,,S. Ibaka misses 2-pt jump shot from 4 ft (block by R. Rubio),107,115
427,4,2:30.0,,Offensive rebound by Team,107,115
428,4,2:19.0,,P. Siakam misses 3-pt jump shot from 23 ft,107,115
429,4,2:18.0,,Offensive rebound by Team,107,115
430,4,2:18.0,Loose ball foul by R. Rubio (drawn by S. Ibaka),,107,115
431,4,2:18.0,,S. Ibaka misses free throw 1 of 2,107,115
432,4,2:18.0,,Offensive rebound by Team,107,115
433,4,2:18.0,,S. Ibaka makes free throw 2 of 2,107,116
434,4,2:09.0,D. Mitchell makes 2-pt jump shot from 10 ft,,109,116
435,4,1:52.0,,K. Leonard makes 2-pt jump shot from 8 ft,109,118
436,4,1:46.0,Shooting foul by S. Ibaka (drawn by D. Mitchell),,109,118
437,4,1:46.0,D. Mitchell makes free throw 1 of 2,,110,118
438,4,1:46.0,D. Mitchell makes free throw 2 of 2,,111,118
439,4,1:29.0,,Shooting foul by R. Rubio (drawn by S. Ibaka),111,118
440,4,1:29.0,,S. Ibaka misses free throw 1 of 2,111,118
441,4,1:29.0,,Offensive rebound by Team,111,118
442,4,1:29.0,,S. Ibaka misses free throw 2 of 2,111,118
443,4,1:27.0,Defensive rebound by R. Gobert,,111,118
444,4,1:16.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,113,118
445,4,0:57.0,,D. Green misses 3-pt jump shot from 23 ft,113,118
446,4,0:56.0,Defensive rebound by Team,,113,118
447,4,0:56.0,,Loose ball foul by S. Ibaka (drawn by R. Rubio),113,118
448,4,0:56.0,R. Rubio misses free throw 1 of 2,,113,118
449,4,0:56.0,Offensive rebound by Team,,113,118
450,4,0:56.0,R. Rubio makes free throw 2 of 2,,114,118
451,4,0:39.0,,S. Ibaka misses 3-pt jump shot from 23 ft,114,118
452,4,0:36.0,,Offensive rebound by D. Green,114,118
453,4,0:25.0,,K. Leonard misses 3-pt jump shot from 26 ft,114,118
454,4,0:23.0,,Offensive rebound by P. Siakam,114,118
455,4,0:23.0,,Shooting foul by D. Mitchell (drawn by P. Siakam),114,118
456,4,0:23.0,,P. Siakam makes free throw 1 of 2,114,119
457,4,0:23.0,,P. Siakam makes free throw 2 of 2,114,120
458,4,0:23.0,Utah full timeout,,114,120
459,4,0:20.0,D. Mitchell misses 3-pt jump shot from 29 ft,,114,120
460,4,0:18.0,,Defensive rebound by Team,114,120
461,4,0:18.0,Loose ball foul by J. Crowder (drawn by F. VanVleet),,114,120
462,4,0:18.0,,F. VanVleet misses free throw 1 of 2,114,120
463,4,0:18.0,,Offensive rebound by Team,114,120
464,4,0:18.0,,F. VanVleet makes free throw 2 of 2,114,121
465,4,0:13.0,R. Rubio makes 2-pt layup from 1 ft,,116,121
466,4,0:08.0,,Toronto full timeout,116,121
467,4,0:08.0,D. Exum enters the game for J. Ingles,,116,121
468,4,0:08.0,R. O'Neale enters the game for R. Rubio,,116,121
469,4,0:07.0,,Personal foul by D. Exum (drawn by K. Leonard),116,121
470,4,0:07.0,,K. Leonard makes free throw 1 of 2,116,122
471,4,0:07.0,,K. Leonard misses free throw 2 of 2,116,122
472,4,0:06.0,Defensive rebound by D. Mitchell,,116,122
473,4,0:06.0,Utah full timeout,,116,122
474,4,0:06.0,J. Ingles enters the game for D. Exum,,116,122
475,4,0:06.0,K. Korver enters the game for R. O'Neale,,116,122
476,4,0:05.0,D. Mitchell misses 3-pt jump shot from 26 ft,,116,122
477,4,0:01.0,,Defensive rebound by P. Siakam,116,122
