,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
389,4,8:18.0,,Defensive rebound by Team,81,75
390,4,8:18.0,J. Crowder enters the game for D. Exum,,81,75
391,4,8:18.0,R. Rubio enters the game for D. Favors,,81,75
392,4,8:04.0,,C. Anthony misses 3-pt jump shot from 30 ft,81,75
393,4,8:03.0,Defensive rebound by Team,,81,75
394,4,7:42.0,D. Mitchell makes 3-pt jump shot from 28 ft,,84,75
395,4,7:25.0,,G. Green misses 3-pt jump shot from 27 ft,84,75
396,4,7:23.0,Defensive rebound by R. O'Neale,,84,75
397,4,7:04.0,D. Mitchell misses 2-pt jump shot from 4 ft,,84,75
398,4,7:02.0,,Defensive rebound by C. Capela,84,75
399,4,7:02.0,,Turnover by C. Capela (bad pass),84,75
400,4,7:02.0,,J. Harden enters the game for E. Gordon,84,75
401,4,6:43.0,Turnover by R. O'Neale (bad pass; steal by P. Tucker),,84,75
402,4,6:24.0,,J. Harden makes 2-pt jump shot from 13 ft,84,77
403,4,6:00.0,Turnover by D. Mitchell (bad pass; steal by P. Tucker),,84,77
404,4,5:55.0,,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden),84,79
405,4,5:55.0,Utah full timeout,,84,79
406,4,5:55.0,J. Ingles enters the game for R. O'Neale,,84,79
407,4,5:44.0,R. Rubio makes 2-pt layup from 4 ft,,86,79
408,4,5:19.0,,Turnover by Team (shot clock),86,79
409,4,5:19.0,,Houston full timeout,86,79
410,4,5:19.0,,E. Gordon enters the game for J. Harden,86,79
411,4,5:07.0,Turnover by R. Gobert (3 sec),,86,79
412,4,4:53.0,,G. Green misses 3-pt jump shot from 23 ft,86,79
413,4,4:50.0,Defensive rebound by R. Gobert,,86,79
414,4,4:36.0,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. Rubio),,89,79
415,4,4:25.0,,E. Gordon misses 2-pt jump shot from 11 ft,89,79
416,4,4:21.0,Defensive rebound by J. Ingles,,89,79
417,4,4:12.0,Personal foul by P. Tucker (drawn by D. Mitchell),,89,79
418,4,3:57.0,R. Rubio misses 2-pt jump shot from 13 ft,,89,79
419,4,3:55.0,Offensive rebound by R. Gobert,,89,79
420,4,3:42.0,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Mitchell),,91,79
421,4,3:29.0,,Turnover by E. Gordon (bad pass; steal by R. Gobert),91,79
422,4,3:21.0,J. Crowder misses 3-pt jump shot from 23 ft,,91,79
423,4,3:19.0,Offensive rebound by R. Gobert,,91,79
424,4,3:19.0,Shooting foul by P. Tucker (drawn by R. Gobert),,91,79
425,4,3:19.0,R. Gobert misses free throw 1 of 2,,91,79
426,4,3:19.0,Offensive rebound by Team,,91,79
427,4,3:19.0,R. Gobert makes free throw 2 of 2,,92,79
428,4,3:03.0,,E. Gordon misses 3-pt jump shot from 27 ft,92,79
429,4,2:57.0,Defensive rebound by D. Mitchell,,92,79
430,4,2:49.0,Personal foul by G. Green (drawn by R. Rubio),,92,79
431,4,2:49.0,R. Rubio makes free throw 1 of 2,,93,79
432,4,2:49.0,R. Rubio makes free throw 2 of 2,,94,79
433,4,2:48.0,,P. Tucker misses 3-pt jump shot from 24 ft,94,79
434,4,2:35.0,Defensive rebound by J. Ingles,,94,79
435,4,2:13.0,D. Mitchell misses 2-pt jump shot from 13 ft,,94,79
436,4,2:09.0,Offensive rebound by R. Gobert,,94,79
437,4,2:09.0,,Violation by Team (kicked ball),94,79
438,4,2:00.0,Turnover by R. Rubio (bad pass; steal by C. Capela),,94,79
439,4,1:50.0,,C. Anthony makes 2-pt jump shot from 18 ft,94,81
440,4,1:39.0,Personal foul by C. Anthony (drawn by D. Mitchell),,94,81
441,4,1:39.0,D. Mitchell makes free throw 1 of 2,,95,81
442,4,1:39.0,D. Mitchell makes free throw 2 of 2,,96,81
443,4,1:27.0,,E. Gordon makes 2-pt layup from 3 ft,96,83
444,4,1:12.0,D. Mitchell makes 2-pt jump shot from 3 ft,,98,83
445,4,0:59.0,,Turnover by C. Capela (lost ball; steal by R. Rubio),98,83
446,4,0:56.0,J. Crowder makes 2-pt dunk from 1 ft (assist by R. Rubio),,100,83
447,4,0:46.0,,Personal foul by R. Gobert (drawn by C. Capela),100,83
448,4,0:38.0,,E. Gordon makes 3-pt jump shot from 28 ft (assist by C. Capela),100,86
449,4,0:20.0,J. Crowder misses 3-pt jump shot from 26 ft,,100,86
450,4,0:17.0,,Defensive rebound by E. Gordon,100,86
451,4,0:08.0,,C. Anthony makes 3-pt jump shot from 26 ft (assist by E. Gordon),100,89
