,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
372,4,7:37.0,,Offensive foul by B. Simmons (drawn by S. Dinwiddie),105,95
373,4,7:23.0,,Violation by Team (kicked ball),105,95
374,4,7:16.0,R. Kurucs makes 2-pt dunk from 2 ft,,107,95
375,4,7:15.0,,Philadelphia full timeout,107,95
376,4,7:15.0,E. Davis enters the game for R. Hollis-Jefferson,,107,95
377,4,7:15.0,,J. Embiid enters the game for W. Chandler,107,95
378,4,7:15.0,,J. Redick enters the game for L. Shamet,107,95
379,4,7:07.0,,J. Redick misses 3-pt jump shot from 25 ft,107,95
380,4,7:04.0,Defensive rebound by J. Dudley,,107,95
381,4,7:02.0,Turnover by R. Kurucs (out of bounds lost ball),,107,95
382,4,6:46.0,,B. Simmons makes 2-pt layup from 2 ft (assist by F. Korkmaz),107,97
383,4,6:30.0,Personal foul by B. Simmons (drawn by D. Carroll),,107,97
384,4,6:30.0,J. Harris enters the game for D. Carroll,,107,97
385,4,6:23.0,Personal foul by J. Embiid (drawn by S. Dinwiddie),,107,97
386,4,6:14.0,S. Dinwiddie makes 2-pt jump shot from 11 ft,,109,97
387,4,5:53.0,,Personal foul by R. Kurucs (drawn by B. Simmons),109,97
388,4,5:43.0,,Shooting foul by J. Dudley (drawn by J. Embiid),109,97
389,4,5:43.0,,J. Embiid makes free throw 1 of 2,109,98
390,4,5:43.0,,J. Embiid makes free throw 2 of 2,109,99
391,4,5:21.0,S. Dinwiddie misses 2-pt jump shot from 12 ft,,109,99
392,4,5:19.0,,Defensive rebound by B. Simmons,109,99
393,4,5:19.0,,Personal foul by S. Dinwiddie (drawn by B. Simmons),109,99
394,4,5:19.0,Brooklyn full timeout,,109,99
395,4,5:19.0,A. Crabbe enters the game for J. Dudley,,109,99
396,4,5:19.0,,B. Simmons misses free throw 1 of 2,109,99
397,4,5:19.0,,Offensive rebound by Team,109,99
398,4,5:19.0,,B. Simmons makes free throw 2 of 2,109,100
399,4,5:05.0,Personal foul by T. McConnell (drawn by S. Dinwiddie),,109,100
400,4,5:05.0,S. Dinwiddie makes free throw 1 of 2,,110,100
401,4,5:05.0,S. Dinwiddie makes free throw 2 of 2,,111,100
402,4,4:59.0,,Turnover by T. McConnell (out of bounds lost ball),111,100
403,4,4:43.0,Brooklyn full timeout,,111,100
404,4,4:43.0,,W. Chandler enters the game for T. McConnell,111,100
405,4,4:37.0,Turnover by S. Dinwiddie (lost ball; steal by J. Redick),,111,100
406,4,4:32.0,,Shooting foul by E. Davis (drawn by J. Embiid),111,100
407,4,4:32.0,,J. Embiid makes free throw 1 of 2,111,101
408,4,4:32.0,,J. Embiid makes free throw 2 of 2,111,102
409,4,4:07.0,Turnover by S. Dinwiddie (lost ball; steal by F. Korkmaz),,111,102
410,4,3:58.0,,J. Redick misses 3-pt jump shot from 26 ft,111,102
411,4,3:55.0,Defensive rebound by Team,,111,102
412,4,3:35.0,J. Harris misses 2-pt layup from 8 ft,,111,102
413,4,3:32.0,,Defensive rebound by W. Chandler,111,102
414,4,3:24.0,,J. Embiid makes 3-pt jump shot from 25 ft (assist by W. Chandler),111,105
415,4,3:07.0,R. Kurucs misses 2-pt jump shot from 4 ft (block by B. Simmons),,111,105
416,4,3:06.0,Offensive rebound by E. Davis,,111,105
417,4,3:04.0,Shooting foul by W. Chandler (drawn by E. Davis),,111,105
418,4,3:04.0,E. Davis makes free throw 1 of 2,,112,105
419,4,3:04.0,,Philadelphia full timeout,112,105
420,4,3:04.0,E. Davis makes free throw 2 of 2,,113,105
421,4,2:50.0,,Turnover by F. Korkmaz (bad pass; steal by R. Kurucs),113,105
422,4,2:35.0,Turnover by S. Dinwiddie (out of bounds lost ball),,113,105
423,4,2:25.0,,Turnover by F. Korkmaz (bad pass; steal by R. Kurucs),113,105
424,4,2:00.0,S. Dinwiddie makes 2-pt layup from 2 ft,,115,105
425,4,1:53.0,,F. Korkmaz makes 2-pt jump shot from 12 ft (assist by B. Simmons),115,107
426,4,1:45.0,E. Davis makes 2-pt layup from 1 ft (assist by A. Crabbe),,117,107
427,4,1:45.0,,Philadelphia full timeout,117,107
428,4,1:35.0,,B. Simmons makes 2-pt layup from 2 ft (assist by J. Redick),117,109
429,4,1:35.0,,Shooting foul by R. Kurucs (drawn by B. Simmons),117,109
430,4,1:35.0,,B. Simmons makes free throw 1 of 1,117,110
431,4,1:33.0,Personal foul by W. Chandler (drawn by A. Crabbe),,117,110
432,4,1:33.0,A. Crabbe makes free throw 1 of 2,,118,110
433,4,1:33.0,A. Crabbe makes free throw 2 of 2,,119,110
434,4,1:20.0,,B. Simmons makes 2-pt layup from 3 ft,119,112
435,4,1:14.0,Personal take foul by W. Chandler (drawn by A. Crabbe),,119,112
436,4,1:14.0,A. Crabbe makes free throw 1 of 2,,120,112
437,4,1:14.0,A. Crabbe makes free throw 2 of 2,,121,112
438,4,1:08.0,,J. Embiid misses 3-pt jump shot from 25 ft,121,112
439,4,1:04.0,Defensive rebound by A. Crabbe,,121,112
440,4,0:54.0,Personal take foul by J. Embiid (drawn by S. Dinwiddie),,121,112
441,4,0:54.0,S. Dinwiddie makes free throw 1 of 2,,122,112
442,4,0:54.0,S. Dinwiddie makes free throw 2 of 2,,123,112
443,4,0:54.0,,Philadelphia full timeout,123,112
444,4,0:54.0,,A. Johnson enters the game for W. Chandler,123,112
445,4,0:54.0,,T. McConnell enters the game for J. Embiid,123,112
446,4,0:54.0,,S. Milton enters the game for J. Redick,123,112
447,4,0:54.0,,L. Shamet enters the game for B. Simmons,123,112
448,4,0:43.0,,L. Shamet makes 3-pt jump shot from 26 ft (assist by F. Korkmaz),123,115
449,4,0:36.0,Turnover by R. Kurucs (bad pass; steal by L. Shamet),,123,115
450,4,0:31.0,,S. Milton misses 3-pt jump shot from 26 ft,123,115
451,4,0:28.0,,Offensive rebound by T. McConnell,123,115
452,4,0:26.0,,L. Shamet makes 3-pt jump shot from 26 ft (assist by T. McConnell),123,118
453,4,0:22.0,Brooklyn full timeout,,123,118
454,4,0:22.0,Brooklyn full timeout,,123,118
455,4,0:22.0,J. Dudley enters the game for E. Davis,,123,118
456,4,0:21.0,Personal take foul by A. Johnson (drawn by S. Dinwiddie),,123,118
457,4,0:21.0,S. Dinwiddie makes free throw 1 of 2,,124,118
458,4,0:21.0,S. Dinwiddie makes free throw 2 of 2,,125,118
459,4,0:16.0,,L. Shamet makes 3-pt jump shot from 28 ft (assist by T. McConnell),125,121
460,4,0:12.0,Personal take foul by L. Shamet (drawn by S. Dinwiddie),,125,121
461,4,0:12.0,S. Dinwiddie makes free throw 1 of 2,,126,121
462,4,0:12.0,S. Dinwiddie makes free throw 2 of 2,,127,121
463,4,0:05.0,,Shooting foul by J. Harris (drawn by L. Shamet),127,121
464,4,0:05.0,,L. Shamet misses free throw 1 of 3,127,121
465,4,0:05.0,,Offensive rebound by Team,127,121
466,4,0:05.0,,L. Shamet makes free throw 2 of 3,127,122
467,4,0:05.0,,L. Shamet misses free throw 3 of 3,127,122
468,4,0:04.0,,Offensive rebound by A. Johnson,127,122
469,4,0:04.0,,A. Johnson makes 2-pt layup from 2 ft,127,124
