,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,PHOENIX_ACTION,MILWAUKEE_SCORE,PHOENIX_SCORE
376,4,10:45.0,B. Lopez enters the game for E. İlyasova,,85,79
377,4,10:45.0,M. Brogdon makes free throw 2 of 2,,86,79
378,4,10:24.0,,R. Holmes misses 2-pt jump shot from 11 ft,86,79
379,4,10:22.0,Defensive rebound by G. Antetokounmpo,,86,79
380,4,10:18.0,Shooting foul by R. Holmes (drawn by G. Antetokounmpo),,86,79
381,4,10:18.0,G. Antetokounmpo makes free throw 1 of 2,,87,79
382,4,10:18.0,G. Antetokounmpo makes free throw 2 of 2,,88,79
383,4,10:05.0,,Shooting foul by B. Lopez (drawn by K. Oubre),88,79
384,4,10:05.0,,K. Oubre makes free throw 1 of 2,88,80
385,4,10:05.0,E. Bledsoe enters the game for M. Brogdon,,88,80
386,4,10:05.0,,K. Oubre makes free throw 2 of 2,88,81
387,4,9:47.0,Turnover by G. Antetokounmpo (lost ball; steal by M. Bridges),,88,81
388,4,9:40.0,,J. Jackson misses 3-pt jump shot from 23 ft,88,81
389,4,9:37.0,Defensive rebound by E. Bledsoe,,88,81
390,4,9:35.0,Personal foul by J. Crawford (drawn by G. Antetokounmpo),,88,81
391,4,9:30.0,Offensive foul by E. Bledsoe (drawn by R. Holmes),,88,81
392,4,9:30.0,Turnover by E. Bledsoe (offensive foul),,88,81
393,4,9:18.0,,Turnover by J. Jackson (bad pass; steal by E. Bledsoe),88,81
394,4,9:14.0,Shooting foul by R. Holmes (drawn by E. Bledsoe),,88,81
395,4,9:14.0,E. Bledsoe makes free throw 1 of 2,,89,81
396,4,9:14.0,N. Mirotić enters the game for G. Antetokounmpo,,89,81
397,4,9:14.0,,D. Ayton enters the game for R. Holmes,89,81
398,4,9:14.0,E. Bledsoe makes free throw 2 of 2,,90,81
399,4,8:58.0,,D. Ayton misses 2-pt jump shot from 17 ft,90,81
400,4,8:55.0,Defensive rebound by E. Bledsoe,,90,81
401,4,8:52.0,Personal foul by D. Ayton (drawn by E. Bledsoe),,90,81
402,4,8:52.0,,Phoenix full timeout,90,81
403,4,8:52.0,,D. Booker enters the game for J. Crawford,90,81
404,4,8:52.0,,T. Johnson enters the game for J. Jackson,90,81
405,4,8:52.0,E. Bledsoe makes free throw 1 of 2,,91,81
406,4,8:52.0,E. Bledsoe misses free throw 2 of 2,,91,81
407,4,8:52.0,,Defensive rebound by K. Oubre,91,81
408,4,8:40.0,,D. Booker misses 2-pt jump shot from 12 ft,91,81
409,4,8:36.0,Defensive rebound by N. Mirotić,,91,81
410,4,8:18.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,91,81
411,4,8:14.0,Offensive rebound by T. Snell,,91,81
412,4,8:02.0,N. Mirotić misses 2-pt jump shot from 15 ft,,91,81
413,4,7:59.0,,Defensive rebound by D. Ayton,91,81
414,4,7:54.0,,Shooting foul by B. Lopez (drawn by K. Oubre),91,81
415,4,7:54.0,,K. Oubre makes free throw 1 of 2,91,82
416,4,7:54.0,K. Middleton enters the game for T. Snell,,91,82
417,4,7:54.0,,K. Oubre makes free throw 2 of 2,91,83
418,4,7:38.0,E. Bledsoe misses 2-pt layup from 1 ft (block by D. Ayton),,91,83
419,4,7:37.0,Offensive rebound by B. Lopez,,91,83
420,4,7:37.0,Shooting foul by T. Johnson (drawn by B. Lopez),,91,83
421,4,7:37.0,B. Lopez makes free throw 1 of 2,,92,83
422,4,7:37.0,B. Lopez makes free throw 2 of 2,,93,83
423,4,7:24.0,,D. Ayton makes 2-pt jump shot from 11 ft (assist by D. Booker),93,85
424,4,7:09.0,B. Lopez misses 3-pt jump shot from 25 ft,,93,85
425,4,7:06.0,,Defensive rebound by M. Bridges,93,85
426,4,7:03.0,,D. Booker makes 2-pt layup at rim (assist by M. Bridges),93,87
427,4,6:41.0,K. Middleton misses 2-pt jump shot from 8 ft,,93,87
428,4,6:37.0,,Defensive rebound by T. Johnson,93,87
429,4,6:32.0,,M. Bridges misses 3-pt jump shot from 23 ft,93,87
430,4,6:30.0,Defensive rebound by E. Bledsoe,,93,87
431,4,6:24.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,96,87
432,4,6:03.0,,T. Johnson makes 2-pt jump shot from 11 ft,96,89
433,4,5:57.0,Milwaukee full timeout,,96,89
434,4,5:57.0,G. Antetokounmpo enters the game for B. Lopez,,96,89
435,4,5:48.0,N. Mirotić misses 3-pt jump shot from 26 ft,,96,89
436,4,5:44.0,,Defensive rebound by M. Bridges,96,89
437,4,5:23.0,,Shooting foul by E. Bledsoe (drawn by M. Bridges),96,89
438,4,5:23.0,,M. Bridges makes free throw 1 of 2,96,90
439,4,5:23.0,M. Brogdon enters the game for E. Bledsoe,,96,90
440,4,5:23.0,,M. Bridges makes free throw 2 of 2,96,91
441,4,5:04.0,Shooting foul by D. Ayton (drawn by K. Middleton),,96,91
442,4,5:04.0,K. Middleton makes free throw 1 of 2,,97,91
443,4,5:04.0,K. Middleton makes free throw 2 of 2,,98,91
444,4,4:50.0,,D. Ayton makes 2-pt layup from 2 ft,98,93
445,4,4:50.0,,Shooting foul by N. Mirotić (drawn by D. Ayton),98,93
446,4,4:50.0,,D. Ayton makes free throw 1 of 1,98,94
447,4,4:40.0,M. Brogdon misses 2-pt jump shot from 18 ft,,98,94
448,4,4:38.0,,Defensive rebound by D. Ayton,98,94
449,4,4:26.0,,M. Bridges misses 2-pt jump shot from 6 ft (block by N. Mirotić),98,94
450,4,4:26.0,,Offensive rebound by M. Bridges,98,94
451,4,4:20.0,,M. Bridges makes 2-pt jump shot from 17 ft (assist by T. Johnson),98,96
452,4,4:09.0,G. Antetokounmpo misses 2-pt jump shot from 1 ft,,98,96
453,4,4:07.0,,Defensive rebound by K. Oubre,98,96
454,4,4:03.0,,Shooting foul by P. Connaughton (drawn by K. Oubre),98,96
455,4,4:03.0,Milwaukee full timeout,,98,96
456,4,4:03.0,E. Bledsoe enters the game for P. Connaughton,,98,96
457,4,4:03.0,B. Lopez enters the game for N. Mirotić,,98,96
458,4,4:03.0,,K. Oubre makes free throw 1 of 2,98,97
459,4,4:03.0,,K. Oubre misses free throw 2 of 2,98,97
460,4,4:01.0,Defensive rebound by G. Antetokounmpo,,98,97
461,4,3:39.0,B. Lopez misses 3-pt jump shot from 24 ft,,98,97
462,4,3:37.0,,Defensive rebound by K. Oubre,98,97
463,4,3:27.0,,D. Booker misses 2-pt jump shot from 12 ft,98,97
464,4,3:26.0,,Offensive rebound by D. Booker,98,97
465,4,3:25.0,,Phoenix full timeout,98,97
466,4,3:16.0,,D. Booker misses 2-pt jump shot from 14 ft,98,97
467,4,3:12.0,Defensive rebound by G. Antetokounmpo,,98,97
468,4,2:52.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,98,97
469,4,2:47.0,,Defensive rebound by T. Johnson,98,97
470,4,2:37.0,,D. Booker makes 3-pt jump shot from 25 ft,98,100
471,4,2:21.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,100,100
472,4,2:00.0,,K. Oubre makes 3-pt jump shot from 23 ft (assist by D. Booker),100,103
473,4,1:48.0,E. Bledsoe misses 2-pt jump shot from 10 ft,,100,103
474,4,1:48.0,,Defensive rebound by Team,100,103
475,4,1:33.0,,T. Johnson misses 3-pt jump shot from 23 ft,100,103
476,4,1:29.0,Defensive rebound by G. Antetokounmpo,,100,103
477,4,1:26.0,Shooting foul by D. Ayton (drawn by G. Antetokounmpo),,100,103
478,4,1:26.0,G. Antetokounmpo misses free throw 1 of 2,,100,103
479,4,1:26.0,Offensive rebound by Team,,100,103
480,4,1:26.0,G. Antetokounmpo misses free throw 2 of 2,,100,103
481,4,1:23.0,Offensive rebound by M. Brogdon,,100,103
482,4,1:21.0,M. Brogdon makes 3-pt jump shot from 25 ft,,103,103
483,4,1:06.0,,T. Johnson makes 2-pt jump shot from 5 ft,103,105
484,4,0:54.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,103,105
485,4,0:51.0,,Defensive rebound by D. Ayton,103,105
486,4,0:35.0,,D. Ayton makes 2-pt layup from 1 ft (assist by D. Booker),103,107
487,4,0:35.0,Milwaukee full timeout,,103,107
488,4,0:31.0,Turnover by B. Lopez (out of bounds lost ball),,103,107
489,4,0:31.0,T. Snell enters the game for B. Lopez,,103,107
490,4,0:31.0,,Phoenix full timeout,103,107
491,4,0:24.0,,Personal foul by G. Antetokounmpo (drawn by M. Bridges),103,107
492,4,0:24.0,,M. Bridges makes free throw 1 of 2,103,108
493,4,0:24.0,B. Lopez enters the game for T. Snell,,103,108
494,4,0:24.0,,M. Bridges makes free throw 2 of 2,103,109
495,4,0:18.0,Shooting foul by K. Oubre (drawn by E. Bledsoe),,103,109
496,4,0:18.0,E. Bledsoe makes free throw 1 of 2,,104,109
497,4,0:18.0,T. Snell enters the game for B. Lopez,,104,109
498,4,0:18.0,,R. Holmes enters the game for K. Oubre,104,109
499,4,0:18.0,E. Bledsoe makes free throw 2 of 2,,105,109
500,4,0:18.0,,Phoenix full timeout,105,109
501,4,0:18.0,,K. Oubre enters the game for R. Holmes,105,109
502,4,0:17.0,,Personal take foul by K. Middleton (drawn by D. Ayton),105,109
503,4,0:17.0,,D. Ayton makes free throw 1 of 2,105,110
504,4,0:17.0,B. Lopez enters the game for T. Snell,,105,110
505,4,0:17.0,,D. Ayton makes free throw 2 of 2,105,111
506,4,0:12.0,K. Middleton misses 3-pt jump shot from 23 ft,,105,111
507,4,0:10.0,,Defensive rebound by K. Oubre,105,111
508,4,0:10.0,,Personal take foul by G. Antetokounmpo (drawn by K. Oubre),105,111
509,4,0:10.0,,K. Oubre makes free throw 1 of 2,105,112
510,4,0:10.0,,K. Oubre misses free throw 2 of 2,105,112
511,4,0:09.0,,Offensive rebound by K. Oubre,105,112
512,4,0:08.0,,Personal take foul by G. Antetokounmpo (drawn by K. Oubre),105,112
513,4,0:08.0,P. Connaughton enters the game for G. Antetokounmpo,,105,112
514,4,0:08.0,,K. Oubre makes free throw 1 of 2,105,113
515,4,0:08.0,,K. Oubre makes free throw 2 of 2,105,114
516,4,0:02.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,105,114
517,4,0:02.0,,Defensive rebound by M. Bridges,105,114
