,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MINNESOTA_ACTION,LA LAKERS_SCORE,MINNESOTA_SCORE
390,4,10:57.0,L. James makes 3-pt jump shot from 24 ft,,97,96
391,4,10:40.0,,Shooting foul by J. Williams (drawn by D. Rose),97,96
392,4,10:40.0,,D. Rose misses free throw 1 of 2,97,96
393,4,10:40.0,,Offensive rebound by Team,97,96
394,4,10:40.0,,D. Rose makes free throw 2 of 2,97,97
395,4,10:30.0,,Violation by Team (kicked ball),97,97
396,4,10:25.0,Turnover by B. Ingram (bad pass),,97,97
397,4,10:12.0,,Turnover by G. Dieng (traveling),97,97
398,4,9:54.0,R. Rondo makes 2-pt layup from 1 ft,,99,97
399,4,9:42.0,,Shooting foul by J. Williams (drawn by G. Dieng),99,97
400,4,9:42.0,,G. Dieng makes free throw 1 of 2,99,98
401,4,9:42.0,L. Ball enters the game for K. Caldwell-Pope,,99,98
402,4,9:42.0,,G. Dieng makes free throw 2 of 2,99,99
403,4,9:27.0,L. Ball misses 3-pt jump shot from 25 ft,,99,99
404,4,9:24.0,,Defensive rebound by J. Butler,99,99
405,4,9:18.0,,J. Butler makes 3-pt jump shot from 26 ft,99,102
406,4,9:16.0,LA Lakers full timeout,,99,102
407,4,9:16.0,J. McGee enters the game for J. Williams,,99,102
408,4,9:01.0,L. James makes 2-pt jump shot from 17 ft,,101,102
409,4,8:36.0,,J. Butler makes 3-pt jump shot from 25 ft,101,105
410,4,8:20.0,R. Rondo makes 2-pt layup from 4 ft,,103,105
411,4,8:05.0,,J. Butler misses 2-pt jump shot from 15 ft,103,105
412,4,8:01.0,Defensive rebound by B. Ingram,,103,105
413,4,7:52.0,Personal foul by A. Tolliver (drawn by J. McGee),,103,105
414,4,7:52.0,K. Kuzma enters the game for L. James,,103,105
415,4,7:52.0,,K. Towns enters the game for G. Dieng,103,105
416,4,7:37.0,B. Ingram makes 2-pt layup from 1 ft,,105,105
417,4,7:19.0,,Personal foul by R. Rondo (drawn by K. Towns),105,105
418,4,7:17.0,,Personal foul by B. Ingram (drawn by J. Butler),105,105
419,4,7:17.0,J. Hart enters the game for B. Ingram,,105,105
420,4,7:05.0,,D. Rose misses 2-pt layup from 4 ft (block by J. McGee),105,105
421,4,7:01.0,Defensive rebound by J. McGee,,105,105
422,4,6:49.0,R. Rondo makes 2-pt layup from 2 ft,,107,105
423,4,6:36.0,,T. Jones makes 3-pt jump shot from 27 ft,107,108
424,4,6:24.0,J. Hart misses 3-pt jump shot from 25 ft,,107,108
425,4,6:22.0,,Defensive rebound by Team,107,108
426,4,6:22.0,,T. Gibson enters the game for T. Jones,107,108
427,4,6:22.0,,J. Teague enters the game for A. Tolliver,107,108
428,4,6:12.0,,K. Towns misses 3-pt jump shot from 25 ft,107,108
429,4,6:08.0,,Offensive rebound by D. Rose,107,108
430,4,6:06.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by D. Rose),107,111
431,4,6:06.0,LA Lakers full timeout,,107,111
432,4,6:06.0,L. James enters the game for L. Ball,,107,111
433,4,5:58.0,L. James misses 2-pt jump shot from 22 ft,,107,111
434,4,5:54.0,,Defensive rebound by D. Rose,107,111
435,4,5:44.0,,J. Butler makes 3-pt jump shot from 25 ft,107,114
436,4,5:30.0,K. Kuzma misses 3-pt jump shot from 25 ft,,107,114
437,4,5:28.0,,Defensive rebound by K. Towns,107,114
438,4,5:28.0,,Personal foul by J. McGee (drawn by K. Towns),107,114
439,4,5:28.0,,K. Towns makes free throw 1 of 2,107,115
440,4,5:28.0,B. Ingram enters the game for J. Hart,,107,115
441,4,5:28.0,,K. Towns makes free throw 2 of 2,107,116
442,4,5:13.0,B. Ingram misses 2-pt jump shot from 12 ft,,107,116
443,4,5:10.0,Offensive rebound by J. McGee,,107,116
444,4,5:07.0,J. McGee makes 2-pt layup from 1 ft,,109,116
445,4,4:56.0,,K. Towns makes 3-pt jump shot from 26 ft (assist by J. Butler),109,119
446,4,4:38.0,L. James makes 3-pt jump shot from 24 ft,,112,119
447,4,4:20.0,,J. Butler misses 2-pt jump shot from 12 ft,112,119
448,4,4:20.0,Defensive rebound by Team,,112,119
449,4,4:20.0,,Loose ball foul by K. Towns (drawn by K. Kuzma),112,119
450,4,4:11.0,Turnover by L. James (bad pass; steal by T. Gibson),,112,119
451,4,3:58.0,,K. Towns misses 2-pt jump shot from 19 ft,112,119
452,4,3:55.0,,Offensive rebound by T. Gibson,112,119
453,4,3:54.0,,T. Gibson misses 2-pt layup from 2 ft (block by B. Ingram),112,119
454,4,3:54.0,Defensive rebound by Team,,112,119
455,4,3:48.0,L. James misses 2-pt layup from 1 ft,,112,119
456,4,3:44.0,Offensive rebound by L. James,,112,119
457,4,3:43.0,B. Ingram misses 3-pt jump shot from 24 ft,,112,119
458,4,3:41.0,,Defensive rebound by K. Towns,112,119
459,4,3:25.0,,J. Butler misses 2-pt jump shot from 22 ft,112,119
460,4,3:22.0,,Offensive rebound by T. Gibson,112,119
461,4,3:19.0,,J. Teague misses 3-pt jump shot from 27 ft,112,119
462,4,3:14.0,Defensive rebound by L. James,,112,119
463,4,2:54.0,B. Ingram misses 3-pt jump shot from 24 ft,,112,119
464,4,2:52.0,Offensive rebound by K. Kuzma,,112,119
465,4,2:52.0,Shooting foul by K. Towns (drawn by K. Kuzma),,112,119
466,4,2:52.0,K. Kuzma misses free throw 1 of 2,,112,119
467,4,2:52.0,Offensive rebound by Team,,112,119
468,4,2:52.0,J. Hart enters the game for J. McGee,,112,119
469,4,2:52.0,K. Kuzma makes free throw 2 of 2,,113,119
470,4,2:28.0,,J. Teague misses 3-pt jump shot from 26 ft,113,119
471,4,2:24.0,Defensive rebound by R. Rondo,,113,119
472,4,2:21.0,B. Ingram misses 2-pt layup from 2 ft,,113,119
473,4,2:16.0,Offensive rebound by K. Kuzma,,113,119
474,4,2:16.0,K. Kuzma makes 2-pt layup at rim,,115,119
475,4,1:58.0,,J. Butler misses 2-pt jump shot from 11 ft (block by B. Ingram),115,119
476,4,1:55.0,Defensive rebound by L. James,,115,119
477,4,1:53.0,B. Ingram misses 2-pt layup from 1 ft (block by J. Butler),,115,119
478,4,1:53.0,Offensive rebound by Team,,115,119
479,4,1:53.0,LA Lakers full timeout,,115,119
480,4,1:43.0,Turnover by L. James (back court),,115,119
481,4,1:27.0,,Turnover by D. Rose (traveling),115,119
482,4,1:18.0,L. James makes 2-pt layup from 1 ft,,117,119
483,4,1:18.0,,Minnesota full timeout,117,119
484,4,1:02.0,,K. Towns misses 2-pt hook shot from 7 ft,117,119
485,4,0:58.0,Defensive rebound by K. Kuzma,,117,119
486,4,0:38.0,K. Kuzma misses 3-pt jump shot from 25 ft (block by T. Gibson),,117,119
487,4,0:35.0,,Defensive rebound by J. Butler,117,119
488,4,0:19.0,,J. Butler makes 3-pt jump shot from 26 ft,117,122
489,4,0:18.0,LA Lakers full timeout,,117,122
490,4,0:16.0,L. James misses 3-pt jump shot from 22 ft,,117,122
491,4,0:13.0,Offensive rebound by J. Hart,,117,122
492,4,0:13.0,J. Hart misses 2-pt layup from 1 ft (block by T. Gibson),,117,122
493,4,0:13.0,Offensive rebound by Team,,117,122
494,4,0:11.0,J. Hart misses 3-pt jump shot from 24 ft,,117,122
495,4,0:08.0,,Defensive rebound by K. Towns,117,122
496,4,0:08.0,,Personal take foul by R. Rondo (drawn by K. Towns),117,122
497,4,0:08.0,,K. Towns makes free throw 1 of 2,117,123
498,4,0:08.0,,K. Towns makes free throw 2 of 2,117,124
499,4,0:04.0,B. Ingram makes 3-pt jump shot from 23 ft (assist by R. Rondo),,120,124
