,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MIAMI_ACTION,CHICAGO_SCORE,MIAMI_SCORE
381,4,4:31.0,,W. Ellington misses 3-pt jump shot from 26 ft,96,80
382,4,4:28.0,Defensive rebound by K. Dunn,,96,80
383,4,4:06.0,W. Selden makes 3-pt jump shot from 26 ft (assist by K. Dunn),,99,80
384,4,3:52.0,,Personal foul by R. Arcidiacono (drawn by B. Adebayo),99,80
385,4,3:42.0,,Shooting foul by L. Markkanen (drawn by B. Adebayo),99,80
386,4,3:42.0,,B. Adebayo misses free throw 1 of 2,99,80
387,4,3:42.0,,Offensive rebound by Team,99,80
388,4,3:42.0,,B. Adebayo makes free throw 2 of 2,99,81
389,4,3:26.0,B. Portis misses 2-pt jump shot from 14 ft,,99,81
390,4,3:24.0,,Defensive rebound by J. Winslow,99,81
391,4,3:20.0,,Shooting foul by B. Portis (drawn by B. Adebayo),99,81
392,4,3:20.0,,B. Adebayo makes free throw 1 of 2,99,82
393,4,3:20.0,,B. Adebayo makes free throw 2 of 2,99,83
394,4,2:54.0,L. Markkanen misses 2-pt jump shot from 5 ft,,99,83
395,4,2:52.0,,Defensive rebound by W. Ellington,99,83
396,4,2:44.0,,T. Johnson misses 3-pt jump shot from 26 ft,99,83
397,4,2:42.0,Defensive rebound by R. Arcidiacono,,99,83
398,4,2:29.0,L. Markkanen misses 3-pt jump shot from 25 ft,,99,83
399,4,2:26.0,,Defensive rebound by B. Adebayo,99,83
400,4,2:19.0,,J. Richardson misses 3-pt jump shot from 24 ft,99,83
401,4,2:10.0,Defensive rebound by R. Arcidiacono,,99,83
402,4,1:58.0,K. Dunn makes 2-pt jump shot from 17 ft (assist by B. Portis),,101,83
403,4,1:41.0,,B. Adebayo makes 2-pt layup from 6 ft (assist by W. Ellington),101,85
404,4,1:34.0,Shooting foul by J. Winslow (drawn by L. Markkanen),,101,85
405,4,1:34.0,L. Markkanen makes free throw 1 of 2,,102,85
406,4,1:34.0,L. Markkanen misses free throw 2 of 2,,102,85
407,4,1:32.0,,Defensive rebound by B. Adebayo,102,85
408,4,1:25.0,,Offensive foul by B. Adebayo (drawn by K. Dunn),102,85
409,4,1:25.0,,Turnover by B. Adebayo (offensive foul),102,85
410,4,1:08.0,W. Selden makes 3-pt jump shot from 23 ft (assist by K. Dunn),,105,85
411,4,0:57.0,,B. Adebayo makes 2-pt dunk from 2 ft (assist by T. Johnson),105,87
412,4,0:57.0,,Shooting foul by K. Dunn (drawn by B. Adebayo),105,87
413,4,0:57.0,,B. Adebayo misses free throw 1 of 1,105,87
414,4,0:55.0,Defensive rebound by L. Markkanen,,105,87
415,4,0:43.0,Offensive foul by L. Markkanen (drawn by J. Richardson),,105,87
416,4,0:43.0,Turnover by L. Markkanen (offensive foul),,105,87
417,4,0:31.0,,W. Ellington misses 3-pt jump shot from 24 ft,105,87
418,4,0:28.0,Defensive rebound by L. Markkanen,,105,87
419,4,0:17.0,Offensive foul by B. Portis (drawn by B. Adebayo),,105,87
420,4,0:17.0,Turnover by B. Portis (offensive foul),,105,87
421,4,0:06.0,,B. Adebayo makes 2-pt layup from 2 ft (assist by J. Richardson),105,89
