,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
387,4,5:29.0,G. Trent makes 2-pt jump shot from 17 ft,,80,102
388,4,5:13.0,,D. Rose misses 2-pt jump shot from 11 ft,80,102
389,4,5:10.0,Defensive rebound by Z. Collins,,80,102
390,4,5:06.0,G. Trent misses 2-pt jump shot from 11 ft,,80,102
391,4,5:02.0,Offensive rebound by W. Baldwin,,80,102
392,4,5:00.0,G. Trent makes 3-pt jump shot from 26 ft (assist by W. Baldwin),,83,102
393,4,4:36.0,,A. Wiggins misses 2-pt jump shot from 13 ft,83,102
394,4,4:32.0,Defensive rebound by G. Trent,,83,102
395,4,4:25.0,W. Baldwin misses 3-pt jump shot from 26 ft,,83,102
396,4,4:20.0,,Defensive rebound by D. Rose,83,102
397,4,4:03.0,,K. Towns makes 2-pt dunk from 1 ft (assist by D. Šarić),83,104
398,4,3:47.0,G. Trent makes 3-pt jump shot from 26 ft,,86,104
399,4,3:30.0,,K. Towns misses 2-pt jump shot from 7 ft,86,104
400,4,3:28.0,Defensive rebound by Z. Collins,,86,104
401,4,3:22.0,W. Baldwin makes 2-pt layup from 2 ft,,88,104
402,4,3:01.0,,J. Teague makes 3-pt jump shot from 25 ft (assist by D. Rose),88,107
403,4,2:51.0,A. Simons misses 3-pt jump shot from 23 ft (block by J. Teague),,88,107
404,4,2:51.0,Offensive rebound by Team,,88,107
405,4,2:51.0,,G. Dieng enters the game for J. Teague,88,107
406,4,2:51.0,,T. Jones enters the game for K. Towns,88,107
407,4,2:43.0,C. Swanigan misses 2-pt layup from 6 ft,,88,107
408,4,2:41.0,,Defensive rebound by D. Rose,88,107
409,4,2:24.0,,D. Rose makes 2-pt jump shot from 8 ft,88,109
410,4,2:07.0,Z. Collins makes 2-pt jump shot from 10 ft (assist by C. Swanigan),,90,109
411,4,1:39.0,,Turnover by D. Šarić (lost ball; steal by C. Swanigan),90,109
412,4,1:35.0,A. Simons makes 2-pt layup from 1 ft,,92,109
413,4,1:23.0,,A. Wiggins makes 3-pt jump shot from 26 ft (assist by G. Dieng),92,112
414,4,1:05.0,Z. Collins makes 3-pt jump shot from 25 ft (assist by A. Simons),,95,112
415,4,0:46.0,,A. Wiggins misses 3-pt jump shot from 25 ft,95,112
416,4,0:44.0,Defensive rebound by A. Simons,,95,112
417,4,0:38.0,Shooting foul by D. Šarić (drawn by A. Simons),,95,112
418,4,0:38.0,A. Simons misses free throw 1 of 2,,95,112
419,4,0:38.0,Offensive rebound by Team,,95,112
420,4,0:38.0,,J. Nunnally enters the game for D. Rose,95,112
421,4,0:38.0,,J. Okogie enters the game for A. Wiggins,95,112
422,4,0:38.0,A. Simons makes free throw 2 of 2,,96,112
423,4,0:23.0,,J. Okogie misses 3-pt jump shot from 25 ft,96,112
424,4,0:23.0,Defensive rebound by Team,,96,112
425,4,0:12.0,G. Trent misses 2-pt layup from 2 ft,,96,112
426,4,0:08.0,,Defensive rebound by G. Dieng,96,112
