,QUARTER,TIME_REMAINING,CHICAGO_ACTION,UTAH_ACTION,CHICAGO_SCORE,UTAH_SCORE
378,4,7:13.0,,Defensive rebound by R. O'Neale,89,90
379,4,7:04.0,,D. Mitchell makes 2-pt jump shot from 9 ft,89,92
380,4,7:03.0,Chicago full timeout,,89,92
381,4,7:03.0,Technical foul by R. Lopez,,89,92
382,4,7:03.0,W. Carter enters the game for R. Arcidiacono,,89,92
383,4,7:03.0,K. Dunn enters the game for S. Harrison,,89,92
384,4,7:03.0,C. Hutchison enters the game for J. Parker,,89,92
385,4,7:03.0,Z. LaVine enters the game for W. Selden,,89,92
386,4,7:03.0,,K. Korver enters the game for G. Allen,89,92
387,4,7:03.0,,D. Mitchell makes technical free throw,89,93
388,4,6:46.0,Z. LaVine misses 2-pt jump shot from 16 ft,,89,93
389,4,6:42.0,,Defensive rebound by D. Mitchell,89,93
390,4,6:29.0,,K. Korver makes 2-pt jump shot from 19 ft (assist by R. Gobert),89,95
391,4,6:08.0,Z. LaVine misses 3-pt jump shot from 24 ft,,89,95
392,4,6:05.0,,Defensive rebound by R. O'Neale,89,95
393,4,5:53.0,,R. Gobert misses 2-pt jump shot from 12 ft,89,95
394,4,5:50.0,Defensive rebound by C. Hutchison,,89,95
395,4,5:42.0,L. Markkanen misses 2-pt jump shot from 11 ft,,89,95
396,4,5:38.0,,Defensive rebound by D. Favors,89,95
397,4,5:24.0,,D. Mitchell makes 2-pt layup from 3 ft,89,97
398,4,5:04.0,W. Carter misses 2-pt jump shot from 9 ft,,89,97
399,4,5:01.0,,Defensive rebound by D. Mitchell,89,97
400,4,4:56.0,,D. Mitchell misses 3-pt jump shot from 28 ft,89,97
401,4,4:54.0,Defensive rebound by W. Carter,,89,97
402,4,4:45.0,L. Markkanen misses 3-pt jump shot from 27 ft,,89,97
403,4,4:43.0,,Defensive rebound by K. Korver,89,97
404,4,4:37.0,,Utah full timeout,89,97
405,4,4:23.0,,D. Mitchell misses 3-pt jump shot from 30 ft,89,97
406,4,4:21.0,Defensive rebound by Team,,89,97
407,4,4:21.0,,Loose ball foul by R. Gobert (drawn by W. Carter),89,97
408,4,4:21.0,W. Selden enters the game for C. Hutchison,,89,97
409,4,4:12.0,Z. LaVine makes 2-pt layup from 3 ft (assist by K. Dunn),,91,97
410,4,4:12.0,Shooting foul by R. Gobert (drawn by Z. LaVine),,91,97
411,4,4:12.0,,J. Ingles enters the game for K. Korver,91,97
412,4,4:12.0,Z. LaVine makes free throw 1 of 1,,92,97
413,4,4:00.0,,D. Favors makes 2-pt dunk from 2 ft (assist by R. Gobert),92,99
414,4,3:32.0,W. Carter misses 2-pt layup from 2 ft,,92,99
415,4,3:32.0,Offensive rebound by W. Carter,,92,99
416,4,3:28.0,W. Carter misses 2-pt layup from 2 ft,,92,99
417,4,3:28.0,,Defensive rebound by R. O'Neale,92,99
418,4,3:11.0,,Personal foul by K. Dunn (drawn by D. Mitchell),92,99
419,4,3:11.0,,Utah full timeout,92,99
420,4,2:57.0,,R. O'Neale makes 3-pt jump shot from 25 ft (assist by R. Gobert),92,102
421,4,2:41.0,L. Markkanen misses 2-pt jump shot from 15 ft,,92,102
422,4,2:37.0,,Defensive rebound by R. O'Neale,92,102
423,4,2:23.0,,J. Ingles makes 3-pt jump shot from 26 ft,92,105
424,4,2:22.0,Chicago full timeout,,92,105
425,4,2:17.0,Personal foul by D. Mitchell (drawn by K. Dunn),,92,105
426,4,2:17.0,K. Dunn makes free throw 1 of 2,,93,105
427,4,2:17.0,K. Dunn makes free throw 2 of 2,,94,105
428,4,2:13.0,,Turnover by D. Mitchell (out of bounds lost ball),94,105
429,4,2:11.0,W. Carter misses 2-pt jump shot from 14 ft,,94,105
430,4,2:05.0,Offensive rebound by L. Markkanen,,94,105
431,4,2:05.0,L. Markkanen makes 2-pt layup at rim,,96,105
432,4,1:54.0,,Turnover by J. Ingles (bad pass; steal by W. Carter),96,105
433,4,1:44.0,Z. LaVine misses 2-pt layup from 3 ft,,96,105
434,4,1:41.0,,Defensive rebound by R. Gobert,96,105
435,4,1:26.0,,Personal foul by K. Dunn (drawn by D. Mitchell),96,105
436,4,1:19.0,,Turnover by D. Favors (traveling),96,105
437,4,1:12.0,Z. LaVine misses 3-pt jump shot from 25 ft,,96,105
438,4,1:11.0,,Defensive rebound by D. Mitchell,96,105
439,4,1:11.0,,Personal foul by Z. LaVine (drawn by D. Mitchell),96,105
440,4,1:11.0,,D. Mitchell makes free throw 1 of 2,96,106
441,4,1:11.0,,D. Mitchell misses free throw 2 of 2,96,106
442,4,1:10.0,Defensive rebound by W. Carter,,96,106
443,4,1:10.0,Chicago full timeout,,96,106
444,4,1:05.0,Personal foul by R. O'Neale (drawn by Z. LaVine),,96,106
445,4,1:05.0,Z. LaVine makes free throw 1 of 2,,97,106
446,4,1:05.0,Z. LaVine makes free throw 2 of 2,,98,106
447,4,1:05.0,,Utah full timeout,98,106
448,4,1:05.0,Technical foul by W. Carter,,98,106
449,4,1:05.0,,D. Mitchell makes technical free throw,98,107
450,4,1:05.0,,K. Korver enters the game for D. Favors,98,107
451,4,0:45.0,,D. Mitchell misses 3-pt jump shot from 28 ft,98,107
452,4,0:41.0,Defensive rebound by Z. LaVine,,98,107
453,4,0:33.0,Z. LaVine makes 2-pt layup from 2 ft,,100,107
454,4,0:33.0,Shooting foul by R. Gobert (drawn by Z. LaVine),,100,107
455,4,0:33.0,Z. LaVine misses free throw 1 of 1,,100,107
456,4,0:32.0,,Defensive rebound by R. Gobert,100,107
457,4,0:32.0,,Personal foul by W. Carter (drawn by R. Gobert),100,107
458,4,0:32.0,,R. Gobert makes free throw 1 of 2,100,108
459,4,0:32.0,,D. Favors enters the game for K. Korver,100,108
460,4,0:32.0,,R. Gobert misses free throw 2 of 2,100,108
461,4,0:31.0,Defensive rebound by W. Carter,,100,108
462,4,0:24.0,Z. LaVine makes 2-pt dunk from 2 ft,,102,108
463,4,0:23.0,,Personal foul by K. Dunn (drawn by D. Mitchell),102,108
464,4,0:23.0,S. Harrison enters the game for K. Dunn,,102,108
465,4,0:23.0,,D. Mitchell makes free throw 1 of 2,102,109
466,4,0:23.0,,D. Mitchell makes free throw 2 of 2,102,110
467,4,0:20.0,Z. LaVine misses 3-pt jump shot from 26 ft,,102,110
468,4,0:16.0,,Defensive rebound by R. Gobert,102,110
