,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
381,3,0:00.0,,Offensive rebound by Team,83,83
382,4,11:38.0,,R. Neto misses 2-pt layup from 5 ft (block by G. Temple),83,83
383,4,11:35.0,Defensive rebound by J. Green,,83,83
384,4,11:30.0,L. Williams misses 2-pt layup from 2 ft,,83,83
385,4,11:28.0,,Defensive rebound by R. O'Neale,83,83
386,4,11:21.0,,R. O'Neale makes 3-pt jump shot from 25 ft (assist by R. Neto),83,86
387,4,10:54.0,Turnover by G. Temple (bad pass; steal by J. Crowder),,83,86
388,4,10:45.0,,D. Favors misses 2-pt jump shot from 9 ft,83,86
389,4,10:40.0,Defensive rebound by L. Shamet,,83,86
390,4,10:32.0,LA Clippers full timeout,,83,86
391,4,10:32.0,P. Beverley enters the game for G. Temple,,83,86
392,4,10:32.0,,D. Mitchell enters the game for R. Neto,83,86
393,4,10:25.0,M. Harrell makes 2-pt jump shot from 15 ft,,85,86
394,4,10:12.0,,D. Mitchell misses 3-pt jump shot from 25 ft,85,86
395,4,10:09.0,Defensive rebound by M. Harrell,,85,86
396,4,10:01.0,M. Harrell makes 2-pt dunk from 3 ft (assist by L. Williams),,87,86
397,4,9:44.0,,D. Mitchell misses 2-pt jump shot from 4 ft,87,86
398,4,9:41.0,Defensive rebound by M. Harrell,,87,86
399,4,9:34.0,Turnover by J. Green (bad pass; steal by R. O'Neale),,87,86
400,4,9:28.0,,Personal foul by M. Harrell (drawn by J. Ingles),87,86
401,4,9:13.0,,Turnover by D. Mitchell (bad pass; steal by L. Williams),87,86
402,4,9:07.0,L. Williams makes 2-pt jump shot from 9 ft,,89,86
403,4,8:41.0,,D. Mitchell misses 3-pt jump shot from 25 ft,89,86
404,4,8:38.0,Defensive rebound by J. Green,,89,86
405,4,8:31.0,L. Williams misses 2-pt jump shot from 14 ft,,89,86
406,4,8:28.0,,Defensive rebound by J. Crowder,89,86
407,4,8:18.0,,D. Mitchell makes 2-pt jump shot from 9 ft (assist by J. Crowder),89,88
408,4,7:59.0,L. Williams misses 2-pt jump shot from 16 ft,,89,88
409,4,7:56.0,,Defensive rebound by D. Favors,89,88
410,4,7:48.0,,D. Mitchell misses 2-pt jump shot from 6 ft,89,88
411,4,7:45.0,Defensive rebound by J. Green,,89,88
412,4,7:40.0,Personal foul by R. O'Neale (drawn by L. Williams),,89,88
413,4,7:40.0,D. Gallinari enters the game for M. Harrell,,89,88
414,4,7:40.0,,R. Gobert enters the game for D. Favors,89,88
415,4,7:40.0,,R. Neto enters the game for J. Ingles,89,88
416,4,7:33.0,Def 3 sec tech foul by Team,,89,88
417,4,7:33.0,D. Gallinari makes technical free throw,,90,88
418,4,7:21.0,J. Green misses 2-pt layup from 8 ft (block by R. Gobert),,90,88
419,4,7:19.0,Offensive rebound by J. Green,,90,88
420,4,7:18.0,J. Green misses 2-pt jump shot from 14 ft,,90,88
421,4,7:16.0,,Defensive rebound by R. Neto,90,88
422,4,7:09.0,,R. Neto makes 3-pt jump shot from 25 ft,90,91
423,4,6:57.0,J. Green misses 3-pt jump shot from 25 ft,,90,91
424,4,6:56.0,Offensive rebound by Team,,90,91
425,4,6:56.0,,Loose ball foul by J. Crowder (drawn by D. Gallinari),90,91
426,4,6:56.0,,Technical foul by J. Crowder,90,91
427,4,6:56.0,D. Gallinari makes technical free throw,,91,91
428,4,6:48.0,L. Shamet misses 3-pt jump shot from 27 ft,,91,91
429,4,6:47.0,,Defensive rebound by Team,91,91
430,4,6:47.0,Loose ball foul by J. Green (drawn by R. Gobert),,91,91
431,4,6:47.0,,J. Ingles enters the game for D. Mitchell,91,91
432,4,6:28.0,,R. Neto makes 2-pt layup from 3 ft,91,93
433,4,6:19.0,L. Shamet makes 3-pt jump shot from 25 ft,,94,93
434,4,5:57.0,,J. Crowder misses 3-pt jump shot from 25 ft,94,93
435,4,5:55.0,Defensive rebound by Team,,94,93
436,4,5:55.0,S. Gilgeous-Alexander enters the game for P. Beverley,,94,93
437,4,5:55.0,M. Harrell enters the game for J. Green,,94,93
438,4,5:55.0,,T. Sefolosha enters the game for J. Crowder,94,93
439,4,5:44.0,M. Harrell misses 2-pt hook shot from 7 ft,,94,93
440,4,5:42.0,,Defensive rebound by R. Gobert,94,93
441,4,5:27.0,,Turnover by J. Ingles (bad pass),94,93
442,4,5:27.0,,D. Mitchell enters the game for R. O'Neale,94,93
443,4,5:18.0,L. Shamet misses 3-pt jump shot from 25 ft,,94,93
444,4,5:16.0,,Defensive rebound by T. Sefolosha,94,93
445,4,5:01.0,,Personal foul by L. Shamet (drawn by D. Mitchell),94,93
446,4,5:01.0,P. Beverley enters the game for L. Shamet,,94,93
447,4,5:01.0,,Utah full timeout,94,93
448,4,4:53.0,,J. Ingles makes 2-pt jump shot from 7 ft (assist by D. Mitchell),94,95
449,4,4:53.0,,Shooting foul by D. Gallinari (drawn by J. Ingles),94,95
450,4,4:53.0,,J. Crowder enters the game for T. Sefolosha,94,95
451,4,4:53.0,,J. Ingles makes free throw 1 of 1,94,96
452,4,4:42.0,D. Gallinari misses 2-pt jump shot from 18 ft,,94,96
453,4,4:39.0,,Defensive rebound by R. Gobert,94,96
454,4,4:29.0,,Turnover by J. Crowder (traveling),94,96
455,4,4:21.0,L. Williams misses 3-pt jump shot from 26 ft,,94,96
456,4,4:18.0,,Defensive rebound by D. Mitchell,94,96
457,4,4:09.0,,D. Mitchell makes 2-pt jump shot from 8 ft,94,98
458,4,3:57.0,D. Gallinari misses 2-pt layup from 6 ft,,94,98
459,4,3:55.0,Offensive rebound by D. Gallinari,,94,98
460,4,3:55.0,D. Gallinari misses 2-pt jump shot from 5 ft (block by D. Mitchell),,94,98
461,4,3:55.0,Offensive rebound by Team,,94,98
462,4,3:51.0,M. Harrell makes 2-pt layup from 4 ft (assist by P. Beverley),,96,98
463,4,3:30.0,,Shooting foul by M. Harrell (drawn by R. Gobert),96,98
464,4,3:30.0,,R. Gobert makes free throw 1 of 2,96,99
465,4,3:30.0,,R. Gobert makes free throw 2 of 2,96,100
466,4,3:21.0,D. Gallinari misses 3-pt jump shot from 28 ft,,96,100
467,4,3:18.0,,Defensive rebound by R. Neto,96,100
468,4,3:07.0,,J. Crowder misses 3-pt jump shot from 25 ft,96,100
469,4,3:04.0,,Offensive rebound by J. Ingles,96,100
470,4,3:00.0,,R. Neto misses 3-pt jump shot from 25 ft,96,100
471,4,2:55.0,,Offensive rebound by R. Gobert,96,100
472,4,2:53.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Gobert),96,103
473,4,2:53.0,LA Clippers full timeout,,96,103
474,4,2:38.0,Shooting foul by R. Gobert (drawn by M. Harrell),,96,103
475,4,2:38.0,M. Harrell makes free throw 1 of 2,,97,103
476,4,2:38.0,L. Shamet enters the game for S. Gilgeous-Alexander,,97,103
477,4,2:38.0,M. Harrell makes free throw 2 of 2,,98,103
478,4,2:26.0,,D. Mitchell makes 2-pt layup from 3 ft,98,105
479,4,2:16.0,L. Williams misses 2-pt jump shot from 12 ft (block by J. Ingles),,98,105
480,4,2:13.0,Offensive rebound by L. Williams,,98,105
481,4,2:02.0,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),,100,105
482,4,1:46.0,,Shooting foul by M. Harrell (drawn by D. Mitchell),100,105
483,4,1:46.0,,D. Mitchell misses free throw 1 of 2,100,105
484,4,1:46.0,,Offensive rebound by Team,100,105
485,4,1:46.0,,D. Mitchell misses free throw 2 of 2,100,105
486,4,1:44.0,,Offensive rebound by Team,100,105
487,4,1:34.0,,J. Crowder misses 2-pt dunk from 1 ft,100,105
488,4,1:33.0,,Offensive rebound by R. Gobert,100,105
489,4,1:33.0,,R. Gobert makes 2-pt dunk from 2 ft,100,107
490,4,1:27.0,Shooting foul by R. Gobert (drawn by L. Williams),,100,107
491,4,1:27.0,L. Williams makes free throw 1 of 2,,101,107
492,4,1:27.0,S. Thornwell enters the game for L. Shamet,,101,107
493,4,1:27.0,L. Williams misses free throw 2 of 2,,101,107
494,4,1:24.0,Offensive rebound by P. Beverley,,101,107
495,4,1:23.0,P. Beverley misses 2-pt layup from 3 ft,,101,107
496,4,1:22.0,,Defensive rebound by J. Crowder,101,107
497,4,1:15.0,,R. Neto makes 2-pt layup from 2 ft,101,109
498,4,1:08.0,Shooting foul by J. Ingles (drawn by L. Williams),,101,109
499,4,1:08.0,L. Williams makes free throw 1 of 2,,102,109
500,4,1:08.0,L. Williams makes free throw 2 of 2,,103,109
501,4,0:51.0,,Turnover by D. Mitchell (bad pass; steal by S. Thornwell),103,109
502,4,0:39.0,Shooting foul by J. Crowder (drawn by D. Gallinari),,103,109
503,4,0:39.0,D. Gallinari makes free throw 1 of 2,,104,109
504,4,0:39.0,G. Temple enters the game for L. Williams,,104,109
505,4,0:39.0,D. Gallinari makes free throw 2 of 2,,105,109
506,4,0:26.0,,D. Mitchell misses 3-pt jump shot from 24 ft,105,109
507,4,0:23.0,Defensive rebound by D. Gallinari,,105,109
508,4,0:23.0,LA Clippers full timeout,,105,109
509,4,0:23.0,J. Green enters the game for G. Temple,,105,109
510,4,0:23.0,L. Williams enters the game for S. Thornwell,,105,109
511,4,0:23.0,,R. O'Neale enters the game for R. Neto,105,109
512,4,0:20.0,L. Williams misses 3-pt jump shot from 27 ft,,105,109
513,4,0:16.0,,Defensive rebound by R. O'Neale,105,109
514,4,0:15.0,,Personal take foul by M. Harrell (drawn by D. Mitchell),105,109
515,4,0:15.0,L. Shamet enters the game for M. Harrell,,105,109
516,4,0:15.0,,D. Mitchell makes free throw 1 of 2,105,110
517,4,0:15.0,,D. Mitchell makes free throw 2 of 2,105,111
518,4,0:10.0,Turnover by P. Beverley (bad pass),,105,111
