,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
379,4,5:10.0,,D. Gallinari misses 3-pt jump shot from 26 ft,86,80
380,4,5:06.0,Defensive rebound by J. Jackson,,86,80
381,4,4:53.0,M. Gasol misses 2-pt jump shot from 13 ft,,86,80
382,4,4:50.0,,Defensive rebound by A. Bradley,86,80
383,4,4:43.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by T. Harris),86,82
384,4,4:28.0,Shooting foul by A. Bradley (drawn by M. Conley),,86,82
385,4,4:28.0,M. Conley makes free throw 1 of 2,,87,82
386,4,4:28.0,M. Conley makes free throw 2 of 2,,88,82
387,4,4:19.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),88,85
388,4,3:51.0,M. Gasol makes 2-pt jump shot from 9 ft,,90,85
389,4,3:40.0,,Turnover by S. Gilgeous-Alexander (offensive foul),90,85
390,4,3:40.0,,Offensive foul by S. Gilgeous-Alexander (drawn by M. Conley),90,85
391,4,3:40.0,J. Green enters the game for J. Jackson,,90,85
392,4,3:26.0,M. Conley makes 3-pt jump shot from 25 ft,,93,85
393,4,3:26.0,,LA Clippers full timeout,93,85
394,4,3:26.0,Memphis full timeout,,93,85
395,4,3:10.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 18 ft,93,85
396,4,3:07.0,Defensive rebound by M. Gasol,,93,85
397,4,2:51.0,Offensive foul by M. Conley (drawn by A. Bradley),,93,85
398,4,2:51.0,Turnover by M. Conley (offensive foul),,93,85
399,4,2:51.0,S. Mack enters the game for M. Conley,,93,85
400,4,2:51.0,,P. Beverley enters the game for A. Bradley,93,85
401,4,2:51.0,,L. Williams enters the game for S. Gilgeous-Alexander,93,85
402,4,2:27.0,,P. Beverley makes 2-pt hook shot from 7 ft,93,87
403,4,2:02.0,Shooting foul by M. Harrell (drawn by S. Mack),,93,87
404,4,2:02.0,S. Mack makes free throw 1 of 2,,94,87
405,4,2:02.0,S. Mack makes free throw 2 of 2,,95,87
406,4,1:54.0,,Personal foul by S. Mack (drawn by P. Beverley),95,87
407,4,1:54.0,,P. Beverley makes free throw 1 of 2,95,88
408,4,1:54.0,,P. Beverley makes free throw 2 of 2,95,89
409,4,1:33.0,Shooting foul by P. Beverley (drawn by M. Gasol),,95,89
410,4,1:33.0,M. Gasol makes free throw 1 of 2,,96,89
411,4,1:33.0,M. Gasol misses free throw 2 of 2,,96,89
412,4,1:31.0,,Defensive rebound by M. Harrell,96,89
413,4,1:19.0,,M. Harrell makes 2-pt layup from 2 ft (assist by P. Beverley),96,91
414,4,1:06.0,Offensive foul by M. Gasol (drawn by M. Harrell),,96,91
415,4,1:06.0,Turnover by M. Gasol (offensive foul),,96,91
416,4,0:55.0,,L. Williams makes 2-pt layup from 1 ft,96,93
417,4,0:37.0,M. Gasol misses 2-pt jump shot from 14 ft,,96,93
418,4,0:36.0,,Defensive rebound by T. Harris,96,93
419,4,0:29.0,,L. Williams makes 2-pt layup from 1 ft,96,95
420,4,0:29.0,Memphis full timeout,,96,95
421,4,0:29.0,,A. Bradley enters the game for L. Williams,96,95
422,4,0:11.0,J. Green misses 3-pt jump shot from 23 ft,,96,95
423,4,0:09.0,,Defensive rebound by D. Gallinari,96,95
424,4,0:09.0,,LA Clippers full timeout,96,95
425,4,0:09.0,,L. Williams enters the game for A. Bradley,96,95
426,4,0:03.0,,L. Williams misses 3-pt jump shot from 27 ft,96,95
427,4,0:03.0,Defensive rebound by M. Gasol,,96,95
428,4,0:03.0,Personal take foul by P. Beverley (drawn by M. Gasol),,96,95
429,4,0:03.0,,A. Bradley enters the game for P. Beverley,96,95
430,4,0:03.0,M. Gasol makes free throw 1 of 2,,97,95
431,4,0:03.0,M. Gasol makes free throw 2 of 2,,98,95
432,4,0:03.0,,LA Clippers full timeout,98,95
433,4,0:01.0,,Shooting foul by M. Gasol (drawn by D. Gallinari),98,95
434,4,0:01.0,,D. Gallinari makes free throw 1 of 3,98,96
435,4,0:01.0,,D. Gallinari makes free throw 2 of 3,98,97
436,4,0:01.0,J. Jackson enters the game for S. Mack,,98,97
437,4,0:01.0,,B. Marjanović enters the game for L. Williams,98,97
438,4,0:01.0,,D. Gallinari makes free throw 3 of 3,98,98
439,4,0:01.0,Memphis full timeout,,98,98
440,4,0:01.0,S. Mack enters the game for J. Jackson,,98,98
441,4,0:01.0,,S. Gilgeous-Alexander enters the game for B. Marjanović,98,98
442,4,0:00.0,Turnover by K. Anderson (bad pass; steal by M. Harrell),,98,98
443,1OT,4:42.0,Personal foul by D. Gallinari (drawn by M. Gasol),,98,98
444,1OT,4:33.0,Turnover by G. Temple (bad pass; steal by L. Williams),,98,98
445,1OT,4:12.0,,M. Harrell misses 2-pt layup from 1 ft,98,98
446,1OT,4:08.0,Defensive rebound by G. Temple,,98,98
447,1OT,3:57.0,M. Gasol makes 3-pt jump shot from 24 ft (assist by S. Mack),,101,98
448,1OT,3:41.0,Violation by Team (kicked ball),,101,98
449,1OT,3:41.0,,A. Bradley enters the game for S. Gilgeous-Alexander,101,98
450,1OT,3:34.0,,T. Harris makes 2-pt layup from 2 ft,101,100
451,1OT,3:10.0,S. Mack misses 3-pt jump shot from 26 ft,,101,100
452,1OT,3:06.0,,Defensive rebound by M. Harrell,101,100
453,1OT,2:57.0,,L. Williams makes 2-pt jump shot from 12 ft,101,102
454,1OT,2:27.0,G. Temple misses 3-pt jump shot from 28 ft,,101,102
455,1OT,2:23.0,,Defensive rebound by D. Gallinari,101,102
456,1OT,2:21.0,,Personal foul by J. Jackson (drawn by D. Gallinari),101,102
457,1OT,2:21.0,J. Green enters the game for J. Jackson,,101,102
458,1OT,2:11.0,,D. Gallinari misses 3-pt jump shot from 24 ft,101,102
459,1OT,2:11.0,,Offensive rebound by Team,101,102
460,1OT,2:11.0,Loose ball foul by G. Temple (drawn by M. Harrell),,101,102
461,1OT,1:57.0,,Shooting foul by J. Green (drawn by L. Williams),101,102
462,1OT,1:57.0,,L. Williams makes free throw 1 of 2,101,103
463,1OT,1:57.0,,L. Williams makes free throw 2 of 2,101,104
464,1OT,1:34.0,M. Gasol makes 2-pt jump shot from 9 ft,,103,104
465,1OT,1:21.0,,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),103,106
466,1OT,1:13.0,Memphis full timeout,,103,106
467,1OT,1:03.0,J. Green makes 2-pt layup from 1 ft (assist by M. Gasol),,105,106
468,1OT,0:44.0,,M. Harrell makes 2-pt layup from 2 ft (assist by A. Bradley),105,108
469,1OT,0:36.0,Personal foul by A. Bradley (drawn by S. Mack),,105,108
470,1OT,0:30.0,G. Temple misses 3-pt jump shot from 24 ft,,105,108
471,1OT,0:27.0,,Defensive rebound by M. Harrell,105,108
472,1OT,0:27.0,,Personal take foul by J. Green (drawn by M. Harrell),105,108
473,1OT,0:27.0,J. Jackson enters the game for J. Green,,105,108
474,1OT,0:27.0,,M. Harrell misses free throw 1 of 2,105,108
475,1OT,0:27.0,,Offensive rebound by Team,105,108
476,1OT,0:27.0,,S. Gilgeous-Alexander enters the game for L. Williams,105,108
477,1OT,0:27.0,,M. Harrell makes free throw 2 of 2,105,109
478,1OT,0:27.0,Memphis full timeout,,105,109
479,1OT,0:27.0,W. Selden enters the game for J. Jackson,,105,109
480,1OT,0:22.0,M. Gasol makes 2-pt dunk from 2 ft,,107,109
481,1OT,0:22.0,,LA Clippers full timeout,107,109
482,1OT,0:22.0,,L. Williams enters the game for S. Gilgeous-Alexander,107,109
483,1OT,0:18.0,,Personal take foul by S. Mack (drawn by A. Bradley),107,109
484,1OT,0:18.0,,A. Bradley makes free throw 1 of 2,107,110
485,1OT,0:18.0,,S. Gilgeous-Alexander enters the game for L. Williams,107,110
486,1OT,0:18.0,,A. Bradley misses free throw 2 of 2,107,110
487,1OT,0:15.0,Defensive rebound by M. Gasol,,107,110
488,1OT,0:05.0,G. Temple misses 3-pt jump shot from 24 ft (block by A. Bradley),,107,110
489,1OT,0:05.0,,Defensive rebound by A. Bradley,107,110
490,1OT,0:05.0,,Personal take foul by G. Temple (drawn by A. Bradley),107,110
491,1OT,0:05.0,,A. Bradley makes free throw 1 of 2,107,111
492,1OT,0:05.0,,A. Bradley makes free throw 2 of 2,107,112
493,1OT,0:00.0,K. Anderson misses 3-pt jump shot from 25 ft,,107,112
494,1OT,0:00.0,Offensive rebound by Team,,107,112
