,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
385,4,4:37.0,Defensive rebound by L. Walker,,80,103
386,4,4:26.0,Q. Pondexter misses 3-pt jump shot from 24 ft,,80,103
387,4,4:22.0,Offensive rebound by D. Motiejūnas,,80,103
388,4,4:19.0,D. Cunningham makes 3-pt jump shot from 25 ft (assist by Q. Pondexter),,83,103
389,4,3:57.0,,M. Morris misses 3-pt jump shot from 24 ft,83,103
390,4,3:52.0,Defensive rebound by D. Cunningham,,83,103
391,4,3:40.0,D. Motiejūnas misses 2-pt hook shot from 6 ft,,83,103
392,4,3:38.0,,Defensive rebound by W. Barton,83,103
393,4,3:26.0,,Turnover by M. Beasley (bad pass),83,103
394,4,3:13.0,D. Motiejūnas misses 3-pt jump shot from 25 ft,,83,103
395,4,3:10.0,,Defensive rebound by J. Hernangómez,83,103
396,4,2:57.0,,M. Beasley misses 3-pt jump shot from 24 ft,83,103
397,4,2:53.0,Defensive rebound by D. Motiejūnas,,83,103
398,4,2:47.0,L. Walker makes 2-pt jump shot from 15 ft,,85,103
399,4,2:24.0,,Offensive foul by W. Barton (drawn by D. Motiejūnas),85,103
400,4,2:24.0,,Turnover by W. Barton (offensive foul),85,103
401,4,2:17.0,L. Walker misses 2-pt jump shot from 16 ft,,85,103
402,4,2:14.0,,Defensive rebound by J. Hernangómez,85,103
403,4,1:54.0,,J. Hernangómez misses 2-pt layup from 2 ft,85,103
404,4,1:51.0,Defensive rebound by D. Cunningham,,85,103
405,4,1:38.0,Q. Pondexter misses 2-pt layup from 8 ft,,85,103
406,4,1:36.0,Offensive rebound by D. Motiejūnas,,85,103
407,4,1:36.0,D. Motiejūnas makes 2-pt layup from 1 ft,,87,103
408,4,1:13.0,,W. Barton makes 2-pt layup from 3 ft,87,105
409,4,1:04.0,D. Bertāns makes 3-pt jump shot from 22 ft (assist by D. Motiejūnas),,90,105
410,4,0:41.0,,M. Beasley makes 3-pt jump shot from 26 ft,90,108
411,4,0:28.0,D. Bertāns misses 3-pt jump shot from 23 ft,,90,108
412,4,0:24.0,,Defensive rebound by M. Plumlee,90,108
413,4,0:02.0,,Turnover by Team (shot clock),90,108
