,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,SAN ANTONIO_ACTION,SACRAMENTO_SCORE,SAN ANTONIO_SCORE
376,4,6:22.0,,D. Bertāns enters the game for R. Gay,101,93
377,4,6:22.0,,P. Mills enters the game for D. White,101,93
378,4,6:22.0,,B. Forbes makes free throw 3 of 3,101,94
379,4,6:08.0,D. Fox misses 2-pt jump shot from 11 ft,,101,94
380,4,6:05.0,,Defensive rebound by L. Aldridge,101,94
381,4,5:59.0,,B. Forbes misses 3-pt jump shot from 25 ft,101,94
382,4,5:57.0,,Offensive rebound by L. Aldridge,101,94
383,4,5:57.0,,L. Aldridge makes 2-pt layup from 2 ft,101,96
384,4,5:57.0,,Shooting foul by B. Hield (drawn by L. Aldridge),101,96
385,4,5:57.0,,L. Aldridge misses free throw 1 of 1,101,96
386,4,5:54.0,Defensive rebound by B. Bogdanović,,101,96
387,4,5:32.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,101,96
388,4,5:30.0,,Defensive rebound by Team,101,96
389,4,5:21.0,,L. Aldridge makes 2-pt hook shot from 3 ft (assist by D. DeRozan),101,98
390,4,5:21.0,,Shooting foul by W. Cauley-Stein (drawn by L. Aldridge),101,98
391,4,5:21.0,,L. Aldridge makes free throw 1 of 1,101,99
392,4,5:07.0,W. Cauley-Stein makes 2-pt jump shot from 18 ft,,103,99
393,4,4:46.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by B. Forbes),103,102
394,4,4:27.0,B. Bogdanović misses 2-pt jump shot from 7 ft,,103,102
395,4,4:24.0,,Defensive rebound by D. DeRozan,103,102
396,4,4:23.0,Violation by Team (kicked ball),,103,102
397,4,4:09.0,,L. Aldridge misses 2-pt jump shot from 19 ft,103,102
398,4,4:06.0,Defensive rebound by B. Hield,,103,102
399,4,3:48.0,D. Fox misses 2-pt jump shot from 16 ft,,103,102
400,4,3:48.0,,Defensive rebound by Team,103,102
401,4,3:30.0,,D. DeRozan makes 2-pt jump shot from 10 ft,103,104
402,4,3:29.0,Sacramento full timeout,,103,104
403,4,3:09.0,H. Barnes makes 2-pt jump shot from 9 ft,,105,104
404,4,2:53.0,,D. DeRozan makes 2-pt jump shot from 7 ft (assist by L. Aldridge),105,106
405,4,2:43.0,Personal foul by D. Bertāns (drawn by B. Bogdanović),,105,106
406,4,2:43.0,,R. Gay enters the game for D. Bertāns,105,106
407,4,2:36.0,B. Hield misses 3-pt jump shot from 27 ft,,105,106
408,4,2:32.0,,Defensive rebound by L. Aldridge,105,106
409,4,2:12.0,,D. DeRozan misses 2-pt jump shot from 16 ft,105,106
410,4,2:06.0,,Offensive rebound by L. Aldridge,105,106
411,4,1:55.0,,D. DeRozan misses 2-pt jump shot from 13 ft,105,106
412,4,1:51.0,Defensive rebound by D. Fox,,105,106
413,4,1:32.0,H. Barnes makes 2-pt layup from 5 ft,,107,106
414,4,1:19.0,,D. DeRozan misses 2-pt jump shot from 12 ft,107,106
415,4,1:19.0,Defensive rebound by D. Fox,,107,106
416,4,1:01.0,Shooting foul by B. Forbes (drawn by W. Cauley-Stein),,107,106
417,4,1:01.0,W. Cauley-Stein makes free throw 1 of 2,,108,106
418,4,1:01.0,W. Cauley-Stein makes free throw 2 of 2,,109,106
419,4,0:46.0,,P. Mills misses 3-pt jump shot from 25 ft,109,106
420,4,0:44.0,Defensive rebound by D. Fox,,109,106
421,4,0:27.0,D. Fox makes 2-pt jump shot from 12 ft,,111,106
422,4,0:27.0,,San Antonio full timeout,111,106
423,4,0:27.0,,M. Belinelli enters the game for R. Gay,111,106
424,4,0:27.0,,M. Belinelli misses 3-pt jump shot from 25 ft,111,106
425,4,0:22.0,Defensive rebound by W. Cauley-Stein,,111,106
426,4,0:16.0,Personal take foul by M. Belinelli (drawn by B. Hield),,111,106
427,4,0:16.0,B. Hield makes free throw 1 of 2,,112,106
428,4,0:16.0,B. Hield makes free throw 2 of 2,,113,106
429,4,0:16.0,,San Antonio full timeout,113,106
430,4,0:12.0,,B. Forbes misses 3-pt jump shot from 25 ft,113,106
431,4,0:10.0,,Offensive rebound by L. Aldridge,113,106
432,4,0:08.0,,M. Belinelli misses 3-pt jump shot from 24 ft,113,106
433,4,0:05.0,Defensive rebound by H. Barnes,,113,106
