,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,SACRAMENTO_ACTION,MILWAUKEE_SCORE,SACRAMENTO_SCORE
370,3,1:01.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by M. Brogdon),,102,89
371,3,0:46.0,,C. Brewer misses 3-pt jump shot from 23 ft (block by P. Connaughton),102,89
372,3,0:46.0,,Offensive rebound by Team,102,89
373,3,0:41.0,,B. Hield misses 3-pt jump shot from 25 ft,102,89
374,3,0:40.0,,Offensive rebound by Team,102,89
375,3,0:33.0,,H. Giles makes 2-pt jump shot from 17 ft (assist by Y. Ferrell),102,91
376,3,0:23.0,P. Connaughton misses 3-pt jump shot from 23 ft,,102,91
377,3,0:20.0,Offensive rebound by E. İlyasova,,102,91
378,3,0:19.0,E. İlyasova misses 2-pt layup from 2 ft (block by H. Giles),,102,91
379,3,0:19.0,Offensive rebound by M. Brogdon,,102,91
380,3,0:19.0,M. Brogdon makes 2-pt layup from 3 ft,,104,91
381,3,0:19.0,,Sacramento full timeout,104,91
382,3,0:19.0,D. Wilson enters the game for G. Antetokounmpo,,104,91
383,3,0:19.0,,H. Barnes enters the game for M. Bagley,104,91
384,3,0:04.0,,Y. Ferrell misses 2-pt jump shot from 21 ft,104,91
385,3,0:00.0,,Offensive rebound by B. Hield,104,91
386,3,0:00.0,,H. Barnes misses 3-pt jump shot from 29 ft,104,91
387,3,0:00.0,,Offensive rebound by Team,104,91
388,4,11:40.0,,Turnover by H. Giles (3 sec),104,91
389,4,11:22.0,P. Connaughton misses 3-pt jump shot from 26 ft,,104,91
390,4,11:20.0,,Defensive rebound by H. Barnes,104,91
391,4,11:15.0,,H. Giles makes 2-pt hook shot from 9 ft (assist by C. Brewer),104,93
392,4,11:03.0,Personal foul by H. Giles (drawn by G. Antetokounmpo),,104,93
393,4,10:57.0,T. Snell makes 2-pt layup from 2 ft (assist by P. Connaughton),,106,93
394,4,10:43.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,106,93
395,4,10:43.0,Defensive rebound by P. Connaughton,,106,93
396,4,10:36.0,Turnover by P. Connaughton (bad pass; steal by B. Bogdanović),,106,93
397,4,10:31.0,,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),106,96
398,4,10:14.0,P. Connaughton misses 3-pt jump shot from 26 ft,,106,96
399,4,10:10.0,,Defensive rebound by H. Barnes,106,96
400,4,10:06.0,,H. Giles makes 2-pt layup from 2 ft (assist by Y. Ferrell),106,98
401,4,9:53.0,T. Snell misses 2-pt hook shot from 8 ft,,106,98
402,4,9:49.0,,Defensive rebound by H. Barnes,106,98
403,4,9:44.0,,H. Giles makes 2-pt hook shot from 10 ft (assist by B. Bogdanović),106,100
404,4,9:42.0,Milwaukee full timeout,,106,100
405,4,9:42.0,E. Bledsoe enters the game for G. Antetokounmpo,,106,100
406,4,9:42.0,B. Lopez enters the game for M. Brogdon,,106,100
407,4,9:42.0,K. Middleton enters the game for P. Connaughton,,106,100
408,4,9:42.0,N. Mirotić enters the game for E. İlyasova,,106,100
409,4,9:29.0,K. Middleton misses 2-pt layup from 3 ft,,106,100
410,4,9:27.0,,Defensive rebound by H. Giles,106,100
411,4,9:15.0,,B. Bogdanović misses 2-pt layup from 3 ft,106,100
412,4,9:12.0,Defensive rebound by N. Mirotić,,106,100
413,4,9:04.0,E. Bledsoe makes 2-pt layup from 2 ft,,108,100
414,4,8:47.0,,H. Giles makes 2-pt layup from 3 ft,108,102
415,4,8:35.0,T. Snell makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,111,102
416,4,8:20.0,,Y. Ferrell makes 2-pt jump shot from 1 ft,111,104
417,4,7:57.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by K. Middleton),,113,104
418,4,7:40.0,,H. Giles misses 2-pt jump shot from 16 ft,113,104
419,4,7:35.0,Defensive rebound by N. Mirotić,,113,104
420,4,7:20.0,N. Mirotić misses 2-pt jump shot from 16 ft,,113,104
421,4,7:17.0,,Defensive rebound by H. Giles,113,104
422,4,7:12.0,,Turnover by H. Giles (bad pass),113,104
423,4,6:56.0,N. Mirotić makes 3-pt jump shot from 27 ft (assist by K. Middleton),,116,104
424,4,6:54.0,,Sacramento full timeout,116,104
425,4,6:54.0,,D. Fox enters the game for C. Brewer,116,104
426,4,6:54.0,,B. Hield enters the game for Y. Ferrell,116,104
427,4,6:41.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by D. Fox),116,106
428,4,6:29.0,K. Middleton makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,118,106
429,4,6:22.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,118,106
430,4,6:19.0,Defensive rebound by T. Snell,,118,106
431,4,6:14.0,E. Bledsoe makes 2-pt layup from 3 ft,,120,106
432,4,6:06.0,,H. Giles makes 2-pt layup from 1 ft (assist by D. Fox),120,108
433,4,5:44.0,K. Middleton misses 3-pt jump shot from 25 ft,,120,108
434,4,5:40.0,,Defensive rebound by H. Giles,120,108
435,4,5:37.0,,D. Fox misses 2-pt jump shot from 4 ft,120,108
436,4,5:37.0,Defensive rebound by Team,,120,108
437,4,5:37.0,,W. Cauley-Stein enters the game for H. Giles,120,108
438,4,5:14.0,K. Middleton misses 2-pt jump shot from 4 ft (block by B. Bogdanović),,120,108
439,4,5:11.0,Offensive rebound by E. Bledsoe,,120,108
440,4,5:11.0,E. Bledsoe misses 2-pt jump shot from 3 ft,,120,108
441,4,5:09.0,,Defensive rebound by B. Bogdanović,120,108
442,4,5:08.0,,Shooting foul by T. Snell (drawn by B. Hield),120,108
443,4,5:08.0,,B. Hield makes free throw 1 of 2,120,109
444,4,5:08.0,G. Antetokounmpo enters the game for B. Lopez,,120,109
445,4,5:08.0,,B. Hield makes free throw 2 of 2,120,110
446,4,4:54.0,T. Snell misses 3-pt jump shot from 23 ft,,120,110
447,4,4:50.0,,Defensive rebound by B. Hield,120,110
448,4,4:50.0,,Shooting foul by K. Middleton (drawn by B. Hield),120,110
449,4,4:50.0,,B. Hield makes free throw 1 of 2,120,111
450,4,4:50.0,M. Brogdon enters the game for E. Bledsoe,,120,111
451,4,4:50.0,,B. Hield makes free throw 2 of 2,120,112
452,4,4:29.0,Turnover by K. Middleton (lost ball; steal by B. Hield),,120,112
453,4,4:24.0,,B. Hield makes 2-pt layup from 3 ft,120,114
454,4,4:24.0,Milwaukee full timeout,,120,114
455,4,4:24.0,E. Bledsoe enters the game for T. Snell,,120,114
456,4,4:11.0,E. Bledsoe misses 2-pt layup from 3 ft (block by D. Fox),,120,114
457,4,4:11.0,Offensive rebound by Team,,120,114
458,4,4:11.0,P. Connaughton enters the game for N. Mirotić,,120,114
459,4,4:01.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,120,114
460,4,3:55.0,,Defensive rebound by W. Cauley-Stein,120,114
461,4,3:36.0,,B. Hield misses 2-pt layup from 3 ft (block by G. Antetokounmpo),120,114
462,4,3:32.0,Defensive rebound by M. Brogdon,,120,114
463,4,3:23.0,Shooting foul by W. Cauley-Stein (drawn by G. Antetokounmpo),,120,114
464,4,3:23.0,G. Antetokounmpo makes free throw 1 of 2,,121,114
465,4,3:23.0,B. Lopez enters the game for P. Connaughton,,121,114
466,4,3:23.0,G. Antetokounmpo makes free throw 2 of 2,,122,114
467,4,3:14.0,,D. Fox misses 2-pt jump shot from 9 ft,122,114
468,4,3:12.0,Defensive rebound by G. Antetokounmpo,,122,114
469,4,3:02.0,K. Middleton misses 2-pt jump shot from 13 ft,,122,114
470,4,2:59.0,,Defensive rebound by D. Fox,122,114
471,4,2:54.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Fox),122,117
472,4,2:26.0,K. Middleton misses 3-pt jump shot from 24 ft,,122,117
473,4,2:24.0,,Defensive rebound by D. Fox,122,117
474,4,2:17.0,,D. Fox makes 2-pt layup from 3 ft,122,119
475,4,1:53.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by E. Bledsoe),,124,119
476,4,1:44.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by D. Fox),124,122
477,4,1:22.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,124,122
478,4,1:18.0,,Defensive rebound by B. Bogdanović,124,122
479,4,1:00.0,,B. Bogdanović makes 2-pt jump shot from 4 ft,124,124
480,4,0:46.0,Personal foul by B. Bogdanović (drawn by G. Antetokounmpo),,124,124
481,4,0:46.0,Milwaukee full timeout,,124,124
482,4,0:35.0,Turnover by K. Middleton (bad pass; steal by H. Barnes),,124,124
483,4,0:29.0,,D. Fox misses 2-pt layup from 3 ft (block by B. Lopez),124,124
484,4,0:29.0,,Offensive rebound by W. Cauley-Stein,124,124
485,4,0:28.0,,W. Cauley-Stein makes 2-pt layup from 2 ft,124,126
486,4,0:11.0,E. Bledsoe makes 2-pt layup from 5 ft,,126,126
487,4,0:11.0,,Sacramento full timeout,126,126
488,4,0:00.0,,Turnover by D. Fox (lost ball; steal by E. Bledsoe),126,126
489,1OT,4:36.0,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by K. Middleton),,129,126
490,1OT,4:13.0,,B. Hield misses 2-pt jump shot from 11 ft,129,126
491,1OT,4:10.0,Defensive rebound by N. Mirotić,,129,126
492,1OT,3:47.0,B. Lopez misses 2-pt jump shot from 20 ft,,129,126
493,1OT,3:44.0,,Defensive rebound by D. Fox,129,126
494,1OT,3:38.0,,B. Bogdanović misses 2-pt jump shot from 12 ft,129,126
495,1OT,3:34.0,Defensive rebound by N. Mirotić,,129,126
496,1OT,3:22.0,B. Lopez misses 2-pt hook shot from 6 ft,,129,126
497,1OT,3:19.0,,Defensive rebound by H. Barnes,129,126
498,1OT,3:11.0,,Personal foul by B. Lopez (drawn by B. Hield),129,126
499,1OT,3:07.0,Violation by Team (kicked ball),,129,126
500,1OT,2:57.0,,B. Hield misses 2-pt layup from 3 ft (block by B. Lopez),129,126
501,1OT,2:53.0,Defensive rebound by K. Middleton,,129,126
502,1OT,2:52.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,132,126
503,1OT,2:52.0,,Sacramento full timeout,132,126
504,1OT,2:36.0,,B. Bogdanović makes 2-pt jump shot from 9 ft,132,128
505,1OT,2:23.0,E. Bledsoe makes 2-pt layup from 2 ft,,134,128
506,1OT,2:07.0,,B. Hield makes 2-pt jump shot from 18 ft,134,130
507,1OT,1:51.0,N. Mirotić misses 3-pt jump shot from 27 ft,,134,130
508,1OT,1:48.0,,Defensive rebound by H. Barnes,134,130
509,1OT,1:40.0,,B. Hield misses 2-pt jump shot from 15 ft,134,130
510,1OT,1:35.0,Defensive rebound by B. Lopez,,134,130
511,1OT,1:24.0,E. Bledsoe misses 2-pt jump shot from 4 ft,,134,130
512,1OT,1:22.0,,Defensive rebound by B. Bogdanović,134,130
513,1OT,1:21.0,,B. Hield misses 3-pt jump shot from 24 ft,134,130
514,1OT,1:21.0,,Offensive rebound by Team,134,130
515,1OT,1:20.0,Loose ball foul by K. Middleton (drawn by B. Bogdanović),,134,130
516,1OT,1:20.0,P. Connaughton enters the game for K. Middleton,,134,130
517,1OT,1:12.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Fox),134,133
518,1OT,0:55.0,M. Brogdon misses 3-pt jump shot from 26 ft,,134,133
519,1OT,0:51.0,,Defensive rebound by B. Bogdanović,134,133
520,1OT,0:43.0,,B. Bogdanović misses 2-pt layup from 4 ft (block by B. Lopez),134,133
521,1OT,0:43.0,,Offensive rebound by Team,134,133
522,1OT,0:40.0,,Turnover by W. Cauley-Stein (bad pass),134,133
523,1OT,0:40.0,Milwaukee full timeout,,134,133
524,1OT,0:16.0,M. Brogdon makes 3-pt jump shot from 25 ft (assist by P. Connaughton),,137,133
525,1OT,0:11.0,,Shooting foul by P. Connaughton (drawn by B. Bogdanović),137,133
526,1OT,0:11.0,,B. Bogdanović misses free throw 1 of 3,137,133
527,1OT,0:11.0,,Offensive rebound by Team,137,133
528,1OT,0:11.0,,B. Bogdanović makes free throw 2 of 3,137,134
529,1OT,0:11.0,G. Antetokounmpo enters the game for P. Connaughton,,137,134
530,1OT,0:11.0,,B. Bogdanović makes free throw 3 of 3,137,135
531,1OT,0:11.0,Personal take foul by H. Barnes (drawn by M. Brogdon),,137,135
532,1OT,0:09.0,Personal take foul by B. Bogdanović (drawn by N. Mirotić),,137,135
533,1OT,0:09.0,N. Mirotić makes free throw 1 of 2,,138,135
534,1OT,0:09.0,P. Connaughton enters the game for G. Antetokounmpo,,138,135
535,1OT,0:09.0,,H. Giles enters the game for D. Fox,138,135
536,1OT,0:09.0,N. Mirotić makes free throw 2 of 2,,139,135
537,1OT,0:09.0,,Sacramento full timeout,139,135
538,1OT,0:09.0,,D. Fox enters the game for H. Giles,139,135
539,1OT,0:06.0,,B. Hield misses 3-pt jump shot from 25 ft,139,135
540,1OT,0:04.0,,Offensive rebound by B. Hield,139,135
541,1OT,0:04.0,,B. Hield makes 2-pt layup from 3 ft,139,137
542,1OT,0:04.0,Milwaukee full timeout,,139,137
543,1OT,0:04.0,G. Antetokounmpo enters the game for P. Connaughton,,139,137
544,1OT,0:03.0,Personal take foul by H. Barnes (drawn by M. Brogdon),,139,137
545,1OT,0:03.0,M. Brogdon makes free throw 1 of 2,,140,137
546,1OT,0:03.0,P. Connaughton enters the game for N. Mirotić,,140,137
547,1OT,0:03.0,M. Brogdon makes free throw 2 of 2,,141,137
548,1OT,0:00.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by B. Hield),141,140
