,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MILWAUKEE_ACTION,ATLANTA_SCORE,MILWAUKEE_SCORE
377,3,0:28.0,T. Dorsey makes free throw 1 of 1,,79,116
378,3,0:07.0,,G. Hill makes 2-pt jump shot from 8 ft (assist by T. Snell),79,118
379,3,0:02.0,D. Bembry misses 2-pt layup from 3 ft,,79,118
380,3,0:02.0,,Defensive rebound by E. İlyasova,79,118
381,4,11:38.0,,T. Maker misses 3-pt jump shot from 26 ft,79,118
382,4,11:35.0,Defensive rebound by J. Anderson,,79,118
383,4,11:19.0,D. Dedmon misses 3-pt jump shot from 25 ft,,79,118
384,4,11:16.0,,Defensive rebound by T. Snell,79,118
385,4,11:05.0,,Turnover by J. Smith (lost ball; steal by D. Dedmon),79,118
386,4,11:00.0,D. Bembry makes 2-pt dunk from 1 ft (assist by J. Lin),,81,118
387,4,10:39.0,,Personal foul by J. Lin (drawn by T. Maker),81,118
388,4,10:35.0,,D. Wilson misses 2-pt jump shot from 8 ft,81,118
389,4,10:32.0,Defensive rebound by T. Dorsey,,81,118
390,4,10:30.0,T. Dorsey misses 3-pt jump shot from 27 ft,,81,118
391,4,10:27.0,,Defensive rebound by D. Wilson,81,118
392,4,10:09.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by G. Hill),81,121
393,4,9:55.0,J. Anderson makes 3-pt jump shot from 27 ft (assist by J. Lin),,84,121
394,4,9:39.0,,G. Hill makes 2-pt layup from 1 ft (assist by D. Wilson),84,123
395,4,9:21.0,J. Anderson misses 2-pt layup from 4 ft,,84,123
396,4,9:18.0,,Defensive rebound by T. Snell,84,123
397,4,9:12.0,,Shooting foul by D. Dedmon (drawn by T. Maker),84,123
398,4,9:12.0,,T. Maker misses free throw 1 of 2,84,123
399,4,9:12.0,T. Young enters the game for J. Lin,,84,123
400,4,9:12.0,,P. Connaughton enters the game for G. Hill,84,123
401,4,9:12.0,,E. İlyasova enters the game for D. Wilson,84,123
402,4,9:12.0,,T. Maker makes free throw 2 of 2,84,124
403,4,9:12.0,,Offensive rebound by Team,84,124
404,4,8:53.0,J. Anderson misses 2-pt layup from 4 ft,,84,124
405,4,8:50.0,,Defensive rebound by J. Smith,84,124
406,4,8:44.0,,J. Smith makes 2-pt layup from 1 ft (assist by P. Connaughton),84,126
407,4,8:29.0,J. Anderson misses 3-pt jump shot from 22 ft,,84,126
408,4,8:29.0,Offensive rebound by Team,,84,126
409,4,8:29.0,,Loose ball foul by E. İlyasova (drawn by D. Dedmon),84,126
410,4,8:17.0,D. Bembry misses 2-pt dunk from 2 ft (block by J. Smith),,84,126
411,4,8:09.0,,Defensive rebound by T. Maker,84,126
412,4,8:08.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by P. Connaughton),84,128
413,4,8:01.0,T. Dorsey misses 3-pt jump shot from 28 ft,,84,128
414,4,8:01.0,,Defensive rebound by P. Connaughton,84,128
415,4,7:48.0,,T. Maker makes 2-pt layup from 1 ft (assist by T. Snell),84,130
416,4,7:48.0,Atlanta full timeout,,84,130
417,4,7:48.0,J. Collins enters the game for J. Anderson,,84,130
418,4,7:48.0,D. Hamilton enters the game for D. Bembry,,84,130
419,4,7:48.0,K. Huerter enters the game for D. Dedmon,,84,130
420,4,7:48.0,A. Len enters the game for T. Dorsey,,84,130
421,4,7:48.0,,D. Wilson enters the game for T. Snell,84,130
422,4,7:39.0,Shooting foul by T. Maker (drawn by A. Len),,84,130
423,4,7:39.0,A. Len misses free throw 1 of 2,,84,130
424,4,7:39.0,Offensive rebound by Team,,84,130
425,4,7:39.0,A. Len misses free throw 2 of 2,,84,130
426,4,7:39.0,Offensive rebound by Team,,84,130
427,4,7:39.0,,Loose ball foul by T. Maker (drawn by J. Collins),84,130
428,4,7:32.0,T. Young makes 3-pt jump shot from 29 ft (assist by A. Len),,87,130
429,4,7:28.0,,Turnover by E. İlyasova (bad pass),87,130
430,4,7:23.0,Turnover by K. Huerter (bad pass),,87,130
431,4,7:07.0,,P. Connaughton misses 3-pt jump shot from 27 ft,87,130
432,4,7:03.0,,Offensive rebound by E. İlyasova,87,130
433,4,7:03.0,,E. İlyasova misses 2-pt layup from 1 ft,87,130
434,4,7:02.0,Defensive rebound by J. Collins,,87,130
435,4,6:54.0,Shooting foul by T. Maker (drawn by J. Collins),,87,130
436,4,6:54.0,J. Collins makes free throw 1 of 2,,88,130
437,4,6:54.0,J. Collins makes free throw 2 of 2,,89,130
438,4,6:39.0,,Turnover by E. İlyasova (bad pass; steal by K. Huerter),89,130
439,4,6:30.0,K. Huerter misses 3-pt jump shot from 27 ft,,89,130
440,4,6:27.0,,Defensive rebound by P. Connaughton,89,130
441,4,6:23.0,,T. Maker makes 2-pt dunk from 1 ft (assist by P. Connaughton),89,132
442,4,6:02.0,J. Collins makes 2-pt jump shot from 16 ft (assist by K. Huerter),,91,132
443,4,5:44.0,,T. Maker misses 3-pt jump shot from 25 ft,91,132
444,4,5:44.0,Defensive rebound by Team,,91,132
445,4,5:33.0,J. Collins misses 3-pt jump shot from 27 ft,,91,132
446,4,5:29.0,,Defensive rebound by T. Maker,91,132
447,4,5:24.0,,T. Maker misses 3-pt jump shot from 24 ft,91,132
448,4,5:21.0,,Offensive rebound by E. İlyasova,91,132
449,4,5:20.0,,E. İlyasova misses 2-pt layup from 2 ft,91,132
450,4,5:17.0,Defensive rebound by A. Len,,91,132
451,4,5:09.0,J. Collins makes 2-pt dunk from 2 ft (assist by A. Len),,93,132
452,4,4:48.0,,P. Connaughton makes 2-pt layup from 1 ft,93,134
453,4,4:40.0,Shooting foul by P. Connaughton (drawn by T. Young),,93,134
454,4,4:40.0,T. Young makes free throw 1 of 3,,94,134
455,4,4:40.0,T. Young makes free throw 2 of 3,,95,134
456,4,4:40.0,J. Anderson enters the game for J. Collins,,95,134
457,4,4:40.0,T. Dorsey enters the game for A. Len,,95,134
458,4,4:40.0,,T. Snell enters the game for E. İlyasova,95,134
459,4,4:40.0,T. Young makes free throw 3 of 3,,96,134
460,4,4:34.0,,Milwaukee full timeout,96,134
461,4,4:20.0,,T. Snell misses 3-pt jump shot from 27 ft,96,134
462,4,4:16.0,Defensive rebound by D. Hamilton,,96,134
463,4,4:11.0,K. Huerter misses 3-pt jump shot from 24 ft (block by J. Smith),,96,134
464,4,4:11.0,Offensive rebound by Team,,96,134
465,4,4:05.0,J. Anderson misses 3-pt jump shot from 28 ft,,96,134
466,4,4:02.0,,Defensive rebound by D. Wilson,96,134
467,4,4:00.0,,T. Snell makes 2-pt layup from 1 ft (assist by D. Wilson),96,136
468,4,4:00.0,,Shooting foul by T. Dorsey (drawn by T. Snell),96,136
469,4,4:00.0,,T. Snell makes free throw 1 of 1,96,137
470,4,3:51.0,Turnover by T. Young (bad pass; steal by J. Smith),,96,137
471,4,3:50.0,,Shooting foul by J. Anderson (drawn by D. Wilson),96,137
472,4,3:50.0,,D. Wilson misses free throw 1 of 2,96,137
473,4,3:50.0,,Offensive rebound by Team,96,137
474,4,3:50.0,,D. Wilson makes free throw 2 of 2,96,138
475,4,3:39.0,J. Anderson misses 3-pt jump shot from 28 ft,,96,138
476,4,3:36.0,,Defensive rebound by P. Connaughton,96,138
477,4,3:20.0,,T. Maker makes 3-pt jump shot from 24 ft (assist by P. Connaughton),96,141
478,4,3:12.0,Personal foul by T. Maker (drawn by T. Young),,96,141
479,4,3:12.0,T. Young makes free throw 1 of 2,,97,141
480,4,3:12.0,D. Bembry enters the game for J. Anderson,,97,141
481,4,3:12.0,J. Lin enters the game for K. Huerter,,97,141
482,4,3:12.0,,E. İlyasova enters the game for D. Wilson,97,141
483,4,3:12.0,T. Young makes free throw 2 of 2,,98,141
484,4,2:57.0,,J. Smith misses 3-pt jump shot from 26 ft,98,141
485,4,2:51.0,,Offensive rebound by T. Maker,98,141
486,4,2:51.0,,T. Maker misses 2-pt layup from 1 ft,98,141
487,4,2:50.0,Defensive rebound by T. Young,,98,141
488,4,2:48.0,D. Bembry makes 2-pt dunk from 1 ft (assist by T. Young),,100,141
489,4,2:29.0,,P. Connaughton misses 3-pt jump shot from 27 ft,100,141
490,4,2:26.0,Defensive rebound by J. Lin,,100,141
491,4,2:22.0,Shooting foul by E. İlyasova (drawn by J. Lin),,100,141
492,4,2:22.0,J. Lin makes free throw 1 of 2,,101,141
493,4,2:22.0,J. Lin makes free throw 2 of 2,,102,141
494,4,2:00.0,,T. Snell misses 3-pt jump shot from 26 ft,102,141
495,4,1:57.0,,Offensive rebound by T. Snell,102,141
496,4,1:52.0,,Turnover by E. İlyasova (bad pass; steal by T. Dorsey),102,141
497,4,1:47.0,T. Dorsey makes 2-pt layup from 4 ft (assist by J. Lin),,104,141
498,4,1:47.0,Shooting foul by E. İlyasova (drawn by T. Dorsey),,104,141
499,4,1:47.0,T. Dorsey makes free throw 1 of 1,,105,141
500,4,1:38.0,,Turnover by J. Smith (bad pass),105,141
501,4,1:29.0,D. Bembry makes 2-pt layup from 1 ft (assist by J. Lin),,107,141
502,4,1:12.0,,T. Snell misses 2-pt jump shot from 3 ft,107,141
503,4,1:12.0,Defensive rebound by Team,,107,141
504,4,1:08.0,T. Young makes 3-pt jump shot from 26 ft,,110,141
505,4,0:55.0,,P. Connaughton makes 3-pt jump shot from 27 ft (assist by E. İlyasova),110,144
506,4,0:52.0,T. Dorsey misses 3-pt jump shot from 27 ft,,110,144
507,4,0:48.0,,Defensive rebound by E. İlyasova,110,144
508,4,0:39.0,,Turnover by T. Snell (bad pass; steal by T. Dorsey),110,144
509,4,0:31.0,J. Lin makes 2-pt jump shot from 14 ft,,112,144
510,4,0:08.0,,P. Connaughton misses 2-pt jump shot from 11 ft,112,144
511,4,0:06.0,Defensive rebound by D. Bembry,,112,144
