,QUARTER,TIME_REMAINING,MIAMI_ACTION,SACRAMENTO_ACTION,MIAMI_SCORE,SACRAMENTO_SCORE
379,4,6:46.0,J. Winslow enters the game for D. Wade,,92,83
380,4,6:46.0,,B. Hield enters the game for M. Bagley,92,83
381,4,6:46.0,B. Adebayo misses free throw 2 of 2,,92,83
382,4,6:43.0,,Defensive rebound by H. Barnes,92,83
383,4,6:34.0,,H. Giles misses 2-pt layup from 3 ft (block by J. Richardson),92,83
384,4,6:31.0,Defensive rebound by J. Johnson,,92,83
385,4,6:29.0,J. Richardson makes 2-pt layup from 2 ft (assist by J. Winslow),,94,83
386,4,6:29.0,,Violation by Team (def goaltending),94,83
387,4,6:29.0,,Sacramento full timeout,94,83
388,4,6:29.0,H. Whiteside enters the game for B. Adebayo,,94,83
389,4,6:29.0,,W. Cauley-Stein enters the game for Y. Ferrell,94,83
390,4,6:29.0,,D. Fox enters the game for H. Giles,94,83
391,4,6:19.0,,B. Hield makes 2-pt layup from 2 ft (assist by D. Fox),94,85
392,4,5:58.0,J. Winslow misses 2-pt layup from 5 ft (block by W. Cauley-Stein),,94,85
393,4,5:55.0,Offensive rebound by J. Winslow,,94,85
394,4,5:55.0,Miami full timeout,,94,85
395,4,5:55.0,D. Waiters enters the game for R. McGruder,,94,85
396,4,5:55.0,,B. Bogdanović enters the game for A. Burks,94,85
397,4,5:54.0,J. Johnson misses 2-pt jump shot from 8 ft,,94,85
398,4,5:52.0,Offensive rebound by Team,,94,85
399,4,5:51.0,Turnover by Team (shot clock),,94,85
400,4,5:41.0,,Shooting foul by H. Whiteside (drawn by H. Barnes),94,85
401,4,5:41.0,,H. Barnes makes free throw 1 of 2,94,86
402,4,5:41.0,,H. Barnes makes free throw 2 of 2,94,87
403,4,5:28.0,J. Johnson misses 3-pt jump shot from 23 ft,,94,87
404,4,5:24.0,,Defensive rebound by D. Fox,94,87
405,4,5:19.0,,B. Bogdanović makes 2-pt jump shot from 18 ft,94,89
406,4,5:04.0,,Violation by Team (kicked ball),94,89
407,4,4:56.0,Shooting foul by B. Hield (drawn by J. Winslow),,94,89
408,4,4:56.0,J. Winslow misses free throw 1 of 2,,94,89
409,4,4:56.0,Offensive rebound by Team,,94,89
410,4,4:56.0,J. Winslow misses free throw 2 of 2,,94,89
411,4,4:53.0,,Defensive rebound by H. Barnes,94,89
412,4,4:31.0,,Turnover by Team (shot clock),94,89
413,4,4:31.0,D. Wade enters the game for J. Johnson,,94,89
414,4,4:21.0,J. Winslow misses 2-pt layup from 6 ft (block by W. Cauley-Stein),,94,89
415,4,4:21.0,,Defensive rebound by Team,94,89
416,4,4:05.0,,D. Fox misses 2-pt jump shot from 12 ft,94,89
417,4,4:00.0,Defensive rebound by H. Whiteside,,94,89
418,4,3:45.0,J. Winslow misses 3-pt jump shot from 24 ft,,94,89
419,4,3:42.0,,Defensive rebound by B. Bogdanović,94,89
420,4,3:40.0,,Personal foul by J. Richardson (drawn by D. Fox),94,89
421,4,3:30.0,,B. Hield misses 2-pt jump shot from 20 ft,94,89
422,4,3:25.0,,Offensive rebound by H. Barnes,94,89
423,4,3:24.0,,H. Barnes makes 2-pt layup from 2 ft,94,91
424,4,2:57.0,D. Wade misses 3-pt jump shot from 26 ft,,94,91
425,4,2:52.0,Offensive rebound by J. Richardson,,94,91
426,4,2:43.0,D. Waiters misses 3-pt jump shot from 26 ft,,94,91
427,4,2:38.0,,Defensive rebound by H. Barnes,94,91
428,4,2:23.0,,D. Fox makes 2-pt layup from 2 ft,94,93
429,4,2:05.0,J. Richardson makes 2-pt layup from 4 ft (assist by J. Winslow),,96,93
430,4,1:59.0,,D. Fox misses 2-pt layup from 4 ft (block by H. Whiteside),96,93
431,4,1:59.0,,Offensive rebound by Team,96,93
432,4,1:52.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Bogdanović),96,95
433,4,1:40.0,H. Whiteside misses 2-pt layup from 3 ft (block by W. Cauley-Stein),,96,95
434,4,1:36.0,,Defensive rebound by B. Bogdanović,96,95
435,4,1:35.0,,Personal foul by J. Richardson (drawn by B. Bogdanović),96,95
436,4,1:35.0,,Offensive rebound by Team,96,95
437,4,1:35.0,,B. Bogdanović misses free throw 1 of 2,96,95
438,4,1:35.0,B. Adebayo enters the game for H. Whiteside,,96,95
439,4,1:35.0,,B. Bogdanović makes free throw 2 of 2,96,96
440,4,1:23.0,Turnover by D. Wade (lost ball; steal by D. Fox),,96,96
441,4,1:21.0,,Shooting foul by J. Winslow (drawn by B. Hield),96,96
442,4,1:21.0,,B. Hield misses free throw 1 of 2,96,96
443,4,1:21.0,,Offensive rebound by Team,96,96
444,4,1:21.0,,B. Hield makes free throw 2 of 2,96,97
445,4,1:08.0,Offensive foul by B. Adebayo (drawn by D. Fox),,96,97
446,4,1:08.0,Turnover by B. Adebayo (offensive foul),,96,97
447,4,0:56.0,,B. Hield misses 3-pt jump shot from 26 ft,96,97
448,4,0:54.0,Defensive rebound by Team,,96,97
449,4,0:39.0,Turnover by D. Wade (bad pass; steal by D. Fox),,96,97
450,4,0:39.0,,Offensive rebound by B. Hield,96,97
451,4,0:39.0,,D. Fox misses 2-pt layup from 13 ft (block by J. Winslow),96,97
452,4,0:35.0,,B. Hield makes 2-pt layup from 4 ft,96,99
453,4,0:35.0,Miami full timeout,,96,99
454,4,0:33.0,D. Wade misses 3-pt jump shot from 25 ft,,96,99
455,4,0:31.0,,Defensive rebound by W. Cauley-Stein,96,99
456,4,0:31.0,,Personal take foul by J. Winslow (drawn by W. Cauley-Stein),96,99
457,4,0:31.0,,W. Cauley-Stein makes free throw 1 of 2,96,100
458,4,0:31.0,,W. Cauley-Stein misses free throw 2 of 2,96,100
459,4,0:29.0,Defensive rebound by J. Richardson,,96,100
460,4,0:22.0,J. Winslow misses 2-pt layup from 2 ft,,96,100
461,4,0:20.0,Offensive rebound by J. Winslow,,96,100
462,4,0:17.0,Turnover by J. Richardson (bad pass),,96,100
463,4,0:17.0,,Personal take foul by J. Winslow (drawn by B. Hield),96,100
464,4,0:17.0,,B. Hield makes free throw 1 of 2,96,101
465,4,0:17.0,,B. Hield makes free throw 2 of 2,96,102
466,4,0:17.0,Miami full timeout,,96,102
467,4,0:13.0,J. Winslow misses 3-pt jump shot from 26 ft,,96,102
468,4,0:10.0,,Defensive rebound by B. Hield,96,102
