,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ORLANDO_ACTION,NEW YORK_SCORE,ORLANDO_SCORE
384,4,8:06.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by I. Briscoe),99,107
385,4,8:06.0,New York full timeout,,99,107
386,4,7:50.0,E. Freedom makes 2-pt layup from 2 ft,,101,107
387,4,7:50.0,Shooting foul by M. Bamba (drawn by E. Freedom),,101,107
388,4,7:50.0,E. Freedom makes free throw 1 of 1,,102,107
389,4,7:34.0,,T. Ross makes 2-pt jump shot from 14 ft (assist by J. Isaac),102,109
390,4,7:09.0,T. Burke misses 3-pt jump shot from 26 ft,,102,109
391,4,7:05.0,,Defensive rebound by T. Ross,102,109
392,4,6:55.0,,J. Isaac makes 2-pt layup from 3 ft (assist by M. Bamba),102,111
393,4,6:55.0,,Shooting foul by E. Freedom (drawn by J. Isaac),102,111
394,4,6:55.0,E. Mudiay enters the game for T. Burke,,102,111
395,4,6:55.0,N. Vonleh enters the game for K. Knox,,102,111
396,4,6:55.0,,E. Fournier enters the game for M. Bamba,102,111
397,4,6:55.0,,N. Vučević enters the game for J. Simmons,102,111
398,4,6:55.0,,J. Isaac makes free throw 1 of 1,102,112
399,4,6:38.0,E. Freedom makes 2-pt hook shot from 6 ft (assist by F. Ntilikina),,104,112
400,4,6:18.0,,Turnover by E. Fournier (bad pass; steal by F. Ntilikina),104,112
401,4,6:14.0,F. Ntilikina misses 2-pt layup from 4 ft (block by T. Ross),,104,112
402,4,6:14.0,Offensive rebound by Team,,104,112
403,4,6:14.0,,D. Augustin enters the game for I. Briscoe,104,112
404,4,6:09.0,T. Hardaway misses 3-pt jump shot from 26 ft,,104,112
405,4,6:04.0,,Defensive rebound by J. Isaac,104,112
406,4,5:47.0,,N. Vučević makes 2-pt hook shot from 5 ft (assist by E. Fournier),104,114
407,4,5:37.0,T. Hardaway misses 2-pt layup from 3 ft (block by N. Vučević),,104,114
408,4,5:33.0,,Defensive rebound by J. Isaac,104,114
409,4,5:27.0,,J. Isaac makes 2-pt dunk from 2 ft (assist by D. Augustin),104,116
410,4,5:27.0,New York full timeout,,104,116
411,4,5:27.0,T. Burke enters the game for F. Ntilikina,,104,116
412,4,5:27.0,,A. Gordon enters the game for T. Ross,104,116
413,4,5:21.0,Def 3 sec tech foul by Team,,104,116
414,4,5:21.0,T. Hardaway makes technical free throw,,105,116
415,4,5:13.0,E. Mudiay makes 2-pt jump shot from 15 ft (assist by E. Freedom),,107,116
416,4,4:53.0,,Turnover by E. Fournier (out of bounds lost ball),107,116
417,4,4:40.0,T. Hardaway misses 2-pt jump shot from 5 ft (block by E. Fournier),,107,116
418,4,4:35.0,Offensive rebound by T. Hardaway,,107,116
419,4,4:34.0,T. Hardaway misses 2-pt jump shot from 13 ft,,107,116
420,4,4:31.0,Offensive rebound by T. Burke,,107,116
421,4,4:30.0,T. Burke makes 2-pt jump shot from 12 ft,,109,116
422,4,4:21.0,,Offensive foul by D. Augustin (drawn by T. Burke),109,116
423,4,4:21.0,,Turnover by D. Augustin (offensive foul),109,116
424,4,4:21.0,,Technical foul by D. Augustin,109,116
425,4,4:21.0,T. Hardaway misses technical free throw,,109,116
426,4,4:21.0,Offensive rebound by Team,,109,116
427,4,4:15.0,T. Burke makes 2-pt layup from 3 ft,,111,116
428,4,4:03.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by D. Augustin),111,119
429,4,3:47.0,Shooting foul by N. Vučević (drawn by E. Mudiay),,111,119
430,4,3:47.0,E. Mudiay misses free throw 1 of 2,,111,119
431,4,3:47.0,Offensive rebound by Team,,111,119
432,4,3:47.0,E. Mudiay makes free throw 2 of 2,,112,119
433,4,3:31.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by N. Vučević),112,122
434,4,3:13.0,Personal foul by E. Fournier (drawn by T. Hardaway),,112,122
435,4,3:11.0,Personal foul by D. Augustin (drawn by T. Burke),,112,122
436,4,3:11.0,T. Burke makes free throw 1 of 2,,113,122
437,4,3:11.0,F. Ntilikina enters the game for E. Freedom,,113,122
438,4,3:11.0,T. Burke makes free throw 2 of 2,,114,122
439,4,2:57.0,,Personal foul by N. Vonleh (drawn by N. Vučević),114,122
440,4,2:51.0,,Shooting foul by F. Ntilikina (drawn by N. Vučević),114,122
441,4,2:51.0,,N. Vučević makes free throw 1 of 2,114,123
442,4,2:51.0,E. Freedom enters the game for F. Ntilikina,,114,123
443,4,2:51.0,,N. Vučević makes free throw 2 of 2,114,124
444,4,2:29.0,E. Mudiay misses 2-pt jump shot from 12 ft,,114,124
445,4,2:25.0,,Defensive rebound by J. Isaac,114,124
446,4,2:05.0,,E. Fournier misses 2-pt jump shot from 14 ft,114,124
447,4,2:01.0,,Offensive rebound by N. Vučević,114,124
448,4,2:01.0,,N. Vučević misses 2-pt layup from 3 ft,114,124
449,4,1:58.0,,Offensive rebound by N. Vučević,114,124
450,4,1:58.0,,N. Vučević makes 2-pt layup from 1 ft,114,126
451,4,1:53.0,T. Burke misses 3-pt jump shot from 29 ft,,114,126
452,4,1:51.0,,Defensive rebound by D. Augustin,114,126
453,4,1:40.0,Violation by Team (kicked ball),,114,126
454,4,1:36.0,,Shooting foul by N. Vonleh (drawn by E. Fournier),114,126
455,4,1:36.0,D. Dotson enters the game for E. Freedom,,114,126
456,4,1:36.0,K. Knox enters the game for E. Mudiay,,114,126
457,4,1:36.0,,E. Fournier makes free throw 1 of 2,114,127
458,4,1:36.0,,E. Fournier misses free throw 2 of 2,114,127
459,4,1:31.0,Defensive rebound by N. Vonleh,,114,127
460,4,1:21.0,Turnover by T. Hardaway (bad pass; steal by A. Gordon),,114,127
461,4,1:04.0,,N. Vučević makes 2-pt hook shot from 3 ft (assist by D. Augustin),114,129
462,4,0:57.0,T. Hardaway makes 3-pt jump shot from 28 ft (assist by T. Burke),,117,129
463,4,0:35.0,,Shooting foul by T. Burke (drawn by D. Augustin),117,129
464,4,0:35.0,,D. Augustin misses free throw 1 of 3,117,129
465,4,0:35.0,,Offensive rebound by Team,117,129
466,4,0:35.0,,D. Augustin makes free throw 2 of 3,117,130
467,4,0:35.0,,D. Augustin makes free throw 3 of 3,117,131
468,4,0:31.0,Personal foul by D. Augustin (drawn by T. Burke),,117,131
469,4,0:31.0,T. Burke misses free throw 1 of 2,,117,131
470,4,0:31.0,Offensive rebound by Team,,117,131
471,4,0:31.0,T. Burke misses free throw 2 of 2,,117,131
472,4,0:29.0,,Defensive rebound by N. Vučević,117,131
473,4,0:07.0,,Turnover by Team (shot clock),117,131
