,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
386,4,5:00.0,,Turnover by P. Siakam (bad pass; steal by B. Simmons),87,103
387,4,4:50.0,J. Bolden misses 3-pt jump shot from 26 ft,,87,103
388,4,4:50.0,,Defensive rebound by K. Leonard,87,103
389,4,4:45.0,,Shooting foul by J. Redick (drawn by K. Leonard),87,103
390,4,4:45.0,,K. Leonard makes free throw 1 of 2,87,104
391,4,4:45.0,,K. Leonard makes free throw 2 of 2,87,105
392,4,4:27.0,Turnover by J. Bolden (bad pass; steal by K. Leonard),,87,105
393,4,4:25.0,,Personal foul by B. Simmons (drawn by K. Leonard),87,105
394,4,4:17.0,,K. Leonard makes 2-pt jump shot from 9 ft,87,107
395,4,4:10.0,Philadelphia full timeout,,87,107
396,4,4:10.0,F. Korkmaz enters the game for J. Butler,,87,107
397,4,4:10.0,T. McConnell enters the game for T. Harris,,87,107
398,4,4:10.0,G. Monroe enters the game for J. Redick,,87,107
399,4,4:10.0,Z. Smith enters the game for B. Simmons,,87,107
400,4,4:06.0,Shooting foul by S. Ibaka (drawn by G. Monroe),,87,107
401,4,4:06.0,G. Monroe misses free throw 1 of 2,,87,107
402,4,4:06.0,Offensive rebound by Team,,87,107
403,4,4:06.0,G. Monroe makes free throw 2 of 2,,88,107
404,4,3:53.0,,Turnover by P. Siakam (traveling),88,107
405,4,3:40.0,G. Monroe misses 2-pt hook shot from 4 ft,,88,107
406,4,3:38.0,,Defensive rebound by K. Leonard,88,107
407,4,3:22.0,,K. Leonard misses 3-pt jump shot from 26 ft,88,107
408,4,3:19.0,Defensive rebound by F. Korkmaz,,88,107
409,4,3:14.0,Personal foul by P. Siakam (drawn by F. Korkmaz),,88,107
410,4,3:14.0,,J. Lin enters the game for K. Leonard,88,107
411,4,3:14.0,,P. McCaw enters the game for K. Lowry,88,107
412,4,3:14.0,,J. Meeks enters the game for P. Siakam,88,107
413,4,3:09.0,F. Korkmaz misses 2-pt jump shot from 16 ft,,88,107
414,4,3:06.0,,Defensive rebound by J. Lin,88,107
415,4,3:02.0,,Shooting foul by G. Monroe (drawn by S. Ibaka),88,107
416,4,3:02.0,,S. Ibaka makes free throw 1 of 2,88,108
417,4,3:02.0,,M. Miller enters the game for F. VanVleet,88,108
418,4,3:02.0,,S. Ibaka misses free throw 2 of 2,88,108
419,4,2:59.0,Defensive rebound by J. Bolden,,88,108
420,4,2:50.0,F. Korkmaz misses 3-pt jump shot from 26 ft,,88,108
421,4,2:48.0,,Defensive rebound by Team,88,108
422,4,2:48.0,,E. Moreland enters the game for S. Ibaka,88,108
423,4,2:36.0,,Turnover by J. Lin (bad pass; steal by Z. Smith),88,108
424,4,2:31.0,J. Bolden makes 3-pt jump shot from 28 ft (assist by F. Korkmaz),,91,108
425,4,2:12.0,,M. Miller misses 3-pt jump shot from 30 ft,91,108
426,4,2:10.0,Defensive rebound by G. Monroe,,91,108
427,4,2:02.0,Personal foul by E. Moreland (drawn by G. Monroe),,91,108
428,4,2:02.0,G. Monroe makes free throw 1 of 2,,92,108
429,4,2:02.0,G. Monroe makes free throw 2 of 2,,93,108
430,4,1:38.0,,J. Lin misses 2-pt jump shot from 19 ft,93,108
431,4,1:35.0,Defensive rebound by F. Korkmaz,,93,108
432,4,1:27.0,T. McConnell misses 2-pt jump shot from 7 ft,,93,108
433,4,1:23.0,,Defensive rebound by J. Meeks,93,108
434,4,1:15.0,,J. Meeks misses 2-pt hook shot from 4 ft,93,108
435,4,1:13.0,Defensive rebound by F. Korkmaz,,93,108
436,4,1:05.0,Shooting foul by J. Meeks (drawn by F. Korkmaz),,93,108
437,4,1:05.0,F. Korkmaz makes free throw 1 of 2,,94,108
438,4,1:05.0,F. Korkmaz makes free throw 2 of 2,,95,108
439,4,0:51.0,,Turnover by P. McCaw (bad pass; steal by J. Bolden),95,108
440,4,0:45.0,J. Bolden misses 3-pt jump shot from 29 ft,,95,108
441,4,0:42.0,,Defensive rebound by E. Moreland,95,108
442,4,0:24.0,,J. Lin misses 2-pt layup from 5 ft (block by G. Monroe),95,108
443,4,0:24.0,,Offensive rebound by Team,95,108
444,4,0:22.0,,M. Miller misses 2-pt jump shot from 16 ft,95,108
445,4,0:20.0,Defensive rebound by F. Korkmaz,,95,108
446,4,0:02.0,F. Korkmaz misses 3-pt jump shot from 26 ft,,95,108
447,4,0:00.0,,Defensive rebound by E. Moreland,95,108
