,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
390,4,3:00.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by D. Augustin),,90,94
391,4,2:40.0,,T. Satoranský misses 2-pt jump shot from 13 ft,90,94
392,4,2:37.0,Defensive rebound by N. Vučević,,90,94
393,4,2:19.0,T. Ross misses 2-pt jump shot from 10 ft,,90,94
394,4,2:17.0,,Defensive rebound by J. Parker,90,94
395,4,2:09.0,,J. Parker makes 2-pt jump shot from 18 ft,90,96
396,4,1:39.0,D. Augustin misses 3-pt jump shot from 25 ft,,90,96
397,4,1:36.0,,Defensive rebound by T. Satoranský,90,96
398,4,1:17.0,,T. Bryant makes 2-pt layup from 2 ft (assist by B. Beal),90,98
399,4,1:17.0,Orlando full timeout,,90,98
400,4,1:12.0,E. Fournier misses 3-pt jump shot from 26 ft,,90,98
401,4,1:09.0,,Defensive rebound by J. Parker,90,98
402,4,0:52.0,,T. Bryant makes 2-pt dunk from 3 ft (assist by T. Satoranský),90,100
403,4,0:35.0,A. Gordon misses 3-pt jump shot from 23 ft,,90,100
404,4,0:32.0,,Defensive rebound by T. Satoranský,90,100
405,4,0:09.0,,Turnover by Team (shot clock),90,100
