,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MEMPHIS_ACTION,PHOENIX_SCORE,MEMPHIS_SCORE
381,4,3:39.0,D. Bender misses 2-pt layup at rim,,86,111
382,4,3:35.0,Offensive rebound by D. Bender,,86,111
383,4,3:35.0,D. Bender makes 2-pt layup at rim,,88,111
384,4,3:28.0,,D. Brooks misses 2-pt jump shot from 19 ft,88,111
385,4,3:25.0,Defensive rebound by M. Bridges,,88,111
386,4,3:18.0,E. Okobo misses 2-pt jump shot from 12 ft,,88,111
387,4,3:12.0,Offensive rebound by M. Bridges,,88,111
388,4,3:12.0,M. Bridges misses 2-pt layup at rim,,88,111
389,4,3:11.0,,Defensive rebound by Y. Watanabe,88,111
390,4,3:03.0,,A. Harrison misses 3-pt jump shot from 24 ft,88,111
391,4,2:58.0,Defensive rebound by M. Bridges,,88,111
392,4,2:45.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by E. Okobo),,91,111
393,4,2:31.0,,M. Brooks makes 2-pt jump shot from 13 ft (assist by I. Rabb),91,113
394,4,2:07.0,M. Bridges misses 3-pt jump shot from 22 ft,,91,113
395,4,2:03.0,,Defensive rebound by Y. Watanabe,91,113
396,4,1:50.0,,D. Brooks misses 3-pt jump shot from 22 ft,91,113
397,4,1:47.0,,Offensive rebound by I. Rabb,91,113
398,4,1:36.0,,Shooting foul by T. Daniels (drawn by Y. Watanabe),91,113
399,4,1:36.0,,Y. Watanabe makes free throw 1 of 2,91,114
400,4,1:36.0,,Y. Watanabe makes free throw 2 of 2,91,115
401,4,1:24.0,Turnover by T. Daniels (lost ball; steal by D. Brooks),,91,115
402,4,1:21.0,,Turnover by Y. Watanabe (bad pass),91,115
403,4,1:06.0,E. Okobo makes 3-pt jump shot from 25 ft (assist by T. Daniels),,94,115
404,4,0:56.0,,A. Harrison makes 2-pt layup from 2 ft,94,117
405,4,0:50.0,Personal foul by A. Harrison (drawn by E. Okobo),,94,117
406,4,0:50.0,E. Okobo makes free throw 1 of 2,,95,117
407,4,0:50.0,E. Okobo makes free throw 2 of 2,,96,117
408,4,0:27.0,,I. Rabb misses 3-pt jump shot from 23 ft,96,117
409,4,0:24.0,Defensive rebound by M. Bridges,,96,117
410,4,0:18.0,T. Daniels misses 2-pt layup from 2 ft,,96,117
411,4,0:15.0,,Defensive rebound by I. Rabb,96,117
