,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
387,4,8:28.0,,Defensive rebound by M. Kleber,80,95
388,4,8:19.0,,M. Kleber misses 3-pt jump shot from 25 ft,80,95
389,4,8:15.0,Defensive rebound by A. Aminu,,80,95
390,4,8:05.0,Turnover by D. Lillard (bad pass; steal by M. Kleber),,80,95
391,4,7:48.0,,J. Barea misses 2-pt jump shot from 14 ft,80,95
392,4,7:46.0,,Offensive rebound by D. Powell,80,95
393,4,7:37.0,,J. Barea misses 3-pt jump shot from 25 ft,80,95
394,4,7:37.0,Defensive rebound by Z. Collins,,80,95
395,4,7:27.0,D. Lillard makes 2-pt layup from 2 ft,,82,95
396,4,7:27.0,Shooting foul by M. Kleber (drawn by D. Lillard),,82,95
397,4,7:27.0,J. Nurkić enters the game for Z. Collins,,82,95
398,4,7:27.0,E. Turner enters the game for N. Stauskas,,82,95
399,4,7:27.0,,H. Barnes enters the game for J. Barea,82,95
400,4,7:27.0,,L. Dončić enters the game for D. Finney-Smith,82,95
401,4,7:27.0,,D. Jordan enters the game for D. Harris,82,95
402,4,7:27.0,,W. Matthews enters the game for M. Kleber,82,95
403,4,7:27.0,,D. Smith enters the game for D. Powell,82,95
404,4,7:27.0,D. Lillard misses free throw 1 of 1,,82,95
405,4,7:27.0,,Defensive rebound by D. Jordan,82,95
406,4,7:11.0,,Personal foul by J. Nurkić (drawn by D. Jordan),82,95
407,4,7:04.0,,W. Matthews makes 2-pt layup from 1 ft (assist by L. Dončić),82,97
408,4,6:48.0,E. Turner makes 2-pt jump shot from 7 ft (assist by D. Lillard),,84,97
409,4,6:28.0,,Shooting foul by D. Lillard (drawn by H. Barnes),84,97
410,4,6:28.0,,H. Barnes misses free throw 1 of 2,84,97
411,4,6:28.0,,Offensive rebound by Team,84,97
412,4,6:28.0,,H. Barnes misses free throw 2 of 2,84,97
413,4,6:26.0,Defensive rebound by A. Aminu,,84,97
414,4,6:20.0,E. Turner misses 2-pt jump shot from 18 ft,,84,97
415,4,6:17.0,,Defensive rebound by L. Dončić,84,97
416,4,6:16.0,,Personal foul by J. Nurkić (drawn by L. Dončić),84,97
417,4,6:16.0,,L. Dončić makes free throw 1 of 2,84,98
418,4,6:16.0,,L. Dončić misses free throw 2 of 2,84,98
419,4,6:14.0,Defensive rebound by A. Aminu,,84,98
420,4,6:08.0,D. Lillard makes 2-pt dunk from 1 ft (assist by E. Turner),,86,98
421,4,5:53.0,,W. Matthews makes 2-pt jump shot from 15 ft (assist by D. Smith),86,100
422,4,5:40.0,J. Nurkić misses 2-pt jump shot from 9 ft,,86,100
423,4,5:37.0,,Defensive rebound by D. Jordan,86,100
424,4,5:27.0,,D. Smith misses 3-pt jump shot from 26 ft,86,100
425,4,5:25.0,Defensive rebound by A. Aminu,,86,100
426,4,5:20.0,E. Turner makes 2-pt jump shot from 14 ft,,88,100
427,4,5:19.0,,Dallas full timeout,88,100
428,4,4:57.0,,D. Jordan misses 2-pt hook shot from 4 ft,88,100
429,4,4:56.0,Defensive rebound by J. Nurkić,,88,100
430,4,4:50.0,Personal foul by H. Barnes (drawn by J. Nurkić),,88,100
431,4,4:41.0,A. Aminu makes 3-pt jump shot from 26 ft (assist by E. Turner),,91,100
432,4,4:13.0,,W. Matthews misses 2-pt jump shot from 8 ft,91,100
433,4,4:11.0,Defensive rebound by J. Nurkić,,91,100
434,4,4:03.0,D. Lillard makes 2-pt jump shot from 20 ft,,93,100
435,4,3:42.0,,H. Barnes misses 2-pt jump shot from 6 ft,93,100
436,4,3:40.0,Defensive rebound by A. Aminu,,93,100
437,4,3:32.0,D. Lillard misses 2-pt jump shot from 13 ft,,93,100
438,4,3:30.0,,Defensive rebound by D. Jordan,93,100
439,4,3:17.0,,H. Barnes misses 2-pt jump shot from 13 ft (block by E. Turner),93,100
440,4,3:17.0,,Offensive rebound by Team,93,100
441,4,3:16.0,,Shooting foul by C. McCollum (drawn by W. Matthews),93,100
442,4,3:16.0,,W. Matthews makes free throw 1 of 2,93,101
443,4,3:16.0,,W. Matthews makes free throw 2 of 2,93,102
444,4,3:06.0,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),,95,102
445,4,2:40.0,,W. Matthews misses 3-pt jump shot from 25 ft,95,102
446,4,2:38.0,Defensive rebound by D. Lillard,,95,102
447,4,2:29.0,D. Lillard misses 3-pt jump shot from 26 ft,,95,102
448,4,2:22.0,,Defensive rebound by W. Matthews,95,102
449,4,2:18.0,,Shooting foul by J. Nurkić (drawn by L. Dončić),95,102
450,4,2:18.0,,L. Dončić makes free throw 1 of 2,95,103
451,4,2:18.0,,L. Dončić makes free throw 2 of 2,95,104
452,4,2:12.0,C. McCollum misses 2-pt jump shot from 10 ft,,95,104
453,4,2:11.0,,Defensive rebound by D. Jordan,95,104
454,4,1:53.0,,Turnover by L. Dončić (bad pass; steal by D. Lillard),95,104
455,4,1:50.0,D. Lillard makes 2-pt hook shot from 7 ft,,97,104
456,4,1:35.0,,Shooting foul by J. Nurkić (drawn by D. Smith),97,104
457,4,1:35.0,M. Harkless enters the game for J. Nurkić,,97,104
458,4,1:35.0,,D. Smith misses free throw 1 of 2,97,104
459,4,1:35.0,,Offensive rebound by Team,97,104
460,4,1:35.0,,D. Smith makes free throw 2 of 2,97,105
461,4,1:21.0,D. Lillard misses 2-pt layup from 1 ft,,97,105
462,4,1:20.0,Offensive rebound by D. Lillard,,97,105
463,4,1:20.0,D. Lillard makes 2-pt layup at rim,,99,105
464,4,0:59.0,,L. Dončić makes 3-pt jump shot from 25 ft (assist by D. Smith),99,108
465,4,0:58.0,Portland full timeout,,99,108
466,4,0:58.0,N. Stauskas enters the game for M. Harkless,,99,108
467,4,0:58.0,,D. Finney-Smith enters the game for D. Jordan,99,108
468,4,0:52.0,C. McCollum misses 2-pt layup from 2 ft (block by H. Barnes),,99,108
469,4,0:49.0,Offensive rebound by E. Turner,,99,108
470,4,0:46.0,C. McCollum misses 3-pt jump shot from 24 ft,,99,108
471,4,0:42.0,Offensive rebound by D. Lillard,,99,108
472,4,0:42.0,M. Harkless enters the game for N. Stauskas,,99,108
473,4,0:40.0,Turnover by D. Lillard (lost ball; steal by W. Matthews),,99,108
474,4,0:36.0,,D. Smith makes 2-pt dunk at rim (assist by L. Dončić),99,110
475,4,0:31.0,E. Turner misses 2-pt jump shot from 8 ft,,99,110
476,4,0:29.0,,Defensive rebound by L. Dončić,99,110
477,4,0:25.0,,Shooting foul by C. McCollum (drawn by D. Smith),99,110
478,4,0:25.0,,Offensive rebound by Team,99,110
479,4,0:25.0,,D. Smith misses free throw 1 of 2,99,110
480,4,0:25.0,N. Stauskas enters the game for D. Lillard,,99,110
481,4,0:25.0,,D. Smith makes free throw 2 of 2,99,111
482,4,0:21.0,C. McCollum makes 3-pt jump shot from 26 ft,,102,111
