,QUARTER,TIME_REMAINING,DALLAS_ACTION,CHARLOTTE_ACTION,DALLAS_SCORE,CHARLOTTE_SCORE
380,4,6:43.0,,B. Biyombo enters the game for F. Kaminsky,114,71
381,4,6:29.0,,M. Bridges misses 2-pt dunk from 2 ft,114,71
382,4,6:28.0,Defensive rebound by Team,,114,71
383,4,6:15.0,J. Brunson misses 3-pt jump shot from 26 ft,,114,71
384,4,6:12.0,,Defensive rebound by D. Bacon,114,71
385,4,6:01.0,,Shooting foul by J. Brunson (drawn by D. Graham),114,71
386,4,6:01.0,,D. Graham makes free throw 1 of 2,114,72
387,4,6:01.0,,D. Graham makes free throw 2 of 2,114,73
388,4,5:40.0,S. Mejri misses 2-pt jump shot from 21 ft,,114,73
389,4,5:37.0,Offensive rebound by D. Finney-Smith,,114,73
390,4,5:37.0,D. Finney-Smith misses 2-pt layup from 1 ft,,114,73
391,4,5:37.0,,Defensive rebound by Team,114,73
392,4,5:26.0,,J. Macura misses 3-pt jump shot from 25 ft,114,73
393,4,5:22.0,Defensive rebound by S. Mejri,,114,73
394,4,5:07.0,J. Brunson misses 2-pt jump shot from 7 ft,,114,73
395,4,5:00.0,Offensive rebound by S. Mejri,,114,73
396,4,5:00.0,S. Mejri makes 2-pt dunk from 1 ft,,116,73
397,4,4:50.0,,M. Bridges misses 2-pt jump shot from 20 ft,116,73
398,4,4:46.0,Defensive rebound by M. Kleber,,116,73
399,4,4:31.0,M. Kleber makes 2-pt dunk from 2 ft (assist by D. Finney-Smith),,118,73
400,4,4:22.0,,D. Graham misses 2-pt jump shot from 17 ft,118,73
401,4,4:19.0,Defensive rebound by D. Finney-Smith,,118,73
402,4,4:17.0,J. Brunson makes 2-pt layup from 3 ft (assist by D. Finney-Smith),,120,73
403,4,4:17.0,,Charlotte full timeout,120,73
404,4,4:17.0,,F. Kaminsky enters the game for D. Bacon,120,73
405,4,4:02.0,,D. Graham misses 3-pt jump shot from 25 ft,120,73
406,4,3:59.0,Defensive rebound by D. Powell,,120,73
407,4,3:45.0,S. Mejri misses 2-pt layup from 3 ft (block by B. Biyombo),,120,73
408,4,3:42.0,Offensive rebound by D. Powell,,120,73
409,4,3:39.0,Turnover by D. Powell (bad pass; steal by F. Kaminsky),,120,73
410,4,3:39.0,,Shooting foul by S. Mejri (drawn by M. Bridges),120,73
411,4,3:39.0,,M. Bridges makes free throw 1 of 2,120,74
412,4,3:39.0,,M. Bridges misses free throw 2 of 2,120,74
413,4,3:36.0,,Offensive rebound by F. Kaminsky,120,74
414,4,3:36.0,,Shooting foul by S. Mejri (drawn by F. Kaminsky),120,74
415,4,3:36.0,,F. Kaminsky misses free throw 1 of 2,120,74
416,4,3:36.0,,Offensive rebound by Team,120,74
417,4,3:36.0,,F. Kaminsky makes free throw 2 of 2,120,75
418,4,3:18.0,J. Brunson misses 3-pt jump shot from 28 ft,,120,75
419,4,3:14.0,,Defensive rebound by M. Bridges,120,75
420,4,3:05.0,,B. Biyombo makes 2-pt jump shot from 6 ft (assist by M. Bridges),120,77
421,4,2:53.0,Turnover by M. Kleber (bad pass),,120,77
422,4,2:42.0,,Turnover by F. Kaminsky (lost ball; steal by D. Powell),120,77
423,4,2:40.0,Shooting foul by D. Graham (drawn by D. Powell),,120,77
424,4,2:40.0,,D. Bacon enters the game for D. Graham,120,77
425,4,2:40.0,D. Powell makes free throw 1 of 2,,121,77
426,4,2:40.0,D. Powell makes free throw 2 of 2,,122,77
427,4,2:22.0,,Shooting foul by S. Mejri (drawn by B. Biyombo),122,77
428,4,2:22.0,,B. Biyombo makes free throw 1 of 2,122,78
429,4,2:22.0,,B. Biyombo misses free throw 2 of 2,122,78
430,4,2:19.0,Defensive rebound by S. Mejri,,122,78
431,4,2:07.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,122,78
432,4,2:03.0,Offensive rebound by S. Mejri,,122,78
433,4,1:56.0,J. Brunson misses 2-pt jump shot from 19 ft,,122,78
434,4,1:53.0,,Defensive rebound by F. Kaminsky,122,78
435,4,1:44.0,,B. Biyombo makes 2-pt hook shot from 7 ft (assist by J. Macura),122,80
436,4,1:29.0,S. Mejri misses 2-pt layup from 6 ft,,122,80
437,4,1:26.0,,Defensive rebound by D. Bacon,122,80
438,4,1:21.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by J. Macura),122,82
439,4,1:06.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,122,82
440,4,1:03.0,,Defensive rebound by B. Biyombo,122,82
441,4,1:01.0,,Turnover by D. Bacon (bad pass),122,82
442,4,0:47.0,J. Brunson misses 2-pt jump shot from 12 ft,,122,82
443,4,0:45.0,,Defensive rebound by J. Macura,122,82
444,4,0:27.0,,J. Macura makes 2-pt layup from 2 ft (assist by F. Kaminsky),122,84
445,4,0:03.0,Turnover by Team (shot clock),,122,84
