,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PORTLAND_ACTION,SAN ANTONIO_SCORE,PORTLAND_SCORE
378,4,4:07.0,,C. McCollum misses 2-pt jump shot from 7 ft,107,118
379,4,4:03.0,,Offensive rebound by J. Nurkić,107,118
380,4,4:03.0,,J. Nurkić makes 2-pt layup from 1 ft,107,120
381,4,3:52.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,110,120
382,4,3:27.0,,D. Lillard makes 2-pt dunk from 2 ft (assist by J. Nurkić),110,122
383,4,3:14.0,Turnover by D. DeRozan (bad pass; steal by J. Layman),,110,122
384,4,3:04.0,,C. McCollum misses 3-pt jump shot from 25 ft,110,122
385,4,3:02.0,Defensive rebound by R. Gay,,110,122
386,4,2:57.0,R. Gay misses 2-pt jump shot from 4 ft,,110,122
387,4,2:53.0,Offensive rebound by M. Belinelli,,110,122
388,4,2:50.0,R. Gay misses 3-pt jump shot from 23 ft,,110,122
389,4,2:47.0,,Defensive rebound by C. McCollum,110,122
390,4,2:27.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by D. Lillard),110,125
391,4,2:17.0,San Antonio full timeout,,110,125
392,4,2:17.0,D. Eubanks enters the game for L. Aldridge,,110,125
393,4,2:17.0,C. Metu enters the game for D. DeRozan,,110,125
394,4,2:17.0,J. Poeltl enters the game for R. Gay,,110,125
395,4,2:17.0,Q. Pondexter enters the game for P. Mills,,110,125
396,4,2:17.0,,A. Aminu enters the game for R. Hood,110,125
397,4,2:11.0,M. Belinelli misses 2-pt jump shot from 5 ft,,110,125
398,4,2:10.0,Offensive rebound by J. Poeltl,,110,125
399,4,2:08.0,J. Poeltl makes 2-pt layup from 1 ft,,112,125
400,4,1:44.0,,C. McCollum misses 3-pt jump shot from 26 ft,112,125
401,4,1:41.0,Defensive rebound by D. Eubanks,,112,125
402,4,1:33.0,Turnover by C. Metu (lost ball; steal by C. McCollum),,112,125
403,4,1:23.0,,Shooting foul by C. Metu (drawn by J. Nurkić),112,125
404,4,1:23.0,,Z. Collins enters the game for A. Aminu,112,125
405,4,1:23.0,,A. Simons enters the game for D. Lillard,112,125
406,4,1:23.0,,G. Trent enters the game for C. McCollum,112,125
407,4,1:23.0,,J. Nurkić makes free throw 1 of 2,112,126
408,4,1:23.0,,J. Nurkić makes free throw 2 of 2,112,127
409,4,1:21.0,Personal take foul by J. Nurkić (drawn by M. Belinelli),,112,127
410,4,1:21.0,,M. Leonard enters the game for J. Nurkić,112,127
411,4,1:13.0,M. Belinelli makes 2-pt jump shot from 21 ft,,114,127
412,4,1:03.0,,J. Layman misses 3-pt jump shot from 27 ft,114,127
413,4,1:01.0,Defensive rebound by D. Eubanks,,114,127
414,4,0:48.0,J. Poeltl makes 2-pt layup from 2 ft,,116,127
415,4,0:35.0,,G. Trent misses 2-pt jump shot from 22 ft,116,127
416,4,0:33.0,Defensive rebound by C. Metu,,116,127
417,4,0:19.0,D. Eubanks makes 2-pt hook shot from 9 ft,,118,127
418,4,0:00.0,,Turnover by A. Simons (lost ball; steal by C. Metu),118,127
