,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHOENIX_ACTION,HOUSTON_SCORE,PHOENIX_SCORE
389,4,5:09.0,,J. Crawford makes 2-pt layup from 2 ft,106,95
390,4,4:53.0,P. Tucker misses 3-pt jump shot from 23 ft,,106,95
391,4,4:49.0,,Defensive rebound by M. Bridges,106,95
392,4,4:37.0,,D. Ayton makes 2-pt jump shot from 15 ft (assist by M. Bridges),106,97
393,4,4:15.0,J. Harden misses 3-pt jump shot from 28 ft,,106,97
394,4,4:12.0,,Defensive rebound by D. Ayton,106,97
395,4,4:04.0,,Turnover by D. Ayton (bad pass),106,97
396,4,3:42.0,A. Rivers misses 3-pt jump shot from 28 ft,,106,97
397,4,3:39.0,Offensive rebound by P. Tucker,,106,97
398,4,3:29.0,J. Harden makes 2-pt layup from 2 ft,,108,97
399,4,3:29.0,Shooting foul by K. Oubre (drawn by J. Harden),,108,97
400,4,3:29.0,C. Paul enters the game for A. Rivers,,108,97
401,4,3:29.0,J. Harden makes free throw 1 of 1,,109,97
402,4,3:16.0,,J. Jackson misses 2-pt jump shot from 17 ft,109,97
403,4,3:13.0,Defensive rebound by C. Paul,,109,97
404,4,3:06.0,J. Harden makes 3-pt jump shot from 31 ft,,112,97
405,4,2:54.0,,M. Bridges makes 3-pt jump shot from 22 ft (assist by J. Crawford),112,100
406,4,2:38.0,J. Harden misses 3-pt jump shot from 27 ft,,112,100
407,4,2:35.0,,Defensive rebound by D. Ayton,112,100
408,4,2:28.0,,K. Oubre makes 2-pt dunk from 1 ft,112,102
409,4,2:06.0,Turnover by C. Paul (bad pass; steal by K. Oubre),,112,102
410,4,2:06.0,,Personal foul by P. Tucker (drawn by K. Oubre),112,102
411,4,2:06.0,,R. Holmes enters the game for D. Ayton,112,102
412,4,1:56.0,,J. Jackson makes 2-pt jump shot from 6 ft,112,104
413,4,1:33.0,J. Harden misses 2-pt layup from 6 ft,,112,104
414,4,1:29.0,Offensive rebound by J. Ennis,,112,104
415,4,1:21.0,C. Paul makes 2-pt jump shot from 16 ft,,114,104
416,4,1:20.0,,Phoenix full timeout,114,104
417,4,1:19.0,,Personal foul by K. Faried (drawn by K. Oubre),114,104
418,4,1:10.0,,Shooting foul by J. Ennis (drawn by R. Holmes),114,104
419,4,1:10.0,,R. Holmes misses free throw 1 of 2,114,104
420,4,1:10.0,,Offensive rebound by Team,114,104
421,4,1:10.0,,R. Holmes makes free throw 2 of 2,114,105
422,4,0:46.0,C. Paul makes 2-pt jump shot from 11 ft,,116,105
423,4,0:39.0,,J. Crawford makes 3-pt jump shot from 26 ft,116,108
424,4,0:33.0,Personal foul by M. Bridges (drawn by C. Paul),,116,108
425,4,0:28.0,Turnover by J. Harden (lost ball; steal by K. Oubre),,116,108
426,4,0:26.0,,K. Oubre makes 2-pt dunk from 2 ft,116,110
427,4,0:21.0,Personal take foul by J. Crawford (drawn by C. Paul),,116,110
428,4,0:21.0,C. Paul makes free throw 1 of 2,,117,110
429,4,0:21.0,,D. Ayton enters the game for J. Crawford,117,110
430,4,0:21.0,C. Paul makes free throw 2 of 2,,118,110
431,4,0:21.0,,Phoenix full timeout,118,110
432,4,0:21.0,,J. Crawford enters the game for R. Holmes,118,110
433,4,0:17.0,,M. Bridges misses 3-pt jump shot from 23 ft,118,110
434,4,0:14.0,Defensive rebound by K. Faried,,118,110
