,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SAN ANTONIO_ACTION,PHOENIX_SCORE,SAN ANTONIO_SCORE
384,4,4:10.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by P. Mills),84,100
385,4,4:10.0,Phoenix full timeout,,84,100
386,4,4:10.0,,D. White enters the game for D. Cunningham,84,100
387,4,3:47.0,D. Melton misses 2-pt layup from 8 ft,,84,100
388,4,3:43.0,Offensive rebound by D. Ayton,,84,100
389,4,3:43.0,D. Ayton makes 2-pt layup from 1 ft,,86,100
390,4,3:20.0,,D. White misses 2-pt jump shot from 8 ft,86,100
391,4,3:18.0,Defensive rebound by M. Bridges,,86,100
392,4,3:15.0,D. Melton misses 2-pt layup from 4 ft,,86,100
393,4,3:11.0,,Defensive rebound by B. Forbes,86,100
394,4,3:01.0,,Q. Pondexter makes 3-pt jump shot from 26 ft (assist by B. Forbes),86,103
395,4,2:43.0,J. Jackson misses 2-pt jump shot from 5 ft,,86,103
396,4,2:41.0,,Defensive rebound by Q. Pondexter,86,103
397,4,2:25.0,,B. Forbes misses 2-pt jump shot from 8 ft,86,103
398,4,2:23.0,Defensive rebound by D. Ayton,,86,103
399,4,2:17.0,D. Melton misses 3-pt jump shot from 23 ft,,86,103
400,4,2:13.0,,Defensive rebound by D. White,86,103
401,4,2:06.0,,Personal take foul by M. Bridges (drawn by D. White),86,103
402,4,2:06.0,J. Evans enters the game for D. Ayton,,86,103
403,4,2:06.0,R. Holmes enters the game for D. Melton,,86,103
404,4,2:06.0,,M. Belinelli enters the game for B. Forbes,86,103
405,4,2:06.0,,C. Metu enters the game for P. Mills,86,103
406,4,1:57.0,,D. White makes 2-pt jump shot from 10 ft (assist by J. Poeltl),86,105
407,4,1:43.0,M. Bridges misses 3-pt jump shot from 27 ft,,86,105
408,4,1:40.0,,Defensive rebound by Q. Pondexter,86,105
409,4,1:29.0,,C. Metu makes 2-pt hook shot from 8 ft (assist by Q. Pondexter),86,107
410,4,1:21.0,Personal foul by C. Metu (drawn by D. Bender),,86,107
411,4,1:21.0,G. King enters the game for J. Jackson,,86,107
412,4,1:13.0,D. Bender misses 3-pt jump shot from 24 ft,,86,107
413,4,1:10.0,,Defensive rebound by Q. Pondexter,86,107
414,4,1:01.0,,M. Belinelli makes 2-pt layup from 6 ft (assist by D. White),86,109
415,4,0:43.0,J. Evans misses 2-pt jump shot from 21 ft,,86,109
416,4,0:41.0,,Defensive rebound by D. White,86,109
417,4,0:21.0,,Shooting foul by R. Holmes (drawn by D. White),86,109
418,4,0:21.0,,D. White makes free throw 1 of 2,86,110
419,4,0:21.0,,D. White makes free throw 2 of 2,86,111
