,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
387,4,3:26.0,,J. Tatum enters the game for M. Morris,86,81
388,4,3:20.0,E. Fournier misses 2-pt jump shot from 4 ft,,86,81
389,4,3:19.0,Offensive rebound by J. Isaac,,86,81
390,4,3:19.0,J. Isaac makes 2-pt layup from 2 ft,,88,81
391,4,3:04.0,,A. Horford misses 3-pt jump shot from 27 ft,88,81
392,4,3:02.0,Defensive rebound by N. Vučević,,88,81
393,4,2:47.0,J. Isaac misses 3-pt jump shot from 25 ft,,88,81
394,4,2:46.0,,Defensive rebound by J. Tatum,88,81
395,4,2:25.0,,J. Tatum misses 3-pt jump shot from 28 ft,88,81
396,4,2:24.0,Defensive rebound by E. Fournier,,88,81
397,4,2:22.0,Personal foul by K. Irving (drawn by E. Fournier),,88,81
398,4,2:22.0,,M. Smart enters the game for G. Hayward,88,81
399,4,2:00.0,N. Vučević misses 2-pt hook shot from 5 ft,,88,81
400,4,2:00.0,Offensive rebound by Team,,88,81
401,4,2:00.0,,Loose ball foul by J. Tatum (drawn by J. Isaac),88,81
402,4,1:53.0,A. Gordon misses 2-pt jump shot from 18 ft,,88,81
403,4,1:52.0,,Defensive rebound by K. Irving,88,81
404,4,1:46.0,,K. Irving makes 2-pt layup from 1 ft,88,83
405,4,1:32.0,Personal foul by J. Brown (drawn by D. Augustin),,88,83
406,4,1:32.0,D. Augustin makes free throw 1 of 2,,89,83
407,4,1:32.0,,G. Hayward enters the game for M. Smart,89,83
408,4,1:32.0,D. Augustin misses free throw 2 of 2,,89,83
409,4,1:30.0,,Defensive rebound by A. Horford,89,83
410,4,1:11.0,,J. Brown makes 3-pt jump shot from 23 ft (assist by A. Horford),89,86
411,4,0:53.0,J. Isaac makes 2-pt jump shot from 18 ft (assist by D. Augustin),,91,86
412,4,0:52.0,,Boston full timeout,91,86
413,4,0:46.0,,A. Horford makes 2-pt layup from 1 ft,91,88
414,4,0:25.0,N. Vučević misses 2-pt jump shot from 15 ft,,91,88
415,4,0:22.0,,Defensive rebound by J. Tatum,91,88
416,4,0:14.0,,K. Irving makes 2-pt jump shot from 10 ft (assist by A. Horford),91,90
417,4,0:14.0,Orlando full timeout,,91,90
418,4,0:14.0,,M. Smart enters the game for K. Irving,91,90
419,4,0:07.0,Personal take foul by M. Smart (drawn by E. Fournier),,91,90
420,4,0:07.0,J. Simmons enters the game for D. Augustin,,91,90
421,4,0:07.0,,D. Theis enters the game for J. Tatum,91,90
422,4,0:07.0,E. Fournier makes free throw 1 of 2,,92,90
423,4,0:07.0,E. Fournier makes free throw 2 of 2,,93,90
424,4,0:07.0,,Boston full timeout,93,90
425,4,0:07.0,J. Grant enters the game for N. Vučević,,93,90
426,4,0:07.0,,K. Irving enters the game for J. Brown,93,90
427,4,0:07.0,,J. Tatum enters the game for D. Theis,93,90
428,4,0:05.0,,K. Irving misses 3-pt jump shot from 24 ft,93,90
429,4,0:03.0,,Offensive rebound by A. Horford,93,90
430,4,0:01.0,,G. Hayward misses 3-pt jump shot from 26 ft,93,90
431,4,0:00.0,Defensive rebound by J. Isaac,,93,90
