,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,SAN ANTONIO_ACTION,BROOKLYN_SCORE,SAN ANTONIO_SCORE
384,4,9:32.0,,L. Aldridge makes 2-pt hook shot from 7 ft (assist by D. White),92,90
385,4,9:15.0,E. Davis makes 2-pt layup from 1 ft (assist by S. Napier),,94,90
386,4,8:59.0,,M. Belinelli misses 3-pt jump shot from 23 ft,94,90
387,4,8:55.0,Defensive rebound by D. Carroll,,94,90
388,4,8:50.0,D. Carroll misses 3-pt jump shot from 26 ft,,94,90
389,4,8:46.0,,Defensive rebound by R. Gay,94,90
390,4,8:46.0,Loose ball foul by R. Kurucs (drawn by Q. Pondexter),,94,90
391,4,8:46.0,D. Russell enters the game for S. Napier,,94,90
392,4,8:46.0,,B. Forbes enters the game for Q. Pondexter,94,90
393,4,8:32.0,,R. Gay misses 2-pt jump shot from 8 ft (block by E. Davis),94,90
394,4,8:28.0,Defensive rebound by E. Davis,,94,90
395,4,8:21.0,D. Russell misses 2-pt layup from 7 ft (block by D. White),,94,90
396,4,8:18.0,,Defensive rebound by L. Aldridge,94,90
397,4,8:13.0,,Turnover by R. Gay (bad pass; steal by D. Russell),94,90
398,4,8:11.0,Shooting foul by B. Forbes (drawn by T. Graham),,94,90
399,4,8:11.0,T. Graham makes free throw 1 of 2,,95,90
400,4,8:11.0,T. Graham misses free throw 2 of 2,,95,90
401,4,8:08.0,,Defensive rebound by M. Belinelli,95,90
402,4,7:56.0,,Turnover by R. Gay (lost ball; steal by R. Kurucs),95,90
403,4,7:52.0,D. Carroll makes 2-pt layup from 1 ft (assist by D. Russell),,97,90
404,4,7:52.0,,San Antonio full timeout,97,90
405,4,7:35.0,,B. Forbes makes 2-pt jump shot from 6 ft (assist by R. Gay),97,92
406,4,7:18.0,D. Carroll misses 3-pt jump shot from 24 ft,,97,92
407,4,7:16.0,,Defensive rebound by R. Gay,97,92
408,4,7:11.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by R. Gay),97,95
409,4,6:53.0,Shooting foul by B. Forbes (drawn by D. Russell),,97,95
410,4,6:53.0,D. Russell makes free throw 1 of 2,,98,95
411,4,6:53.0,J. Allen enters the game for D. Carroll,,98,95
412,4,6:53.0,J. Harris enters the game for E. Davis,,98,95
413,4,6:53.0,,P. Mills enters the game for B. Forbes,98,95
414,4,6:53.0,D. Russell makes free throw 2 of 2,,99,95
415,4,6:37.0,,L. Aldridge misses 2-pt jump shot from 13 ft,99,95
416,4,6:34.0,Defensive rebound by R. Kurucs,,99,95
417,4,6:28.0,D. Russell misses 2-pt jump shot from 15 ft,,99,95
418,4,6:26.0,,Defensive rebound by D. White,99,95
419,4,6:21.0,,D. White makes 2-pt layup from 2 ft,99,97
420,4,6:21.0,Brooklyn full timeout,,99,97
421,4,6:21.0,S. Napier enters the game for D. Russell,,99,97
422,4,5:59.0,T. Graham misses 2-pt jump shot from 8 ft,,99,97
423,4,5:57.0,,Defensive rebound by L. Aldridge,99,97
424,4,5:44.0,,P. Mills misses 3-pt jump shot from 26 ft,99,97
425,4,5:40.0,Defensive rebound by R. Kurucs,,99,97
426,4,5:32.0,Shooting foul by M. Belinelli (drawn by S. Napier),,99,97
427,4,5:32.0,S. Napier misses free throw 1 of 3,,99,97
428,4,5:32.0,Offensive rebound by Team,,99,97
429,4,5:32.0,S. Napier makes free throw 2 of 3,,100,97
430,4,5:32.0,,D. Bertāns enters the game for M. Belinelli,100,97
431,4,5:32.0,,D. DeRozan enters the game for R. Gay,100,97
432,4,5:32.0,S. Napier makes free throw 3 of 3,,101,97
433,4,5:18.0,,D. White makes 3-pt jump shot from 23 ft (assist by L. Aldridge),101,100
434,4,5:01.0,R. Kurucs misses 3-pt jump shot from 25 ft,,101,100
435,4,4:59.0,,Defensive rebound by D. White,101,100
436,4,4:54.0,,Shooting foul by T. Graham (drawn by D. White),101,100
437,4,4:54.0,,D. White makes free throw 1 of 2,101,101
438,4,4:54.0,D. Carroll enters the game for T. Graham,,101,101
439,4,4:54.0,D. Russell enters the game for S. Napier,,101,101
440,4,4:54.0,,D. White misses free throw 2 of 2,101,101
441,4,4:53.0,Defensive rebound by D. Carroll,,101,101
442,4,4:30.0,Turnover by R. Kurucs (off goaltending),,101,101
443,4,4:14.0,,L. Aldridge misses 2-pt jump shot from 9 ft,101,101
444,4,4:10.0,,Offensive rebound by D. DeRozan,101,101
445,4,4:10.0,,D. DeRozan makes 2-pt layup from 1 ft,101,103
446,4,4:04.0,D. Russell misses 2-pt jump shot from 16 ft,,101,103
447,4,4:01.0,,Defensive rebound by D. DeRozan,101,103
448,4,3:55.0,,L. Aldridge misses 2-pt layup at rim (block by D. Russell),101,103
449,4,3:53.0,Defensive rebound by D. Carroll,,101,103
450,4,3:47.0,Personal foul by D. Bertāns (drawn by D. Carroll),,101,103
451,4,3:47.0,D. Carroll makes free throw 1 of 2,,102,103
452,4,3:47.0,S. Napier enters the game for R. Kurucs,,102,103
453,4,3:47.0,D. Carroll makes free throw 2 of 2,,103,103
454,4,3:34.0,,Personal foul by D. Russell (drawn by D. White),103,103
455,4,3:34.0,,D. White makes free throw 1 of 2,103,104
456,4,3:34.0,,D. White makes free throw 2 of 2,103,105
457,4,3:19.0,J. Harris makes 3-pt jump shot from 25 ft (assist by J. Allen),,106,105
458,4,3:02.0,,D. Bertāns misses 3-pt jump shot from 26 ft,106,105
459,4,2:59.0,,Offensive rebound by L. Aldridge,106,105
460,4,2:59.0,,Shooting foul by D. Carroll (drawn by L. Aldridge),106,105
461,4,2:59.0,,L. Aldridge misses free throw 1 of 2,106,105
462,4,2:59.0,,Offensive rebound by Team,106,105
463,4,2:59.0,,L. Aldridge makes free throw 2 of 2,106,106
464,4,2:46.0,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Russell),,109,106
465,4,2:31.0,,L. Aldridge misses 2-pt layup from 1 ft,109,106
466,4,2:26.0,,Offensive rebound by L. Aldridge,109,106
467,4,2:26.0,,L. Aldridge makes 2-pt layup from 1 ft,109,108
468,4,2:11.0,Turnover by D. Russell (bad pass; steal by D. White),,109,108
469,4,2:07.0,,Shooting foul by J. Allen (drawn by D. White),109,108
470,4,2:07.0,,D. White makes free throw 1 of 2,109,109
471,4,2:07.0,,D. White makes free throw 2 of 2,109,110
472,4,1:45.0,D. Carroll misses 3-pt jump shot from 25 ft,,109,110
473,4,1:41.0,,Defensive rebound by Team,109,110
474,4,1:29.0,,D. DeRozan makes 2-pt jump shot from 12 ft,109,112
475,4,1:29.0,Brooklyn full timeout,,109,112
476,4,1:20.0,D. Russell makes 2-pt layup from 2 ft,,111,112
477,4,1:04.0,,P. Mills misses 2-pt layup from 3 ft,111,112
478,4,1:00.0,,Offensive rebound by L. Aldridge,111,112
479,4,0:51.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by D. White),111,114
480,4,0:51.0,,Shooting foul by J. Harris (drawn by L. Aldridge),111,114
481,4,0:51.0,,L. Aldridge makes free throw 1 of 1,111,115
482,4,0:37.0,D. Russell misses 3-pt jump shot from 25 ft,,111,115
483,4,0:37.0,,Defensive rebound by D. DeRozan,111,115
484,4,0:16.0,,D. DeRozan misses 2-pt jump shot from 16 ft,111,115
485,4,0:12.0,Defensive rebound by D. Russell,,111,115
486,4,0:11.0,D. Russell misses 3-pt jump shot from 25 ft,,111,115
487,4,0:07.0,Offensive rebound by D. Russell,,111,115
488,4,0:04.0,S. Napier makes 3-pt jump shot from 23 ft (assist by D. Russell),,114,115
489,4,0:04.0,,San Antonio full timeout,114,115
490,4,0:04.0,T. Graham enters the game for S. Napier,,114,115
491,4,0:04.0,R. Hollis-Jefferson enters the game for D. Russell,,114,115
492,4,0:04.0,,B. Forbes enters the game for D. Bertāns,114,115
493,4,0:04.0,,R. Gay enters the game for P. Mills,114,115
494,4,0:03.0,,Personal foul by J. Allen (drawn by L. Aldridge),114,115
495,4,0:03.0,,L. Aldridge makes free throw 1 of 2,114,116
496,4,0:03.0,E. Davis enters the game for J. Harris,,114,116
497,4,0:03.0,,L. Aldridge makes free throw 2 of 2,114,117
498,4,0:03.0,Brooklyn full timeout,,114,117
499,4,0:03.0,J. Harris enters the game for J. Allen,,114,117
500,4,0:03.0,S. Napier enters the game for E. Davis,,114,117
501,4,0:03.0,D. Russell enters the game for R. Hollis-Jefferson,,114,117
502,4,0:03.0,,D. Bertāns enters the game for B. Forbes,114,117
503,4,0:03.0,,P. Mills enters the game for R. Gay,114,117
504,4,0:00.0,S. Napier misses 3-pt jump shot from 26 ft,,114,117
505,4,0:00.0,Offensive rebound by Team,,114,117
