,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DALLAS_ACTION,CHICAGO_SCORE,DALLAS_SCORE
385,4,6:44.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by J. Brunson),92,102
386,4,6:29.0,Offensive foul by B. Portis (drawn by J. Brunson),,92,102
387,4,6:29.0,Turnover by B. Portis (offensive foul),,92,102
388,4,6:09.0,,J. Brunson misses 2-pt layup from 2 ft,92,102
389,4,6:08.0,Defensive rebound by J. Parker,,92,102
390,4,6:04.0,Shooting foul by D. Powell (drawn by J. Parker),,92,102
391,4,6:04.0,J. Parker misses free throw 1 of 2,,92,102
392,4,6:04.0,Offensive rebound by Team,,92,102
393,4,6:04.0,,D. Jordan enters the game for D. Powell,92,102
394,4,6:04.0,J. Parker makes free throw 2 of 2,,93,102
395,4,5:48.0,,M. Kleber makes 3-pt jump shot from 24 ft (assist by D. Smith),93,105
396,4,5:33.0,Z. LaVine makes 2-pt layup from 1 ft,,95,105
397,4,5:25.0,,Personal foul by B. Portis (drawn by W. Matthews),95,105
398,4,5:25.0,W. Carter enters the game for J. Parker,,95,105
399,4,5:25.0,,L. Dončić enters the game for J. Brunson,95,105
400,4,5:12.0,,W. Matthews makes 2-pt jump shot from 13 ft,95,107
401,4,5:04.0,Turnover by K. Dunn (bad pass; steal by W. Matthews),,95,107
402,4,4:57.0,,L. Dončić makes 2-pt jump shot from 6 ft,95,109
403,4,4:57.0,Chicago full timeout,,95,109
404,4,4:57.0,,D. Finney-Smith enters the game for W. Matthews,95,109
405,4,4:46.0,Turnover by Z. LaVine (out of bounds lost ball),,95,109
406,4,4:28.0,,Personal foul by K. Dunn (drawn by D. Jordan),95,109
407,4,4:16.0,,Turnover by L. Dončić (traveling),95,109
408,4,4:01.0,Turnover by Z. LaVine (bad pass),,95,109
409,4,3:38.0,,L. Dončić misses 3-pt jump shot from 25 ft,95,109
410,4,3:35.0,,Offensive rebound by D. Jordan,95,109
411,4,3:24.0,,M. Kleber misses 3-pt jump shot from 25 ft,95,109
412,4,3:23.0,,Offensive rebound by Team,95,109
413,4,3:23.0,,Turnover by Team (shot clock),95,109
414,4,3:12.0,Z. LaVine makes 3-pt jump shot from 26 ft,,98,109
415,4,2:51.0,,D. Smith misses 3-pt jump shot from 25 ft,98,109
416,4,2:49.0,Defensive rebound by Team,,98,109
417,4,2:32.0,B. Portis misses 2-pt jump shot from 14 ft,,98,109
418,4,2:30.0,Offensive rebound by Team,,98,109
419,4,2:19.0,Z. LaVine misses 3-pt jump shot from 26 ft,,98,109
420,4,2:17.0,,Defensive rebound by M. Kleber,98,109
421,4,2:05.0,,D. Smith misses 3-pt jump shot from 25 ft,98,109
422,4,2:03.0,,Offensive rebound by D. Jordan,98,109
423,4,1:51.0,,L. Dončić misses 3-pt jump shot from 25 ft,98,109
424,4,1:48.0,Defensive rebound by B. Portis,,98,109
425,4,1:40.0,K. Dunn misses 2-pt jump shot from 12 ft,,98,109
426,4,1:39.0,,Defensive rebound by D. Jordan,98,109
427,4,1:28.0,,Personal foul by K. Dunn (drawn by L. Dončić),98,109
428,4,1:28.0,,L. Dončić makes free throw 1 of 2,98,110
429,4,1:28.0,A. Blakeney enters the game for K. Dunn,,98,110
430,4,1:28.0,C. Payne enters the game for Z. LaVine,,98,110
431,4,1:28.0,,L. Dončić makes free throw 2 of 2,98,111
432,4,1:18.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by W. Carter),,101,111
433,4,1:01.0,,Turnover by D. Smith (out of bounds lost ball),101,111
434,4,0:57.0,C. Payne makes 2-pt jump shot from 6 ft,,103,111
435,4,0:57.0,,Dallas full timeout,103,111
436,4,0:50.0,,Turnover by D. Finney-Smith (bad pass; steal by J. Holiday),103,111
437,4,0:50.0,,W. Matthews enters the game for D. Jordan,103,111
438,4,0:50.0,,D. Powell enters the game for M. Kleber,103,111
439,4,0:46.0,A. Blakeney makes 3-pt jump shot from 23 ft (assist by J. Holiday),,106,111
440,4,0:25.0,,W. Matthews misses 3-pt jump shot from 26 ft,106,111
441,4,0:22.0,Defensive rebound by W. Carter,,106,111
442,4,0:20.0,Turnover by W. Carter (bad pass; steal by L. Dončić),,106,111
443,4,0:19.0,,L. Dončić makes 2-pt layup from 1 ft,106,113
444,4,0:19.0,Chicago full timeout,,106,113
445,4,0:14.0,Shooting foul by L. Dončić (drawn by A. Blakeney),,106,113
446,4,0:14.0,A. Blakeney misses free throw 1 of 2,,106,113
447,4,0:14.0,Offensive rebound by Team,,106,113
448,4,0:14.0,C. Hutchison enters the game for W. Carter,,106,113
449,4,0:14.0,A. Blakeney misses free throw 2 of 2,,106,113
450,4,0:14.0,,Defensive rebound by Team,106,113
451,4,0:13.0,,Personal foul by B. Portis (drawn by D. Finney-Smith),106,113
452,4,0:13.0,,D. Finney-Smith makes free throw 1 of 2,106,114
453,4,0:13.0,,D. Finney-Smith makes free throw 2 of 2,106,115
454,4,0:04.0,J. Holiday makes 3-pt jump shot from 26 ft,,109,115
455,4,0:04.0,Shooting foul by D. Smith (drawn by J. Holiday),,109,115
456,4,0:04.0,J. Holiday misses free throw 1 of 1,,109,115
457,4,0:00.0,,Defensive rebound by W. Matthews,109,115
