,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MEMPHIS_ACTION,MINNESOTA_SCORE,MEMPHIS_SCORE
381,4,8:57.0,,T. Dorsey enters the game for D. Wright,89,77
382,4,8:57.0,J. Okogie makes free throw 2 of 2,,90,77
383,4,8:49.0,,Turnover by M. Conley (bad pass; steal by K. Bates-Diop),90,77
384,4,8:45.0,K. Bates-Diop makes 2-pt layup from 1 ft,,92,77
385,4,8:34.0,,Shooting foul by K. Bates-Diop (drawn by J. Valančiūnas),92,77
386,4,8:34.0,,J. Valančiūnas makes free throw 1 of 2,92,78
387,4,8:34.0,,J. Valančiūnas misses free throw 2 of 2,92,78
388,4,8:32.0,Defensive rebound by K. Towns,,92,78
389,4,8:10.0,K. Towns misses 2-pt hook shot from 9 ft,,92,78
390,4,8:07.0,,Defensive rebound by J. Valančiūnas,92,78
391,4,8:00.0,,T. Dorsey misses 3-pt jump shot from 23 ft,92,78
392,4,7:58.0,,Offensive rebound by J. Valančiūnas,92,78
393,4,7:57.0,,J. Valančiūnas misses 2-pt layup from 1 ft (block by A. Tolliver),92,78
394,4,7:57.0,Defensive rebound by K. Towns,,92,78
395,4,7:38.0,A. Tolliver misses 3-pt jump shot from 26 ft,,92,78
396,4,7:34.0,,Defensive rebound by J. Valančiūnas,92,78
397,4,7:22.0,,Y. Watanabe misses 2-pt jump shot from 12 ft,92,78
398,4,7:19.0,Defensive rebound by K. Towns,,92,78
399,4,7:14.0,Minnesota full timeout,,92,78
400,4,7:14.0,T. Jones enters the game for J. Bayless,,92,78
401,4,7:14.0,D. Šarić enters the game for A. Tolliver,,92,78
402,4,7:14.0,,J. Carter enters the game for M. Conley,92,78
403,4,7:14.0,,I. Rabb enters the game for J. Valančiūnas,92,78
404,4,7:04.0,Turnover by D. Šarić (3 sec),,92,78
405,4,6:52.0,,J. Carter misses 3-pt jump shot from 23 ft,92,78
406,4,6:51.0,,Offensive rebound by I. Rabb,92,78
407,4,6:50.0,,I. Rabb makes 2-pt layup at rim,92,80
408,4,6:40.0,J. Okogie makes 2-pt layup from 3 ft,,94,80
409,4,6:22.0,,T. Dorsey misses 2-pt layup from 2 ft,94,80
410,4,6:19.0,,Offensive rebound by I. Rabb,94,80
411,4,6:19.0,,I. Rabb misses 2-pt layup from 1 ft,94,80
412,4,6:19.0,,Offensive rebound by T. Dorsey,94,80
413,4,6:16.0,,T. Dorsey misses 2-pt layup from 1 ft,94,80
414,4,6:15.0,,Offensive rebound by T. Dorsey,94,80
415,4,6:13.0,,Y. Watanabe misses 3-pt jump shot from 23 ft,94,80
416,4,6:10.0,Defensive rebound by K. Towns,,94,80
417,4,5:55.0,D. Šarić makes 3-pt jump shot from 24 ft (assist by T. Jones),,97,80
418,4,5:41.0,,T. Dorsey makes 2-pt jump shot from 19 ft (assist by J. Holiday),97,82
419,4,5:25.0,Turnover by K. Towns (traveling),,97,82
420,4,5:25.0,A. Wiggins enters the game for K. Bates-Diop,,97,82
421,4,5:18.0,,T. Dorsey makes 3-pt jump shot from 26 ft (assist by J. Carter),97,85
422,4,5:04.0,K. Towns makes 3-pt jump shot from 25 ft (assist by T. Jones),,100,85
423,4,4:55.0,,J. Carter makes 2-pt jump shot from 14 ft,100,87
424,4,4:34.0,Shooting foul by T. Dorsey (drawn by D. Šarić),,100,87
425,4,4:34.0,D. Šarić makes free throw 1 of 2,,101,87
426,4,4:34.0,,M. Conley enters the game for J. Carter,101,87
427,4,4:34.0,,J. Valančiūnas enters the game for J. Holiday,101,87
428,4,4:34.0,,D. Wright enters the game for I. Rabb,101,87
429,4,4:34.0,D. Šarić makes free throw 2 of 2,,102,87
430,4,4:30.0,,M. Conley misses 2-pt layup at rim,102,87
431,4,4:27.0,Defensive rebound by D. Šarić,,102,87
432,4,4:15.0,A. Wiggins misses 2-pt jump shot from 10 ft,,102,87
433,4,4:13.0,Offensive rebound by D. Šarić,,102,87
434,4,4:12.0,D. Šarić misses 2-pt hook shot from 1 ft (block by J. Valančiūnas),,102,87
435,4,4:12.0,,Defensive rebound by Y. Watanabe,102,87
436,4,3:57.0,,M. Conley misses 3-pt jump shot from 25 ft,102,87
437,4,3:54.0,Defensive rebound by J. Okogie,,102,87
438,4,3:40.0,Turnover by T. Jones (back court),,102,87
439,4,3:29.0,,J. Valančiūnas makes 2-pt layup from 3 ft,102,89
440,4,3:29.0,,Shooting foul by K. Towns (drawn by J. Valančiūnas),102,89
441,4,3:29.0,,J. Valančiūnas makes free throw 1 of 1,102,90
442,4,3:26.0,,Memphis full timeout,102,90
443,4,3:26.0,,B. Caboclo enters the game for Y. Watanabe,102,90
444,4,3:18.0,K. Towns makes 3-pt jump shot from 25 ft (assist by T. Jones),,105,90
445,4,2:59.0,,B. Caboclo misses 3-pt jump shot from 28 ft,105,90
446,4,2:56.0,Defensive rebound by K. Towns,,105,90
447,4,2:38.0,J. Okogie misses 3-pt jump shot from 24 ft,,105,90
448,4,2:33.0,,Defensive rebound by Team,105,90
449,4,2:19.0,,T. Dorsey misses 2-pt layup from 1 ft (block by K. Towns),105,90
450,4,2:15.0,,Offensive rebound by D. Wright,105,90
451,4,2:15.0,,D. Wright makes 2-pt layup from 1 ft,105,92
452,4,2:02.0,K. Towns makes 3-pt jump shot from 26 ft (assist by T. Jones),,108,92
453,4,1:49.0,,M. Conley makes 2-pt layup from 1 ft (assist by D. Wright),108,94
454,4,1:49.0,,Shooting foul by A. Wiggins (drawn by M. Conley),108,94
455,4,1:49.0,,M. Conley makes free throw 1 of 1,108,95
456,4,1:32.0,Turnover by J. Okogie (out of bounds lost ball),,108,95
457,4,1:21.0,,Turnover by J. Valančiūnas (step out of bounds),108,95
458,4,1:06.0,J. Okogie misses 2-pt jump shot from 1 ft,,108,95
459,4,1:05.0,Offensive rebound by K. Towns,,108,95
460,4,1:05.0,K. Towns makes 2-pt layup at rim,,110,95
461,4,0:56.0,,D. Wright makes 3-pt jump shot from 25 ft (assist by M. Conley),110,98
462,4,0:49.0,Turnover by J. Okogie (lost ball),,110,98
463,4,0:49.0,Loose ball foul by J. Okogie (drawn by J. Valančiūnas),,110,98
464,4,0:49.0,,J. Valančiūnas makes free throw 1 of 2,110,99
465,4,0:49.0,J. Bayless enters the game for J. Okogie,,110,99
466,4,0:49.0,,J. Valančiūnas misses free throw 2 of 2,110,99
467,4,0:47.0,Defensive rebound by K. Towns,,110,99
468,4,0:27.0,Shooting foul by J. Valančiūnas (drawn by K. Towns),,110,99
469,4,0:27.0,K. Towns makes free throw 1 of 2,,111,99
470,4,0:27.0,K. Towns makes free throw 2 of 2,,112,99
471,4,0:22.0,,T. Dorsey misses 3-pt jump shot from 26 ft,112,99
472,4,0:19.0,,Offensive rebound by B. Caboclo,112,99
473,4,0:18.0,,B. Caboclo misses 2-pt hook shot from 10 ft,112,99
474,4,0:13.0,Defensive rebound by T. Jones,,112,99
