,QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
388,4,5:23.0,M. Morris enters the game for G. Hayward,,87,89
389,4,5:16.0,,T. Evans misses 3-pt jump shot from 23 ft,87,89
390,4,5:12.0,Defensive rebound by M. Morris,,87,89
391,4,4:56.0,M. Smart misses 2-pt layup from 3 ft,,87,89
392,4,4:51.0,,Defensive rebound by V. Oladipo,87,89
393,4,4:36.0,,C. Joseph misses 2-pt jump shot from 6 ft,87,89
394,4,4:32.0,Defensive rebound by K. Irving,,87,89
395,4,4:28.0,J. Brown makes 2-pt jump shot from 6 ft,,89,89
396,4,4:27.0,,Indiana full timeout,89,89
397,4,4:27.0,,B. Bogdanović enters the game for T. Evans,89,89
398,4,4:27.0,,D. Collison enters the game for C. Joseph,89,89
399,4,4:27.0,,M. Turner enters the game for D. Sabonis,89,89
400,4,4:10.0,,Personal foul by M. Smart (drawn by V. Oladipo),89,89
401,4,4:01.0,,Turnover by M. Turner (dbl dribble),89,89
402,4,3:50.0,A. Horford makes 2-pt dunk from 2 ft (assist by M. Smart),,91,89
403,4,3:36.0,,Offensive foul by M. Turner (drawn by M. Smart),91,89
404,4,3:36.0,,Turnover by M. Turner (offensive foul),91,89
405,4,3:26.0,M. Smart misses 3-pt jump shot from 28 ft,,91,89
406,4,3:26.0,,Defensive rebound by T. Young,91,89
407,4,3:12.0,,M. Turner misses 2-pt jump shot from 20 ft,91,89
408,4,3:10.0,,Offensive rebound by T. Young,91,89
409,4,3:10.0,,T. Young misses 2-pt layup from 1 ft,91,89
410,4,3:10.0,,Offensive rebound by Team,91,89
411,4,3:10.0,,D. Sabonis enters the game for M. Turner,91,89
412,4,3:04.0,,V. Oladipo makes 3-pt jump shot from 28 ft (assist by B. Bogdanović),91,92
413,4,3:03.0,Boston full timeout,,91,92
414,4,3:03.0,J. Tatum enters the game for M. Smart,,91,92
415,4,2:45.0,K. Irving misses 2-pt jump shot from 17 ft,,91,92
416,4,2:42.0,,Defensive rebound by D. Sabonis,91,92
417,4,2:26.0,,V. Oladipo misses 3-pt jump shot from 28 ft,91,92
418,4,2:26.0,Defensive rebound by M. Morris,,91,92
419,4,2:10.0,J. Brown makes 3-pt jump shot from 23 ft (assist by J. Tatum),,94,92
420,4,1:53.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Sabonis),94,95
421,4,1:41.0,Personal foul by D. Sabonis (drawn by A. Horford),,94,95
422,4,1:32.0,K. Irving misses 2-pt jump shot from 17 ft,,94,95
423,4,1:30.0,Offensive rebound by A. Horford,,94,95
424,4,1:30.0,Personal foul by D. Sabonis (drawn by A. Horford),,94,95
425,4,1:30.0,A. Horford makes free throw 1 of 2,,95,95
426,4,1:30.0,M. Smart enters the game for K. Irving,,95,95
427,4,1:30.0,A. Horford misses free throw 2 of 2,,95,95
428,4,1:28.0,,Defensive rebound by T. Young,95,95
429,4,1:12.0,,Turnover by V. Oladipo (bad pass; steal by M. Smart),95,95
430,4,1:12.0,K. Irving enters the game for M. Smart,,95,95
431,4,1:08.0,K. Irving makes 3-pt jump shot from 23 ft (assist by J. Tatum),,98,95
432,4,0:52.0,,V. Oladipo makes 2-pt jump shot from 22 ft,98,97
433,4,0:38.0,K. Irving makes 3-pt jump shot from 28 ft,,101,97
434,4,0:37.0,,Indiana full timeout,101,97
435,4,0:37.0,M. Smart enters the game for K. Irving,,101,97
436,4,0:29.0,,Shooting foul by J. Brown (drawn by V. Oladipo),101,97
437,4,0:29.0,,V. Oladipo makes free throw 1 of 2,101,98
438,4,0:29.0,A. Baynes enters the game for M. Morris,,101,98
439,4,0:29.0,K. Irving enters the game for M. Smart,,101,98
440,4,0:29.0,,C. Joseph enters the game for D. Collison,101,98
441,4,0:29.0,,V. Oladipo makes free throw 2 of 2,101,99
442,4,0:29.0,Boston full timeout,,101,99
443,4,0:29.0,M. Morris enters the game for A. Baynes,,101,99
444,4,0:11.0,K. Irving misses 2-pt layup from 2 ft,,101,99
445,4,0:09.0,,Defensive rebound by V. Oladipo,101,99
446,4,0:04.0,,V. Oladipo makes 3-pt jump shot from 27 ft,101,102
447,4,0:03.0,Boston full timeout,,101,102
448,4,0:03.0,G. Hayward enters the game for J. Brown,,101,102
449,4,0:02.0,Turnover by G. Hayward (bad pass; steal by V. Oladipo),,101,102
