,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,INDIANA_ACTION,WASHINGTON_SCORE,INDIANA_SCORE
386,4,6:25.0,,V. Oladipo misses 2-pt jump shot from 18 ft,75,94
387,4,6:22.0,Defensive rebound by M. Morris,,75,94
388,4,6:17.0,T. Satoranský makes 2-pt layup from 1 ft,,77,94
389,4,6:05.0,,Personal foul by M. Morris (drawn by V. Oladipo),77,94
390,4,6:05.0,T. Brown enters the game for T. Satoranský,,77,94
391,4,6:05.0,,M. Turner enters the game for D. McDermott,77,94
392,4,5:54.0,,M. Turner makes 2-pt jump shot from 15 ft (assist by V. Oladipo),77,96
393,4,5:34.0,T. Brown misses 2-pt jump shot from 18 ft,,77,96
394,4,5:31.0,,Defensive rebound by V. Oladipo,77,96
395,4,5:24.0,,Shooting foul by T. Brown (drawn by V. Oladipo),77,96
396,4,5:24.0,,V. Oladipo makes free throw 1 of 2,77,97
397,4,5:24.0,I. Mahinmi enters the game for M. Morris,,77,97
398,4,5:24.0,,V. Oladipo makes free throw 2 of 2,77,98
399,4,5:14.0,Turnover by C. Randle (step out of bounds),,77,98
400,4,5:02.0,,B. Bogdanović misses 2-pt jump shot from 13 ft,77,98
401,4,4:59.0,,Offensive rebound by M. Turner,77,98
402,4,4:49.0,,V. Oladipo misses 3-pt jump shot from 26 ft,77,98
403,4,4:47.0,,Offensive rebound by M. Turner,77,98
404,4,4:45.0,,Turnover by C. Joseph (step out of bounds),77,98
405,4,4:30.0,S. Dekker makes 2-pt layup from 1 ft (assist by T. Brown),,79,98
406,4,4:15.0,,Turnover by V. Oladipo (bad pass),79,98
407,4,4:04.0,S. Dekker makes 2-pt layup at rim (assist by C. Randle),,81,98
408,4,4:04.0,,Indiana full timeout,81,98
409,4,4:04.0,J. McRae enters the game for R. Baker,,81,98
410,4,4:04.0,,D. McDermott enters the game for B. Bogdanović,81,98
411,4,3:52.0,,Offensive foul by D. Sabonis (drawn by I. Mahinmi),81,98
412,4,3:52.0,,Turnover by D. Sabonis (offensive foul),81,98
413,4,3:41.0,S. Dekker makes 2-pt jump shot from 19 ft (assist by C. Randle),,83,98
414,4,3:26.0,,V. Oladipo misses 2-pt layup from 8 ft (block by C. Randle),83,98
415,4,3:26.0,Defensive rebound by Team,,83,98
416,4,3:19.0,C. Randle misses 2-pt jump shot from 6 ft,,83,98
417,4,3:17.0,,Defensive rebound by D. Sabonis,83,98
418,4,3:01.0,,M. Turner makes 2-pt jump shot from 20 ft (assist by D. Sabonis),83,100
419,4,2:48.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by T. Brown),,85,100
420,4,2:29.0,,M. Turner misses 3-pt jump shot from 23 ft,85,100
421,4,2:27.0,,Offensive rebound by D. Sabonis,85,100
422,4,2:23.0,,V. Oladipo misses 3-pt jump shot from 38 ft,85,100
423,4,2:21.0,Defensive rebound by S. Dekker,,85,100
424,4,2:16.0,S. Dekker misses 3-pt jump shot from 27 ft,,85,100
425,4,2:12.0,,Defensive rebound by M. Turner,85,100
426,4,2:06.0,,Personal foul by C. Randle (drawn by D. Sabonis),85,100
427,4,2:06.0,,D. Sabonis misses free throw 1 of 2,85,100
428,4,2:06.0,,Offensive rebound by Team,85,100
429,4,2:06.0,,K. O'Quinn enters the game for M. Turner,85,100
430,4,2:06.0,,D. Sabonis makes free throw 2 of 2,85,101
431,4,1:56.0,Personal foul by V. Oladipo (drawn by I. Mahinmi),,85,101
432,4,1:56.0,I. Mahinmi makes free throw 1 of 2,,86,101
433,4,1:56.0,,A. Holiday enters the game for V. Oladipo,86,101
434,4,1:56.0,I. Mahinmi makes free throw 2 of 2,,87,101
435,4,1:36.0,,D. Sabonis makes 2-pt layup from 3 ft,87,103
436,4,1:23.0,J. McRae misses 3-pt jump shot from 26 ft,,87,103
437,4,1:20.0,,Defensive rebound by D. Sabonis,87,103
438,4,1:20.0,,Indiana full timeout,87,103
439,4,1:20.0,,T. Leaf enters the game for D. Sabonis,87,103
440,4,1:06.0,,T. Leaf misses 2-pt layup from 2 ft,87,103
441,4,1:04.0,Defensive rebound by I. Mahinmi,,87,103
442,4,0:51.0,I. Mahinmi misses 3-pt jump shot from 23 ft,,87,103
443,4,0:49.0,,Defensive rebound by T. Leaf,87,103
444,4,0:28.0,,K. O'Quinn makes 2-pt layup from 2 ft (assist by C. Joseph),87,105
445,4,0:14.0,S. Dekker misses 2-pt layup from 1 ft,,87,105
446,4,0:14.0,Offensive rebound by Team,,87,105
447,4,0:14.0,,Loose ball foul by D. McDermott (drawn by I. Mahinmi),87,105
448,4,0:14.0,I. Mahinmi makes free throw 1 of 2,,88,105
449,4,0:14.0,I. Mahinmi makes free throw 2 of 2,,89,105
