,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PORTLAND_ACTION,CHICAGO_SCORE,PORTLAND_SCORE
376,4,4:39.0,,Defensive rebound by M. Leonard,98,117
377,4,4:34.0,,Portland full timeout,98,117
378,4,4:34.0,A. Blakeney enters the game for W. Carter,,98,117
379,4,4:34.0,C. Felício enters the game for K. Dunn,,98,117
380,4,4:34.0,S. Harrison enters the game for Z. LaVine,,98,117
381,4,4:34.0,W. Selden enters the game for B. Portis,,98,117
382,4,4:25.0,,D. Lillard misses 2-pt jump shot from 18 ft,98,117
383,4,4:22.0,Defensive rebound by A. Blakeney,,98,117
384,4,4:06.0,S. Harrison makes 3-pt jump shot from 25 ft (assist by C. Hutchison),,101,117
385,4,3:46.0,,C. McCollum misses 2-pt jump shot from 7 ft,101,117
386,4,3:45.0,Defensive rebound by C. Hutchison,,101,117
387,4,3:39.0,C. Hutchison makes 2-pt layup from 1 ft,,103,117
388,4,3:18.0,,M. Leonard makes 2-pt dunk from 1 ft (assist by D. Lillard),103,119
389,4,3:04.0,C. Hutchison misses 3-pt jump shot from 24 ft,,103,119
390,4,3:02.0,,Defensive rebound by Z. Collins,103,119
391,4,3:01.0,,Portland full timeout,103,119
392,4,3:01.0,,J. Layman enters the game for S. Curry,103,119
393,4,3:01.0,,A. Simons enters the game for M. Leonard,103,119
394,4,3:01.0,,N. Stauskas enters the game for D. Lillard,103,119
395,4,3:01.0,,G. Trent enters the game for C. McCollum,103,119
396,4,2:45.0,,A. Simons misses 3-pt jump shot from 25 ft,103,119
397,4,2:43.0,Defensive rebound by S. Harrison,,103,119
398,4,2:33.0,A. Blakeney misses 2-pt jump shot from 6 ft,,103,119
399,4,2:29.0,,Defensive rebound by Team,103,119
400,4,2:12.0,,Shooting foul by A. Blakeney (drawn by G. Trent),103,119
401,4,2:12.0,,G. Trent misses free throw 1 of 2,103,119
402,4,2:12.0,,Offensive rebound by Team,103,119
403,4,2:12.0,,G. Trent makes free throw 2 of 2,103,120
404,4,1:58.0,S. Harrison misses 2-pt jump shot from 5 ft,,103,120
405,4,1:55.0,,Defensive rebound by Z. Collins,103,120
406,4,1:51.0,,A. Simons makes 2-pt layup from 1 ft,103,122
407,4,1:40.0,W. Selden makes 3-pt jump shot from 25 ft (assist by A. Blakeney),,106,122
408,4,1:24.0,,Z. Collins misses 2-pt hook shot from 3 ft,106,122
409,4,1:20.0,Defensive rebound by C. Felício,,106,122
410,4,1:13.0,S. Harrison makes 2-pt layup from 1 ft,,108,122
411,4,1:13.0,Shooting foul by Z. Collins (drawn by S. Harrison),,108,122
412,4,1:13.0,S. Harrison makes free throw 1 of 1,,109,122
413,4,1:03.0,,Turnover by A. Simons (bad pass; steal by S. Harrison),109,122
414,4,1:01.0,Personal foul by Z. Collins (drawn by C. Felício),,109,122
415,4,1:01.0,,M. Leonard enters the game for Z. Collins,109,122
416,4,1:01.0,C. Felício makes free throw 1 of 2,,110,122
417,4,1:01.0,C. Felício misses free throw 2 of 2,,110,122
418,4,0:58.0,,Defensive rebound by M. Leonard,110,122
419,4,0:45.0,,Turnover by A. Simons (out of bounds lost ball),110,122
420,4,0:38.0,A. Blakeney makes 2-pt jump shot from 13 ft (assist by S. Harrison),,112,122
421,4,0:29.0,,A. Simons makes 2-pt jump shot from 5 ft,112,124
422,4,0:22.0,S. Harrison misses 2-pt layup from 3 ft,,112,124
423,4,0:20.0,Offensive rebound by C. Hutchison,,112,124
424,4,0:15.0,C. Hutchison misses 2-pt jump shot from 10 ft,,112,124
425,4,0:13.0,,Defensive rebound by M. Leonard,112,124
