,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,OKLAHOMA CITY_ACTION,LA CLIPPERS_SCORE,OKLAHOMA CITY_SCORE
382,4,6:56.0,Turnover by A. Bradley (out of bounds lost ball),,82,98
383,4,6:56.0,,J. Grant enters the game for P. Patterson,82,98
384,4,6:48.0,,R. Westbrook misses 2-pt jump shot from 17 ft,82,98
385,4,6:45.0,Defensive rebound by T. Harris,,82,98
386,4,6:25.0,M. Harrell makes 2-pt hook shot from 2 ft,,84,98
387,4,6:25.0,,S. Adams enters the game for H. Diallo,84,98
388,4,6:25.0,,P. George enters the game for N. Noel,84,98
389,4,5:59.0,,Turnover by Team (shot clock),84,98
390,4,5:47.0,M. Harrell makes 2-pt jump shot from 12 ft,,86,98
391,4,5:29.0,,S. Adams misses 2-pt jump shot from 8 ft,86,98
392,4,5:27.0,Defensive rebound by T. Harris,,86,98
393,4,5:20.0,T. Harris makes 2-pt layup from 1 ft,,88,98
394,4,5:04.0,,R. Westbrook misses 2-pt jump shot from 13 ft,88,98
395,4,5:02.0,Defensive rebound by D. Gallinari,,88,98
396,4,4:57.0,P. Beverley makes 3-pt jump shot from 22 ft (assist by A. Bradley),,91,98
397,4,4:55.0,,Oklahoma City full timeout,91,98
398,4,4:42.0,,R. Westbrook makes 2-pt jump shot from 11 ft,91,100
399,4,4:20.0,Turnover by D. Gallinari (bad pass),,91,100
400,4,4:07.0,,P. George makes 2-pt jump shot from 20 ft (assist by R. Westbrook),91,102
401,4,3:54.0,D. Gallinari makes 2-pt layup from 3 ft,,93,102
402,4,3:54.0,Shooting foul by P. George (drawn by D. Gallinari),,93,102
403,4,3:54.0,D. Gallinari makes free throw 1 of 1,,94,102
404,4,3:40.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by R. Westbrook),94,105
405,4,3:23.0,M. Harrell misses 2-pt layup from 2 ft,,94,105
406,4,3:21.0,,Defensive rebound by R. Westbrook,94,105
407,4,3:05.0,,Shooting foul by P. Beverley (drawn by S. Adams),94,105
408,4,3:05.0,,S. Adams misses free throw 1 of 2,94,105
409,4,3:05.0,,Offensive rebound by Team,94,105
410,4,3:05.0,,S. Adams makes free throw 2 of 2,94,106
411,4,2:40.0,M. Harrell makes 3-pt jump shot from 26 ft (assist by D. Gallinari),,97,106
412,4,2:21.0,,Personal foul by P. Beverley (drawn by D. Schröder),97,106
413,4,2:16.0,,R. Westbrook misses 2-pt jump shot from 8 ft,97,106
414,4,2:12.0,,Offensive rebound by S. Adams,97,106
415,4,2:12.0,,S. Adams makes 2-pt layup from 1 ft,97,108
416,4,1:51.0,M. Harrell misses 2-pt jump shot from 4 ft,,97,108
417,4,1:50.0,,Defensive rebound by R. Westbrook,97,108
418,4,1:38.0,,P. George misses 3-pt jump shot from 26 ft,97,108
419,4,1:34.0,Defensive rebound by T. Harris,,97,108
420,4,1:29.0,T. Harris makes 2-pt jump shot from 3 ft,,99,108
421,4,1:16.0,,D. Schröder misses 3-pt jump shot from 22 ft,99,108
422,4,1:15.0,Defensive rebound by T. Harris,,99,108
423,4,1:15.0,LA Clippers full timeout,,99,108
424,4,1:14.0,M. Harrell makes 2-pt layup from 2 ft (assist by P. Beverley),,101,108
425,4,1:14.0,Shooting foul by S. Adams (drawn by M. Harrell),,101,108
426,4,1:14.0,M. Harrell makes free throw 1 of 1,,102,108
427,4,0:50.0,,Turnover by S. Adams (3 sec),102,108
428,4,0:50.0,LA Clippers full timeout,,102,108
429,4,0:50.0,,T. Ferguson enters the game for D. Schröder,102,108
430,4,0:39.0,D. Gallinari misses 2-pt jump shot from 17 ft,,102,108
431,4,0:34.0,,Defensive rebound by P. George,102,108
432,4,0:27.0,,Turnover by R. Westbrook (lost ball; steal by A. Bradley),102,108
433,4,0:20.0,Shooting foul by R. Westbrook (drawn by M. Harrell),,102,108
434,4,0:20.0,M. Harrell misses free throw 1 of 2,,102,108
435,4,0:20.0,Offensive rebound by Team,,102,108
436,4,0:20.0,M. Harrell misses free throw 2 of 2,,102,108
437,4,0:18.0,,Defensive rebound by J. Grant,102,108
438,4,0:18.0,,Oklahoma City full timeout,102,108
439,4,0:18.0,S. Thornwell enters the game for D. Gallinari,,102,108
440,4,0:18.0,,Á. Abrines enters the game for T. Ferguson,102,108
441,4,0:11.0,,J. Grant makes 2-pt dunk at rim (assist by P. George),102,110
442,4,0:02.0,S. Thornwell makes 2-pt jump shot from 8 ft (assist by P. Beverley),,104,110
