,QUARTER,TIME_REMAINING,ORLANDO_ACTION,TORONTO_ACTION,ORLANDO_SCORE,TORONTO_SCORE
384,4,6:22.0,E. Fournier misses 3-pt jump shot from 23 ft (block by P. Siakam),,84,88
385,4,6:22.0,Offensive rebound by Team,,84,88
386,4,6:19.0,E. Fournier misses 2-pt jump shot from 18 ft,,84,88
387,4,6:16.0,,Defensive rebound by P. Siakam,84,88
388,4,5:55.0,,P. Siakam makes 2-pt hook shot from 10 ft,84,90
389,4,5:35.0,Shooting foul by S. Ibaka (drawn by N. Vučević),,84,90
390,4,5:35.0,N. Vučević makes free throw 1 of 2,,85,90
391,4,5:35.0,,M. Gasol enters the game for S. Ibaka,85,90
392,4,5:35.0,N. Vučević makes free throw 2 of 2,,86,90
393,4,5:19.0,,K. Leonard misses 2-pt jump shot from 12 ft,86,90
394,4,5:17.0,Defensive rebound by N. Vučević,,86,90
395,4,5:03.0,A. Gordon makes 3-pt jump shot from 24 ft (assist by N. Vučević),,89,90
396,4,4:36.0,,K. Leonard makes 2-pt jump shot from 8 ft,89,92
397,4,4:16.0,N. Vučević makes 3-pt jump shot from 28 ft (assist by D. Augustin),,92,92
398,4,4:00.0,,Turnover by K. Leonard (lost ball; steal by A. Gordon),92,92
399,4,3:56.0,E. Fournier makes 2-pt dunk from 2 ft (assist by A. Gordon),,94,92
400,4,3:41.0,,P. Siakam misses 2-pt layup from 2 ft (block by J. Isaac),94,92
401,4,3:39.0,,Offensive rebound by P. Siakam,94,92
402,4,3:35.0,,Personal foul by A. Gordon (drawn by K. Leonard),94,92
403,4,3:35.0,,K. Lowry enters the game for F. VanVleet,94,92
404,4,3:21.0,,Turnover by Team (shot clock),94,92
405,4,3:18.0,Orlando full timeout,,94,92
406,4,3:11.0,N. Vučević misses 2-pt hook shot from 9 ft,,94,92
407,4,3:09.0,,Defensive rebound by M. Gasol,94,92
408,4,2:58.0,,M. Gasol makes 2-pt layup from 1 ft (assist by K. Lowry),94,94
409,4,2:38.0,N. Vučević misses 2-pt hook shot from 7 ft,,94,94
410,4,2:36.0,,Defensive rebound by P. Siakam,94,94
411,4,2:19.0,,P. Siakam misses 2-pt layup from 2 ft,94,94
412,4,2:16.0,,Offensive rebound by P. Siakam,94,94
413,4,2:16.0,,P. Siakam makes 2-pt layup at rim,94,96
414,4,1:57.0,J. Isaac makes 3-pt jump shot from 23 ft (assist by A. Gordon),,97,96
415,4,1:46.0,,Turnover by K. Lowry (bad pass; steal by E. Fournier),97,96
416,4,1:44.0,E. Fournier makes 2-pt layup from 2 ft,,99,96
417,4,1:35.0,,K. Leonard makes 3-pt jump shot from 27 ft (assist by P. Siakam),99,99
418,4,1:17.0,A. Gordon misses 2-pt jump shot from 11 ft,,99,99
419,4,1:14.0,,Defensive rebound by K. Leonard,99,99
420,4,1:02.0,,K. Leonard makes 2-pt jump shot from 13 ft,99,101
421,4,1:02.0,Orlando full timeout,,99,101
422,4,1:02.0,T. Ross enters the game for J. Isaac,,99,101
423,4,0:57.0,T. Ross misses 3-pt jump shot from 27 ft,,99,101
424,4,0:56.0,Offensive rebound by Team,,99,101
425,4,0:56.0,,Loose ball foul by D. Green (drawn by A. Gordon),99,101
426,4,0:44.0,D. Augustin makes 2-pt layup from 2 ft,,101,101
427,4,0:27.0,,M. Gasol misses 3-pt jump shot from 22 ft,101,101
428,4,0:24.0,Defensive rebound by N. Vučević,,101,101
429,4,0:04.0,D. Augustin makes 3-pt jump shot from 28 ft,,104,101
430,4,0:03.0,,Toronto full timeout,104,101
431,4,0:03.0,M. Carter-Williams enters the game for D. Augustin,,104,101
432,4,0:03.0,J. Isaac enters the game for T. Ross,,104,101
433,4,0:03.0,W. Iwundu enters the game for N. Vučević,,104,101
434,4,0:01.0,,K. Leonard misses 3-pt jump shot from 27 ft,104,101
435,4,0:00.0,Defensive rebound by Team,,104,101
436,4,0:00.0,Orlando full timeout,,104,101
