,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MEMPHIS_ACTION,ORLANDO_SCORE,MEMPHIS_SCORE
386,4,6:54.0,Offensive rebound by J. Martin,,84,81
387,4,6:54.0,J. Isaac enters the game for J. Martin,,84,81
388,4,6:48.0,Shooting foul by J. Valančiūnas (drawn by N. Vučević),,84,81
389,4,6:48.0,N. Vučević makes free throw 1 of 2,,85,81
390,4,6:48.0,N. Vučević makes free throw 2 of 2,,86,81
391,4,6:34.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by M. Conley),86,84
392,4,6:18.0,D. Augustin makes 3-pt jump shot from 25 ft,,89,84
393,4,5:59.0,,J. Valančiūnas misses 2-pt hook shot from 6 ft,89,84
394,4,5:56.0,Defensive rebound by D. Augustin,,89,84
395,4,5:38.0,Shooting foul by C. Miles (drawn by J. Isaac),,89,84
396,4,5:38.0,J. Isaac makes free throw 1 of 2,,90,84
397,4,5:38.0,J. Isaac makes free throw 2 of 2,,91,84
398,4,5:31.0,,M. Conley misses 3-pt jump shot from 25 ft,91,84
399,4,5:28.0,Defensive rebound by T. Ross,,91,84
400,4,5:19.0,Turnover by D. Augustin (bad pass; steal by A. Bradley),,91,84
401,4,5:14.0,,C. Miles misses 3-pt jump shot from 26 ft,91,84
402,4,5:10.0,Defensive rebound by W. Iwundu,,91,84
403,4,5:10.0,Turnover by W. Iwundu (bad pass),,91,84
404,4,5:03.0,,A. Bradley makes 2-pt jump shot from 12 ft (assist by J. Valančiūnas),91,86
405,4,4:43.0,N. Vučević misses 3-pt jump shot from 25 ft,,91,86
406,4,4:41.0,,Defensive rebound by Team,91,86
407,4,4:27.0,,Shooting foul by W. Iwundu (drawn by M. Conley),91,86
408,4,4:27.0,,M. Conley makes free throw 1 of 2,91,87
409,4,4:27.0,,J. Noah enters the game for J. Valančiūnas,91,87
410,4,4:27.0,,M. Conley makes free throw 2 of 2,91,88
411,4,4:12.0,N. Vučević misses 2-pt jump shot from 7 ft,,91,88
412,4,4:09.0,,Defensive rebound by J. Holiday,91,88
413,4,3:57.0,,Turnover by A. Bradley (bad pass; steal by N. Vučević),91,88
414,4,3:54.0,Shooting foul by J. Holiday (drawn by J. Isaac),,91,88
415,4,3:54.0,J. Isaac makes free throw 1 of 2,,92,88
416,4,3:54.0,,D. Wright enters the game for J. Holiday,92,88
417,4,3:54.0,J. Isaac makes free throw 2 of 2,,93,88
418,4,3:52.0,,Memphis full timeout,93,88
419,4,3:46.0,,C. Miles misses 3-pt jump shot from 23 ft,93,88
420,4,3:43.0,Defensive rebound by W. Iwundu,,93,88
421,4,3:29.0,D. Augustin misses 3-pt jump shot from 25 ft,,93,88
422,4,3:27.0,,Defensive rebound by J. Noah,93,88
423,4,3:14.0,,M. Conley misses 2-pt jump shot from 15 ft,93,88
424,4,3:11.0,Defensive rebound by N. Vučević,,93,88
425,4,3:06.0,Personal take foul by J. Noah (drawn by W. Iwundu),,93,88
426,4,3:06.0,W. Iwundu makes free throw 1 of 2,,94,88
427,4,3:06.0,W. Iwundu makes free throw 2 of 2,,95,88
428,4,2:52.0,,M. Conley makes 2-pt layup from 4 ft (assist by J. Noah),95,90
429,4,2:52.0,,Shooting foul by W. Iwundu (drawn by M. Conley),95,90
430,4,2:52.0,,M. Conley makes free throw 1 of 1,95,91
431,4,2:40.0,Offensive foul by T. Ross (drawn by A. Bradley),,95,91
432,4,2:40.0,Turnover by T. Ross (offensive foul),,95,91
433,4,2:28.0,,Turnover by J. Noah (offensive foul),95,91
434,4,2:28.0,,Offensive foul by J. Noah (drawn by W. Iwundu),95,91
435,4,2:14.0,T. Ross misses 2-pt jump shot from 16 ft,,95,91
436,4,2:09.0,,Defensive rebound by D. Wright,95,91
437,4,2:05.0,Loose ball foul by J. Isaac (drawn by M. Conley),,95,91
438,4,2:01.0,,M. Conley makes 2-pt jump shot from 14 ft,95,93
439,4,1:48.0,Personal foul by J. Noah (drawn by N. Vučević),,95,93
440,4,1:48.0,,J. Valančiūnas enters the game for J. Noah,95,93
441,4,1:48.0,N. Vučević makes free throw 1 of 2,,96,93
442,4,1:48.0,N. Vučević makes free throw 2 of 2,,97,93
443,4,1:38.0,,A. Bradley misses 3-pt jump shot from 25 ft,97,93
444,4,1:33.0,Defensive rebound by J. Isaac,,97,93
445,4,1:22.0,W. Iwundu misses 2-pt dunk from 3 ft (block by J. Valančiūnas),,97,93
446,4,1:18.0,,Defensive rebound by D. Wright,97,93
447,4,1:11.0,,D. Wright makes 2-pt jump shot from 4 ft,97,95
448,4,1:11.0,,Shooting foul by W. Iwundu (drawn by D. Wright),97,95
449,4,1:11.0,,D. Wright makes free throw 1 of 1,97,96
450,4,0:50.0,Turnover by T. Ross (lost ball; steal by J. Valančiūnas),,97,96
451,4,0:50.0,,Personal take foul by T. Ross (drawn by M. Conley),97,96
452,4,0:50.0,,M. Conley makes free throw 1 of 2,97,97
453,4,0:50.0,,M. Conley makes free throw 2 of 2,97,98
454,4,0:33.0,D. Augustin misses 3-pt jump shot from 26 ft,,97,98
455,4,0:30.0,,Defensive rebound by C. Miles,97,98
456,4,0:14.0,,M. Conley makes 2-pt jump shot from 19 ft,97,100
457,4,0:14.0,Orlando full timeout,,97,100
458,4,0:14.0,,J. Holiday enters the game for C. Miles,97,100
459,4,0:08.0,Turnover by T. Ross (lost ball; steal by M. Conley),,97,100
460,4,0:08.0,,Personal foul by J. Isaac (drawn by M. Conley),97,100
461,4,0:08.0,,M. Conley misses free throw 1 of 2,97,100
462,4,0:08.0,,Offensive rebound by Team,97,100
463,4,0:08.0,,M. Conley makes free throw 2 of 2,97,101
464,4,0:08.0,Orlando full timeout,,97,101
465,4,0:08.0,A. Gordon enters the game for W. Iwundu,,97,101
466,4,0:06.0,T. Ross misses 3-pt jump shot from 24 ft,,97,101
467,4,0:04.0,,Defensive rebound by J. Holiday,97,101
468,4,0:04.0,,Personal take foul by N. Vučević (drawn by J. Holiday),97,101
469,4,0:04.0,,Technical foul by S. Clifford,97,101
470,4,0:04.0,,Technical foul by S. Clifford,97,101
471,4,0:04.0,,J. Holiday makes technical free throw,97,102
472,4,0:04.0,,J. Holiday makes technical free throw,97,103
473,4,0:04.0,S. Clifford ejected from game,,97,103
474,4,0:04.0,,J. Holiday makes free throw 1 of 2,97,104
475,4,0:04.0,,J. Holiday makes free throw 2 of 2,97,105
476,4,0:01.0,A. Gordon misses 3-pt jump shot from 67 ft,,97,105
477,4,0:01.0,Offensive rebound by Team,,97,105
