,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DALLAS_ACTION,PHOENIX_SCORE,DALLAS_SCORE
387,4,8:50.0,K. Oubre makes 2-pt jump shot from 14 ft (assist by D. Melton),,76,83
388,4,8:31.0,,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by J. Brunson),76,86
389,4,8:18.0,D. Melton makes 2-pt jump shot from 16 ft (assist by R. Holmes),,78,86
390,4,8:03.0,,Personal foul by D. Melton (drawn by D. Powell),78,86
391,4,7:55.0,,Turnover by D. Powell (traveling),78,86
392,4,7:36.0,Shooting foul by M. Kleber (drawn by K. Oubre),,78,86
393,4,7:36.0,K. Oubre makes free throw 1 of 2,,79,86
394,4,7:36.0,K. Oubre misses free throw 2 of 2,,79,86
395,4,7:34.0,Offensive rebound by T. Warren,,79,86
396,4,7:23.0,R. Holmes makes 2-pt layup from 2 ft (assist by D. Melton),,81,86
397,4,7:23.0,,Dallas full timeout,81,86
398,4,7:23.0,,H. Barnes enters the game for J. Barea,81,86
399,4,7:23.0,,L. Dončić enters the game for J. Brunson,81,86
400,4,7:23.0,,D. Jordan enters the game for D. Finney-Smith,81,86
401,4,7:23.0,,W. Matthews enters the game for D. Powell,81,86
402,4,7:06.0,,Personal foul by D. Melton (drawn by L. Dončić),81,86
403,4,7:06.0,E. Okobo enters the game for D. Melton,,81,86
404,4,7:06.0,,L. Dončić misses free throw 1 of 2,81,86
405,4,7:06.0,,Offensive rebound by Team,81,86
406,4,7:06.0,,L. Dončić makes free throw 2 of 2,81,87
407,4,6:50.0,K. Oubre misses 2-pt jump shot from 12 ft,,81,87
408,4,6:46.0,,Defensive rebound by W. Matthews,81,87
409,4,6:39.0,,Turnover by D. Jordan (traveling),81,87
410,4,6:29.0,T. Warren misses 2-pt jump shot from 9 ft,,81,87
411,4,6:27.0,,Defensive rebound by D. Jordan,81,87
412,4,6:13.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by W. Matthews),81,90
413,4,5:53.0,Turnover by T. Warren (traveling),,81,90
414,4,5:38.0,,L. Dončić misses 3-pt jump shot from 25 ft,81,90
415,4,5:34.0,Defensive rebound by R. Holmes,,81,90
416,4,5:26.0,E. Okobo misses 2-pt layup from 4 ft (block by M. Kleber),,81,90
417,4,5:24.0,,Defensive rebound by M. Kleber,81,90
418,4,5:12.0,,H. Barnes misses 3-pt jump shot from 26 ft,81,90
419,4,5:08.0,Defensive rebound by T. Warren,,81,90
420,4,4:53.0,R. Holmes makes 2-pt layup from 1 ft,,83,90
421,4,4:53.0,Shooting foul by D. Jordan (drawn by R. Holmes),,83,90
422,4,4:53.0,R. Holmes makes free throw 1 of 1,,84,90
423,4,4:29.0,,Shooting foul by T. Warren (drawn by L. Dončić),84,90
424,4,4:29.0,,L. Dončić misses free throw 1 of 2,84,90
425,4,4:29.0,,Offensive rebound by Team,84,90
426,4,4:29.0,,L. Dončić makes free throw 2 of 2,84,91
427,4,4:16.0,E. Okobo misses 2-pt jump shot from 15 ft,,84,91
428,4,4:13.0,,Defensive rebound by M. Kleber,84,91
429,4,4:01.0,,Shooting foul by J. Jackson (drawn by H. Barnes),84,91
430,4,4:01.0,,H. Barnes makes free throw 1 of 2,84,92
431,4,4:01.0,,H. Barnes makes free throw 2 of 2,84,93
432,4,3:54.0,Phoenix full timeout,,84,93
433,4,3:47.0,T. Warren misses 3-pt jump shot from 27 ft,,84,93
434,4,3:43.0,,Defensive rebound by L. Dončić,84,93
435,4,3:21.0,,W. Matthews makes 3-pt jump shot from 29 ft (assist by L. Dončić),84,96
436,4,3:06.0,Shooting foul by H. Barnes (drawn by J. Jackson),,84,96
437,4,3:06.0,J. Jackson makes free throw 1 of 2,,85,96
438,4,3:06.0,J. Jackson makes free throw 2 of 2,,86,96
439,4,2:57.0,,Shooting foul by E. Okobo (drawn by L. Dončić),86,96
440,4,2:57.0,,L. Dončić misses free throw 1 of 2,86,96
441,4,2:57.0,,Offensive rebound by Team,86,96
442,4,2:57.0,,L. Dončić misses free throw 2 of 2,86,96
443,4,2:54.0,Defensive rebound by E. Okobo,,86,96
444,4,2:43.0,K. Oubre misses 3-pt jump shot from 30 ft,,86,96
445,4,2:39.0,,Defensive rebound by H. Barnes,86,96
446,4,2:38.0,,Personal take foul by E. Okobo (drawn by D. Jordan),86,96
447,4,2:38.0,,D. Jordan misses free throw 1 of 2,86,96
448,4,2:38.0,,Offensive rebound by Team,86,96
449,4,2:38.0,,D. Jordan makes free throw 2 of 2,86,97
450,4,2:24.0,E. Okobo misses 3-pt jump shot from 27 ft,,86,97
451,4,2:19.0,,Defensive rebound by M. Kleber,86,97
452,4,2:07.0,,H. Barnes makes 2-pt jump shot from 17 ft (assist by L. Dončić),86,99
453,4,1:54.0,Shooting foul by D. Jordan (drawn by T. Warren),,86,99
454,4,1:54.0,T. Warren makes free throw 1 of 2,,87,99
455,4,1:54.0,T. Warren makes free throw 2 of 2,,88,99
456,4,1:38.0,,H. Barnes misses 3-pt jump shot from 26 ft,88,99
457,4,1:35.0,Defensive rebound by T. Warren,,88,99
458,4,1:31.0,T. Warren makes 2-pt jump shot from 3 ft,,90,99
459,4,1:13.0,,M. Kleber makes 2-pt dunk from 2 ft (assist by H. Barnes),90,101
460,4,1:00.0,T. Warren makes 2-pt layup from 1 ft (assist by R. Holmes),,92,101
461,4,0:44.0,,L. Dončić makes 3-pt jump shot from 27 ft,92,104
462,4,0:31.0,K. Oubre misses 3-pt jump shot from 25 ft,,92,104
463,4,0:28.0,,Defensive rebound by Team,92,104
464,4,0:04.0,,Turnover by Team (shot clock),92,104
465,4,0:01.0,K. Oubre makes 2-pt dunk from 2 ft (assist by J. Jackson),,94,104
466,4,0:00.0,,L. Dončić misses 3-pt jump shot from 63 ft,94,104
467,4,0:00.0,,Offensive rebound by Team,94,104
