,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
383,4,10:05.0,Shooting foul by B. Marjanović (drawn by R. Hollis-Jefferson),,89,121
384,4,10:05.0,R. Hollis-Jefferson makes free throw 1 of 2,,90,121
385,4,10:05.0,S. Napier enters the game for J. Harris,,90,121
386,4,10:05.0,T. Pinson enters the game for D. Russell,,90,121
387,4,10:05.0,,F. Korkmaz enters the game for J. Butler,90,121
388,4,10:05.0,,T. McConnell enters the game for T. Harris,90,121
389,4,10:05.0,,J. Simmons enters the game for B. Simmons,90,121
390,4,10:05.0,,Philadelphia full timeout,90,121
391,4,10:05.0,D. Musa enters the game for C. LeVert,,90,121
392,4,10:05.0,R. Hollis-Jefferson makes free throw 2 of 2,,91,121
393,4,9:48.0,,B. Marjanović misses 2-pt jump shot from 7 ft,91,121
394,4,9:45.0,Defensive rebound by S. Napier,,91,121
395,4,9:36.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft (block by B. Marjanović),,91,121
396,4,9:33.0,,Defensive rebound by B. Marjanović,91,121
397,4,9:26.0,,B. Marjanović misses 2-pt jump shot from 18 ft,91,121
398,4,9:19.0,Defensive rebound by T. Pinson,,91,121
399,4,9:13.0,S. Napier makes 3-pt jump shot from 26 ft,,94,121
400,4,8:51.0,,F. Korkmaz misses 2-pt layup from 5 ft (block by R. Hollis-Jefferson),94,121
401,4,8:50.0,Defensive rebound by Team,,94,121
402,4,8:50.0,,G. Monroe enters the game for B. Marjanović,94,121
403,4,8:41.0,S. Napier misses 3-pt jump shot from 26 ft,,94,121
404,4,8:36.0,,Defensive rebound by J. Bolden,94,121
405,4,8:28.0,,J. Simmons makes 2-pt jump shot from 19 ft,94,123
406,4,8:16.0,T. Pinson misses 3-pt jump shot from 28 ft,,94,123
407,4,8:16.0,,Defensive rebound by Team,94,123
408,4,8:16.0,Loose ball foul by R. Kurucs (drawn by J. Bolden),,94,123
409,4,8:08.0,,Personal foul by D. Musa (drawn by F. Korkmaz),94,123
410,4,7:57.0,,Turnover by J. Simmons (lost ball; steal by D. Musa),94,123
411,4,7:53.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,94,123
412,4,7:50.0,,Defensive rebound by G. Monroe,94,123
413,4,7:47.0,,T. McConnell makes 2-pt jump shot from 13 ft,94,125
414,4,7:32.0,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,,94,125
415,4,7:32.0,Offensive rebound by R. Kurucs,,94,125
416,4,7:24.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,94,125
417,4,7:21.0,Offensive rebound by S. Napier,,94,125
418,4,7:20.0,S. Napier misses 2-pt layup from 3 ft (block by F. Korkmaz),,94,125
419,4,7:16.0,,Defensive rebound by G. Monroe,94,125
420,4,7:08.0,,J. Simmons misses 3-pt jump shot from 27 ft,94,125
421,4,7:06.0,Defensive rebound by T. Pinson,,94,125
422,4,7:03.0,T. Pinson makes 3-pt jump shot from 25 ft,,97,125
423,4,6:50.0,,Personal foul by D. Musa (drawn by F. Korkmaz),97,125
424,4,6:45.0,,F. Korkmaz makes 3-pt jump shot from 26 ft (assist by J. Simmons),97,128
425,4,6:30.0,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by T. Pinson),,99,128
426,4,6:18.0,,T. McConnell makes 2-pt jump shot from 15 ft,99,130
427,4,6:06.0,T. Pinson misses 2-pt layup from 4 ft,,99,130
428,4,6:02.0,,Defensive rebound by J. Simmons,99,130
429,4,6:02.0,,Shooting foul by S. Napier (drawn by J. Simmons),99,130
430,4,6:02.0,,J. Simmons misses free throw 1 of 2,99,130
431,4,6:02.0,,Offensive rebound by Team,99,130
432,4,6:02.0,,J. Simmons makes free throw 2 of 2,99,131
433,4,5:55.0,Shooting foul by J. Simmons (drawn by S. Napier),,99,131
434,4,5:55.0,S. Napier misses free throw 1 of 3,,99,131
435,4,5:55.0,Offensive rebound by Team,,99,131
436,4,5:55.0,S. Napier makes free throw 2 of 3,,100,131
437,4,5:55.0,T. Graham enters the game for R. Kurucs,,100,131
438,4,5:55.0,S. Napier makes free throw 3 of 3,,101,131
439,4,5:42.0,,G. Monroe misses 3-pt jump shot from 26 ft,101,131
440,4,5:39.0,Defensive rebound by S. Napier,,101,131
441,4,5:25.0,S. Napier makes 2-pt layup from 2 ft,,103,131
442,4,5:25.0,Shooting foul by T. McConnell (drawn by S. Napier),,103,131
443,4,5:25.0,S. Napier makes free throw 1 of 1,,104,131
444,4,5:15.0,,T. McConnell misses 2-pt layup from 4 ft,104,131
445,4,5:13.0,Defensive rebound by R. Hollis-Jefferson,,104,131
446,4,5:04.0,S. Napier makes 3-pt jump shot from 27 ft,,107,131
447,4,4:52.0,,Offensive foul by J. Bolden (drawn by T. Pinson),107,131
448,4,4:52.0,,Turnover by J. Bolden (offensive foul),107,131
449,4,4:43.0,Shooting foul by J. Bolden (drawn by T. Graham),,107,131
450,4,4:43.0,T. Graham misses free throw 1 of 2,,107,131
451,4,4:43.0,Offensive rebound by Team,,107,131
452,4,4:43.0,T. Graham misses free throw 2 of 2,,107,131
453,4,4:40.0,,Defensive rebound by J. Bolden,107,131
454,4,4:26.0,,F. Korkmaz makes 2-pt jump shot from 15 ft (assist by G. Monroe),107,133
455,4,4:14.0,D. Musa makes 2-pt layup from 1 ft,,109,133
456,4,4:01.0,,Personal foul by D. Musa (drawn by F. Korkmaz),109,133
457,4,4:01.0,,F. Korkmaz makes free throw 1 of 2,109,134
458,4,4:01.0,,F. Korkmaz makes free throw 2 of 2,109,135
459,4,3:49.0,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by T. Pinson),,111,135
460,4,3:39.0,,F. Korkmaz misses 3-pt jump shot from 23 ft,111,135
461,4,3:36.0,Defensive rebound by T. Graham,,111,135
462,4,3:33.0,D. Musa makes 2-pt layup from 2 ft (assist by T. Pinson),,113,135
463,4,3:12.0,,Turnover by J. Simmons (lost ball; steal by T. Pinson),113,135
464,4,3:05.0,Turnover by D. Musa (bad pass; steal by G. Monroe),,113,135
465,4,2:53.0,,G. Monroe makes 2-pt layup from 1 ft,113,137
466,4,2:40.0,T. Pinson makes 3-pt jump shot from 27 ft,,116,137
467,4,2:21.0,,T. McConnell makes 2-pt jump shot from 12 ft,116,139
468,4,2:10.0,S. Napier makes 2-pt jump shot from 18 ft,,118,139
469,4,1:52.0,,Shooting foul by T. Graham (drawn by J. Bolden),118,139
470,4,1:52.0,Brooklyn full timeout,,118,139
471,4,1:52.0,,J. Bolden makes free throw 1 of 2,118,140
472,4,1:52.0,,J. Bolden misses free throw 2 of 2,118,140
473,4,1:50.0,Defensive rebound by R. Hollis-Jefferson,,118,140
474,4,1:40.0,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by S. Napier),,120,140
475,4,1:17.0,,T. McConnell makes 2-pt jump shot from 18 ft,120,142
476,4,1:07.0,Turnover by D. Musa (bad pass; steal by G. Monroe),,120,142
477,4,0:58.0,,J. Simmons misses 3-pt jump shot from 26 ft,120,142
478,4,0:52.0,Defensive rebound by R. Hollis-Jefferson,,120,142
479,4,0:50.0,Turnover by R. Hollis-Jefferson (lost ball; steal by T. McConnell),,120,142
480,4,0:30.0,,G. Monroe makes 3-pt jump shot from 26 ft (assist by J. Simmons),120,145
481,4,0:10.0,T. Pinson makes 3-pt jump shot from 27 ft,,123,145
