,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHOENIX_ACTION,LA CLIPPERS_SCORE,PHOENIX_SCORE
373,4,7:28.0,D. Gallinari misses 3-pt jump shot from 28 ft,,95,102
374,4,7:25.0,,Defensive rebound by R. Holmes,95,102
375,4,7:09.0,,R. Holmes makes 2-pt dunk from 1 ft (assist by J. Jackson),95,104
376,4,6:47.0,P. Beverley misses 3-pt jump shot from 26 ft,,95,104
377,4,6:43.0,,Defensive rebound by E. Okobo,95,104
378,4,6:27.0,,Turnover by R. Holmes (3 sec),95,104
379,4,6:27.0,A. Bradley enters the game for M. Harrell,,95,104
380,4,6:27.0,,M. Bridges enters the game for E. Okobo,95,104
381,4,6:01.0,P. Beverley misses 2-pt jump shot from 22 ft,,95,104
382,4,5:58.0,,Defensive rebound by R. Holmes,95,104
383,4,5:53.0,,M. Bridges misses 3-pt jump shot from 23 ft,95,104
384,4,5:50.0,Defensive rebound by D. Gallinari,,95,104
385,4,5:37.0,A. Bradley misses 2-pt jump shot from 23 ft,,95,104
386,4,5:34.0,,Defensive rebound by D. Melton,95,104
387,4,5:15.0,,D. Melton misses 2-pt jump shot from 23 ft,95,104
388,4,5:14.0,Defensive rebound by Team,,95,104
389,4,5:14.0,LA Clippers full timeout,,95,104
390,4,5:14.0,,T. Ariza enters the game for T. Daniels,95,104
391,4,5:14.0,,D. Ayton enters the game for R. Holmes,95,104
392,4,5:07.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,97,104
393,4,4:42.0,,D. Melton misses 3-pt jump shot from 25 ft,97,104
394,4,4:39.0,Defensive rebound by S. Gilgeous-Alexander,,97,104
395,4,4:38.0,Turnover by S. Gilgeous-Alexander (back court),,97,104
396,4,4:19.0,,J. Jackson misses 2-pt jump shot from 21 ft,97,104
397,4,4:18.0,,Offensive rebound by Team,97,104
398,4,4:18.0,Loose ball foul by D. Gallinari (drawn by D. Ayton),,97,104
399,4,4:18.0,,D. Ayton misses free throw 1 of 2,97,104
400,4,4:18.0,,Offensive rebound by Team,97,104
401,4,4:18.0,,D. Ayton makes free throw 2 of 2,97,105
402,4,4:00.0,T. Harris makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),,100,105
403,4,3:56.0,,Phoenix full timeout,100,105
404,4,3:44.0,,Turnover by D. Ayton (lost ball; steal by D. Gallinari),100,105
405,4,3:27.0,T. Harris misses 2-pt jump shot from 8 ft,,100,105
406,4,3:27.0,Offensive rebound by Team,,100,105
407,4,3:27.0,,Loose ball foul by J. Jackson (drawn by D. Gallinari),100,105
408,4,3:21.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by T. Harris),,103,105
409,4,3:01.0,,J. Jackson misses 2-pt jump shot from 21 ft,103,105
410,4,2:58.0,Defensive rebound by T. Harris,,103,105
411,4,2:44.0,S. Gilgeous-Alexander makes 2-pt jump shot from 16 ft,,105,105
412,4,2:38.0,,Phoenix full timeout,105,105
413,4,2:38.0,,T. Daniels enters the game for D. Ayton,105,105
414,4,2:38.0,,R. Holmes enters the game for J. Jackson,105,105
415,4,2:27.0,,M. Bridges misses 3-pt jump shot from 25 ft,105,105
416,4,2:23.0,Defensive rebound by D. Gallinari,,105,105
417,4,2:10.0,D. Gallinari misses 3-pt jump shot from 26 ft,,105,105
418,4,2:07.0,Offensive rebound by Team,,105,105
419,4,1:58.0,T. Harris makes 2-pt jump shot from 11 ft,,107,105
420,4,1:46.0,,Offensive foul by R. Holmes (drawn by A. Bradley),107,105
421,4,1:46.0,,Turnover by R. Holmes (offensive foul),107,105
422,4,1:33.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,109,105
423,4,1:16.0,,M. Bridges makes 3-pt jump shot from 25 ft (assist by D. Melton),109,108
424,4,0:58.0,Shooting foul by R. Holmes (drawn by D. Gallinari),,109,108
425,4,0:58.0,,Phoenix full timeout,109,108
426,4,0:58.0,Technical foul by D. Gallinari,,109,108
427,4,0:58.0,,M. Bridges makes technical free throw,109,109
428,4,0:58.0,,J. Jackson enters the game for T. Daniels,109,109
429,4,0:58.0,D. Gallinari makes free throw 1 of 2,,110,109
430,4,0:58.0,D. Gallinari makes free throw 2 of 2,,111,109
431,4,0:45.0,,D. Melton misses 3-pt jump shot from 25 ft,111,109
432,4,0:42.0,Defensive rebound by T. Harris,,111,109
433,4,0:26.0,P. Beverley misses 3-pt jump shot from 26 ft,,111,109
434,4,0:24.0,,Defensive rebound by D. Melton,111,109
435,4,0:05.0,,D. Melton makes 2-pt jump shot from 9 ft,111,111
436,4,0:05.0,LA Clippers full timeout,,111,111
437,4,0:00.0,D. Gallinari misses 2-pt jump shot from 23 ft,,111,111
438,4,0:00.0,Offensive rebound by Team,,111,111
439,1OT,4:47.0,S. Gilgeous-Alexander makes 2-pt layup from 3 ft,,113,111
440,1OT,4:21.0,,T. Ariza makes 2-pt layup from 2 ft (assist by D. Melton),113,113
441,1OT,3:57.0,A. Bradley misses 3-pt jump shot from 24 ft,,113,113
442,1OT,3:54.0,,Defensive rebound by R. Holmes,113,113
443,1OT,3:40.0,,Turnover by J. Jackson (bad pass),113,113
444,1OT,3:17.0,Personal foul by R. Holmes (drawn by D. Gallinari),,113,113
445,1OT,3:17.0,,D. Ayton enters the game for R. Holmes,113,113
446,1OT,3:17.0,,T. Daniels enters the game for J. Jackson,113,113
447,1OT,3:11.0,Shooting foul by M. Bridges (drawn by D. Gallinari),,113,113
448,1OT,3:11.0,D. Gallinari makes free throw 1 of 2,,114,113
449,1OT,3:11.0,D. Gallinari makes free throw 2 of 2,,115,113
450,1OT,3:01.0,,Turnover by D. Melton (bad pass; steal by T. Harris),115,113
451,1OT,2:56.0,P. Beverley makes 2-pt layup from 4 ft (assist by S. Gilgeous-Alexander),,117,113
452,1OT,2:56.0,,Phoenix full timeout,117,113
453,1OT,2:42.0,,D. Ayton makes 2-pt hook shot from 5 ft (assist by M. Bridges),117,115
454,1OT,2:18.0,D. Gallinari misses 2-pt jump shot from 21 ft,,117,115
455,1OT,2:16.0,Offensive rebound by S. Gilgeous-Alexander,,117,115
456,1OT,2:15.0,P. Beverley misses 3-pt jump shot from 28 ft,,117,115
457,1OT,2:12.0,,Defensive rebound by M. Bridges,117,115
458,1OT,2:04.0,,D. Ayton misses 2-pt hook shot from 7 ft,117,115
459,1OT,2:02.0,Defensive rebound by T. Harris,,117,115
460,1OT,1:56.0,Shooting foul by D. Ayton (drawn by T. Harris),,117,115
461,1OT,1:56.0,T. Harris makes free throw 1 of 2,,118,115
462,1OT,1:56.0,T. Harris makes free throw 2 of 2,,119,115
463,1OT,1:38.0,,D. Ayton makes 2-pt hook shot from 3 ft (assist by M. Bridges),119,117
464,1OT,1:14.0,S. Gilgeous-Alexander misses 2-pt jump shot from 13 ft,,119,117
465,1OT,1:11.0,,Defensive rebound by M. Bridges,119,117
466,1OT,0:51.0,,T. Daniels makes 2-pt layup from 2 ft (assist by T. Ariza),119,119
467,1OT,0:51.0,LA Clippers full timeout,,119,119
468,1OT,0:42.0,Turnover by T. Harris (lost ball; steal by T. Ariza),,119,119
469,1OT,0:38.0,,Turnover by T. Ariza (lost ball; steal by P. Beverley),119,119
470,1OT,0:33.0,Shooting foul by T. Daniels (drawn by P. Beverley),,119,119
471,1OT,0:33.0,P. Beverley makes free throw 1 of 2,,120,119
472,1OT,0:33.0,P. Beverley makes free throw 2 of 2,,121,119
473,1OT,0:18.0,,D. Melton misses 2-pt layup from 6 ft,121,119
474,1OT,0:16.0,,Offensive rebound by D. Ayton,121,119
475,1OT,0:11.0,,D. Melton misses 3-pt jump shot from 24 ft,121,119
476,1OT,0:05.0,Defensive rebound by T. Harris,,121,119
477,1OT,0:01.0,Personal take foul by D. Ayton (drawn by A. Bradley),,121,119
478,1OT,0:01.0,A. Bradley makes free throw 1 of 2,,122,119
479,1OT,0:01.0,A. Bradley makes free throw 2 of 2,,123,119
480,1OT,0:01.0,,Phoenix full timeout,123,119
