,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA CLIPPERS_ACTION,PHOENIX_SCORE,LA CLIPPERS_SCORE
376,4,9:02.0,T. Daniels makes 2-pt jump shot from 18 ft,,82,109
377,4,8:55.0,,L. Williams makes 2-pt layup from 2 ft,82,111
378,4,8:37.0,D. Ayton makes 2-pt dunk from 3 ft (assist by D. Booker),,84,111
379,4,8:19.0,,L. Williams makes 2-pt layup from 3 ft (assist by M. Harrell),84,113
380,4,8:06.0,T. Daniels misses 3-pt jump shot from 26 ft,,84,113
381,4,8:03.0,Offensive rebound by D. Booker,,84,113
382,4,7:59.0,K. Oubre makes 3-pt jump shot from 26 ft (assist by D. Booker),,87,113
383,4,7:41.0,,L. Williams makes 2-pt jump shot from 2 ft,87,115
384,4,7:26.0,Turnover by D. Booker (bad pass; steal by T. Wallace),,87,115
385,4,7:22.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by T. Wallace),87,117
386,4,7:22.0,Phoenix full timeout,,87,117
387,4,7:22.0,T. Johnson enters the game for D. Bender,,87,117
388,4,7:04.0,T. Daniels misses 3-pt jump shot from 26 ft,,87,117
389,4,7:02.0,,Defensive rebound by M. Harrell,87,117
390,4,6:54.0,,Shooting foul by T. Daniels (drawn by M. Harrell),87,117
391,4,6:54.0,,M. Harrell misses free throw 1 of 2,87,117
392,4,6:54.0,,Offensive rebound by Team,87,117
393,4,6:54.0,,M. Harrell makes free throw 2 of 2,87,118
394,4,6:30.0,Turnover by Team (shot clock),,87,118
395,4,6:23.0,,L. Williams misses 3-pt jump shot from 27 ft,87,118
396,4,6:19.0,Defensive rebound by K. Oubre,,87,118
397,4,6:09.0,K. Oubre makes 3-pt jump shot from 26 ft (assist by T. Johnson),,90,118
398,4,5:50.0,,L. Williams misses 2-pt jump shot from 23 ft,90,118
399,4,5:48.0,Defensive rebound by T. Johnson,,90,118
400,4,5:45.0,T. Johnson makes 3-pt jump shot from 25 ft,,93,118
401,4,5:25.0,,J. Green makes 3-pt jump shot from 27 ft (assist by L. Williams),93,121
402,4,5:08.0,D. Ayton makes 2-pt jump shot from 21 ft,,95,121
403,4,4:57.0,,L. Williams makes 2-pt layup from 1 ft,95,123
404,4,4:30.0,D. Ayton makes 2-pt jump shot from 10 ft (assist by T. Johnson),,97,123
405,4,4:19.0,,Personal foul by T. Daniels (drawn by J. Green),97,123
406,4,4:19.0,,J. Motley enters the game for M. Harrell,97,123
407,4,4:19.0,,J. Robinson enters the game for L. Williams,97,123
408,4,4:11.0,,J. Green misses 3-pt jump shot from 28 ft,97,123
409,4,4:07.0,Defensive rebound by T. Daniels,,97,123
410,4,4:00.0,T. Daniels makes 2-pt jump shot from 15 ft,,99,123
411,4,4:00.0,Shooting foul by G. Temple (drawn by T. Daniels),,99,123
412,4,4:00.0,T. Daniels misses free throw 1 of 1,,99,123
413,4,3:59.0,,Defensive rebound by J. Green,99,123
414,4,3:47.0,Violation by Team (kicked ball),,99,123
415,4,3:47.0,,S. Thornwell enters the game for J. Green,99,123
416,4,3:41.0,,T. Wallace misses 2-pt jump shot from 6 ft,99,123
417,4,3:39.0,,Offensive rebound by J. Motley,99,123
418,4,3:37.0,,Turnover by J. Motley (bad pass),99,123
419,4,3:20.0,T. Daniels makes 2-pt jump shot from 8 ft (assist by T. Johnson),,101,123
420,4,3:05.0,,S. Thornwell misses 2-pt jump shot from 14 ft,101,123
421,4,3:03.0,Defensive rebound by D. Ayton,,101,123
422,4,3:01.0,K. Oubre makes 2-pt layup from 2 ft,,103,123
423,4,3:01.0,Shooting foul by S. Thornwell (drawn by K. Oubre),,103,123
424,4,3:01.0,K. Oubre makes free throw 1 of 1,,104,123
425,4,2:47.0,,J. Robinson makes 2-pt jump shot from 21 ft (assist by J. Motley),104,125
426,4,2:36.0,T. Daniels misses 3-pt jump shot from 24 ft,,104,125
427,4,2:34.0,Offensive rebound by T. Johnson,,104,125
428,4,2:30.0,K. Oubre misses 3-pt jump shot from 29 ft,,104,125
429,4,2:29.0,,Defensive rebound by J. Robinson,104,125
430,4,2:17.0,,Turnover by S. Thornwell (bad pass),104,125
431,4,2:17.0,,LA Clippers full timeout,104,125
432,4,2:17.0,D. Bender enters the game for D. Ayton,,104,125
433,4,2:17.0,J. Evans enters the game for D. Booker,,104,125
434,4,2:17.0,R. Holmes enters the game for T. Johnson,,104,125
435,4,2:17.0,E. Okobo enters the game for K. Oubre,,104,125
436,4,2:02.0,T. Daniels makes 2-pt jump shot from 18 ft (assist by R. Holmes),,106,125
437,4,1:50.0,,G. Temple makes 2-pt layup from 2 ft (assist by T. Wallace),106,127
438,4,1:35.0,Shooting foul by T. Wallace (drawn by E. Okobo),,106,127
439,4,1:35.0,E. Okobo misses free throw 1 of 2,,106,127
440,4,1:35.0,Offensive rebound by Team,,106,127
441,4,1:35.0,E. Okobo makes free throw 2 of 2,,107,127
442,4,1:23.0,,J. Motley makes 2-pt dunk from 3 ft (assist by J. Robinson),107,129
443,4,1:13.0,E. Okobo misses 3-pt jump shot from 27 ft,,107,129
444,4,1:07.0,,Defensive rebound by J. Robinson,107,129
445,4,0:59.0,,G. Temple makes 3-pt jump shot from 29 ft (assist by J. Motley),107,132
446,4,0:49.0,T. Daniels misses 3-pt jump shot from 24 ft,,107,132
447,4,0:47.0,,Defensive rebound by T. Wallace,107,132
448,4,0:41.0,,T. Wallace misses 2-pt layup from 3 ft (block by R. Holmes),107,132
449,4,0:41.0,,Offensive rebound by Team,107,132
450,4,0:37.0,,J. Motley makes 2-pt layup from 4 ft (assist by T. Wallace),107,134
451,4,0:16.0,Turnover by J. Evans (bad pass; steal by J. Motley),,107,134
