,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MIAMI_ACTION,OKLAHOMA CITY_SCORE,MIAMI_SCORE
385,4,6:17.0,Oklahoma City full timeout,,106,89
386,4,6:17.0,S. Adams enters the game for A. Nader,,106,89
387,4,6:17.0,P. George enters the game for N. Noel,,106,89
388,4,6:17.0,J. Grant enters the game for P. Patterson,,106,89
389,4,6:02.0,P. George misses 3-pt jump shot from 24 ft,,106,89
390,4,6:00.0,,Defensive rebound by D. Waiters,106,89
391,4,5:52.0,,D. Waiters misses 2-pt layup from 1 ft,106,89
392,4,5:50.0,Defensive rebound by P. George,,106,89
393,4,5:45.0,P. George makes 3-pt jump shot from 25 ft,,109,89
394,4,5:17.0,,J. Richardson misses 2-pt jump shot from 20 ft,109,89
395,4,5:14.0,Defensive rebound by R. Westbrook,,109,89
396,4,5:13.0,R. Westbrook makes 2-pt jump shot from 12 ft,,111,89
397,4,5:13.0,Shooting foul by J. Winslow (drawn by R. Westbrook),,111,89
398,4,5:13.0,D. Schröder enters the game for Á. Abrines,,111,89
399,4,5:13.0,R. Westbrook misses free throw 1 of 1,,111,89
400,4,5:13.0,,Defensive rebound by K. Olynyk,111,89
401,4,4:58.0,,J. Richardson makes 2-pt layup from 1 ft (assist by K. Olynyk),111,91
402,4,4:49.0,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,114,91
403,4,4:31.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by K. Olynyk),114,93
404,4,4:18.0,Turnover by R. Westbrook (bad pass),,114,93
405,4,4:18.0,,Miami full timeout,114,93
406,4,4:18.0,,W. Ellington enters the game for J. Richardson,114,93
407,4,4:18.0,,R. McGruder enters the game for J. Winslow,114,93
408,4,4:00.0,,Turnover by K. Olynyk (bad pass; steal by P. George),114,93
409,4,3:59.0,Personal take foul by B. Adebayo (drawn by R. Westbrook),,114,93
410,4,3:49.0,J. Grant misses 3-pt jump shot from 24 ft,,114,93
411,4,3:46.0,,Defensive rebound by B. Adebayo,114,93
412,4,3:40.0,,R. McGruder misses 3-pt jump shot from 25 ft,114,93
413,4,3:38.0,,Offensive rebound by Team,114,93
414,4,3:38.0,A. Nader enters the game for R. Westbrook,,114,93
415,4,3:27.0,,D. Waiters misses 3-pt jump shot from 25 ft,114,93
416,4,3:25.0,Defensive rebound by P. George,,114,93
417,4,3:05.0,P. George misses 3-pt jump shot from 25 ft,,114,93
418,4,3:02.0,,Defensive rebound by D. Waiters,114,93
419,4,2:56.0,,R. McGruder makes 2-pt dunk at rim (assist by B. Adebayo),114,95
420,4,2:44.0,S. Adams makes 2-pt dunk from 2 ft (assist by A. Nader),,116,95
421,4,2:44.0,Shooting foul by K. Olynyk (drawn by S. Adams),,116,95
422,4,2:44.0,Á. Abrines enters the game for P. George,,116,95
423,4,2:44.0,H. Diallo enters the game for J. Grant,,116,95
424,4,2:44.0,S. Adams makes free throw 1 of 1,,117,95
425,4,2:26.0,,R. McGruder misses 3-pt jump shot from 25 ft,117,95
426,4,2:23.0,Defensive rebound by A. Nader,,117,95
427,4,2:21.0,Oklahoma City full timeout,,117,95
428,4,2:21.0,T. Ferguson enters the game for S. Adams,,117,95
429,4,2:21.0,N. Noel enters the game for D. Schröder,,117,95
430,4,2:12.0,Á. Abrines misses 2-pt layup from 2 ft,,117,95
431,4,2:10.0,,Defensive rebound by K. Olynyk,117,95
432,4,2:05.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by D. Waiters),117,98
433,4,1:37.0,H. Diallo misses 2-pt jump shot from 9 ft,,117,98
434,4,1:35.0,Offensive rebound by H. Diallo,,117,98
435,4,1:35.0,H. Diallo misses 2-pt layup at rim,,117,98
436,4,1:34.0,,Defensive rebound by D. Waiters,117,98
437,4,1:29.0,,K. Olynyk makes 2-pt layup from 1 ft,117,100
438,4,1:15.0,A. Nader misses 2-pt layup from 2 ft,,117,100
439,4,1:12.0,,Defensive rebound by K. Olynyk,117,100
440,4,1:03.0,,Turnover by K. Olynyk (bad pass; steal by H. Diallo),117,100
441,4,1:01.0,Shooting foul by B. Adebayo (drawn by H. Diallo),,117,100
442,4,1:01.0,H. Diallo misses free throw 1 of 2,,117,100
443,4,1:01.0,Offensive rebound by Team,,117,100
444,4,1:01.0,H. Diallo makes free throw 2 of 2,,118,100
445,4,0:41.0,,Personal foul by N. Noel (drawn by B. Adebayo),118,100
446,4,0:37.0,,K. Olynyk makes 2-pt dunk from 1 ft,118,102
447,4,0:25.0,Turnover by H. Diallo (bad pass; steal by D. Waiters),,118,102
448,4,0:15.0,,Turnover by R. McGruder (bad pass; steal by H. Diallo),118,102
