,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
376,4,11:20.0,L. Shamet makes 3-pt jump shot from 25 ft (assist by L. Williams),,90,82
377,4,11:14.0,,Personal foul by L. Shamet (drawn by B. Bogdanović),90,82
378,4,11:12.0,,Personal foul by G. Temple (drawn by B. Bogdanović),90,82
379,4,11:04.0,,B. Bogdanović misses 2-pt layup from 6 ft,90,82
380,4,11:01.0,Defensive rebound by J. Green,,90,82
381,4,10:56.0,L. Williams makes 2-pt layup from 2 ft,,92,82
382,4,10:37.0,,H. Giles misses 2-pt layup from 4 ft,92,82
383,4,10:34.0,,Offensive rebound by C. Brewer,92,82
384,4,10:33.0,,C. Brewer makes 2-pt layup from 2 ft,92,84
385,4,10:24.0,G. Temple misses 3-pt jump shot from 25 ft,,92,84
386,4,10:22.0,,Defensive rebound by H. Giles,92,84
387,4,10:14.0,,C. Brewer makes 2-pt layup from 2 ft (assist by H. Giles),92,86
388,4,9:58.0,J. Green makes 3-pt jump shot from 25 ft (assist by L. Williams),,95,86
389,4,9:39.0,,C. Brewer misses 3-pt jump shot from 24 ft,95,86
390,4,9:36.0,Defensive rebound by J. Green,,95,86
391,4,9:25.0,L. Shamet makes 2-pt jump shot from 8 ft,,97,86
392,4,9:21.0,,Sacramento full timeout,97,86
393,4,9:21.0,,W. Cauley-Stein enters the game for A. Burks,97,86
394,4,9:21.0,,D. Fox enters the game for H. Giles,97,86
395,4,9:03.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by H. Barnes),97,89
396,4,8:36.0,L. Shamet makes 3-pt jump shot from 25 ft (assist by L. Williams),,100,89
397,4,8:22.0,,D. Fox makes 2-pt layup from 2 ft,100,91
398,4,8:09.0,L. Williams makes 2-pt jump shot from 9 ft,,102,91
399,4,7:57.0,,B. Bogdanović misses 2-pt jump shot from 6 ft,102,91
400,4,7:54.0,Defensive rebound by L. Shamet,,102,91
401,4,7:54.0,S. Gilgeous-Alexander enters the game for G. Temple,,102,91
402,4,7:54.0,,B. Hield enters the game for C. Brewer,102,91
403,4,7:34.0,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),,104,91
404,4,7:29.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,104,91
405,4,7:25.0,Defensive rebound by J. Green,,104,91
406,4,7:17.0,L. Shamet misses 3-pt jump shot from 23 ft,,104,91
407,4,7:14.0,Offensive rebound by S. Gilgeous-Alexander,,104,91
408,4,7:10.0,LA Clippers full timeout,,104,91
409,4,6:58.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,,104,91
410,4,6:56.0,Offensive rebound by M. Harrell,,104,91
411,4,6:54.0,M. Harrell misses 2-pt layup from 2 ft (block by W. Cauley-Stein),,104,91
412,4,6:50.0,,Defensive rebound by D. Fox,104,91
413,4,6:48.0,,H. Barnes misses 3-pt jump shot from 26 ft,104,91
414,4,6:48.0,Defensive rebound by J. Green,,104,91
415,4,6:28.0,J. Green misses 3-pt jump shot from 25 ft,,104,91
416,4,6:19.0,,Defensive rebound by B. Hield,104,91
417,4,6:09.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by D. Fox),104,93
418,4,6:09.0,,Shooting foul by M. Harrell (drawn by W. Cauley-Stein),104,93
419,4,6:09.0,P. Beverley enters the game for J. Green,,104,93
420,4,6:09.0,D. Gallinari enters the game for L. Shamet,,104,93
421,4,6:09.0,,W. Cauley-Stein makes free throw 1 of 1,104,94
422,4,5:56.0,L. Williams misses 2-pt layup from 2 ft,,104,94
423,4,5:54.0,,Defensive rebound by W. Cauley-Stein,104,94
424,4,5:50.0,,H. Barnes makes 2-pt dunk from 1 ft (assist by D. Fox),104,96
425,4,5:29.0,D. Gallinari misses 3-pt jump shot from 25 ft,,104,96
426,4,5:26.0,,Defensive rebound by H. Barnes,104,96
427,4,5:20.0,,Shooting foul by D. Gallinari (drawn by W. Cauley-Stein),104,96
428,4,5:20.0,,W. Cauley-Stein misses free throw 1 of 2,104,96
429,4,5:20.0,,Offensive rebound by Team,104,96
430,4,5:20.0,L. Shamet enters the game for L. Williams,,104,96
431,4,5:20.0,,W. Cauley-Stein makes free throw 2 of 2,104,97
432,4,5:07.0,Turnover by D. Gallinari (bad pass; steal by B. Bogdanović),,104,97
433,4,5:05.0,,B. Bogdanović makes 2-pt layup from 2 ft,104,99
434,4,5:05.0,LA Clippers full timeout,,104,99
435,4,4:55.0,Offensive foul by P. Beverley (drawn by B. Bogdanović),,104,99
436,4,4:55.0,Turnover by P. Beverley (offensive foul),,104,99
437,4,4:47.0,,B. Hield misses 3-pt jump shot from 25 ft,104,99
438,4,4:43.0,Defensive rebound by P. Beverley,,104,99
439,4,4:21.0,S. Gilgeous-Alexander misses 2-pt jump shot from 18 ft,,104,99
440,4,4:15.0,Offensive rebound by P. Beverley,,104,99
441,4,4:04.0,P. Beverley misses 2-pt jump shot from 14 ft,,104,99
442,4,4:01.0,,Defensive rebound by D. Fox,104,99
443,4,3:51.0,,Personal foul by M. Harrell (drawn by B. Bogdanović),104,99
444,4,3:51.0,,B. Bogdanović makes free throw 1 of 2,104,100
445,4,3:51.0,L. Williams enters the game for L. Shamet,,104,100
446,4,3:51.0,,B. Bogdanović makes free throw 2 of 2,104,101
447,4,3:41.0,Shooting foul by H. Barnes (drawn by D. Gallinari),,104,101
448,4,3:41.0,D. Gallinari makes free throw 1 of 2,,105,101
449,4,3:41.0,D. Gallinari makes free throw 2 of 2,,106,101
450,4,3:25.0,,B. Hield misses 3-pt jump shot from 25 ft,106,101
451,4,3:21.0,Defensive rebound by D. Gallinari,,106,101
452,4,3:12.0,L. Williams misses 3-pt jump shot from 25 ft,,106,101
453,4,3:10.0,Offensive rebound by M. Harrell,,106,101
454,4,3:08.0,M. Harrell makes 2-pt dunk from 2 ft,,108,101
455,4,2:59.0,,D. Fox makes 2-pt layup from 2 ft,108,103
456,4,2:36.0,L. Williams makes 2-pt jump shot from 10 ft,,110,103
457,4,2:25.0,,D. Fox misses 3-pt jump shot from 25 ft,110,103
458,4,2:20.0,Defensive rebound by P. Beverley,,110,103
459,4,2:09.0,Turnover by L. Williams (bad pass; steal by D. Fox),,110,103
460,4,2:05.0,,H. Barnes makes 2-pt dunk from 1 ft (assist by D. Fox),110,105
461,4,1:44.0,Personal foul by B. Hield (drawn by M. Harrell),,110,105
462,4,1:28.0,D. Gallinari misses 3-pt jump shot from 28 ft,,110,105
463,4,1:24.0,,Defensive rebound by W. Cauley-Stein,110,105
464,4,1:16.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),110,107
465,4,0:56.0,L. Williams makes 2-pt jump shot from 19 ft,,112,107
466,4,0:50.0,,D. Fox makes 2-pt layup from 2 ft,112,109
467,4,0:32.0,L. Williams misses 2-pt jump shot from 22 ft,,112,109
468,4,0:29.0,Offensive rebound by L. Williams,,112,109
469,4,0:16.0,L. Williams misses 2-pt jump shot from 12 ft,,112,109
470,4,0:16.0,Offensive rebound by M. Harrell,,112,109
471,4,0:15.0,Turnover by M. Harrell (lost ball; steal by B. Hield),,112,109
472,4,0:09.0,,Offensive foul by H. Barnes (drawn by D. Gallinari),112,109
473,4,0:09.0,,Turnover by H. Barnes (offensive foul),112,109
474,4,0:09.0,LA Clippers full timeout,,112,109
475,4,0:09.0,J. Green enters the game for S. Gilgeous-Alexander,,112,109
476,4,0:09.0,L. Shamet enters the game for M. Harrell,,112,109
477,4,0:07.0,Personal take foul by B. Hield (drawn by L. Williams),,112,109
478,4,0:07.0,L. Williams makes free throw 1 of 2,,113,109
479,4,0:07.0,M. Harrell enters the game for J. Green,,113,109
480,4,0:07.0,L. Williams makes free throw 2 of 2,,114,109
481,4,0:07.0,,Sacramento full timeout,114,109
482,4,0:07.0,J. Green enters the game for D. Gallinari,,114,109
483,4,0:07.0,S. Thornwell enters the game for L. Williams,,114,109
484,4,0:04.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,114,109
485,4,0:01.0,Defensive rebound by M. Harrell,,114,109
486,4,0:01.0,Personal take foul by B. Hield (drawn by M. Harrell),,114,109
487,4,0:01.0,,Y. Ferrell enters the game for B. Hield,114,109
488,4,0:01.0,M. Harrell makes free throw 1 of 2,,115,109
489,4,0:01.0,M. Harrell makes free throw 2 of 2,,116,109
