,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PHOENIX_ACTION,MINNESOTA_SCORE,PHOENIX_SCORE
387,4,7:00.0,,T. Warren makes 2-pt jump shot from 8 ft (assist by J. Crawford),84,96
388,4,6:59.0,Minnesota full timeout,,84,96
389,4,6:59.0,D. Šarić enters the game for T. Jones,,84,96
390,4,6:59.0,J. Teague enters the game for A. Tolliver,,84,96
391,4,6:38.0,R. Covington misses 3-pt jump shot from 24 ft,,84,96
392,4,6:36.0,,Defensive rebound by T. Warren,84,96
393,4,6:19.0,,T. Warren misses 2-pt jump shot from 7 ft,84,96
394,4,6:17.0,Defensive rebound by D. Šarić,,84,96
395,4,6:12.0,D. Rose misses 2-pt layup from 1 ft,,84,96
396,4,6:09.0,,Defensive rebound by J. Evans,84,96
397,4,6:04.0,,Turnover by J. Crawford (lost ball; steal by R. Covington),84,96
398,4,6:01.0,D. Rose makes 2-pt layup at rim (assist by R. Covington),,86,96
399,4,5:35.0,,T. Warren misses 2-pt jump shot from 8 ft,86,96
400,4,5:33.0,Defensive rebound by K. Towns,,86,96
401,4,5:22.0,D. Rose makes 3-pt jump shot from 23 ft (assist by D. Šarić),,89,96
402,4,5:20.0,,Phoenix full timeout,89,96
403,4,5:20.0,A. Wiggins enters the game for R. Covington,,89,96
404,4,5:20.0,,D. Booker enters the game for J. Evans,89,96
405,4,4:56.0,,M. Bridges misses 2-pt jump shot from 10 ft,89,96
406,4,4:52.0,,Offensive rebound by D. Ayton,89,96
407,4,4:51.0,,D. Ayton makes 2-pt layup from 1 ft,89,98
408,4,4:32.0,D. Rose misses 2-pt layup from 3 ft,,89,98
409,4,4:28.0,Offensive rebound by K. Towns,,89,98
410,4,4:28.0,K. Towns misses 2-pt layup from 2 ft,,89,98
411,4,4:26.0,,Defensive rebound by D. Booker,89,98
412,4,4:24.0,,D. Booker misses 3-pt jump shot from 25 ft,89,98
413,4,4:24.0,Defensive rebound by Team,,89,98
414,4,4:13.0,Personal foul by D. Booker (drawn by D. Šarić),,89,98
415,4,4:04.0,Turnover by J. Teague (bad pass),,89,98
416,4,3:42.0,,J. Crawford misses 3-pt jump shot from 28 ft,89,98
417,4,3:41.0,,Offensive rebound by Team,89,98
418,4,3:41.0,Loose ball foul by K. Towns (drawn by D. Ayton),,89,98
419,4,3:31.0,,T. Warren misses 3-pt jump shot from 25 ft,89,98
420,4,3:26.0,,Offensive rebound by M. Bridges,89,98
421,4,3:18.0,,D. Booker misses 2-pt jump shot from 17 ft,89,98
422,4,3:14.0,Defensive rebound by D. Šarić,,89,98
423,4,2:59.0,J. Teague misses 3-pt jump shot from 25 ft,,89,98
424,4,2:53.0,,Defensive rebound by D. Ayton,89,98
425,4,2:33.0,,J. Crawford misses 2-pt jump shot from 12 ft,89,98
426,4,2:31.0,,Offensive rebound by D. Ayton,89,98
427,4,2:28.0,,T. Warren misses 2-pt layup from 4 ft (block by K. Towns),89,98
428,4,2:28.0,,Offensive rebound by Team,89,98
429,4,2:18.0,,D. Booker misses 2-pt jump shot from 13 ft,89,98
430,4,2:18.0,Defensive rebound by Team,,89,98
431,4,2:08.0,D. Šarić misses 2-pt layup from 1 ft,,89,98
432,4,2:06.0,,Defensive rebound by D. Booker,89,98
433,4,2:02.0,,M. Bridges misses 3-pt jump shot from 24 ft,89,98
434,4,1:58.0,,Offensive rebound by T. Warren,89,98
435,4,1:58.0,,T. Warren makes 2-pt layup at rim,89,100
436,4,1:58.0,Minnesota full timeout,,89,100
437,4,1:46.0,D. Rose makes 2-pt jump shot from 19 ft (assist by J. Teague),,91,100
438,4,1:31.0,,Shooting foul by J. Teague (drawn by D. Ayton),91,100
439,4,1:31.0,,D. Ayton misses free throw 1 of 2,91,100
440,4,1:31.0,,Offensive rebound by Team,91,100
441,4,1:31.0,,D. Ayton makes free throw 2 of 2,91,101
442,4,1:25.0,A. Wiggins misses 3-pt jump shot from 27 ft,,91,101
443,4,1:22.0,Offensive rebound by J. Teague,,91,101
444,4,1:20.0,D. Šarić makes 2-pt layup at rim (assist by J. Teague),,93,101
445,4,1:20.0,Shooting foul by T. Warren (drawn by D. Šarić),,93,101
446,4,1:20.0,D. Šarić makes free throw 1 of 1,,94,101
447,4,1:00.0,,D. Ayton makes 2-pt dunk at rim (assist by J. Crawford),94,103
448,4,0:55.0,K. Towns misses 3-pt jump shot from 27 ft,,94,103
449,4,0:52.0,,Defensive rebound by Team,94,103
450,4,0:52.0,Loose ball foul by D. Šarić (drawn by T. Warren),,94,103
451,4,0:52.0,,T. Warren makes free throw 1 of 2,94,104
452,4,0:52.0,,T. Warren makes free throw 2 of 2,94,105
453,4,0:52.0,Minnesota full timeout,,94,105
454,4,0:51.0,K. Towns makes 3-pt jump shot from 26 ft (assist by A. Wiggins),,97,105
455,4,0:32.0,,D. Booker makes 2-pt layup from 1 ft (assist by J. Crawford),97,107
456,4,0:18.0,K. Towns makes 2-pt layup from 1 ft (assist by J. Teague),,99,107
