,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
377,4,9:18.0,A. Crabbe enters the game for R. Kurucs,,98,85
378,4,9:18.0,R. Hollis-Jefferson enters the game for D. Russell,,98,85
379,4,9:18.0,,K. Knox misses free throw 1 of 1,98,85
380,4,9:18.0,Defensive rebound by R. Hollis-Jefferson,,98,85
381,4,8:53.0,S. Dinwiddie misses 2-pt jump shot from 2 ft,,98,85
382,4,8:52.0,,Defensive rebound by K. Knox,98,85
383,4,8:46.0,,K. Knox makes 2-pt layup from 1 ft (assist by F. Ntilikina),98,87
384,4,8:21.0,R. Hollis-Jefferson makes 2-pt jump shot from 8 ft (assist by D. Carroll),,100,87
385,4,7:54.0,,A. Trier makes 2-pt layup from 2 ft,100,89
386,4,7:48.0,Turnover by D. Carroll (out of bounds lost ball),,100,89
387,4,7:48.0,J. Allen enters the game for E. Davis,,100,89
388,4,7:34.0,,K. Knox makes 2-pt jump shot from 20 ft (assist by M. Robinson),100,91
389,4,7:04.0,D. Carroll misses 3-pt jump shot from 25 ft,,100,91
390,4,7:00.0,,Defensive rebound by D. Dotson,100,91
391,4,6:51.0,,A. Trier misses 3-pt jump shot from 28 ft,100,91
392,4,6:48.0,,Offensive rebound by M. Robinson,100,91
393,4,6:45.0,,Shooting foul by J. Allen (drawn by K. Knox),100,91
394,4,6:45.0,J. Harris enters the game for D. Carroll,,100,91
395,4,6:45.0,D. Russell enters the game for S. Dinwiddie,,100,91
396,4,6:45.0,,K. Knox misses free throw 1 of 2,100,91
397,4,6:45.0,,Offensive rebound by Team,100,91
398,4,6:45.0,,K. Knox makes free throw 2 of 2,100,92
399,4,6:35.0,Shooting foul by M. Robinson (drawn by R. Hollis-Jefferson),,100,92
400,4,6:35.0,R. Hollis-Jefferson misses free throw 1 of 2,,100,92
401,4,6:35.0,Offensive rebound by Team,,100,92
402,4,6:35.0,R. Hollis-Jefferson makes free throw 2 of 2,,101,92
403,4,6:19.0,,F. Ntilikina makes 2-pt jump shot from 8 ft,101,94
404,4,5:54.0,Turnover by Team (shot clock),,101,94
405,4,5:38.0,,F. Ntilikina makes 2-pt hook shot from 2 ft (assist by M. Robinson),101,96
406,4,5:25.0,Turnover by D. Russell (bad pass; steal by M. Robinson),,101,96
407,4,5:17.0,,D. Dotson misses 2-pt layup from 1 ft,101,96
408,4,5:13.0,Defensive rebound by R. Hollis-Jefferson,,101,96
409,4,5:04.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by D. Russell),,103,96
410,4,5:04.0,,Violation by Team (def goaltending),103,96
411,4,4:53.0,,F. Ntilikina misses 3-pt jump shot from 27 ft,103,96
412,4,4:50.0,Defensive rebound by R. Hollis-Jefferson,,103,96
413,4,4:32.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Russell),,106,96
414,4,4:31.0,,New York full timeout,106,96
415,4,4:31.0,S. Dinwiddie enters the game for D. Russell,,106,96
416,4,4:20.0,,Offensive foul by D. Dotson (drawn by A. Crabbe),106,96
417,4,4:20.0,,Turnover by D. Dotson (offensive foul),106,96
418,4,3:56.0,R. Hollis-Jefferson misses 2-pt jump shot from 12 ft (block by M. Robinson),,106,96
419,4,3:53.0,,Defensive rebound by M. Robinson,106,96
420,4,3:49.0,,K. Knox misses 3-pt jump shot from 23 ft,106,96
421,4,3:47.0,,Offensive rebound by M. Robinson,106,96
422,4,3:47.0,,Shooting foul by R. Hollis-Jefferson (drawn by M. Robinson),106,96
423,4,3:47.0,,M. Robinson misses free throw 1 of 2,106,96
424,4,3:47.0,,Offensive rebound by Team,106,96
425,4,3:47.0,,M. Robinson misses free throw 2 of 2,106,96
426,4,3:45.0,Defensive rebound by J. Harris,,106,96
427,4,3:23.0,Turnover by Team (shot clock),,106,96
428,4,3:11.0,,D. Dotson misses 3-pt jump shot from 26 ft,106,96
429,4,3:10.0,Defensive rebound by Team,,106,96
430,4,2:54.0,S. Dinwiddie makes 2-pt dunk from 1 ft,,108,96
431,4,2:40.0,,A. Trier misses 2-pt layup from 1 ft,108,96
432,4,2:39.0,,Offensive rebound by M. Robinson,108,96
433,4,2:39.0,,M. Robinson makes 2-pt layup from 2 ft,108,98
434,4,2:39.0,,Shooting foul by J. Harris (drawn by M. Robinson),108,98
435,4,2:39.0,,M. Robinson misses free throw 1 of 1,108,98
436,4,2:37.0,Defensive rebound by J. Allen,,108,98
437,4,2:16.0,S. Dinwiddie makes 2-pt layup from 3 ft,,110,98
438,4,2:16.0,,Violation by Team (def goaltending),110,98
439,4,2:04.0,,Shooting foul by J. Allen (drawn by A. Trier),110,98
440,4,2:04.0,,A. Trier makes free throw 1 of 2,110,99
441,4,2:04.0,D. Carroll enters the game for J. Allen,,110,99
442,4,2:04.0,,A. Trier makes free throw 2 of 2,110,100
443,4,1:36.0,S. Dinwiddie misses 2-pt jump shot from 22 ft,,110,100
444,4,1:34.0,,Defensive rebound by M. Robinson,110,100
445,4,1:34.0,,Shooting foul by D. Carroll (drawn by A. Trier),110,100
446,4,1:34.0,,A. Trier misses free throw 1 of 2,110,100
447,4,1:34.0,,Offensive rebound by Team,110,100
448,4,1:34.0,,A. Trier makes free throw 2 of 2,110,101
449,4,1:10.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,110,101
450,4,1:10.0,Offensive rebound by Team,,110,101
451,4,1:10.0,Turnover by Team (shot clock),,110,101
452,4,0:59.0,,F. Ntilikina makes 3-pt jump shot from 26 ft (assist by D. Dotson),110,104
453,4,0:40.0,Shooting foul by D. Dotson (drawn by R. Hollis-Jefferson),,110,104
454,4,0:40.0,R. Hollis-Jefferson misses free throw 1 of 2,,110,104
455,4,0:40.0,Offensive rebound by Team,,110,104
456,4,0:40.0,R. Hollis-Jefferson misses free throw 2 of 2,,110,104
457,4,0:38.0,,Defensive rebound by A. Trier,110,104
458,4,0:35.0,,A. Trier misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),110,104
459,4,0:34.0,Defensive rebound by Team,,110,104
460,4,0:34.0,Brooklyn full timeout,,110,104
461,4,0:32.0,S. Dinwiddie makes 2-pt dunk from 1 ft (assist by D. Carroll),,112,104
462,4,0:26.0,,Turnover by A. Trier (bad pass; steal by R. Hollis-Jefferson),112,104
463,4,0:01.0,Turnover by Team (shot clock),,112,104
