,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
384,4,8:05.0,J. Green misses 3-pt jump shot from 28 ft,,99,93
385,4,8:02.0,,Defensive rebound by L. James,99,93
386,4,7:57.0,,Shooting foul by J. Green (drawn by L. James),99,93
387,4,7:57.0,,L. James misses free throw 1 of 2,99,93
388,4,7:57.0,,Offensive rebound by Team,99,93
389,4,7:57.0,D. Gallinari enters the game for J. Green,,99,93
390,4,7:57.0,,L. James makes free throw 2 of 2,99,94
391,4,7:38.0,D. Gallinari makes 3-pt jump shot from 27 ft (assist by M. Harrell),,102,94
392,4,7:16.0,,K. Kuzma misses 3-pt jump shot from 27 ft,102,94
393,4,7:14.0,Defensive rebound by D. Gallinari,,102,94
394,4,7:05.0,Personal foul by K. Kuzma (drawn by M. Harrell),,102,94
395,4,6:48.0,D. Gallinari misses 2-pt jump shot from 11 ft,,102,94
396,4,6:46.0,,Defensive rebound by R. Rondo,102,94
397,4,6:38.0,,R. Rondo misses 3-pt jump shot from 26 ft,102,94
398,4,6:36.0,Defensive rebound by D. Gallinari,,102,94
399,4,6:21.0,Shooting foul by J. Hart (drawn by M. Harrell),,102,94
400,4,6:21.0,M. Harrell misses free throw 1 of 2,,102,94
401,4,6:21.0,Offensive rebound by Team,,102,94
402,4,6:21.0,,R. Bullock enters the game for K. Caldwell-Pope,102,94
403,4,6:21.0,M. Harrell misses free throw 2 of 2,,102,94
404,4,6:16.0,,Defensive rebound by L. James,102,94
405,4,6:06.0,,K. Kuzma misses 2-pt layup from 2 ft,102,94
406,4,6:04.0,Defensive rebound by L. Williams,,102,94
407,4,6:04.0,Personal take foul by R. Rondo (drawn by L. Williams),,102,94
408,4,6:04.0,,LA Lakers full timeout,102,94
409,4,6:04.0,,K. Caldwell-Pope enters the game for K. Kuzma,102,94
410,4,5:47.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Shamet),,104,94
411,4,5:27.0,,R. Bullock misses 3-pt jump shot from 26 ft,104,94
412,4,5:24.0,Defensive rebound by P. Beverley,,104,94
413,4,5:14.0,L. Williams misses 2-pt layup from 3 ft (block by L. James),,104,94
414,4,5:10.0,,Defensive rebound by J. Hart,104,94
415,4,5:06.0,,R. Bullock misses 3-pt jump shot from 24 ft,104,94
416,4,5:02.0,Defensive rebound by D. Gallinari,,104,94
417,4,4:42.0,M. Harrell misses 2-pt jump shot from 16 ft,,104,94
418,4,4:38.0,,Defensive rebound by R. Bullock,104,94
419,4,4:27.0,,L. James misses 2-pt layup from 2 ft,104,94
420,4,4:26.0,Defensive rebound by P. Beverley,,104,94
421,4,4:06.0,L. Shamet makes 3-pt jump shot from 27 ft (assist by P. Beverley),,107,94
422,4,4:05.0,,LA Lakers full timeout,107,94
423,4,3:55.0,,L. James makes 2-pt layup from 3 ft (assist by R. Rondo),107,96
424,4,3:30.0,M. Harrell makes 2-pt dunk from 1 ft (assist by P. Beverley),,109,96
425,4,3:14.0,,R. Rondo misses 3-pt jump shot from 27 ft,109,96
426,4,3:10.0,Defensive rebound by M. Harrell,,109,96
427,4,2:49.0,P. Beverley misses 3-pt jump shot from 26 ft,,109,96
428,4,2:46.0,,Defensive rebound by R. Rondo,109,96
429,4,2:42.0,,J. Hart misses 3-pt jump shot from 27 ft,109,96
430,4,2:40.0,Defensive rebound by P. Beverley,,109,96
431,4,2:18.0,Turnover by Team (shot clock),,109,96
432,4,2:12.0,,L. James makes 2-pt layup from 1 ft,109,98
433,4,2:12.0,,Shooting foul by M. Harrell (drawn by L. James),109,98
434,4,2:12.0,,L. James misses free throw 1 of 1,109,98
435,4,2:10.0,Defensive rebound by M. Harrell,,109,98
436,4,1:54.0,L. Williams makes 2-pt jump shot from 1 ft,,111,98
437,4,1:50.0,,Shooting foul by L. Shamet (drawn by J. Hart),111,98
438,4,1:50.0,,J. Hart makes free throw 1 of 2,111,99
439,4,1:50.0,,J. Hart makes free throw 2 of 2,111,100
440,4,1:25.0,M. Harrell misses 2-pt jump shot from 15 ft,,111,100
441,4,1:23.0,Offensive rebound by P. Beverley,,111,100
442,4,1:11.0,L. Williams misses 2-pt layup from 1 ft (block by K. Caldwell-Pope),,111,100
443,4,1:11.0,Offensive rebound by L. Williams,,111,100
444,4,1:11.0,L. Williams makes 2-pt layup at rim,,113,100
445,4,0:55.0,,J. Hart misses 2-pt layup from 3 ft,113,100
446,4,0:52.0,Defensive rebound by P. Beverley,,113,100
447,4,0:35.0,L. Williams misses 3-pt jump shot from 26 ft,,113,100
448,4,0:32.0,,Defensive rebound by J. Hart,113,100
449,4,0:27.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by R. Rondo),113,103
450,4,0:03.0,Turnover by Team (shot clock),,113,103
451,4,0:00.0,,J. Hart makes 2-pt layup from 1 ft,113,105
