,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
384,4,3:12.0,,Turnover by Team (shot clock),90,82
385,4,3:12.0,,D. Wade enters the game for R. McGruder,90,82
386,4,3:10.0,Orlando full timeout,,90,82
387,4,3:06.0,Shooting foul by J. Richardson (drawn by T. Ross),,90,82
388,4,3:06.0,T. Ross makes free throw 1 of 3,,91,82
389,4,3:06.0,T. Ross makes free throw 2 of 3,,92,82
390,4,3:06.0,T. Ross makes free throw 3 of 3,,93,82
391,4,2:54.0,,K. Olynyk misses 3-pt jump shot from 25 ft,93,82
392,4,2:53.0,,Offensive rebound by J. Winslow,93,82
393,4,2:51.0,,Personal foul by D. Augustin (drawn by J. Winslow),93,82
394,4,2:49.0,,Personal foul by D. Augustin (drawn by J. Richardson),93,82
395,4,2:38.0,,D. Wade misses 3-pt jump shot from 26 ft,93,82
396,4,2:35.0,,Offensive rebound by J. Winslow,93,82
397,4,2:25.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Richardson),93,85
398,4,1:58.0,D. Augustin misses 3-pt jump shot from 25 ft,,93,85
399,4,1:57.0,Offensive rebound by Team,,93,85
400,4,1:56.0,,Loose ball foul by J. Richardson (drawn by J. Isaac),93,85
401,4,1:56.0,J. Isaac makes free throw 1 of 2,,94,85
402,4,1:56.0,J. Isaac makes free throw 2 of 2,,95,85
403,4,1:45.0,,J. Richardson misses 3-pt jump shot from 25 ft,95,85
404,4,1:42.0,Defensive rebound by A. Gordon,,95,85
405,4,1:37.0,D. Augustin makes 3-pt jump shot from 24 ft (assist by T. Ross),,98,85
406,4,1:37.0,,Miami full timeout,98,85
407,4,1:29.0,,D. Wade misses 3-pt jump shot from 23 ft,98,85
408,4,1:27.0,,Offensive rebound by K. Olynyk,98,85
409,4,1:23.0,,D. Wade makes 3-pt jump shot from 23 ft (assist by K. Olynyk),98,88
410,4,1:14.0,Personal foul by D. Wade (drawn by D. Augustin),,98,88
411,4,1:14.0,D. Augustin makes free throw 1 of 2,,99,88
412,4,1:14.0,D. Augustin makes free throw 2 of 2,,100,88
413,4,1:10.0,,D. Wade makes 2-pt layup from 1 ft,100,90
414,4,0:46.0,D. Augustin makes 3-pt jump shot from 26 ft (assist by A. Gordon),,103,90
415,4,0:41.0,,Turnover by D. Wade (bad pass; steal by J. Isaac),103,90
416,4,0:40.0,Shooting foul by J. Winslow (drawn by J. Isaac),,103,90
417,4,0:40.0,J. Isaac makes free throw 1 of 2,,104,90
418,4,0:40.0,,T. Johnson enters the game for D. Wade,104,90
419,4,0:40.0,J. Isaac makes free throw 2 of 2,,105,90
420,4,0:25.0,,B. Adebayo misses 2-pt jump shot from 16 ft,105,90
421,4,0:22.0,Defensive rebound by T. Ross,,105,90
422,4,0:01.0,Turnover by Team (shot clock),,105,90
