,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DETROIT_ACTION,GOLDEN STATE_SCORE,DETROIT_SCORE
389,4,7:01.0,Defensive rebound by S. Livingston,,84,92
390,4,6:40.0,K. Durant misses 3-pt jump shot from 27 ft,,84,92
391,4,6:37.0,,Defensive rebound by B. Griffin,84,92
392,4,6:19.0,,R. Jackson makes 2-pt layup from 4 ft,84,94
393,4,6:10.0,Turnover by S. Livingston (bad pass; steal by R. Bullock),,84,94
394,4,6:06.0,,B. Griffin makes 2-pt layup from 2 ft (assist by R. Bullock),84,96
395,4,5:39.0,J. Jerebko misses 3-pt jump shot from 29 ft,,84,96
396,4,5:33.0,,Defensive rebound by L. Galloway,84,96
397,4,5:12.0,,B. Griffin misses 3-pt jump shot from 27 ft,84,96
398,4,5:09.0,Defensive rebound by K. Thompson,,84,96
399,4,5:01.0,Turnover by K. Durant (lost ball; steal by R. Bullock),,84,96
400,4,4:58.0,,Shooting foul by K. Looney (drawn by A. Drummond),84,96
401,4,4:58.0,,A. Drummond misses free throw 1 of 2,84,96
402,4,4:58.0,,Offensive rebound by Team,84,96
403,4,4:58.0,S. Curry enters the game for J. Jerebko,,84,96
404,4,4:58.0,A. Iguodala enters the game for S. Livingston,,84,96
405,4,4:58.0,,S. Johnson enters the game for L. Galloway,84,96
406,4,4:58.0,,A. Drummond misses free throw 2 of 2,84,96
407,4,4:52.0,Defensive rebound by K. Looney,,84,96
408,4,4:52.0,S. Curry makes 2-pt layup from 4 ft,,86,96
409,4,4:52.0,Shooting foul by R. Jackson (drawn by S. Curry),,86,96
410,4,4:52.0,S. Curry makes free throw 1 of 1,,87,96
411,4,4:39.0,,B. Griffin misses 2-pt hook shot from 4 ft,87,96
412,4,4:36.0,Defensive rebound by K. Durant,,87,96
413,4,4:30.0,K. Durant misses 3-pt jump shot from 29 ft,,87,96
414,4,4:27.0,Offensive rebound by K. Looney,,87,96
415,4,4:24.0,K. Thompson misses 3-pt jump shot from 23 ft,,87,96
416,4,4:19.0,Offensive rebound by A. Iguodala,,87,96
417,4,4:19.0,Offensive foul by S. Curry (drawn by B. Griffin),,87,96
418,4,4:19.0,Turnover by S. Curry (offensive foul),,87,96
419,4,4:15.0,,Personal take foul by K. Durant (drawn by A. Drummond),87,96
420,4,4:14.0,,Personal take foul by A. Iguodala (drawn by B. Griffin),87,96
421,4,4:14.0,,Detroit full timeout,87,96
422,4,4:14.0,J. Jerebko enters the game for K. Looney,,87,96
423,4,4:14.0,,L. Galloway enters the game for A. Drummond,87,96
424,4,4:07.0,,Shooting foul by K. Durant (drawn by B. Griffin),87,96
425,4,4:07.0,,B. Griffin makes free throw 1 of 2,87,97
426,4,4:07.0,,B. Griffin makes free throw 2 of 2,87,98
427,4,3:57.0,S. Curry misses 2-pt layup from 5 ft,,87,98
428,4,3:55.0,,Defensive rebound by B. Griffin,87,98
429,4,3:46.0,,S. Johnson makes 3-pt jump shot from 25 ft (assist by R. Jackson),87,101
430,4,3:36.0,K. Durant misses 2-pt layup from 3 ft,,87,101
431,4,3:36.0,,Defensive rebound by Team,87,101
432,4,3:21.0,,R. Jackson misses 2-pt layup from 2 ft,87,101
433,4,3:19.0,Defensive rebound by K. Durant,,87,101
434,4,3:15.0,K. Durant makes 2-pt layup from 5 ft,,89,101
435,4,3:01.0,,Turnover by R. Jackson (bad pass; steal by A. Iguodala),89,101
436,4,2:54.0,S. Curry makes 2-pt jump shot from 22 ft (assist by A. Iguodala),,91,101
437,4,2:31.0,,B. Griffin makes 3-pt jump shot from 25 ft,91,104
438,4,2:17.0,J. Jerebko makes 2-pt layup from 1 ft (assist by K. Durant),,93,104
439,4,1:49.0,,B. Griffin misses 2-pt jump shot from 18 ft,93,104
440,4,1:47.0,,Offensive rebound by S. Johnson,93,104
441,4,1:47.0,,S. Johnson misses 2-pt layup from 2 ft,93,104
442,4,1:46.0,Defensive rebound by K. Durant,,93,104
443,4,1:44.0,K. Durant makes 2-pt layup from 2 ft,,95,104
444,4,1:44.0,Shooting foul by L. Galloway (drawn by K. Durant),,95,104
445,4,1:44.0,K. Looney enters the game for J. Jerebko,,95,104
446,4,1:44.0,,A. Drummond enters the game for L. Galloway,95,104
447,4,1:44.0,K. Durant makes free throw 1 of 1,,96,104
448,4,1:25.0,,Personal foul by K. Thompson (drawn by B. Griffin),96,104
449,4,1:25.0,,B. Griffin makes free throw 1 of 2,96,105
450,4,1:25.0,,B. Griffin makes free throw 2 of 2,96,106
451,4,1:25.0,Golden State full timeout,,96,106
452,4,1:20.0,K. Durant misses 3-pt jump shot from 27 ft,,96,106
453,4,1:17.0,,Defensive rebound by A. Drummond,96,106
454,4,1:17.0,,Personal take foul by S. Curry (drawn by A. Drummond),96,106
455,4,1:17.0,,A. Drummond misses free throw 1 of 2,96,106
456,4,1:17.0,,Offensive rebound by Team,96,106
457,4,1:17.0,,A. Drummond makes free throw 2 of 2,96,107
458,4,1:10.0,S. Curry makes 2-pt layup from 3 ft (assist by K. Durant),,98,107
459,4,0:45.0,,R. Jackson makes 2-pt jump shot from 16 ft,98,109
460,4,0:43.0,Personal foul by R. Bullock (drawn by K. Durant),,98,109
461,4,0:43.0,K. Durant makes free throw 1 of 2,,99,109
462,4,0:43.0,J. Bell enters the game for S. Curry,,99,109
463,4,0:43.0,Q. Cook enters the game for A. Iguodala,,99,109
464,4,0:43.0,J. Evans enters the game for K. Thompson,,99,109
465,4,0:43.0,K. Durant makes free throw 2 of 2,,100,109
466,4,0:39.0,,Personal take foul by Q. Cook (drawn by R. Jackson),100,109
467,4,0:39.0,,R. Jackson makes free throw 1 of 2,100,110
468,4,0:39.0,J. Jerebko enters the game for K. Durant,,100,110
469,4,0:39.0,D. Lee enters the game for K. Looney,,100,110
470,4,0:39.0,,J. Calderón enters the game for B. Griffin,100,110
471,4,0:39.0,,R. Jackson makes free throw 2 of 2,100,111
472,4,0:26.0,J. Bell makes 2-pt dunk from 4 ft (assist by J. Evans),,102,111
473,4,0:02.0,,Turnover by Team (shot clock),102,111
