,QUARTER,TIME_REMAINING,DETROIT_ACTION,ORLANDO_ACTION,DETROIT_SCORE,ORLANDO_SCORE
383,4,5:53.0,S. Johnson misses 3-pt jump shot from 25 ft,,90,97
384,4,5:50.0,Offensive rebound by R. Jackson,,90,97
385,4,5:48.0,B. Griffin misses 2-pt hook shot from 8 ft (block by A. Gordon),,90,97
386,4,5:44.0,,Defensive rebound by E. Fournier,90,97
387,4,5:42.0,,T. Ross misses 3-pt jump shot from 25 ft,90,97
388,4,5:37.0,Defensive rebound by R. Jackson,,90,97
389,4,5:18.0,B. Griffin makes 2-pt layup from 2 ft,,92,97
390,4,5:18.0,Shooting foul by A. Gordon (drawn by B. Griffin),,92,97
391,4,5:18.0,B. Griffin makes free throw 1 of 1,,93,97
392,4,5:07.0,,A. Gordon makes 3-pt jump shot from 26 ft (assist by N. Vučević),93,100
393,4,4:49.0,R. Jackson misses 3-pt jump shot from 29 ft,,93,100
394,4,4:46.0,,Defensive rebound by T. Ross,93,100
395,4,4:37.0,,D. Augustin makes 2-pt layup from 3 ft,93,102
396,4,4:27.0,Turnover by R. Jackson (lost ball; steal by E. Fournier),,93,102
397,4,4:22.0,,Turnover by E. Fournier (bad pass; steal by S. Johnson),93,102
398,4,4:06.0,R. Jackson misses 2-pt layup from 1 ft,,93,102
399,4,4:01.0,Offensive rebound by A. Drummond,,93,102
400,4,4:01.0,A. Drummond makes 2-pt dunk at rim,,95,102
401,4,3:46.0,,D. Augustin misses 2-pt hook shot from 6 ft,95,102
402,4,3:46.0,,Offensive rebound by D. Augustin,95,102
403,4,3:34.0,,N. Vučević makes 2-pt layup from 2 ft (assist by D. Augustin),95,104
404,4,3:34.0,Detroit full timeout,,95,104
405,4,3:34.0,R. Bullock enters the game for S. Johnson,,95,104
406,4,3:34.0,,J. Isaac enters the game for T. Ross,95,104
407,4,3:22.0,B. Brown makes 2-pt jump shot from 20 ft (assist by R. Jackson),,97,104
408,4,3:13.0,,Orlando full timeout,97,104
409,4,3:13.0,,Away from play foul by B. Griffin (drawn by A. Gordon),97,104
410,4,3:13.0,,D. Augustin makes free throw 1 of 1,97,105
411,4,3:01.0,,J. Isaac misses 2-pt jump shot from 7 ft,97,105
412,4,2:58.0,Defensive rebound by R. Jackson,,97,105
413,4,2:57.0,B. Brown makes 2-pt layup from 6 ft (assist by R. Jackson),,99,105
414,4,2:36.0,,Offensive foul by N. Vučević (drawn by B. Griffin),99,105
415,4,2:36.0,,Turnover by N. Vučević (offensive foul),99,105
416,4,2:36.0,,T. Ross enters the game for J. Isaac,99,105
417,4,2:28.0,Turnover by R. Bullock (step out of bounds),,99,105
418,4,2:06.0,,D. Augustin misses 3-pt jump shot from 26 ft,99,105
419,4,2:04.0,,Offensive rebound by Team,99,105
420,4,1:57.0,,E. Fournier misses 2-pt jump shot from 7 ft,99,105
421,4,1:53.0,Defensive rebound by R. Bullock,,99,105
422,4,1:44.0,R. Bullock makes 3-pt jump shot from 26 ft (assist by B. Griffin),,102,105
423,4,1:41.0,,Orlando full timeout,102,105
424,4,1:41.0,,J. Grant enters the game for D. Augustin,102,105
425,4,1:25.0,,A. Gordon misses 2-pt jump shot from 16 ft,102,105
426,4,1:23.0,Defensive rebound by A. Drummond,,102,105
427,4,1:06.0,B. Brown misses 2-pt layup from 1 ft,,102,105
428,4,1:06.0,Offensive rebound by Team,,102,105
429,4,1:06.0,,D. Augustin enters the game for J. Grant,102,105
430,4,0:58.0,R. Jackson misses 2-pt jump shot from 22 ft,,102,105
431,4,0:55.0,,Defensive rebound by T. Ross,102,105
432,4,0:39.0,,T. Ross misses 2-pt jump shot from 23 ft,102,105
433,4,0:36.0,Defensive rebound by R. Jackson,,102,105
434,4,0:30.0,Detroit full timeout,,102,105
435,4,0:30.0,,J. Grant enters the game for D. Augustin,102,105
436,4,0:30.0,,J. Isaac enters the game for T. Ross,102,105
437,4,0:23.0,R. Bullock misses 3-pt jump shot from 25 ft,,102,105
438,4,0:18.0,Offensive rebound by A. Drummond,,102,105
439,4,0:08.0,R. Jackson makes 2-pt layup from 2 ft,,104,105
440,4,0:07.0,,Personal take foul by B. Brown (drawn by E. Fournier),104,105
441,4,0:07.0,,D. Augustin enters the game for J. Grant,104,105
442,4,0:07.0,,T. Ross enters the game for J. Isaac,104,105
443,4,0:05.0,,T. Ross makes 2-pt dunk from 1 ft (assist by A. Gordon),104,107
444,4,0:05.0,Detroit full timeout,,104,107
445,4,0:05.0,L. Kennard enters the game for B. Brown,,104,107
446,4,0:05.0,,J. Grant enters the game for D. Augustin,104,107
447,4,0:05.0,,J. Isaac enters the game for T. Ross,104,107
448,4,0:02.0,Shooting foul by J. Grant (drawn by R. Bullock),,104,107
449,4,0:02.0,R. Bullock makes free throw 1 of 3,,105,107
450,4,0:02.0,R. Bullock makes free throw 2 of 3,,106,107
451,4,0:02.0,B. Brown enters the game for L. Kennard,,106,107
452,4,0:02.0,R. Bullock makes free throw 3 of 3,,107,107
453,4,0:02.0,,Orlando full timeout,107,107
454,4,0:02.0,S. Johnson enters the game for R. Jackson,,107,107
455,4,0:02.0,,D. Augustin enters the game for J. Grant,107,107
456,4,0:02.0,,T. Ross enters the game for J. Isaac,107,107
457,4,0:00.0,,E. Fournier makes 2-pt jump shot from 12 ft (assist by A. Gordon),107,109
