,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,UTAH_ACTION,MINNESOTA_SCORE,UTAH_SCORE
384,4,8:26.0,J. Bayless misses 3-pt jump shot from 25 ft,,82,92
385,4,8:23.0,Offensive rebound by K. Towns,,82,92
386,4,8:19.0,K. Towns makes 2-pt hook shot from 6 ft,,84,92
387,4,8:04.0,,D. Favors misses 2-pt layup from 5 ft (block by K. Towns),84,92
388,4,8:04.0,,Offensive rebound by Team,84,92
389,4,8:04.0,,R. Gobert enters the game for D. Favors,84,92
390,4,8:04.0,,K. Korver enters the game for R. O'Neale,84,92
391,4,7:56.0,,D. Mitchell misses 3-pt jump shot from 27 ft,84,92
392,4,7:52.0,Defensive rebound by A. Tolliver,,84,92
393,4,7:49.0,Minnesota full timeout,,84,92
394,4,7:40.0,K. Towns misses 3-pt jump shot from 25 ft,,84,92
395,4,7:38.0,Offensive rebound by Team,,84,92
396,4,7:38.0,,Loose ball foul by J. Ingles (drawn by A. Wiggins),84,92
397,4,7:29.0,A. Wiggins misses 2-pt layup from 3 ft,,84,92
398,4,7:27.0,,Defensive rebound by G. Niang,84,92
399,4,7:21.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by D. Mitchell),84,95
400,4,6:58.0,J. Okogie misses 2-pt layup from 3 ft,,84,95
401,4,6:57.0,,Defensive rebound by Team,84,95
402,4,6:45.0,,J. Ingles misses 3-pt jump shot from 25 ft,84,95
403,4,6:41.0,,Offensive rebound by R. Gobert,84,95
404,4,6:41.0,,R. Gobert misses 2-pt layup from 3 ft,84,95
405,4,6:41.0,Defensive rebound by A. Wiggins,,84,95
406,4,6:34.0,A. Wiggins makes 2-pt layup from 2 ft,,86,95
407,4,6:33.0,,Technical foul by J. Ingles,86,95
408,4,6:33.0,K. Towns makes technical free throw,,87,95
409,4,6:33.0,L. Deng enters the game for J. Okogie,,87,95
410,4,6:24.0,,D. Mitchell misses 3-pt jump shot from 25 ft,87,95
411,4,6:21.0,Defensive rebound by K. Towns,,87,95
412,4,6:09.0,A. Wiggins misses 2-pt jump shot from 22 ft,,87,95
413,4,6:07.0,,Defensive rebound by R. Gobert,87,95
414,4,5:54.0,,Personal foul by J. Bayless (drawn by D. Mitchell),87,95
415,4,5:49.0,,D. Mitchell misses 3-pt jump shot from 25 ft,87,95
416,4,5:46.0,Defensive rebound by A. Tolliver,,87,95
417,4,5:25.0,A. Tolliver misses 3-pt jump shot from 23 ft,,87,95
418,4,5:21.0,Offensive rebound by A. Wiggins,,87,95
419,4,5:20.0,A. Wiggins misses 2-pt layup from 3 ft,,87,95
420,4,5:17.0,Offensive rebound by K. Towns,,87,95
421,4,5:17.0,K. Towns makes 2-pt layup from 1 ft,,89,95
422,4,5:05.0,,D. Mitchell makes 2-pt jump shot from 20 ft,89,97
423,4,4:59.0,Minnesota full timeout,,89,97
424,4,4:59.0,,J. Crowder enters the game for G. Niang,89,97
425,4,4:49.0,A. Wiggins misses 2-pt layup from 3 ft (block by R. Gobert),,89,97
426,4,4:48.0,,Defensive rebound by K. Korver,89,97
427,4,4:48.0,Loose ball foul by K. Towns (drawn by J. Ingles),,89,97
428,4,4:38.0,,K. Korver misses 3-pt jump shot from 25 ft,89,97
429,4,4:34.0,Defensive rebound by A. Wiggins,,89,97
430,4,4:14.0,K. Towns makes 2-pt dunk from 2 ft,,91,97
431,4,4:10.0,,Turnover by R. Gobert (bad pass; steal by A. Wiggins),91,97
432,4,4:07.0,A. Wiggins misses 2-pt layup from 2 ft (block by R. Gobert),,91,97
433,4,4:07.0,Offensive rebound by Team,,91,97
434,4,4:03.0,A. Tolliver makes 3-pt jump shot from 31 ft (assist by K. Towns),,94,97
435,4,3:46.0,,D. Mitchell misses 2-pt jump shot from 10 ft,94,97
436,4,3:44.0,,Offensive rebound by D. Mitchell,94,97
437,4,3:42.0,,D. Mitchell misses 2-pt layup from 3 ft,94,97
438,4,3:38.0,,Offensive rebound by R. Gobert,94,97
439,4,3:38.0,,R. Gobert makes 2-pt dunk at rim,94,99
440,4,3:24.0,K. Towns misses 3-pt jump shot from 26 ft,,94,99
441,4,3:22.0,,Defensive rebound by D. Mitchell,94,99
442,4,3:05.0,,D. Mitchell misses 2-pt jump shot from 10 ft,94,99
443,4,3:03.0,Defensive rebound by J. Bayless,,94,99
444,4,2:55.0,J. Bayless makes 3-pt jump shot from 25 ft,,97,99
445,4,2:33.0,,K. Korver makes 2-pt jump shot from 9 ft (assist by D. Mitchell),97,101
446,4,2:14.0,J. Bayless misses 3-pt jump shot from 25 ft,,97,101
447,4,2:11.0,Offensive rebound by K. Towns,,97,101
448,4,2:10.0,K. Towns makes 2-pt hook shot from 4 ft,,99,101
449,4,1:49.0,,D. Mitchell misses 2-pt layup from 5 ft (block by K. Towns),99,101
450,4,1:47.0,,Offensive rebound by R. Gobert,99,101
451,4,1:45.0,,J. Crowder misses 3-pt jump shot from 23 ft,99,101
452,4,1:42.0,Defensive rebound by J. Bayless,,99,101
453,4,1:39.0,Minnesota full timeout,,99,101
454,4,1:30.0,Turnover by A. Wiggins (bad pass; steal by R. Gobert),,99,101
455,4,1:18.0,,Shooting foul by J. Bayless (drawn by D. Mitchell),99,101
456,4,1:18.0,,D. Mitchell makes free throw 1 of 2,99,102
457,4,1:18.0,,R. O'Neale enters the game for K. Korver,99,102
458,4,1:18.0,,D. Mitchell makes free throw 2 of 2,99,103
459,4,1:05.0,A. Tolliver makes 3-pt jump shot from 27 ft (assist by J. Bayless),,102,103
460,4,0:47.0,,D. Mitchell misses 2-pt jump shot from 10 ft,102,103
461,4,0:46.0,,Offensive rebound by R. Gobert,102,103
462,4,0:45.0,,R. Gobert misses 2-pt layup from 3 ft,102,103
463,4,0:42.0,Defensive rebound by K. Towns,,102,103
464,4,0:24.0,J. Bayless misses 2-pt jump shot from 23 ft,,102,103
465,4,0:18.0,Offensive rebound by L. Deng,,102,103
466,4,0:17.0,L. Deng misses 3-pt jump shot from 23 ft,,102,103
467,4,0:15.0,,Defensive rebound by J. Ingles,102,103
468,4,0:14.0,,Personal foul by L. Deng (drawn by J. Ingles),102,103
469,4,0:14.0,,J. Ingles makes free throw 1 of 2,102,104
470,4,0:14.0,,J. Ingles makes free throw 2 of 2,102,105
471,4,0:14.0,Minnesota full timeout,,102,105
472,4,0:14.0,J. Terrell enters the game for L. Deng,,102,105
473,4,0:03.0,A. Tolliver misses 3-pt jump shot from 27 ft (block by R. Gobert),,102,105
474,4,0:01.0,,Defensive rebound by D. Mitchell,102,105
475,4,0:01.0,,Personal foul by J. Bayless (drawn by D. Mitchell),102,105
476,4,0:01.0,,D. Mitchell misses free throw 1 of 2,102,105
477,4,0:01.0,,Offensive rebound by Team,102,105
478,4,0:01.0,,D. Mitchell makes free throw 2 of 2,102,106
479,4,0:00.0,A. Wiggins misses 3-pt jump shot from 59 ft,,102,106
480,4,0:00.0,Offensive rebound by Team,,102,106
