,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
388,4,6:45.0,,A. Trier enters the game for D. Dotson,95,87
389,4,6:45.0,,T. Hardaway makes free throw 1 of 2,95,88
390,4,6:45.0,,T. Hardaway misses free throw 2 of 2,95,88
391,4,6:43.0,Defensive rebound by B. Beal,,95,88
392,4,6:28.0,K. Oubre makes 3-pt jump shot from 22 ft (assist by J. Wall),,98,88
393,4,6:08.0,,Shooting foul by J. Wall (drawn by A. Trier),98,88
394,4,6:08.0,,A. Trier misses free throw 1 of 2,98,88
395,4,6:08.0,,Offensive rebound by Team,98,88
396,4,6:08.0,,A. Trier makes free throw 2 of 2,98,89
397,4,5:53.0,B. Beal makes 2-pt layup from 1 ft,,100,89
398,4,5:40.0,,Offensive foul by K. Knox (drawn by O. Porter),100,89
399,4,5:40.0,,Turnover by K. Knox (offensive foul),100,89
400,4,5:40.0,Washington full timeout,,100,89
401,4,5:40.0,,D. Dotson enters the game for A. Trier,100,89
402,4,5:19.0,K. Oubre misses 3-pt jump shot from 26 ft,,100,89
403,4,5:17.0,,Defensive rebound by E. Freedom,100,89
404,4,5:10.0,,Turnover by D. Dotson (bad pass; steal by K. Oubre),100,89
405,4,5:04.0,O. Porter makes 3-pt jump shot from 23 ft (assist by B. Beal),,103,89
406,4,4:46.0,,T. Hardaway misses 2-pt jump shot from 16 ft,103,89
407,4,4:44.0,Defensive rebound by O. Porter,,103,89
408,4,4:24.0,J. Wall makes 2-pt jump shot from 20 ft,,105,89
409,4,4:23.0,,New York full timeout,105,89
410,4,4:23.0,,C. Lee enters the game for T. Hardaway,105,89
411,4,4:23.0,,N. Vonleh enters the game for E. Freedom,105,89
412,4,4:15.0,,E. Mudiay makes 3-pt jump shot from 25 ft (assist by C. Lee),105,92
413,4,3:52.0,J. Wall misses 2-pt jump shot from 20 ft,,105,92
414,4,3:50.0,,Defensive rebound by D. Dotson,105,92
415,4,3:46.0,,Turnover by E. Mudiay (offensive foul),105,92
416,4,3:46.0,,Offensive foul by E. Mudiay (drawn by B. Beal),105,92
417,4,3:46.0,Washington full timeout,,105,92
418,4,3:46.0,M. Morris enters the game for T. Bryant,,105,92
419,4,3:33.0,M. Morris makes 2-pt hook shot from 7 ft (assist by B. Beal),,107,92
420,4,3:17.0,,D. Dotson makes 3-pt jump shot from 25 ft (assist by E. Mudiay),107,95
421,4,2:52.0,B. Beal misses 2-pt layup from 1 ft (block by E. Mudiay),,107,95
422,4,2:50.0,,Defensive rebound by D. Dotson,107,95
423,4,2:45.0,,N. Vonleh misses 2-pt layup from 5 ft,107,95
424,4,2:43.0,,Offensive rebound by D. Dotson,107,95
425,4,2:43.0,,D. Dotson misses 2-pt layup at rim,107,95
426,4,2:41.0,Defensive rebound by K. Oubre,,107,95
427,4,2:30.0,Turnover by J. Wall (lost ball; steal by K. Knox),,107,95
428,4,2:26.0,,E. Mudiay makes 2-pt layup from 1 ft (assist by K. Knox),107,97
429,4,2:10.0,Turnover by K. Oubre (bad pass; steal by C. Lee),,107,97
430,4,2:07.0,,C. Lee misses 2-pt layup from 2 ft,107,97
431,4,2:05.0,Defensive rebound by B. Beal,,107,97
432,4,1:46.0,J. Wall misses 2-pt layup at rim,,107,97
433,4,1:44.0,,Defensive rebound by N. Vonleh,107,97
434,4,1:37.0,,E. Mudiay misses 3-pt jump shot from 25 ft,107,97
435,4,1:35.0,,Offensive rebound by C. Lee,107,97
436,4,1:34.0,,D. Dotson makes 3-pt jump shot from 22 ft (assist by C. Lee),107,100
437,4,1:34.0,Washington full timeout,,107,100
438,4,1:07.0,J. Wall misses 2-pt jump shot from 14 ft,,107,100
439,4,1:05.0,,Defensive rebound by E. Mudiay,107,100
440,4,1:02.0,,Shooting foul by M. Morris (drawn by E. Mudiay),107,100
441,4,1:02.0,,E. Mudiay makes free throw 1 of 2,107,101
442,4,1:02.0,,E. Mudiay makes free throw 2 of 2,107,102
443,4,0:42.0,M. Morris misses 3-pt jump shot from 25 ft,,107,102
444,4,0:40.0,,Defensive rebound by K. Knox,107,102
445,4,0:35.0,,N. Vonleh makes 2-pt layup from 2 ft (assist by E. Mudiay),107,104
446,4,0:12.0,J. Wall makes 3-pt jump shot from 26 ft (assist by B. Beal),,110,104
447,4,0:07.0,,D. Dotson misses 3-pt jump shot from 30 ft,110,104
448,4,0:05.0,,Offensive rebound by C. Lee,110,104
449,4,0:00.0,,C. Lee makes 3-pt jump shot from 23 ft,110,107
