,QUARTER,TIME_REMAINING,UTAH_ACTION,CHICAGO_ACTION,UTAH_SCORE,CHICAGO_SCORE
380,4,8:27.0,,T. Luwawu-Cabarrot misses free throw 1 of 2,99,65
381,4,8:27.0,,Offensive rebound by Team,99,65
382,4,8:27.0,G. Niang enters the game for D. Favors,,99,65
383,4,8:27.0,R. O'Neale enters the game for K. Korver,,99,65
384,4,8:27.0,E. Udoh enters the game for T. Sefolosha,,99,65
385,4,8:27.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,99,66
386,4,8:10.0,R. O'Neale misses 2-pt layup from 5 ft,,99,66
387,4,8:10.0,,Defensive rebound by R. Arcidiacono,99,66
388,4,7:49.0,,B. Sampson makes 3-pt jump shot from 22 ft (assist by W. Selden),99,69
389,4,7:32.0,R. Rubio makes 2-pt jump shot from 17 ft,,101,69
390,4,7:32.0,,Chicago full timeout,101,69
391,4,7:32.0,R. Neto enters the game for J. Ingles,,101,69
392,4,7:32.0,T. Sefolosha enters the game for R. Rubio,,101,69
393,4,7:32.0,,S. Harrison enters the game for R. Arcidiacono,101,69
394,4,7:19.0,,Turnover by B. Sampson (bad pass; steal by T. Sefolosha),101,69
395,4,7:17.0,T. Sefolosha misses 2-pt layup from 2 ft (block by B. Sampson),,101,69
396,4,7:17.0,Offensive rebound by Team,,101,69
397,4,7:05.0,,Violation by Team (kicked ball),101,69
398,4,6:59.0,R. Neto misses 2-pt jump shot from 18 ft,,101,69
399,4,6:58.0,,Defensive rebound by C. Felício,101,69
400,4,6:49.0,,W. Selden misses 2-pt jump shot from 8 ft (block by E. Udoh),101,69
401,4,6:49.0,,Offensive rebound by W. Selden,101,69
402,4,6:35.0,,C. Felício makes 2-pt dunk from 1 ft (assist by S. Harrison),101,71
403,4,6:17.0,T. Sefolosha makes 2-pt layup from 3 ft,,103,71
404,4,6:08.0,,S. Harrison makes 2-pt layup from 1 ft,103,73
405,4,5:49.0,G. Niang misses 2-pt jump shot from 5 ft,,103,73
406,4,5:47.0,,Defensive rebound by W. Selden,103,73
407,4,5:45.0,,Shooting foul by G. Niang (drawn by W. Selden),103,73
408,4,5:45.0,,W. Selden misses free throw 1 of 2,103,73
409,4,5:45.0,,Offensive rebound by Team,103,73
410,4,5:45.0,N. Mitrou-Long enters the game for R. Neto,,103,73
411,4,5:45.0,,W. Selden misses free throw 2 of 2,103,73
412,4,5:42.0,Defensive rebound by E. Udoh,,103,73
413,4,5:28.0,N. Mitrou-Long misses 2-pt layup from 1 ft,,103,73
414,4,5:24.0,Offensive rebound by E. Udoh,,103,73
415,4,5:24.0,E. Udoh makes 2-pt layup from 1 ft,,105,73
416,4,5:07.0,,S. Harrison misses 2-pt layup from 3 ft (block by E. Udoh),105,73
417,4,5:04.0,Defensive rebound by R. O'Neale,,105,73
418,4,4:57.0,G. Niang makes 2-pt layup from 2 ft (assist by T. Sefolosha),,107,73
419,4,4:39.0,,C. Felício misses 2-pt layup from 4 ft (block by E. Udoh),107,73
420,4,4:36.0,,Offensive rebound by C. Felício,107,73
421,4,4:32.0,,B. Sampson makes 2-pt jump shot from 7 ft (assist by C. Felício),107,75
422,4,4:12.0,R. O'Neale misses 3-pt jump shot from 24 ft,,107,75
423,4,4:10.0,,Defensive rebound by S. Harrison,107,75
424,4,3:50.0,,S. Harrison misses 2-pt layup from 2 ft (block by E. Udoh),107,75
425,4,3:50.0,,Offensive rebound by Team,107,75
426,4,3:49.0,,Turnover by W. Selden (traveling),107,75
427,4,3:42.0,N. Mitrou-Long misses 3-pt jump shot from 26 ft,,107,75
428,4,3:38.0,,Defensive rebound by T. Luwawu-Cabarrot,107,75
429,4,3:33.0,,T. Luwawu-Cabarrot makes 2-pt jump shot from 17 ft,107,77
430,4,3:11.0,N. Mitrou-Long makes 2-pt layup from 3 ft,,109,77
431,4,2:50.0,,Turnover by W. Selden (bad pass; steal by T. Sefolosha),109,77
432,4,2:37.0,E. Udoh misses 2-pt hook shot from 4 ft,,109,77
433,4,2:34.0,,Defensive rebound by S. Harrison,109,77
434,4,2:33.0,,Chicago full timeout,109,77
435,4,2:21.0,,B. Sampson misses 3-pt jump shot from 26 ft,109,77
436,4,2:16.0,Defensive rebound by T. Sefolosha,,109,77
437,4,2:04.0,Personal foul by T. Luwawu-Cabarrot (drawn by R. O'Neale),,109,77
438,4,1:58.0,,Violation by Team (kicked ball),109,77
439,4,1:43.0,R. O'Neale misses 3-pt jump shot from 24 ft,,109,77
440,4,1:37.0,,Defensive rebound by W. Selden,109,77
441,4,1:37.0,,W. Selden makes 2-pt dunk from 2 ft,109,79
442,4,1:19.0,G. Niang misses 3-pt jump shot from 26 ft,,109,79
443,4,1:17.0,,Defensive rebound by W. Selden,109,79
444,4,1:13.0,,W. Selden makes 2-pt layup from 3 ft,109,81
445,4,0:59.0,G. Niang makes 2-pt layup from 2 ft,,111,81
446,4,0:45.0,,S. Harrison misses 2-pt jump shot from 16 ft,111,81
447,4,0:40.0,Defensive rebound by G. Niang,,111,81
448,4,0:28.0,R. O'Neale makes 3-pt jump shot from 23 ft (assist by N. Mitrou-Long),,114,81
449,4,0:15.0,,W. Selden makes 2-pt layup from 1 ft,114,83
