,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SACRAMENTO_ACTION,PORTLAND_SCORE,SACRAMENTO_SCORE
374,4,8:42.0,J. Nurkić enters the game for N. Stauskas,,85,89
375,4,8:26.0,D. Lillard makes 2-pt jump shot from 13 ft (assist by C. McCollum),,87,89
376,4,7:58.0,,B. Bogdanović makes 2-pt jump shot from 5 ft,87,91
377,4,7:44.0,J. Nurkić misses 2-pt layup from 3 ft,,87,91
378,4,7:42.0,,Defensive rebound by N. Bjelica,87,91
379,4,7:34.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by N. Bjelica),87,94
380,4,7:10.0,D. Lillard misses 3-pt jump shot from 25 ft,,87,94
381,4,7:07.0,,Defensive rebound by N. Bjelica,87,94
382,4,6:56.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,87,94
383,4,6:53.0,Defensive rebound by J. Nurkić,,87,94
384,4,6:39.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by S. Curry),,90,94
385,4,6:25.0,,Sacramento full timeout,90,94
386,4,6:25.0,M. Harkless enters the game for S. Curry,,90,94
387,4,6:25.0,,W. Cauley-Stein enters the game for Y. Ferrell,90,94
388,4,6:25.0,,D. Fox enters the game for H. Giles,90,94
389,4,6:16.0,,Turnover by D. Fox (bad pass; steal by J. Nurkić),90,94
390,4,5:59.0,Turnover by M. Harkless (bad pass; steal by B. Bogdanović),,90,94
391,4,5:54.0,,J. Jackson misses 3-pt jump shot from 23 ft,90,94
392,4,5:50.0,Defensive rebound by J. Nurkić,,90,94
393,4,5:41.0,Turnover by D. Lillard (bad pass; steal by J. Jackson),,90,94
394,4,5:36.0,,D. Fox misses 2-pt jump shot from 3 ft,90,94
395,4,5:35.0,,Offensive rebound by Team,90,94
396,4,5:35.0,,B. Hield enters the game for J. Jackson,90,94
397,4,5:24.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),90,97
398,4,5:04.0,D. Lillard misses 2-pt layup from 2 ft,,90,97
399,4,5:02.0,,Defensive rebound by N. Bjelica,90,97
400,4,4:44.0,,N. Bjelica misses 3-pt jump shot from 25 ft,90,97
401,4,4:40.0,,Offensive rebound by W. Cauley-Stein,90,97
402,4,4:38.0,,W. Cauley-Stein misses 2-pt layup from 2 ft (block by A. Aminu),90,97
403,4,4:37.0,Defensive rebound by Team,,90,97
404,4,4:21.0,C. McCollum misses 2-pt jump shot from 19 ft,,90,97
405,4,4:18.0,,Defensive rebound by N. Bjelica,90,97
406,4,4:04.0,,B. Hield makes 2-pt jump shot from 18 ft (assist by B. Bogdanović),90,99
407,4,3:42.0,C. McCollum misses 3-pt jump shot from 23 ft,,90,99
408,4,3:40.0,Offensive rebound by J. Nurkić,,90,99
409,4,3:40.0,Shooting foul by B. Hield (drawn by J. Nurkić),,90,99
410,4,3:40.0,J. Nurkić makes free throw 1 of 2,,91,99
411,4,3:40.0,J. Nurkić makes free throw 2 of 2,,92,99
412,4,3:24.0,,D. Fox misses 2-pt jump shot from 5 ft,92,99
413,4,3:22.0,Defensive rebound by A. Aminu,,92,99
414,4,3:16.0,D. Lillard misses 2-pt jump shot from 19 ft,,92,99
415,4,3:12.0,,Defensive rebound by W. Cauley-Stein,92,99
416,4,3:10.0,,B. Hield makes 2-pt layup from 1 ft,92,101
417,4,3:09.0,Portland full timeout,,92,101
418,4,3:09.0,,Sacramento full timeout,92,101
419,4,3:02.0,C. McCollum makes 2-pt jump shot from 20 ft,,94,101
420,4,2:44.0,Violation by Team (kicked ball),,94,101
421,4,2:36.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,94,101
422,4,2:28.0,,Offensive rebound by N. Bjelica,94,101
423,4,2:28.0,,N. Bjelica misses 2-pt layup at rim,94,101
424,4,2:27.0,Defensive rebound by M. Harkless,,94,101
425,4,2:18.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by A. Aminu),,97,101
426,4,2:03.0,,D. Fox makes 2-pt jump shot from 15 ft,97,103
427,4,1:56.0,Personal foul by D. Fox (drawn by D. Lillard),,97,103
428,4,1:48.0,A. Aminu misses 3-pt jump shot from 23 ft,,97,103
429,4,1:44.0,,Defensive rebound by D. Fox,97,103
430,4,1:38.0,,D. Fox misses 2-pt jump shot from 7 ft,97,103
431,4,1:36.0,Defensive rebound by J. Nurkić,,97,103
432,4,1:25.0,Personal foul by D. Fox (drawn by J. Nurkić),,97,103
433,4,1:25.0,J. Nurkić makes free throw 1 of 2,,98,103
434,4,1:25.0,J. Nurkić makes free throw 2 of 2,,99,103
435,4,1:12.0,,Personal foul by M. Harkless (drawn by B. Bogdanović),99,103
436,4,1:06.0,,B. Bogdanović misses 2-pt jump shot from 13 ft,99,103
437,4,1:05.0,,Offensive rebound by Team,99,103
438,4,0:52.0,,W. Cauley-Stein misses 2-pt layup from 6 ft (block by J. Nurkić),99,103
439,4,0:48.0,Defensive rebound by D. Lillard,,99,103
440,4,0:46.0,D. Lillard makes 2-pt layup from 2 ft,,101,103
441,4,0:27.0,,W. Cauley-Stein misses 2-pt layup from 3 ft (block by J. Nurkić),101,103
442,4,0:27.0,,Offensive rebound by Team,101,103
443,4,0:27.0,,Sacramento full timeout,101,103
444,4,0:25.0,,N. Bjelica misses 2-pt layup from 3 ft (block by M. Harkless),101,103
445,4,0:20.0,Defensive rebound by A. Aminu,,101,103
446,4,0:15.0,D. Lillard makes 2-pt layup from 2 ft,,103,103
447,4,0:00.0,,D. Fox misses 2-pt jump shot from 20 ft,103,103
448,4,0:00.0,,Offensive rebound by Team,103,103
449,1OT,4:44.0,M. Harkless misses 2-pt jump shot from 9 ft,,103,103
450,1OT,4:41.0,,Defensive rebound by N. Bjelica,103,103
451,1OT,4:26.0,,Shooting foul by M. Harkless (drawn by B. Bogdanović),103,103
452,1OT,4:26.0,,B. Bogdanović makes free throw 1 of 2,103,104
453,1OT,4:26.0,,B. Bogdanović makes free throw 2 of 2,103,105
454,1OT,4:16.0,Shooting foul by D. Fox (drawn by D. Lillard),,103,105
455,1OT,4:16.0,D. Lillard makes free throw 1 of 3,,104,105
456,1OT,4:16.0,D. Lillard makes free throw 2 of 3,,105,105
457,1OT,4:16.0,D. Lillard makes free throw 3 of 3,,106,105
458,1OT,4:03.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,106,105
459,1OT,4:02.0,Defensive rebound by Team,,106,105
460,1OT,4:02.0,,Loose ball foul by N. Bjelica (drawn by J. Nurkić),106,105
461,1OT,3:49.0,D. Lillard makes 2-pt jump shot from 20 ft,,108,105
462,1OT,3:40.0,,N. Bjelica misses 2-pt layup from 3 ft (block by A. Aminu),108,105
463,1OT,3:40.0,Defensive rebound by Team,,108,105
464,1OT,3:24.0,D. Lillard misses 3-pt jump shot from 25 ft,,108,105
465,1OT,3:20.0,Offensive rebound by J. Nurkić,,108,105
466,1OT,3:14.0,A. Aminu misses 3-pt jump shot from 25 ft,,108,105
467,1OT,3:09.0,,Defensive rebound by W. Cauley-Stein,108,105
468,1OT,2:52.0,,D. Fox misses 2-pt jump shot from 9 ft,108,105
469,1OT,2:50.0,Defensive rebound by M. Harkless,,108,105
470,1OT,2:30.0,D. Lillard misses 3-pt jump shot from 25 ft,,108,105
471,1OT,2:27.0,,Defensive rebound by N. Bjelica,108,105
472,1OT,2:15.0,,B. Hield misses 2-pt jump shot from 15 ft,108,105
473,1OT,2:13.0,,Offensive rebound by Team,108,105
474,1OT,2:13.0,Loose ball foul by J. Nurkić (drawn by W. Cauley-Stein),,108,105
475,1OT,2:05.0,,B. Hield misses 3-pt jump shot from 25 ft,108,105
476,1OT,2:00.0,,Offensive rebound by D. Fox,108,105
477,1OT,1:58.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,108,105
478,1OT,1:58.0,Defensive rebound by J. Nurkić,,108,105
479,1OT,1:41.0,C. McCollum makes 2-pt jump shot from 19 ft (assist by J. Nurkić),,110,105
480,1OT,1:39.0,,Sacramento full timeout,110,105
481,1OT,1:22.0,,Turnover by B. Hield (lost ball; steal by J. Nurkić),110,105
482,1OT,1:06.0,C. McCollum misses 2-pt layup from 1 ft,,110,105
483,1OT,1:04.0,Offensive rebound by M. Harkless,,110,105
484,1OT,1:04.0,M. Harkless makes 2-pt layup from 1 ft,,112,105
485,1OT,1:01.0,,N. Bjelica misses 3-pt jump shot from 25 ft,112,105
486,1OT,0:58.0,Defensive rebound by D. Lillard,,112,105
487,1OT,0:58.0,Personal foul by B. Hield (drawn by D. Lillard),,112,105
488,1OT,0:36.0,C. McCollum misses 2-pt jump shot from 21 ft,,112,105
489,1OT,0:33.0,,Defensive rebound by W. Cauley-Stein,112,105
490,1OT,0:26.0,,D. Fox misses 3-pt jump shot from 25 ft,112,105
491,1OT,0:24.0,,Offensive rebound by Team,112,105
492,1OT,0:24.0,Loose ball foul by M. Harkless (drawn by W. Cauley-Stein),,112,105
493,1OT,0:23.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by D. Fox),112,108
494,1OT,0:21.0,Personal take foul by B. Hield (drawn by C. McCollum),,112,108
495,1OT,0:21.0,C. McCollum misses free throw 1 of 2,,112,108
496,1OT,0:21.0,Offensive rebound by Team,,112,108
497,1OT,0:21.0,C. McCollum misses free throw 2 of 2,,112,108
498,1OT,0:19.0,,Defensive rebound by B. Bogdanović,112,108
499,1OT,0:14.0,,B. Hield misses 2-pt layup from 1 ft,112,108
500,1OT,0:13.0,Defensive rebound by J. Nurkić,,112,108
501,1OT,0:13.0,Personal take foul by N. Bjelica (drawn by J. Nurkić),,112,108
502,1OT,0:13.0,,J. Jackson enters the game for N. Bjelica,112,108
503,1OT,0:13.0,J. Nurkić makes free throw 1 of 2,,113,108
504,1OT,0:13.0,J. Nurkić misses free throw 2 of 2,,113,108
505,1OT,0:11.0,,Defensive rebound by B. Bogdanović,113,108
506,1OT,0:06.0,,B. Hield misses 3-pt jump shot from 25 ft,113,108
507,1OT,0:03.0,Defensive rebound by J. Nurkić,,113,108
