,QUARTER,TIME_REMAINING,PORTLAND_ACTION,ORLANDO_ACTION,PORTLAND_SCORE,ORLANDO_SCORE
379,4,5:39.0,D. Lillard makes free throw 3 of 3,,115,103
380,4,5:26.0,,J. Grant misses 2-pt hook shot from 9 ft,115,103
381,4,5:25.0,Defensive rebound by Team,,115,103
382,4,5:13.0,A. Aminu misses 3-pt jump shot from 25 ft,,115,103
383,4,5:08.0,,Defensive rebound by N. Vučević,115,103
384,4,4:59.0,,N. Vučević misses 3-pt jump shot from 27 ft,115,103
385,4,4:56.0,Defensive rebound by A. Aminu,,115,103
386,4,4:37.0,A. Aminu makes 2-pt layup from 1 ft (assist by D. Lillard),,117,103
387,4,4:17.0,,N. Vučević misses 2-pt layup from 4 ft (block by J. Nurkić),117,103
388,4,4:11.0,,Offensive rebound by N. Vučević,117,103
389,4,4:10.0,,N. Vučević makes 2-pt dunk from 1 ft,117,105
390,4,3:59.0,Personal foul by N. Vučević (drawn by J. Nurkić),,117,105
391,4,3:59.0,,D. Augustin enters the game for J. Grant,117,105
392,4,3:46.0,S. Curry misses 3-pt jump shot from 23 ft,,117,105
393,4,3:43.0,,Defensive rebound by J. Isaac,117,105
394,4,3:34.0,,E. Fournier misses 2-pt layup from 2 ft,117,105
395,4,3:31.0,Defensive rebound by J. Nurkić,,117,105
396,4,3:17.0,C. McCollum makes 2-pt jump shot from 10 ft,,119,105
397,4,3:01.0,,N. Vučević makes 2-pt dunk from 2 ft (assist by D. Augustin),119,107
398,4,2:39.0,J. Nurkić misses 2-pt layup from 4 ft (block by J. Isaac),,119,107
399,4,2:36.0,Offensive rebound by D. Lillard,,119,107
400,4,2:35.0,D. Lillard makes 3-pt jump shot from 25 ft,,122,107
401,4,2:23.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by D. Augustin),122,110
402,4,2:23.0,,Shooting foul by S. Curry (drawn by T. Ross),122,110
403,4,2:23.0,,T. Ross misses free throw 1 of 1,122,110
404,4,2:23.0,Defensive rebound by A. Aminu,,122,110
405,4,2:08.0,Personal foul by D. Augustin (drawn by D. Lillard),,122,110
406,4,2:01.0,A. Aminu misses 3-pt jump shot from 23 ft,,122,110
407,4,1:58.0,,Defensive rebound by T. Ross,122,110
408,4,1:47.0,,J. Isaac misses 2-pt layup from 2 ft,122,110
409,4,1:45.0,Defensive rebound by D. Lillard,,122,110
410,4,1:32.0,D. Lillard misses 3-pt jump shot from 30 ft,,122,110
411,4,1:28.0,,Defensive rebound by J. Isaac,122,110
412,4,1:24.0,,D. Augustin makes 2-pt layup from 2 ft,122,112
413,4,1:10.0,Shooting foul by J. Isaac (drawn by C. McCollum),,122,112
414,4,1:10.0,C. McCollum makes free throw 1 of 2,,123,112
415,4,1:10.0,C. McCollum makes free throw 2 of 2,,124,112
416,4,0:59.0,,J. Isaac makes 2-pt dunk from 1 ft (assist by E. Fournier),124,114
417,4,0:57.0,Personal foul by D. Augustin (drawn by D. Lillard),,124,114
418,4,0:57.0,D. Lillard makes free throw 1 of 2,,125,114
419,4,0:57.0,D. Lillard makes free throw 2 of 2,,126,114
420,4,0:43.0,,E. Fournier misses 3-pt jump shot from 26 ft,126,114
421,4,0:38.0,,Offensive rebound by N. Vučević,126,114
422,4,0:36.0,,J. Isaac misses 2-pt layup from 2 ft,126,114
423,4,0:36.0,,Offensive rebound by J. Isaac,126,114
424,4,0:36.0,,N. Vučević misses 2-pt layup at rim,126,114
425,4,0:36.0,Defensive rebound by J. Nurkić,,126,114
426,4,0:35.0,Personal take foul by D. Augustin (drawn by D. Lillard),,126,114
427,4,0:35.0,D. Lillard makes free throw 1 of 2,,127,114
428,4,0:35.0,Z. Collins enters the game for C. McCollum,,127,114
429,4,0:35.0,J. Layman enters the game for J. Nurkić,,127,114
430,4,0:35.0,D. Lillard makes free throw 2 of 2,,128,114
431,4,0:29.0,,T. Ross misses 3-pt jump shot from 26 ft,128,114
432,4,0:25.0,Defensive rebound by Z. Collins,,128,114
433,4,0:03.0,Turnover by Team (shot clock),,128,114
