,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
388,4,1:49.0,Offensive rebound by Team,,102,100
389,4,1:49.0,C. Paul misses free throw 2 of 2,,102,100
390,4,1:46.0,,Defensive rebound by D. Jordan,102,100
391,4,1:34.0,,L. Dončić makes 2-pt jump shot from 4 ft,102,102
392,4,1:14.0,J. Harden misses 3-pt jump shot from 25 ft,,102,102
393,4,1:13.0,,Defensive rebound by Team,102,102
394,4,0:57.0,,L. Dončić makes 3-pt jump shot from 25 ft,102,105
395,4,0:57.0,Houston full timeout,,102,105
396,4,0:45.0,J. Harden makes 2-pt jump shot from 4 ft,,104,105
397,4,0:24.0,,J. Brunson makes 2-pt layup from 1 ft (assist by D. Jordan),104,107
398,4,0:18.0,E. Gordon misses 3-pt jump shot from 25 ft,,104,107
399,4,0:16.0,,Defensive rebound by D. Jordan,104,107
400,4,0:14.0,,Personal foul by J. Harden (drawn by W. Matthews),104,107
401,4,0:14.0,,W. Matthews misses free throw 1 of 2,104,107
402,4,0:14.0,,Offensive rebound by Team,104,107
403,4,0:14.0,,D. Finney-Smith enters the game for J. Brunson,104,107
404,4,0:14.0,,W. Matthews misses free throw 2 of 2,104,107
405,4,0:13.0,Defensive rebound by Team,,104,107
406,4,0:05.0,Houston full timeout,,104,107
407,4,0:05.0,N. Hilário enters the game for C. Capela,,104,107
408,4,0:00.0,E. Gordon misses 3-pt jump shot from 23 ft,,104,107
409,4,0:00.0,Offensive rebound by Team,,104,107
