,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHARLOTTE_ACTION,DETROIT_SCORE,CHARLOTTE_SCORE
386,4,6:30.0,Offensive rebound by S. Johnson,,99,91
387,4,6:24.0,J. Calderón makes 2-pt jump shot from 19 ft,,101,91
388,4,6:23.0,,Charlotte full timeout,101,91
389,4,6:23.0,A. Drummond enters the game for S. Johnson,,101,91
390,4,6:23.0,B. Griffin enters the game for Z. Pachulia,,101,91
391,4,6:23.0,,M. Williams enters the game for M. Bridges,101,91
392,4,6:23.0,,C. Zeller enters the game for W. Hernangómez,101,91
393,4,5:59.0,,J. Lamb misses 2-pt jump shot from 8 ft (block by B. Griffin),101,91
394,4,5:52.0,Defensive rebound by B. Griffin,,101,91
395,4,5:35.0,J. Calderón misses 3-pt jump shot from 26 ft,,101,91
396,4,5:30.0,,Defensive rebound by C. Zeller,101,91
397,4,5:20.0,,K. Walker misses 3-pt jump shot from 25 ft,101,91
398,4,5:16.0,Defensive rebound by B. Griffin,,101,91
399,4,5:05.0,Turnover by A. Drummond (3 sec),,101,91
400,4,4:53.0,,K. Walker makes 3-pt jump shot from 25 ft,101,94
401,4,4:39.0,J. Calderón misses 3-pt jump shot from 26 ft,,101,94
402,4,4:35.0,,Defensive rebound by K. Walker,101,94
403,4,4:34.0,,Shooting foul by A. Drummond (drawn by K. Walker),101,94
404,4,4:34.0,,K. Walker makes free throw 1 of 2,101,95
405,4,4:34.0,,K. Walker misses free throw 2 of 2,101,95
406,4,4:30.0,Defensive rebound by A. Drummond,,101,95
407,4,4:20.0,Personal foul by M. Williams (drawn by B. Griffin),,101,95
408,4,4:20.0,R. Jackson enters the game for J. Calderón,,101,95
409,4,4:07.0,B. Griffin misses 2-pt jump shot from 13 ft,,101,95
410,4,4:05.0,,Defensive rebound by J. Lamb,101,95
411,4,4:01.0,,Turnover by J. Lamb (palming),101,95
412,4,3:36.0,R. Jackson misses 3-pt jump shot from 26 ft,,101,95
413,4,3:34.0,,Defensive rebound by K. Walker,101,95
414,4,3:30.0,,K. Walker makes 3-pt jump shot from 25 ft,101,98
415,4,3:28.0,Detroit full timeout,,101,98
416,4,3:07.0,B. Griffin misses 2-pt layup from 2 ft (block by K. Walker),,101,98
417,4,3:06.0,,Defensive rebound by K. Walker,101,98
418,4,2:53.0,,C. Zeller makes 2-pt dunk from 3 ft (assist by N. Batum),101,100
419,4,2:27.0,Turnover by R. Jackson (bad pass),,101,100
420,4,2:12.0,,K. Walker makes 2-pt layup from 3 ft,101,102
421,4,1:46.0,R. Jackson misses 2-pt jump shot from 3 ft,,101,102
422,4,1:43.0,,Defensive rebound by K. Walker,101,102
423,4,1:33.0,,K. Walker misses 3-pt jump shot from 28 ft,101,102
424,4,1:30.0,Defensive rebound by B. Brown,,101,102
425,4,1:08.0,R. Jackson misses 2-pt jump shot from 9 ft (block by N. Batum),,101,102
426,4,1:05.0,,Defensive rebound by K. Walker,101,102
427,4,0:47.0,,K. Walker makes 2-pt jump shot from 15 ft,101,104
428,4,0:46.0,Detroit full timeout,,101,104
429,4,0:46.0,L. Kennard enters the game for B. Brown,,101,104
430,4,0:35.0,A. Drummond makes 2-pt layup from 2 ft (assist by B. Griffin),,103,104
431,4,0:35.0,Shooting foul by K. Walker (drawn by A. Drummond),,103,104
432,4,0:35.0,B. Brown enters the game for L. Kennard,,103,104
433,4,0:35.0,,W. Hernangómez enters the game for N. Batum,103,104
434,4,0:35.0,A. Drummond makes free throw 1 of 1,,104,104
435,4,0:35.0,,Charlotte full timeout,104,104
436,4,0:35.0,S. Johnson enters the game for R. Jackson,,104,104
437,4,0:35.0,,N. Batum enters the game for W. Hernangómez,104,104
438,4,0:30.0,,Shooting foul by A. Drummond (drawn by K. Walker),104,104
439,4,0:30.0,,K. Walker misses free throw 1 of 2,104,104
440,4,0:30.0,,Offensive rebound by Team,104,104
441,4,0:30.0,,K. Walker makes free throw 2 of 2,104,105
442,4,0:30.0,Detroit full timeout,,104,105
443,4,0:30.0,J. Calderón enters the game for B. Brown,,104,105
444,4,0:30.0,R. Jackson enters the game for S. Johnson,,104,105
445,4,0:23.0,Personal foul by M. Williams (drawn by B. Griffin),,104,105
446,4,0:23.0,,W. Hernangómez enters the game for M. Williams,104,105
447,4,0:23.0,B. Griffin misses free throw 1 of 2,,104,105
448,4,0:23.0,Offensive rebound by Team,,104,105
449,4,0:23.0,B. Brown enters the game for J. Calderón,,104,105
450,4,0:23.0,S. Johnson enters the game for R. Jackson,,104,105
451,4,0:23.0,B. Griffin misses free throw 2 of 2,,104,105
452,4,0:22.0,,Defensive rebound by N. Batum,104,105
453,4,0:22.0,,Charlotte full timeout,104,105
454,4,0:22.0,,M. Monk enters the game for W. Hernangómez,104,105
455,4,0:22.0,,T. Parker enters the game for C. Zeller,104,105
456,4,0:21.0,,Personal foul by B. Brown (drawn by J. Lamb),104,105
457,4,0:21.0,,C. Zeller enters the game for M. Monk,104,105
458,4,0:21.0,,J. Lamb makes free throw 1 of 2,104,106
459,4,0:21.0,J. Calderón enters the game for B. Brown,,104,106
460,4,0:21.0,,J. Lamb misses free throw 2 of 2,104,106
461,4,0:19.0,Defensive rebound by A. Drummond,,104,106
462,4,0:14.0,Personal foul by T. Parker (drawn by L. Galloway),,104,106
463,4,0:14.0,L. Galloway makes free throw 1 of 2,,105,106
464,4,0:14.0,B. Brown enters the game for J. Calderón,,105,106
465,4,0:14.0,L. Galloway makes free throw 2 of 2,,106,106
466,4,0:00.0,,J. Lamb makes 2-pt jump shot from 22 ft (assist by K. Walker),106,108
467,4,0:00.0,Technical foul by,,106,108
468,4,0:00.0,,W. Hernangómez enters the game for T. Parker,106,108
469,4,0:00.0,L. Galloway makes technical free throw,,107,108
470,4,0:00.0,Turnover by B. Griffin (bad pass; steal by N. Batum),,107,108
