,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,UTAH_ACTION,SACRAMENTO_SCORE,UTAH_SCORE
381,4,9:45.0,,Personal foul by C. Brewer (drawn by J. Ingles),74,99
382,4,9:33.0,,G. Allen misses 2-pt jump shot from 19 ft,74,99
383,4,9:29.0,Defensive rebound by C. Swanigan,,74,99
384,4,9:24.0,C. Brewer misses 2-pt layup from 6 ft,,74,99
385,4,9:21.0,,Defensive rebound by R. Gobert,74,99
386,4,9:02.0,,J. Ingles misses 3-pt jump shot from 27 ft,74,99
387,4,8:59.0,Defensive rebound by T. Williams,,74,99
388,4,8:48.0,Turnover by B. Bogdanović (lost ball; steal by G. Allen),,74,99
389,4,8:48.0,,Personal take foul by Y. Ferrell (drawn by G. Allen),74,99
390,4,8:48.0,F. Mason enters the game for C. Brewer,,74,99
391,4,8:48.0,,T. Sefolosha enters the game for J. Ingles,74,99
392,4,8:38.0,,D. Mitchell makes 2-pt jump shot from 14 ft,74,101
393,4,8:22.0,Turnover by F. Mason (bad pass; steal by R. Gobert),,74,101
394,4,8:06.0,,D. Mitchell misses 2-pt layup from 9 ft,74,101
395,4,8:02.0,Defensive rebound by F. Mason,,74,101
396,4,8:02.0,Personal take foul by R. O'Neale (drawn by F. Mason),,74,101
397,4,7:52.0,B. Bogdanović makes 2-pt jump shot from 5 ft,,76,101
398,4,7:51.0,,Utah full timeout,76,101
399,4,7:51.0,,G. Niang enters the game for G. Allen,76,101
400,4,7:37.0,,Shooting foul by C. Swanigan (drawn by T. Sefolosha),76,101
401,4,7:37.0,,Offensive rebound by Team,76,101
402,4,7:37.0,,T. Sefolosha misses free throw 1 of 2,76,101
403,4,7:37.0,,T. Sefolosha makes free throw 2 of 2,76,102
404,4,7:19.0,C. Swanigan makes 2-pt layup from 9 ft (assist by B. Bogdanović),,78,102
405,4,7:12.0,,Offensive foul by R. Gobert (drawn by C. Swanigan),78,102
406,4,7:12.0,,Turnover by R. Gobert (offensive foul),78,102
407,4,7:02.0,F. Mason makes 2-pt jump shot from 12 ft,,80,102
408,4,6:45.0,,D. Mitchell misses 2-pt jump shot from 6 ft,80,102
409,4,6:42.0,Defensive rebound by Y. Ferrell,,80,102
410,4,6:39.0,T. Williams misses 3-pt jump shot from 22 ft,,80,102
411,4,6:36.0,,Defensive rebound by R. Gobert,80,102
412,4,6:24.0,,D. Mitchell misses 3-pt jump shot from 26 ft,80,102
413,4,6:21.0,Defensive rebound by B. Bogdanović,,80,102
414,4,6:11.0,B. Bogdanović makes 2-pt layup from 4 ft,,82,102
415,4,5:59.0,,D. Mitchell makes 2-pt layup from 2 ft (assist by R. Gobert),82,104
416,4,5:59.0,,Shooting foul by Y. Ferrell (drawn by D. Mitchell),82,104
417,4,5:59.0,,J. Ingles enters the game for R. Gobert,82,104
418,4,5:59.0,,E. Udoh enters the game for G. Niang,82,104
419,4,5:59.0,,D. Mitchell makes free throw 1 of 1,82,105
420,4,5:47.0,Turnover by F. Mason (bad pass),,82,105
421,4,5:27.0,,Shooting foul by F. Mason (drawn by D. Mitchell),82,105
422,4,5:27.0,,D. Mitchell makes free throw 1 of 2,82,106
423,4,5:27.0,,D. Mitchell makes free throw 2 of 2,82,107
424,4,5:27.0,,G. Allen enters the game for J. Ingles,82,107
425,4,5:27.0,,G. Niang enters the game for D. Mitchell,82,107
426,4,5:08.0,B. Bogdanović makes 2-pt jump shot from 6 ft,,84,107
427,4,5:08.0,Shooting foul by R. O'Neale (drawn by B. Bogdanović),,84,107
428,4,5:08.0,B. Bogdanović makes free throw 1 of 1,,85,107
429,4,4:55.0,,G. Niang makes 2-pt hook shot from 4 ft,85,109
430,4,4:47.0,Y. Ferrell makes 2-pt layup from 3 ft,,87,109
431,4,4:47.0,Shooting foul by R. O'Neale (drawn by Y. Ferrell),,87,109
432,4,4:47.0,Y. Ferrell makes free throw 1 of 1,,88,109
433,4,4:26.0,,G. Allen misses 2-pt dunk from 3 ft,88,109
434,4,4:23.0,Defensive rebound by B. Bogdanović,,88,109
435,4,4:18.0,Turnover by T. Williams (bad pass),,88,109
436,4,4:10.0,,G. Allen misses 2-pt layup from 2 ft,88,109
437,4,4:08.0,Defensive rebound by F. Mason,,88,109
438,4,3:59.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,88,109
439,4,3:54.0,,Defensive rebound by G. Niang,88,109
440,4,3:50.0,,Personal foul by C. Swanigan (drawn by E. Udoh),88,109
441,4,3:50.0,,E. Udoh makes free throw 1 of 2,88,110
442,4,3:50.0,C. Brewer enters the game for B. Bogdanović,,88,110
443,4,3:50.0,,T. Cavanaugh enters the game for R. O'Neale,88,110
444,4,3:50.0,,N. Mitrou-Long enters the game for T. Sefolosha,88,110
445,4,3:50.0,Sacramento full timeout,,88,110
446,4,3:50.0,,E. Udoh misses free throw 2 of 2,88,110
447,4,3:47.0,Defensive rebound by C. Brewer,,88,110
448,4,3:30.0,C. Swanigan makes 2-pt hook shot from 6 ft (assist by T. Williams),,90,110
449,4,3:14.0,,E. Udoh makes 2-pt layup from 3 ft (assist by G. Allen),90,112
450,4,3:05.0,Shooting foul by G. Allen (drawn by F. Mason),,90,112
451,4,3:05.0,F. Mason makes free throw 1 of 2,,91,112
452,4,3:05.0,,T. Bradley enters the game for E. Udoh,91,112
453,4,3:05.0,F. Mason makes free throw 2 of 2,,92,112
454,4,2:58.0,,G. Allen misses 3-pt jump shot from 26 ft,92,112
455,4,2:53.0,Defensive rebound by C. Swanigan,,92,112
456,4,2:46.0,F. Mason makes 2-pt layup from 2 ft,,94,112
457,4,2:32.0,,G. Allen makes 2-pt jump shot from 3 ft,94,114
458,4,2:18.0,F. Mason makes 2-pt layup from 7 ft (assist by C. Brewer),,96,114
459,4,2:18.0,,Violation by Team (def goaltending),96,114
460,4,2:03.0,,T. Cavanaugh makes 3-pt jump shot from 24 ft (assist by G. Niang),96,117
461,4,1:49.0,Shooting foul by T. Bradley (drawn by C. Swanigan),,96,117
462,4,1:49.0,C. Swanigan misses free throw 1 of 2,,96,117
463,4,1:49.0,Offensive rebound by Team,,96,117
464,4,1:49.0,C. Swanigan misses free throw 2 of 2,,96,117
465,4,1:46.0,,Defensive rebound by T. Bradley,96,117
466,4,1:35.0,,Turnover by N. Mitrou-Long (out of bounds lost ball),96,117
467,4,1:23.0,C. Swanigan misses 3-pt jump shot from 26 ft,,96,117
468,4,1:19.0,Offensive rebound by T. Williams,,96,117
469,4,1:19.0,T. Williams makes 2-pt layup from 2 ft,,98,117
470,4,1:06.0,,T. Bradley makes 2-pt layup from 2 ft (assist by N. Mitrou-Long),98,119
471,4,1:06.0,Sacramento full timeout,,98,119
472,4,1:06.0,B. Bogdanović enters the game for C. Swanigan,,98,119
473,4,0:49.0,Offensive foul by F. Mason (drawn by G. Allen),,98,119
474,4,0:49.0,Turnover by F. Mason (offensive foul),,98,119
475,4,0:39.0,,T. Cavanaugh misses 3-pt jump shot from 26 ft,98,119
476,4,0:34.0,Defensive rebound by F. Mason,,98,119
477,4,0:31.0,F. Mason misses 3-pt jump shot from 27 ft,,98,119
478,4,0:29.0,,Defensive rebound by T. Bradley,98,119
479,4,0:14.0,,Turnover by G. Allen (offensive foul),98,119
480,4,0:14.0,,Offensive foul by G. Allen (drawn by Y. Ferrell),98,119
481,4,0:04.0,F. Mason misses 3-pt jump shot from 30 ft,,98,119
482,4,0:00.0,,Defensive rebound by T. Cavanaugh,98,119
