,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CHICAGO_ACTION,OKLAHOMA CITY_SCORE,CHICAGO_SCORE
379,4,9:11.0,D. Schröder makes 2-pt layup from 3 ft,,98,91
380,4,9:06.0,,Personal foul by H. Diallo (drawn by S. Harrison),98,91
381,4,9:06.0,,L. Markkanen enters the game for J. Parker,98,91
382,4,8:48.0,,L. Markkanen makes 2-pt jump shot from 6 ft,98,93
383,4,8:36.0,Turnover by Á. Abrines (lost ball; steal by S. Harrison),,98,93
384,4,8:33.0,,S. Harrison makes 2-pt dunk at rim,98,95
385,4,8:33.0,Oklahoma City full timeout,,98,95
386,4,8:33.0,R. Westbrook enters the game for H. Diallo,,98,95
387,4,8:16.0,Turnover by N. Noel (lost ball; steal by C. Hutchison),,98,95
388,4,8:12.0,,S. Harrison misses 2-pt layup from 1 ft,98,95
389,4,8:08.0,,Offensive rebound by C. Hutchison,98,95
390,4,7:59.0,,Z. LaVine makes 2-pt dunk from 1 ft (assist by C. Hutchison),98,97
391,4,7:48.0,R. Westbrook makes 2-pt layup from 1 ft,,100,97
392,4,7:48.0,Shooting foul by S. Harrison (drawn by R. Westbrook),,100,97
393,4,7:48.0,S. Adams enters the game for N. Noel,,100,97
394,4,7:48.0,J. Grant enters the game for P. Patterson,,100,97
395,4,7:48.0,R. Westbrook misses free throw 1 of 1,,100,97
396,4,7:48.0,Offensive rebound by S. Adams,,100,97
397,4,7:41.0,R. Westbrook misses 3-pt jump shot from 26 ft,,100,97
398,4,7:35.0,,Defensive rebound by L. Markkanen,100,97
399,4,7:21.0,,S. Harrison misses 2-pt jump shot from 6 ft,100,97
400,4,7:21.0,,Offensive rebound by Team,100,97
401,4,7:21.0,Loose ball foul by R. Westbrook (drawn by W. Carter),,100,97
402,4,7:08.0,,C. Hutchison makes 2-pt layup from 1 ft,100,99
403,4,6:54.0,Turnover by R. Westbrook (bad pass; steal by L. Markkanen),,100,99
404,4,6:42.0,,Personal foul by D. Schröder (drawn by W. Carter),100,99
405,4,6:42.0,,W. Carter makes free throw 1 of 2,100,100
406,4,6:42.0,T. Ferguson enters the game for Á. Abrines,,100,100
407,4,6:42.0,P. George enters the game for D. Schröder,,100,100
408,4,6:42.0,,J. Holiday enters the game for C. Hutchison,100,100
409,4,6:42.0,,W. Carter misses free throw 2 of 2,100,100
410,4,6:40.0,Defensive rebound by R. Westbrook,,100,100
411,4,6:25.0,Personal foul by L. Markkanen (drawn by S. Adams),,100,100
412,4,6:13.0,P. George misses 3-pt jump shot from 23 ft,,100,100
413,4,6:12.0,Offensive rebound by R. Westbrook,,100,100
414,4,6:12.0,Turnover by R. Westbrook (bad pass),,100,100
415,4,6:02.0,,Z. LaVine makes 3-pt jump shot from 25 ft,100,103
416,4,5:51.0,Turnover by R. Westbrook (offensive foul),,100,103
417,4,5:51.0,Offensive foul by R. Westbrook (drawn by S. Harrison),,100,103
418,4,5:39.0,,Turnover by Z. LaVine (bad pass; steal by P. George),100,103
419,4,5:36.0,Turnover by R. Westbrook (bad pass),,100,103
420,4,5:36.0,,Chicago full timeout,100,103
421,4,5:24.0,,Turnover by Z. LaVine (traveling),100,103
422,4,5:13.0,R. Westbrook misses 2-pt layup from 2 ft (block by W. Carter),,100,103
423,4,5:10.0,Offensive rebound by S. Adams,,100,103
424,4,5:10.0,S. Adams misses 2-pt layup at rim,,100,103
425,4,5:08.0,Offensive rebound by S. Adams,,100,103
426,4,5:08.0,S. Adams misses 2-pt layup at rim,,100,103
427,4,5:07.0,Offensive rebound by S. Adams,,100,103
428,4,5:06.0,J. Grant misses 2-pt jump shot from 3 ft,,100,103
429,4,5:06.0,,Defensive rebound by W. Carter,100,103
430,4,4:46.0,,Personal foul by T. Ferguson (drawn by L. Markkanen),100,103
431,4,4:46.0,,L. Markkanen makes free throw 1 of 2,100,104
432,4,4:46.0,D. Schröder enters the game for T. Ferguson,,100,104
433,4,4:46.0,,R. Arcidiacono enters the game for S. Harrison,100,104
434,4,4:46.0,,L. Markkanen makes free throw 2 of 2,100,105
435,4,4:25.0,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),,102,105
436,4,4:03.0,,Z. LaVine misses 3-pt jump shot from 27 ft,102,105
437,4,4:00.0,Defensive rebound by R. Westbrook,,102,105
438,4,3:41.0,S. Adams misses 2-pt layup from 3 ft,,102,105
439,4,3:40.0,,Defensive rebound by L. Markkanen,102,105
440,4,3:20.0,,L. Markkanen misses 3-pt jump shot from 26 ft,102,105
441,4,3:17.0,,Offensive rebound by W. Carter,102,105
442,4,3:17.0,,Turnover by Team (shot clock),102,105
443,4,3:17.0,Oklahoma City full timeout,,102,105
444,4,3:17.0,T. Ferguson enters the game for S. Adams,,102,105
445,4,3:06.0,R. Westbrook misses 2-pt layup from 2 ft,,102,105
446,4,3:03.0,,Defensive rebound by J. Holiday,102,105
447,4,2:42.0,,Z. LaVine makes 2-pt layup from 4 ft (assist by W. Carter),102,107
448,4,2:29.0,J. Grant makes 2-pt dunk from 1 ft (assist by P. George),,104,107
449,4,2:04.0,,W. Carter misses 2-pt jump shot from 14 ft,104,107
450,4,2:01.0,Defensive rebound by D. Schröder,,104,107
451,4,1:54.0,R. Westbrook makes 3-pt jump shot from 26 ft (assist by D. Schröder),,107,107
452,4,1:30.0,,Z. LaVine makes 2-pt jump shot from 21 ft,107,109
453,4,1:24.0,Shooting foul by J. Holiday (drawn by R. Westbrook),,107,109
454,4,1:24.0,R. Westbrook misses free throw 1 of 2,,107,109
455,4,1:24.0,Offensive rebound by Team,,107,109
456,4,1:24.0,S. Adams enters the game for T. Ferguson,,107,109
457,4,1:24.0,,R. Lopez enters the game for W. Carter,107,109
458,4,1:24.0,R. Westbrook makes free throw 2 of 2,,108,109
459,4,1:24.0,,Chicago full timeout,108,109
460,4,1:09.0,,Z. LaVine misses 2-pt layup from 2 ft,108,109
461,4,1:08.0,Defensive rebound by P. George,,108,109
462,4,0:59.0,R. Westbrook misses 2-pt jump shot from 10 ft,,108,109
463,4,0:57.0,Offensive rebound by J. Grant,,108,109
464,4,0:51.0,Turnover by J. Grant (offensive foul),,108,109
465,4,0:51.0,Offensive foul by J. Grant (drawn by R. Arcidiacono),,108,109
466,4,0:37.0,,Turnover by Z. LaVine (bad pass; steal by P. George),108,109
467,4,0:34.0,D. Schröder makes 2-pt layup from 2 ft (assist by P. George),,110,109
468,4,0:34.0,,Chicago full timeout,110,109
469,4,0:23.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by L. Markkanen),110,112
470,4,0:22.0,Oklahoma City full timeout,,110,112
471,4,0:22.0,,W. Carter enters the game for R. Lopez,110,112
472,4,0:19.0,R. Westbrook makes 2-pt layup from 1 ft (assist by P. George),,112,112
473,4,0:04.0,,L. Markkanen makes 2-pt layup from 2 ft,112,114
474,4,0:04.0,Oklahoma City full timeout,,112,114
475,4,0:03.0,P. George misses 3-pt jump shot from 24 ft,,112,114
476,4,0:03.0,,Defensive rebound by L. Markkanen,112,114
