,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,INDIANA_ACTION,BROOKLYN_SCORE,INDIANA_SCORE
382,4,4:24.0,,Turnover by T. Young (out of bounds lost ball),100,87
383,4,4:24.0,J. Dudley enters the game for T. Graham,,100,87
384,4,4:11.0,Shooting foul by D. Sabonis (drawn by J. Harris),,100,87
385,4,4:11.0,J. Harris makes free throw 1 of 2,,101,87
386,4,4:11.0,J. Harris misses free throw 2 of 2,,101,87
387,4,4:10.0,,Defensive rebound by Team,101,87
388,4,3:55.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,101,87
389,4,3:52.0,Defensive rebound by J. Harris,,101,87
390,4,3:35.0,D. Russell misses 2-pt jump shot from 13 ft,,101,87
391,4,3:33.0,,Defensive rebound by B. Bogdanović,101,87
392,4,3:28.0,,B. Bogdanović misses 2-pt layup from 1 ft (block by D. Russell),101,87
393,4,3:28.0,Defensive rebound by Team,,101,87
394,4,3:10.0,C. LeVert makes 2-pt layup from 2 ft,,103,87
395,4,3:10.0,,Indiana full timeout,103,87
396,4,3:10.0,,T. Leaf enters the game for B. Bogdanović,103,87
397,4,3:10.0,,D. McDermott enters the game for D. Sabonis,103,87
398,4,3:10.0,,K. O'Quinn enters the game for T. Young,103,87
399,4,2:47.0,,K. O'Quinn misses 3-pt jump shot from 26 ft,103,87
400,4,2:41.0,Defensive rebound by D. Russell,,103,87
401,4,2:25.0,Shooting foul by K. O'Quinn (drawn by C. LeVert),,103,87
402,4,2:25.0,C. LeVert makes free throw 1 of 2,,104,87
403,4,2:25.0,,D. Reed enters the game for C. Joseph,104,87
404,4,2:25.0,,E. Sumner enters the game for D. McDermott,104,87
405,4,2:25.0,C. LeVert makes free throw 2 of 2,,105,87
406,4,2:04.0,,A. Holiday makes 3-pt jump shot from 26 ft,105,90
407,4,1:40.0,C. LeVert misses 3-pt jump shot from 27 ft,,105,90
408,4,1:37.0,,Defensive rebound by K. O'Quinn,105,90
409,4,1:30.0,,K. O'Quinn misses 2-pt jump shot from 11 ft,105,90
410,4,1:27.0,,Offensive rebound by K. O'Quinn,105,90
411,4,1:15.0,,K. O'Quinn makes 2-pt layup from 2 ft (assist by A. Holiday),105,92
412,4,0:51.0,Turnover by Team (shot clock),,105,92
413,4,0:51.0,T. Graham enters the game for J. Harris,,105,92
414,4,0:51.0,R. Kurucs enters the game for D. Russell,,105,92
415,4,0:41.0,,K. O'Quinn makes 2-pt jump shot from 7 ft (assist by A. Holiday),105,94
416,4,0:19.0,T. Graham makes 3-pt jump shot from 27 ft (assist by J. Dudley),,108,94
417,4,0:13.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by A. Holiday),108,96
