,QUARTER,TIME_REMAINING,BOSTON_ACTION,BROOKLYN_ACTION,BOSTON_SCORE,BROOKLYN_SCORE
385,4,6:05.0,J. Brown misses 2-pt jump shot from 22 ft,,81,99
386,4,6:01.0,Offensive rebound by G. Yabusele,,81,99
387,4,5:58.0,J. Brown makes 2-pt dunk from 2 ft (assist by G. Yabusele),,83,99
388,4,5:38.0,,D. Russell misses 2-pt jump shot from 14 ft,83,99
389,4,5:35.0,,Offensive rebound by J. Allen,83,99
390,4,5:35.0,,J. Allen misses 2-pt layup from 1 ft,83,99
391,4,5:35.0,,Offensive rebound by D. Carroll,83,99
392,4,5:34.0,,Brooklyn full timeout,83,99
393,4,5:33.0,,Personal foul by J. Brown (drawn by T. Graham),83,99
394,4,5:28.0,,Shooting foul by J. Tatum (drawn by D. Carroll),83,99
395,4,5:28.0,,D. Carroll makes free throw 1 of 2,83,100
396,4,5:28.0,,D. Carroll makes free throw 2 of 2,83,101
397,4,5:12.0,J. Tatum makes 3-pt jump shot from 24 ft (assist by B. Wanamaker),,86,101
398,4,4:56.0,,J. Allen misses 2-pt layup from 2 ft (block by G. Yabusele),86,101
399,4,4:54.0,Defensive rebound by D. Theis,,86,101
400,4,4:51.0,B. Wanamaker makes 2-pt layup from 1 ft,,88,101
401,4,4:41.0,,Shooting foul by D. Theis (drawn by D. Russell),88,101
402,4,4:41.0,,D. Russell makes free throw 1 of 2,88,102
403,4,4:41.0,,S. Dinwiddie enters the game for T. Graham,88,102
404,4,4:41.0,,D. Russell misses free throw 2 of 2,88,102
405,4,4:39.0,,Offensive rebound by J. Allen,88,102
406,4,4:39.0,,Personal foul by J. Brown (drawn by J. Allen),88,102
407,4,4:39.0,,J. Allen makes free throw 1 of 2,88,103
408,4,4:39.0,R. Williams enters the game for D. Theis,,88,103
409,4,4:39.0,,J. Allen makes free throw 2 of 2,88,104
410,4,4:28.0,Shooting foul by S. Dinwiddie (drawn by J. Tatum),,88,104
411,4,4:28.0,J. Tatum makes free throw 1 of 2,,89,104
412,4,4:28.0,J. Tatum makes free throw 2 of 2,,90,104
413,4,4:10.0,,D. Carroll misses 2-pt jump shot from 19 ft,90,104
414,4,4:06.0,Defensive rebound by J. Tatum,,90,104
415,4,4:01.0,B. Wanamaker misses 2-pt jump shot from 12 ft,,90,104
416,4,4:00.0,Offensive rebound by B. Wanamaker,,90,104
417,4,3:57.0,J. Tatum makes 3-pt jump shot from 23 ft (assist by B. Wanamaker),,93,104
418,4,3:36.0,,D. Carroll misses 3-pt jump shot from 23 ft,93,104
419,4,3:33.0,Defensive rebound by J. Brown,,93,104
420,4,3:26.0,B. Wanamaker misses 3-pt jump shot from 25 ft,,93,104
421,4,3:23.0,,Defensive rebound by D. Carroll,93,104
422,4,3:07.0,,S. Dinwiddie misses 2-pt jump shot from 6 ft,93,104
423,4,3:07.0,,Offensive rebound by Team,93,104
424,4,3:07.0,Loose ball foul by R. Williams (drawn by J. Allen),,93,104
425,4,3:07.0,,Technical foul by S. Dinwiddie,93,104
426,4,3:07.0,J. Tatum makes technical free throw,,94,104
427,4,3:07.0,,J. Allen misses free throw 1 of 2,94,104
428,4,3:07.0,,Offensive rebound by Team,94,104
429,4,3:07.0,D. Theis enters the game for R. Williams,,94,104
430,4,3:07.0,,R. Kurucs enters the game for S. Dinwiddie,94,104
431,4,3:07.0,,J. Allen makes free throw 2 of 2,94,105
432,4,2:53.0,J. Brown misses 2-pt layup from 5 ft,,94,105
433,4,2:48.0,,Defensive rebound by D. Carroll,94,105
434,4,2:29.0,,Turnover by D. Russell (bad pass; steal by G. Yabusele),94,105
435,4,2:27.0,Turnover by G. Yabusele (bad pass),,94,105
436,4,2:14.0,,J. Harris misses 3-pt jump shot from 25 ft,94,105
437,4,2:11.0,Defensive rebound by G. Yabusele,,94,105
438,4,2:04.0,J. Tatum makes 2-pt jump shot from 19 ft,,96,105
439,4,1:34.0,,J. Harris misses 2-pt layup from 2 ft (block by D. Theis),96,105
440,4,1:31.0,Defensive rebound by D. Theis,,96,105
441,4,1:28.0,J. Brown makes 2-pt layup from 2 ft (assist by D. Theis),,98,105
442,4,1:07.0,,Turnover by D. Russell (bad pass),98,105
443,4,0:58.0,B. Wanamaker misses 3-pt jump shot from 25 ft,,98,105
444,4,0:54.0,,Defensive rebound by D. Carroll,98,105
445,4,0:48.0,,Turnover by D. Russell (out of bounds lost ball),98,105
446,4,0:43.0,J. Tatum misses 3-pt jump shot from 26 ft (block by D. Russell),,98,105
447,4,0:43.0,Offensive rebound by Team,,98,105
448,4,0:43.0,Boston full timeout,,98,105
449,4,0:43.0,,T. Graham enters the game for D. Russell,98,105
450,4,0:39.0,J. Brown misses 3-pt jump shot from 25 ft,,98,105
451,4,0:37.0,,Defensive rebound by J. Harris,98,105
452,4,0:37.0,,Brooklyn full timeout,98,105
453,4,0:37.0,R. Williams enters the game for D. Theis,,98,105
454,4,0:37.0,,S. Dinwiddie enters the game for J. Allen,98,105
455,4,0:37.0,,D. Russell enters the game for T. Graham,98,105
456,4,0:30.0,,Personal take foul by J. Brown (drawn by J. Harris),98,105
457,4,0:30.0,D. Theis enters the game for R. Williams,,98,105
458,4,0:30.0,,T. Graham enters the game for D. Russell,98,105
459,4,0:30.0,,J. Harris makes free throw 1 of 2,98,106
460,4,0:30.0,,J. Harris makes free throw 2 of 2,98,107
461,4,0:26.0,J. Tatum makes 2-pt layup from 3 ft,,100,107
462,4,0:18.0,,Personal take foul by D. Theis (drawn by D. Carroll),100,107
463,4,0:18.0,,D. Carroll makes free throw 1 of 2,100,108
464,4,0:18.0,,D. Carroll makes free throw 2 of 2,100,109
465,4,0:05.0,J. Tatum makes 2-pt jump shot from 18 ft,,102,109
