,QUARTER,TIME_REMAINING,ORLANDO_ACTION,HOUSTON_ACTION,ORLANDO_SCORE,HOUSTON_SCORE
389,4,5:24.0,Turnover by A. Gordon (bad pass; steal by K. Faried),,89,89
390,4,5:11.0,,J. Harden misses 3-pt jump shot from 27 ft,89,89
391,4,5:08.0,Defensive rebound by A. Gordon,,89,89
392,4,4:59.0,T. Ross makes 3-pt jump shot from 23 ft (assist by A. Gordon),,92,89
393,4,4:58.0,,Houston full timeout,92,89
394,4,4:58.0,J. Isaac enters the game for A. Gordon,,92,89
395,4,4:58.0,,J. Ennis enters the game for G. Green,92,89
396,4,4:46.0,,J. Harden makes 2-pt jump shot from 13 ft (assist by K. Faried),92,91
397,4,4:18.0,N. Vučević misses 3-pt jump shot from 22 ft,,92,91
398,4,4:16.0,,Defensive rebound by J. Harden,92,91
399,4,4:13.0,,P. Tucker makes 2-pt layup at rim (assist by K. Faried),92,93
400,4,4:01.0,Shooting foul by E. Gordon (drawn by D. Augustin),,92,93
401,4,4:01.0,D. Augustin makes free throw 1 of 2,,93,93
402,4,4:01.0,D. Augustin misses free throw 2 of 2,,93,93
403,4,4:01.0,,Defensive rebound by K. Faried,93,93
404,4,3:39.0,,J. Harden misses 3-pt jump shot from 27 ft,93,93
405,4,3:36.0,Defensive rebound by J. Isaac,,93,93
406,4,3:31.0,Orlando full timeout,,93,93
407,4,3:31.0,A. Gordon enters the game for J. Isaac,,93,93
408,4,3:31.0,,C. Paul enters the game for J. Ennis,93,93
409,4,3:18.0,E. Fournier misses 3-pt jump shot from 23 ft,,93,93
410,4,3:16.0,,Defensive rebound by Team,93,93
411,4,3:00.0,,Turnover by J. Harden (bad pass),93,93
412,4,2:35.0,D. Augustin misses 3-pt jump shot from 24 ft,,93,93
413,4,2:33.0,Offensive rebound by Team,,93,93
414,4,2:20.0,N. Vučević misses 2-pt jump shot from 10 ft,,93,93
415,4,2:17.0,,Defensive rebound by J. Harden,93,93
416,4,2:12.0,,J. Harden makes 2-pt layup from 2 ft,93,95
417,4,1:59.0,T. Ross makes 2-pt jump shot from 9 ft (assist by D. Augustin),,95,95
418,4,1:43.0,,J. Harden misses 2-pt jump shot from 8 ft,95,95
419,4,1:40.0,Defensive rebound by A. Gordon,,95,95
420,4,1:38.0,Turnover by D. Augustin (bad pass; steal by C. Paul),,95,95
421,4,1:28.0,,P. Tucker misses 3-pt jump shot from 23 ft,95,95
422,4,1:25.0,,Offensive rebound by K. Faried,95,95
423,4,1:20.0,,Personal foul by N. Vučević (drawn by C. Paul),95,95
424,4,1:15.0,,J. Harden makes 3-pt jump shot from 26 ft (assist by K. Faried),95,98
425,4,1:00.0,Personal foul by K. Faried (drawn by E. Fournier),,95,98
426,4,0:55.0,T. Ross misses 3-pt jump shot from 27 ft,,95,98
427,4,0:52.0,,Defensive rebound by C. Paul,95,98
428,4,0:30.0,,J. Harden makes 2-pt jump shot from 16 ft,95,100
429,4,0:30.0,Orlando full timeout,,95,100
430,4,0:25.0,E. Fournier misses 2-pt layup from 3 ft (block by J. Harden),,95,100
431,4,0:23.0,Offensive rebound by N. Vučević,,95,100
432,4,0:21.0,Turnover by N. Vučević (back court),,95,100
433,4,0:13.0,,Personal take foul by D. Augustin (drawn by C. Paul),95,100
434,4,0:13.0,,C. Paul makes free throw 1 of 2,95,101
435,4,0:13.0,,C. Paul makes free throw 2 of 2,95,102
436,4,0:13.0,Orlando full timeout,,95,102
437,4,0:13.0,,A. Rivers enters the game for C. Paul,95,102
438,4,0:09.0,A. Gordon makes 3-pt jump shot from 26 ft (assist by N. Vučević),,98,102
439,4,0:06.0,,Personal take foul by T. Ross (drawn by J. Harden),98,102
440,4,0:06.0,,J. Harden misses free throw 1 of 2,98,102
441,4,0:06.0,,Offensive rebound by Team,98,102
442,4,0:06.0,,J. Harden makes free throw 2 of 2,98,103
443,4,0:00.0,T. Ross misses 3-pt jump shot from 29 ft,,98,103
444,4,0:00.0,Offensive rebound by Team,,98,103
