,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,OKLAHOMA CITY_ACTION,SAN ANTONIO_SCORE,OKLAHOMA CITY_SCORE
387,4,8:15.0,D. Bertāns misses 3-pt jump shot from 26 ft,,91,100
388,4,8:10.0,,Defensive rebound by S. Adams,91,100
389,4,7:55.0,,D. Schröder misses 2-pt jump shot from 13 ft,91,100
390,4,7:52.0,,Offensive rebound by S. Adams,91,100
391,4,7:48.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by S. Adams),91,103
392,4,7:31.0,M. Belinelli makes 3-pt jump shot from 26 ft,,94,103
393,4,7:19.0,,Personal foul by D. White (drawn by D. Schröder),94,103
394,4,7:19.0,J. Poeltl enters the game for D. Bertāns,,94,103
395,4,7:19.0,,R. Westbrook enters the game for H. Diallo,94,103
396,4,7:05.0,,R. Westbrook misses 2-pt jump shot from 18 ft,94,103
397,4,7:02.0,Defensive rebound by L. Aldridge,,94,103
398,4,6:54.0,D. White makes 2-pt layup from 2 ft,,96,103
399,4,6:30.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by D. Schröder),96,106
400,4,6:05.0,M. Belinelli makes 2-pt jump shot from 13 ft (assist by L. Aldridge),,98,106
401,4,5:46.0,,Shooting foul by D. White (drawn by S. Adams),98,106
402,4,5:46.0,,S. Adams makes free throw 1 of 2,98,107
403,4,5:46.0,,P. George enters the game for A. Nader,98,107
404,4,5:46.0,,S. Adams makes free throw 2 of 2,98,108
405,4,5:27.0,L. Aldridge makes 2-pt layup from 2 ft,,100,108
406,4,5:19.0,,Shooting foul by M. Belinelli (drawn by R. Westbrook),100,108
407,4,5:19.0,,R. Westbrook makes free throw 1 of 2,100,109
408,4,5:19.0,P. Mills enters the game for D. DeRozan,,100,109
409,4,5:19.0,,R. Westbrook makes free throw 2 of 2,100,110
410,4,5:07.0,Turnover by D. White (bad pass; steal by D. Schröder),,100,110
411,4,5:03.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by D. Schröder),100,112
412,4,5:03.0,San Antonio full timeout,,100,112
413,4,5:03.0,D. DeRozan enters the game for M. Belinelli,,100,112
414,4,4:38.0,L. Aldridge misses 3-pt jump shot from 27 ft,,100,112
415,4,4:34.0,,Defensive rebound by P. Patterson,100,112
416,4,4:21.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),100,114
417,4,4:07.0,D. White misses 3-pt jump shot from 23 ft,,100,114
418,4,4:05.0,,Defensive rebound by P. Patterson,100,114
419,4,4:01.0,,R. Westbrook makes 2-pt layup at rim,100,116
420,4,3:57.0,San Antonio full timeout,,100,116
421,4,3:57.0,D. Bertāns enters the game for L. Aldridge,,100,116
422,4,3:57.0,D. Cunningham enters the game for D. DeRozan,,100,116
423,4,3:57.0,D. Eubanks enters the game for P. Mills,,100,116
424,4,3:57.0,Q. Pondexter enters the game for D. White,,100,116
425,4,3:40.0,D. Cunningham makes 2-pt jump shot from 13 ft (assist by D. Eubanks),,102,116
426,4,3:25.0,,R. Westbrook misses 2-pt layup from 1 ft (block by J. Poeltl),102,116
427,4,3:21.0,Defensive rebound by D. Cunningham,,102,116
428,4,3:12.0,D. Bertāns misses 3-pt jump shot from 27 ft,,102,116
429,4,3:08.0,,Defensive rebound by P. George,102,116
430,4,3:04.0,,R. Westbrook makes 2-pt layup from 1 ft,102,118
431,4,2:36.0,D. Eubanks makes 2-pt dunk from 1 ft (assist by D. Cunningham),,104,118
432,4,2:29.0,,Personal foul by Q. Pondexter (drawn by D. Schröder),104,118
433,4,2:29.0,,D. Schröder makes free throw 1 of 2,104,119
434,4,2:29.0,,J. Grant enters the game for S. Adams,104,119
435,4,2:29.0,,D. Schröder makes free throw 2 of 2,104,120
436,4,2:17.0,D. Eubanks misses 2-pt hook shot from 9 ft,,104,120
437,4,2:13.0,,Defensive rebound by P. George,104,120
438,4,2:10.0,,R. Westbrook misses 2-pt layup at rim,104,120
439,4,2:08.0,Defensive rebound by D. Eubanks,,104,120
440,4,1:53.0,D. Bertāns misses 3-pt jump shot from 25 ft,,104,120
441,4,1:51.0,,Defensive rebound by Team,104,120
442,4,1:51.0,,H. Diallo enters the game for P. George,104,120
443,4,1:51.0,,T. Ferguson enters the game for R. Westbrook,104,120
444,4,1:41.0,,J. Grant makes 2-pt dunk from 1 ft (assist by D. Schröder),104,122
445,4,1:22.0,D. Cunningham makes 3-pt jump shot from 26 ft (assist by J. Poeltl),,107,122
446,4,1:14.0,,D. Schröder misses 3-pt jump shot from 24 ft,107,122
447,4,1:11.0,Defensive rebound by D. Bertāns,,107,122
448,4,1:04.0,J. Poeltl makes 2-pt layup from 2 ft (assist by Q. Pondexter),,109,122
449,4,0:56.0,,H. Diallo misses 2-pt layup from 1 ft,109,122
450,4,0:54.0,Defensive rebound by J. Poeltl,,109,122
451,4,0:45.0,Shooting foul by P. Patterson (drawn by Q. Pondexter),,109,122
452,4,0:45.0,Q. Pondexter misses free throw 1 of 2,,109,122
453,4,0:45.0,Offensive rebound by Team,,109,122
454,4,0:45.0,,T. Luwawu-Cabarrot enters the game for D. Schröder,109,122
455,4,0:45.0,Q. Pondexter makes free throw 2 of 2,,110,122
456,4,0:29.0,,H. Diallo misses 2-pt dunk from 1 ft,110,122
457,4,0:28.0,,Offensive rebound by T. Ferguson,110,122
458,4,0:26.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 27 ft,110,122
459,4,0:21.0,Defensive rebound by D. Eubanks,,110,122
460,4,0:16.0,Q. Pondexter misses 2-pt jump shot from 10 ft,,110,122
461,4,0:16.0,Offensive rebound by D. Cunningham,,110,122
462,4,0:14.0,D. Cunningham makes 2-pt layup from 2 ft,,112,122
